General : Start date,"2019-08-29"
General : End date,"2019-08-29"
General : Unique identifier,"{A8CA68FB-9CAF-4953-AD2A-5326873A180B}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"E14_4_WR2_3S3"

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.29120"
"0.10000","0.00010","0.29099"
"0.20000","0.00076","0.29649"
"0.30000","0.00253","0.31341"
"0.40000","0.00478","0.33487"
"0.50000","0.00707","0.35625"
"0.60000","0.00925","0.37615"
"0.70000","0.01114","0.39346"
"0.80000","0.01286","0.40875"
"0.90000","0.01446","0.42314"
"1.00000","0.01613","0.43810"
"1.10000","0.01782","0.45302"
"1.20000","0.01952","0.46803"
"1.30000","0.02126","0.48269"
"1.40000","0.02297","0.49730"
"1.50000","0.02469","0.51222"
"1.60000","0.02635","0.52653"
"1.70000","0.02799","0.53974"
"1.80000","0.02959","0.55313"
"1.90000","0.03120","0.56654"
"2.00000","0.03287","0.58090"
"2.10000","0.03454","0.59489"
"2.20000","0.03614","0.60741"
"2.30000","0.03784","0.62084"
"2.40000","0.03958","0.63533"
"2.50000","0.04129","0.64901"
"2.60000","0.04288","0.66151"
"2.70000","0.04464","0.67563"
"2.80000","0.04641","0.69013"
"2.90000","0.04803","0.70334"
"3.00000","0.04966","0.71641"
"3.10000","0.05139","0.73109"
"3.20000","0.05304","0.74473"
"3.30000","0.05466","0.75716"
"3.40000","0.05626","0.76982"
"3.50000","0.05786","0.78296"
"3.60000","0.05955","0.79686"
"3.70000","0.06119","0.80995"
"3.80000","0.06287","0.82402"
"3.90000","0.06453","0.83754"
"4.00000","0.06618","0.85015"
"4.10000","0.06785","0.86408"
"4.20000","0.06955","0.87754"
"4.30000","0.07122","0.89064"
"4.40000","0.07291","0.90400"
"4.50000","0.07459","0.91725"
"4.60000","0.07634","0.93086"
"4.70000","0.07813","0.94567"
"4.80000","0.07980","0.95906"
"4.90000","0.08138","0.97146"
"5.00000","0.08300","0.98398"
"5.10000","0.08464","0.99670"
"5.20000","0.08624","1.00929"
"5.30000","0.08787","1.02190"
"5.40000","0.08954","1.03485"
"5.50000","0.09117","1.04741"
"5.60000","0.09284","1.06049"
"5.70000","0.09457","1.07423"
"5.80000","0.09620","1.08632"
"5.90000","0.09787","1.09899"
"6.00000","0.09967","1.11286"
"6.10000","0.10145","1.12551"
"6.20000","0.10315","1.13790"
"6.30000","0.10480","1.14912"
"6.40000","0.10643","1.16027"
"6.50000","0.10806","1.17098"
"6.60000","0.10972","1.18338"
"6.70000","0.11134","1.19435"
"6.80000","0.11291","1.20456"
"6.90000","0.11447","1.21558"
"7.00000","0.11614","1.22721"
"7.10000","0.11786","1.23908"
"7.20000","0.11953","1.25004"
"7.30000","0.12118","1.26146"
"7.40000","0.12286","1.27320"
"7.50000","0.12458","1.28451"
"7.60000","0.12619","1.29439"
"7.70000","0.12794","1.30641"
"7.80000","0.12975","1.31869"
"7.90000","0.13149","1.33004"
"8.00000","0.13313","1.34023"
"8.10000","0.13479","1.35091"
"8.20000","0.13644","1.36062"
"8.30000","0.13806","1.37083"
"8.40000","0.13968","1.38134"
"8.50000","0.14132","1.39129"
"8.60000","0.14296","1.40223"
"8.70000","0.14450","1.41126"
"8.80000","0.14612","1.42146"
"8.90000","0.14779","1.43266"
"9.00000","0.14949","1.44388"
"9.10000","0.15120","1.45425"
"9.20000","0.15290","1.46495"
"9.30000","0.15463","1.47600"
"9.40000","0.15637","1.48759"
"9.50000","0.15809","1.49876"
"9.60000","0.15980","1.50985"
"9.70000","0.16145","1.51931"
"9.80000","0.16306","1.52900"
"9.90000","0.16467","1.53870"
"10.00000","0.16634","1.54906"
"10.10000","0.16799","1.55953"
"10.20000","0.16965","1.56879"
"10.30000","0.17123","1.57823"
"10.40000","0.17287","1.58838"
"10.50000","0.17453","1.59812"
"10.60000","0.17619","1.60893"
"10.70000","0.17784","1.61845"
"10.80000","0.17940","1.62780"
"10.90000","0.18105","1.63795"
"11.00000","0.18285","1.65032"
"11.10000","0.18466","1.66217"
"11.20000","0.18643","1.67361"
"11.30000","0.18808","1.68370"
"11.40000","0.18977","1.69475"
"11.50000","0.19140","1.70457"
"11.60000","0.19303","1.71417"
"11.70000","0.19465","1.72355"
"11.80000","0.19632","1.73435"
"11.90000","0.19794","1.74329"
"12.00000","0.19958","1.75358"
"12.10000","0.20126","1.76391"
"12.20000","0.20292","1.77345"
"12.30000","0.20460","1.78398"
"12.40000","0.20624","1.79360"
"12.50000","0.20797","1.80462"
"12.60000","0.20963","1.81485"
"12.70000","0.21126","1.82451"
"12.80000","0.21290","1.83429"
"12.90000","0.21456","1.84537"
"13.00000","0.21633","1.85730"
"13.10000","0.21795","1.86650"
"13.20000","0.21956","1.87657"
"13.30000","0.22119","1.88671"
"13.40000","0.22287","1.89652"
