"","ID","Brace.Root.Whorls.in.the.Soil","WR_CHR","Geno","Row","Plant","ai2","bi2","ao","bo","K","BL","UL","MOItruex","MOItruey","MOI_solid_AH","MOI_hollow_AH","E_Mpa_AH","E_GPa_AH","MinorD_AH","MajorD_AH"
"19","A632_1321_4","2","Middle","A632","1321"," 4",0.8695,1.472,1.5835,2.27725,8.24564425,8.8862375,11.122245,14.698009575,11.7687708,7.10136747328778,6.34140238522451,118.846975461164,0.118846975461164,3.167,4.5545
"20","A632_1321_5","2","Bottom","A632","1321"," 5",1.39266666666667,1.99766666666667,2.561,3.32733333333333,18.074939,10.833155,21.0979966666667,24.9715860666667,32.5228818,43.893692711989,39.6558811797036,42.1483180063025,0.0421483180063025,5.122,6.65466666666667
"21","A632_1321_5","2","Middle","A632","1321"," 5",0.98775,1.61975,1.7185,2.30825,10.17104975,8.1754225,11.516855,10.05630685,8.134960325,9.20043849422399,7.97450707290324,113.152141818026,0.113152141818026,3.437,4.6165
"22","A632_1321_6","2","Bottom","A632","1321"," 6",1.6875,1.9735,2.967,3.1295,25.9373405,16.04752,24.826085,26.0203115,26.66621795,64.1955120859812,56.7474112454813,41.3548359715761,0.0413548359715761,5.934,6.259
"23","A632_1321_6","2","Middle","A632","1321"," 6",0.556,0.989,1.309,1.6985,7.693607,5.490585,7.9983,3.97887585,2.77841825,2.99199982356336,2.85849475963494,263.192773924693,0.263192773924693,2.618,3.397
"24","A632_1321_8","2","Bottom","A632","1321"," 8",0.774333333333333,1.72733333333333,1.652,2.84733333333333,16.4424616666667,12.438705,18.1722333333333,9.33883186666667,18.4633620666667,10.0819726286982,9.45212268931684,166.927100858195,0.166927100858195,3.304,5.69466666666667
"25","A632_1321_8","2","Middle","A632","1321"," 8",0.653666666666667,1.162,1.256,1.614,8.33477533333333,4.66259,6.00583,3.9467937,3.24605023333333,2.51159448822182,2.25670482843612,339.664299948836,0.339664299948836,2.512,3.228
"26","A632_1321_9","2","Bottom","A632","1321"," 9",0.5915,0.818,2.151,2.622,16.360466,11.90842,17.802375,16.9492505,18.29936175,20.4942009971558,20.361249074158,81.7090582814489,0.0817090582814489,4.302,5.244
"27","A632_1321_9","2","Middle","A632","1321"," 9",0.646,1.40375,1.212,1.861,8.9010025,6.3070425,7.52562,5.607862875,3.852444225,2.60214387441761,2.30493320493885,350.116956384405,0.350116956384405,2.424,3.722
"28","A632_1392_4","2","Middle","A632","1392"," 4",0.737,1.0995,1.338,1.7735,7.31908775,4.88078,7.1240625,3.258089275,3.334084825,3.33638842506525,2.99070801379786,224.535944850848,0.224535944850848,2.676,3.547
"29","A632_1395_1","1","Bottom","A632","1395"," 1",0.7355,1.189,1.675,2.0565,10.6348795,5.53459,10.77109,5.3730371,6.35461315,7.59014758786816,7.21860640575732,143.412788252336,0.143412788252336,3.35,4.113
"30","A632_1395_2","2","Middle","A632","1395"," 2",0.0425,0.07,2.107,2.751,14.837322,16.961865,18.49974,17.73315525,17.28500065,20.2097652972577,20.2097610769716,75.144946343393,0.075144946343393,4.214,5.502
"31","A632_1395_3","2","Middle","A632","1395"," 3",0.323333333333333,0.880333333333333,1.596,2.501,9.11537133333333,8.29677333333333,11.6225233333333,11.3005668333333,8.6288058,7.98526669588653,7.96189578400965,116.839708955641,0.116839708955641,3.192,5.002
"32","A632_1395_4","2","Bottom","A632","1395"," 4",0.925,1.486,1.53,2.251,11.684515,2.97622,8.86488,6.8364388,4.9918097,6.33179521288012,5.40811619078247,188.881471292115,0.188881471292115,3.06,4.502
"33","A632_1395_4","2","Middle","A632","1395"," 4",0.15125,0.974,0.7625,1.73675,10.3347025,4.1806925,5.74763,1.7024633,2.0918416,0.604691584166321,0.602044777745139,1749.32129011484,1.74932129011484,1.525,3.4735
"34","A632_1395_5","2","Middle","A632","1395"," 5",0.35325,0.71375,1.76425,2.32675,12.75513075,13.31865,15.074765,14.39471815,10.93638505,10.0347642432166,10.0100544161747,130.101788841044,0.130101788841044,3.5285,4.6535
"35","A632_1395_6","2","Bottom","A632","1395"," 6",0.044,0.083,2.017,2.718,19.274651,15.12154,18.13068,18.8147566,13.1073246,17.5163744163313,17.5163688635164,112.628378110967,0.112628378110967,4.034,5.436
"36","A632_1395_6","2","Middle","A632","1395"," 6",0.045,0.0815,2.046,2.858,16.3055575,22.46811,20.24224,22.37780975,20.3954913,19.2245501103739,19.2245442776393,86.813045838057,0.086813045838057,4.092,5.716
"38","B73_1311_1","2","Middle","B73","1311"," 1",1.076,1.54033333333333,1.884,2.691,11.4234766666667,9.69334333333333,11.69907,21.6209348333333,15.0939333,14.1329709363951,12.6259176772671,82.7313973767372,0.0827313973767372,3.768,5.382
"39","B73_1311_10","2","Middle","B73","1311","10",0.0423333333333333,0.0493333333333333,1.78766666666667,2.49133333333333,11.0688573333333,8.82955666666667,13.97492,15.5094505,12.7362701333333,11.1781140976329,11.1781111581906,101.353739853619,0.101353739853619,3.57533333333333,4.98266666666667
"40","B73_1311_11","2","Bottom","B73","1311","11",0.0395,0.04775,1.96275,2.3675,19.851493,15.951825,23.58933,17.500061075,16.831060975,14.059245627075,14.0592433158526,144.522905211301,0.144522905211301,3.9255,4.735
"41","B73_1311_11","2","Middle","B73","1311","11",0.57875,0.76875,1.68525,2.4545,10.57809375,6.6460425,12.2665375,11.888635925,10.211027675,9.2264177938823,9.10937755121076,117.349115863909,0.117349115863909,3.3705,4.909
"42","B73_1311_2","3","Middle","B73","1311"," 2",0.0476666666666667,0.052,2.162,2.69066666666667,12.586116,14.40838,17.0078766666667,23.1036204333333,20.8591298666667,21.3552195194619,21.3552150963822,60.3244285817793,0.0603244285817793,4.324,5.38133333333333
"43","B73_1311_3","3","Middle","B73","1311"," 3",1.378,1.727,2.36525,2.86725,14.161333,14.2329625,19.9084575,27.32753735,30.22069225,29.797085532649,26.2479951206672,48.6447386445216,0.0486447386445216,4.7305,5.7345
"44","B73_1311_5","3","Middle","B73","1311"," 5",0.7005,1.032,2.0265,2.424,18.492139,14.76179,15.604055,20.53836,14.6102887,15.8434410564665,15.564841007204,119.465681128447,0.119465681128447,4.053,4.848
"46","B73_1311_7","1","Bottom","B73","1311"," 7",0.027,0.053,1.503,2.2705,12.2758475,8.11972,11.26656,6.03161355,9.10439935,6.05446148379758,6.05446066449517,207.53028892034,0.20753028892034,3.006,4.541
"47","B73_1311_8","2","Middle","B73","1311"," 8",1.5295,1.966,2.357,3.049,8.597235,10.49754,14.455735,27.10224985,31.55269405,31.3554649232866,25.8307607244835,28.0640974775973,0.0280640974775973,4.714,6.098
"48","B73_1311_9","2","Middle","B73","1311"," 9",1.583,1.615,2.575,2.56,4.934076,7.7534,10.09441,25.2710537,26.8302346,34.328018705,29.296578173351,14.7116919735435,0.0147116919735435,5.15,5.12
"49","B73_1391_1","2","Bottom","B73","1391"," 1",0.051,0.0615,2.51,2.8815,15.1468155,17.9898,19.40139,27.8713976,28.80273265,35.7863051698862,35.7862987627683,43.3221499340716,0.0433221499340716,5.02,5.763
"50","B73_1391_1","2","Middle","B73","1391"," 1",0.0376666666666667,0.065,1.821,2.553,10.6151706666667,10.362495,15.1907,12.9849270333333,13.0577650333333,12.1075905274075,12.1075877992967,89.7376687088671,0.0897376687088672,3.642,5.106
"51","B73_1391_12","2","Middle","B73","1391","12",0.048,0.061,2.21933333333333,2.70666666666667,11.0829186666667,8.65455,16.0616433333333,15.9914152333333,15.0707681666667,23.2369677663332,23.2369624681055,48.8180263349445,0.0488180263349445,4.43866666666667,5.41333333333333
"52","B73_1391_2","3","Middle","B73","1391"," 2",0.0413333333333333,0.071,1.86566666666667,2.75,8.49746266666667,7.46895333333333,12.8520766666667,14.5088202,11.4025051,14.0252923644671,14.0252884268207,62.0130181550641,0.0620130181550641,3.73133333333333,5.5
"53","B73_1391_3","2","Bottom","B73","1391"," 3",0.051,0.076,2.415,2.933,7.10019,13.90337,15.97305,30.2941906,28.3661714,32.4444593078265,32.4444513900872,22.3993262988264,0.0223993262988264,4.83,5.866
"54","B73_1391_3","2","Middle","B73","1391"," 3",0.0575,0.0695,2.05225,2.5295,6.14155925,5.07599,9.3960925,12.604712625,11.772689425,17.1712752344113,17.1712648575643,36.6084737729882,0.0366084737729882,4.1045,5.059
"55","B73_1391_4","2","Bottom","B73","1391"," 4",0.067,0.07,2.363,2.947,5.886592,10.00445,12.38714,25.4866891,21.9959651,30.5385472565373,30.5385307217154,19.7297275998513,0.0197297275998513,4.726,5.894
"56","B73_1391_4","2","Middle","B73","1391"," 4",0.042,0.06025,1.5615,2.1105,9.11016125,7.469925,9.766455,8.284535975,5.8334735,6.31085780595089,6.31085430019239,147.755343507095,0.147755343507095,3.123,4.221
"57","B73_1391_5","2","Bottom","B73","1391"," 5",0.064,0.083,2.828,3.163,11.789217,19.12243,20.79028,24.3737743,33.7851064,56.1842360469388,56.1842189587872,21.4771182557219,0.0214771182557219,5.656,6.326
"58","B73_1391_5","2","Middle","B73","1391"," 5",0.0485,0.062,1.82125,2.20725,6.54820025,4.833265,8.669745,9.213397375,11.227747475,10.4721846807391,10.4721791256122,64.0015049570256,0.0640015049570256,3.6425,4.4145
"59","B73_1391_6","2","Bottom","B73","1391"," 6",0.0445,0.0665,2.009,2.653,6.543105,7.049135,11.197245,16.13364585,16.4241802,16.8948419349836,16.894837332643,39.6401494766723,0.0396401494766723,4.018,5.306
"61","B73_1391_8","1","Bottom","B73","1391"," 8",0.0285,0.0515,1.1105,1.991,13.086103,3.32617,9.856155,4.3698131,5.46447635,2.14143068463603,2.14142974832771,625.477713142427,0.625477713142427,2.221,3.982
"62","Oh43_1267_1","1","Bottom","Oh43","1267"," 1",0.3945,1.1055,1.1745,2.014,5.9954285,3.245265,8.28304,3.22247515,4.81601775,2.56268721520458,2.50938112347782,239.45844201595,0.23945844201595,2.349,4.028
"63","Oh43_1267_2","1","Bottom","Oh43","1267"," 2",0.790428571428571,1.32842857142857,1.68114285714286,2.29685714285714,9.30140771428571,12.83399,14.9945928571429,11.0181313,10.4185904714286,8.57087016238557,8.05563775582444,111.078317298606,0.111078317298606,3.36228571428571,4.59371428571429
"64","Oh43_1267_3","1","Bottom","Oh43","1267"," 3",0.3615,1.2075,1.1485,2.0385,7.6746765,7.732385,8.784085,3.73063265,7.16407915,2.42538555731629,2.38058441195843,323.880512615467,0.323880512615467,2.297,4.077
"66","Oh43_1267_6","2","Middle","Oh43","1267"," 6",1.0325,1.5855,2.098,2.64975,10.871163,13.3598666666667,14.813115,17.464344975,13.462133075,19.2175679406581,17.846959190546,57.9006059975138,0.0579006059975139,4.196,5.2995
"69","Oh43_1317_6","2","Middle","Oh43","1317"," 6",0.9105,1.4545,1.508,2.4495,18.1668595,12.56735,16.460365,10.698234325,11.809802,6.59718315079184,5.73493822217286,281.855713654051,0.281855713654051,3.016,4.899
"70","Oh43_1399_1","2","Middle","Oh43","1399"," 1",0.565,1.51166666666667,1.63366666666667,2.684,10.7740476666667,10.90664,11.22492,12.5296624666667,15.3689407333333,9.1907283019932,8.97659784056463,119.987082014975,0.119987082014975,3.26733333333333,5.368
"71","Oh43_1399_2","2","Bottom","Oh43","1399"," 2",0.7595,1.68,1.7705,2.6975,13.027083,13.13059,17.87274,23.63089935,15.33335765,11.7578067896696,11.1797510882315,113.403481483809,0.113403481483809,3.541,5.395
"72","Oh43_1399_2","2","Middle","Oh43","1399"," 2",0.4725,1.226,1.5315,2.418,8.862124,11.12972,11.613185,8.94545005,10.17546665,6.82157051274237,6.7199987518953,132.97162511511,0.13297162511511,3.063,4.836
"73","Oh43_1399_3","2","Bottom","Oh43","1399"," 3",1.1235,2.035,2.195,3.1245,14.948415,14.43333,18.886595,40.211412,28.32302625,25.9514229319404,23.6848968734627,58.957559449635,0.058957559449635,4.39,6.249
"74","Oh43_1399_3","2","Middle","Oh43","1399"," 3",0.826333333333333,1.35533333333333,1.57333333333333,2.38966666666667,6.817297,9.23938,9.69096,12.7152469666667,9.7185526,7.3093141858236,6.70870909579706,95.4643261480683,0.0954643261480683,3.14666666666667,4.77933333333333
"75","Oh43_1402_1","2","Middle","Oh43","1402"," 1",0.615,1.43,1.0835,2.43775,16.00734025,12.6080825,14.59904,8.23297035,9.693542575,2.43530289368807,2.17406362609072,672.777902118489,0.672777902118489,2.167,4.8755
"76","Oh43_1402_3","2","Middle","Oh43","1402"," 3",0.862,1.38166666666667,1.81133333333333,2.19166666666667,10.6980616666667,11.383485,13.8335933333333,12.1747402333333,15.9887117333333,10.2293187883765,9.53429102943725,107.044389708972,0.107044389708972,3.62266666666667,4.38333333333333
"77","Oh43_1402_4","2","Bottom","Oh43","1402"," 4",0.7255,1.084,1.7595,2.367,17.6512215,18.159235,20.53445,10.9742007,9.5590691,10.1261217361479,9.80102051167041,178.417375808533,0.178417375808533,3.519,4.734
"78","Oh43_1402_4","2","Middle","Oh43","1402"," 4",0.3885,1.6095,1.289,2.447,7.425737,8.38542,10.61048,7.12430865,14.95560545,4.11594719247389,4.04182621752713,184.661048108346,0.184661048108346,2.578,4.894
"79","Oh43_1402_6","2","Bottom","Oh43","1402"," 6",1.0465,1.355,1.882,2.239,15.556793,13.54091,21.80944,12.732004,12.78306165,11.7216843869716,10.5020376282548,135.842472033341,0.135842472033341,3.764,4.478
"80","Oh43_1402_7","2","Middle","Oh43","1402"," 7",0.453333333333333,1.47033333333333,1.27766666666667,2.24366666666667,15.9469316666667,10.705985,14.6889433333333,7.19138463333333,10.6243898333333,3.67526028972366,3.56767674817778,444.114096135126,0.444114096135126,2.55533333333333,4.48733333333333
