General : Start date,9/3/2020,
General : End date,9/3/2020,
General : Unique identifier,{0ECBF666-929F-47F3-8914-3C3838046EC9},
Specimen notes : Length, D1, D2
Specimen notes : Genotype and WR,1282 P2 W1 2,
Break (Standard) : Load at Break (Standard),6.93561,N
Maximum Load : Maximum Load,10.90166,N
,,
Time,Extension,Load
(s),(mm),(N)
0,0,0.67539
0.1,0.00005,0.67702
0.2,0.0005,0.68289
0.3,0.00133,0.69618
0.4,0.00288,0.72025
0.5,0.00505,0.75588
0.6,0.00764,0.79922
0.7,0.01012,0.84025
0.8,0.01236,0.87536
0.9,0.01438,0.90743
1,0.01613,0.93305
1.1,0.01785,0.95866
1.2,0.01961,0.98531
1.3,0.02126,1.0086
1.4,0.02291,1.03198
1.5,0.02458,1.05588
1.6,0.0262,1.07764
1.7,0.0279,1.10083
1.8,0.02953,1.12192
1.9,0.03127,1.14481
2,0.03288,1.16444
2.1,0.0345,1.18432
2.2,0.03622,1.20499
2.3,0.0379,1.22515
2.4,0.03954,1.24543
2.5,0.04126,1.26592
2.6,0.04296,1.286
2.7,0.04455,1.30276
2.8,0.04625,1.32226
2.9,0.04796,1.34162
3,0.04969,1.35997
3.1,0.05133,1.37684
3.2,0.05289,1.39176
3.3,0.05449,1.40833
3.4,0.05614,1.42338
3.5,0.05784,1.44099
3.6,0.05951,1.45786
3.7,0.06122,1.47323
3.8,0.06287,1.488
3.9,0.06452,1.50286
4,0.06633,1.52062
4.1,0.06809,1.53666
4.2,0.06973,1.5497
4.3,0.07138,1.56225
4.4,0.07311,1.5775
4.5,0.07476,1.59058
4.6,0.07635,1.60273
4.7,0.07794,1.6142
4.8,0.07951,1.62581
4.9,0.08117,1.63984
5,0.08288,1.65254
5.1,0.08452,1.66555
5.2,0.08622,1.67874
5.3,0.08789,1.69098
5.4,0.0895,1.7027
5.5,0.0912,1.71661
5.6,0.09284,1.72948
5.7,0.09449,1.74377
5.8,0.09634,1.75815
5.9,0.09816,1.77427
6,0.09984,1.78658
6.1,0.10152,1.79727
6.2,0.10317,1.81048
6.3,0.10481,1.82213
6.4,0.10643,1.83369
6.5,0.10804,1.84677
6.6,0.10966,1.86189
6.7,0.11129,1.87668
6.8,0.11296,1.89329
6.9,0.11455,1.90815
7,0.11619,1.92513
7.1,0.11776,1.9405
7.2,0.11949,1.95995
7.3,0.12131,1.98093
7.4,0.12298,2.0003
7.5,0.1246,2.01853
7.6,0.12625,2.03864
7.7,0.12795,2.0596
7.8,0.12968,2.08053
7.9,0.1314,2.10153
8,0.13298,2.11689
8.1,0.13457,2.13483
8.2,0.13621,2.15341
8.3,0.13789,2.17435
8.4,0.1396,2.19462
8.5,0.14126,2.21317
8.6,0.14287,2.22917
8.7,0.14454,2.25025
8.8,0.14622,2.26941
8.9,0.14781,2.28565
9,0.14936,2.30095
9.1,0.15122,2.32414
9.2,0.15306,2.34506
9.3,0.15477,2.36364
9.4,0.15645,2.37905
9.5,0.15805,2.39247
9.6,0.15969,2.40938
9.7,0.16132,2.42633
9.8,0.1629,2.43979
9.9,0.16443,2.45289
10,0.1661,2.47124
10.1,0.16779,2.48641
10.2,0.1694,2.5018
10.3,0.17106,2.52054
10.4,0.17266,2.53631
10.5,0.17444,2.55507
10.6,0.17618,2.57377
10.7,0.17787,2.58989
10.8,0.17961,2.60877
