General : Start date,9/3/2020,
General : End date,9/3/2020,
General : Unique identifier,{5CEB582F-CC00-4161-9F26-5A4DB34D0F67},
Specimen notes : Length, D1, D2
Specimen notes : Genotype and WR,1282 P1 W1 3,
Break (Standard) : Load at Break (Standard),11.41444,N
Maximum Load : Maximum Load,11.94439,N
,,
Time,Extension,Load
(s),(mm),(N)
0,0,0.59905
0.1,0.00011,0.60093
0.2,0.00065,0.61428
0.3,0.00188,0.64307
0.4,0.00368,0.68378
0.5,0.00595,0.73496
0.6,0.00844,0.78962
0.7,0.01072,0.83858
0.8,0.01265,0.87894
0.9,0.01441,0.91541
1,0.01612,0.95004
1.1,0.01784,0.98511
1.2,0.01947,1.01789
1.3,0.02107,1.04974
1.4,0.02274,1.0827
1.5,0.02439,1.11536
1.6,0.02598,1.14613
1.7,0.02765,1.17815
1.8,0.02944,1.21363
1.9,0.03107,1.2445
2,0.03269,1.27443
2.1,0.0344,1.30716
2.2,0.03607,1.33833
2.3,0.03769,1.36878
2.4,0.03937,1.40136
2.5,0.04111,1.43425
2.6,0.04278,1.46584
2.7,0.04449,1.49669
2.8,0.04628,1.5303
2.9,0.04799,1.56111
3,0.04945,1.58605
3.1,0.05118,1.6187
3.2,0.05295,1.65148
3.3,0.05467,1.68119
3.4,0.0564,1.71294
3.5,0.05812,1.74366
3.6,0.05984,1.77443
3.7,0.06139,1.80017
3.8,0.06304,1.83098
3.9,0.06473,1.86129
4,0.06633,1.88995
4.1,0.06792,1.91909
4.2,0.0695,1.94704
4.3,0.07117,1.97675
4.4,0.07281,2.00778
4.5,0.07452,2.03872
4.6,0.07625,2.07039
4.7,0.07799,2.10301
4.8,0.07973,2.13615
4.9,0.08143,2.16673
5,0.08316,2.19998
5.1,0.08477,2.22823
5.2,0.08637,2.25725
5.3,0.08803,2.28689
5.4,0.08967,2.31664
5.5,0.09124,2.34371
5.6,0.09277,2.37225
5.7,0.09441,2.40467
5.8,0.09614,2.43991
5.9,0.09787,2.47565
6,0.09951,2.50705
6.1,0.10114,2.54102
6.2,0.10285,2.57746
6.3,0.10443,2.60953
6.4,0.10635,2.6529
6.5,0.10822,2.69504
6.6,0.10991,2.73124
6.7,0.11153,2.76507
6.8,0.11324,2.80246
6.9,0.11491,2.8392
7,0.1165,2.87239
7.1,0.11816,2.90845
7.2,0.11984,2.94562
7.3,0.12145,2.9812
7.4,0.12305,3.01667
7.5,0.12465,3.05089
7.6,0.12619,3.08487
7.7,0.12779,3.11974
7.8,0.12943,3.15667
7.9,0.13103,3.19157
8,0.13272,3.2295
8.1,0.13431,3.26468
8.2,0.13601,3.30309
8.3,0.13781,3.34395
8.4,0.1395,3.38183
8.5,0.14118,3.41863
8.6,0.14286,3.45527
8.7,0.14455,3.49213
8.8,0.14627,3.53036
8.9,0.14792,3.56658
9,0.14953,3.60088
9.1,0.15126,3.64021
9.2,0.15298,3.67815
9.3,0.15477,3.71958
9.4,0.15647,3.75748
9.5,0.15807,3.79228
9.6,0.1596,3.82392
9.7,0.16127,3.86225
9.8,0.16308,3.90501
9.9,0.16478,3.94294
10,0.16641,3.97855
10.1,0.16807,4.01524
10.2,0.16969,4.04991
10.3,0.1713,4.08439
10.4,0.17298,4.12156
10.5,0.17477,4.16187
10.6,0.17645,4.19757
10.7,0.17801,4.23023
10.8,0.17964,4.26593
10.9,0.18129,4.3004
11,0.18289,4.33359
11.1,0.18453,4.36742
11.2,0.18618,4.40169
11.3,0.18787,4.43638
11.4,0.18963,4.47182
11.5,0.19121,4.50204
11.6,0.19292,4.53753
11.7,0.19476,4.57624
11.8,0.19652,4.61046
11.9,0.19819,4.64071
12,0.1998,4.66881
12.1,0.20142,4.69723
12.2,0.20303,4.72607
12.3,0.20469,4.75576
12.4,0.20639,4.78585
12.5,0.20806,4.81406
12.6,0.20974,4.84176
12.7,0.2114,4.8694
12.8,0.21309,4.89615
12.9,0.21468,4.92028
13,0.21646,4.95058
13.1,0.21817,4.97547
13.2,0.21977,4.99819
13.3,0.22139,5.02015
13.4,0.22303,5.04371
13.5,0.22461,5.06527
13.6,0.22618,5.08599
13.7,0.22782,5.10917
13.8,0.22952,5.13412
13.9,0.23116,5.15585
14,0.2328,5.17938
14.1,0.23446,5.20311
14.2,0.23618,5.22669
14.3,0.23784,5.24887
14.4,0.23951,5.2716
14.5,0.2412,5.29453
14.6,0.24288,5.31622
14.7,0.24453,5.33739
14.8,0.24626,5.35932
14.9,0.24806,5.38416
15,0.24985,5.40781
15.1,0.2515,5.42508
15.2,0.25306,5.44068
15.3,0.25469,5.46024
15.4,0.25639,5.48114
15.5,0.25798,5.4981
15.6,0.25953,5.51517
15.7,0.26111,5.53344
15.8,0.26276,5.55405
15.9,0.26453,5.57806
16,0.26623,5.59822
16.1,0.26779,5.61493
16.2,0.26948,5.63714
16.3,0.27131,5.66362
16.4,0.27311,5.68823
16.5,0.27491,5.71188
16.6,0.27659,5.73161
16.7,0.27827,5.75161
16.8,0.27991,5.77084
16.9,0.28158,5.79138
17,0.28321,5.81152
17.1,0.28477,5.82801
17.2,0.28644,5.84995
17.3,0.28816,5.87249
17.4,0.2898,5.89309
17.5,0.29142,5.91242
17.6,0.29302,5.93122
17.7,0.29467,5.95219
17.8,0.29635,5.97489
17.9,0.298,5.99534
18,0.29976,6.02043
18.1,0.30147,6.04266
18.2,0.30328,6.06876
18.3,0.305,6.09014
18.4,0.30662,6.10904
18.5,0.30824,6.1289
18.6,0.3099,6.15016
18.7,0.31161,6.17271
18.8,0.31322,6.19223
18.9,0.31486,6.21227
19,0.31659,6.23619
19.1,0.31835,6.26175
19.2,0.32,6.28082
19.3,0.32157,6.29879
19.4,0.32308,6.3146
19.5,0.32491,6.34378
19.6,0.32667,6.36818
19.7,0.32819,6.38406
19.8,0.32983,6.40628
19.9,0.33148,6.42822
20,0.33308,6.44793
20.1,0.33468,6.46872
20.2,0.33629,6.48867
20.3,0.33788,6.50861
20.4,0.33947,6.52837
20.5,0.341,6.54595
20.6,0.34261,6.56781
20.7,0.34423,6.58846
20.8,0.34589,6.6105
20.9,0.34756,6.63159
21,0.34922,6.6514
21.1,0.35083,6.66913
21.2,0.35262,6.69556
21.3,0.35451,6.7228
21.4,0.35633,6.74704
21.5,0.3581,6.77043
21.6,0.35973,6.78881
21.7,0.36142,6.81121
21.8,0.36308,6.83223
21.9,0.36474,6.85444
22,0.36645,6.87956
22.1,0.36808,6.90048
22.2,0.36973,6.92339
22.3,0.37142,6.94762
22.4,0.37308,6.97012
22.5,0.37479,6.9948
22.6,0.37644,7.01742
22.7,0.37807,7.03957
22.8,0.37991,7.06918
22.9,0.3815,7.08821
23,0.38305,7.10699
23.1,0.38478,7.13344
23.2,0.38647,7.15694
23.3,0.38814,7.17915
23.4,0.38975,7.19932
23.5,0.39137,7.22077
23.6,0.393,7.24292
23.7,0.39464,7.26426
23.8,0.39618,7.28342
23.9,0.39773,7.30277
24,0.39931,7.32425
24.1,0.40094,7.34767
24.2,0.40258,7.37067
24.3,0.40416,7.39129
24.4,0.40579,7.41418
24.5,0.40744,7.43645
24.6,0.40913,7.46096
24.7,0.41093,7.48772
24.8,0.4127,7.51262
24.9,0.41444,7.53505
25,0.41614,7.55608
25.1,0.41783,7.57668
25.2,0.41944,7.59486
25.3,0.42102,7.61193
25.4,0.42266,7.63205
25.5,0.42433,7.65285
25.6,0.426,7.67381
25.7,0.42769,7.69654
25.8,0.42943,7.72174
25.9,0.43114,7.74392
26,0.43289,7.76867
26.1,0.43465,7.79294
26.2,0.43646,7.81861
26.3,0.43813,7.83876
26.4,0.43975,7.85771
26.5,0.4415,7.8821
26.6,0.44324,7.90548
26.7,0.4449,7.92497
26.8,0.4466,7.94612
26.9,0.44823,7.96512
27,0.44976,7.98024
27.1,0.45137,8.00004
27.2,0.45309,8.02324
27.3,0.45469,8.04136
27.4,0.45623,8.05754
27.5,0.45786,8.07734
27.6,0.45955,8.09938
27.7,0.46121,8.12001
27.8,0.46279,8.13833
27.9,0.46447,8.16035
28,0.46616,8.18211
28.1,0.46786,8.2037
28.2,0.46951,8.22298
28.3,0.47113,8.24146
28.4,0.47272,8.25803
28.5,0.47437,8.27776
28.6,0.47606,8.29811
28.7,0.47774,8.3171
28.8,0.47935,8.33265
28.9,0.48097,8.34835
29,0.48261,8.36485
29.1,0.48433,8.38429
