General : Start date,9/3/2020,
General : End date,9/3/2020,
General : Unique identifier,{4D30CEC5-8DCD-4CDB-B5B4-F547394D6576},
Specimen notes : Length, D1, D2
Specimen notes : Genotype and WR,1282 P3 W2 2,
Break (Standard) : Load at Break (Standard),10.94512,N
Maximum Load : Maximum Load,13.10172,N
,,
Time,Extension,Load
(s),(mm),(N)
0,0,0.58954
0.1,0.00012,0.59084
0.2,0.00098,0.60384
0.3,0.00263,0.62663
0.4,0.00467,0.65486
0.5,0.0069,0.6853
0.6,0.00911,0.71421
0.7,0.01107,0.7398
0.8,0.01283,0.76154
0.9,0.01447,0.78158
1,0.01612,0.80192
1.1,0.01777,0.82071
1.2,0.01934,0.83978
1.3,0.02106,0.86117
1.4,0.02287,0.88533
1.5,0.02457,0.90656
1.6,0.02621,0.92715
1.7,0.02788,0.94877
1.8,0.02952,0.96964
1.9,0.03117,0.99119
2,0.03286,1.01374
2.1,0.03446,1.03417
2.2,0.0361,1.05507
2.3,0.0378,1.0778
2.4,0.03949,1.10018
2.5,0.04124,1.12335
2.6,0.04297,1.14572
2.7,0.04466,1.16707
2.8,0.04637,1.18943
2.9,0.04808,1.21093
3,0.04961,1.22932
3.1,0.05137,1.25273
3.2,0.05328,1.27747
3.3,0.0549,1.29649
3.4,0.05646,1.31575
3.5,0.05811,1.33603
3.6,0.0597,1.35535
3.7,0.06127,1.3739
3.8,0.06285,1.3925
3.9,0.0644,1.41114
4,0.066,1.43027
4.1,0.0676,1.4493
4.2,0.06927,1.47006
4.3,0.07092,1.48969
4.4,0.07259,1.50922
4.5,0.07416,1.5271
4.6,0.07596,1.54914
4.7,0.0777,1.56965
4.8,0.07939,1.58974
4.9,0.08122,1.61138
5,0.08299,1.63243
5.1,0.08477,1.65327
5.2,0.0864,1.67124
5.3,0.08807,1.6904
5.4,0.08974,1.70931
5.5,0.09135,1.72748
5.6,0.09298,1.74593
5.7,0.09463,1.76431
5.8,0.09629,1.78337
5.9,0.09794,1.80233
6,0.09953,1.82032
6.1,0.10118,1.83914
6.2,0.10295,1.86033
6.3,0.10461,1.87926
6.4,0.1062,1.89625
6.5,0.10808,1.91899
6.6,0.10995,1.94122
6.7,0.11157,1.95755
6.8,0.11319,1.97468
6.9,0.11474,1.9914
7,0.11635,2.00885
7.1,0.11794,2.02417
7.2,0.11955,2.04168
7.3,0.1212,2.05915
7.4,0.12288,2.07677
7.5,0.12447,2.09285
7.6,0.1261,2.11004
7.7,0.12765,2.12566
7.8,0.12919,2.14091
7.9,0.13093,2.1606
8,0.13268,2.17958
8.1,0.13443,2.19903
8.2,0.13615,2.2171
8.3,0.13788,2.23548
8.4,0.13956,2.25286
8.5,0.14126,2.27101
8.6,0.14295,2.2885
8.7,0.14469,2.30694
8.8,0.14641,2.32446
8.9,0.148,2.3403
9,0.14965,2.35553
9.1,0.15139,2.37461
9.2,0.15309,2.39172
9.3,0.15474,2.40832
9.4,0.15639,2.42553
9.5,0.15804,2.44138
9.6,0.15959,2.4561
9.7,0.16113,2.47124
9.8,0.16287,2.4903
9.9,0.16467,2.50955
10,0.16638,2.52729
10.1,0.16804,2.54379
10.2,0.16969,2.56063
