General : Start date,"2020-09-03"
General : End date,"2020-09-03"
General : Unique identifier,"{4576F7D4-EFDA-429C-9179-AC4899D4834A}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"1395 P3 W1 3"
Break (Standard) : Load at Break (Standard),"6.70629",N
Maximum Load : Maximum Load,"9.09052",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.67373"
"0.10000","0.00009","0.67495"
"0.20000","0.00100","0.68954"
"0.30000","0.00254","0.71278"
"0.40000","0.00454","0.74127"
"0.50000","0.00678","0.77258"
"0.60000","0.00890","0.80113"
"0.70000","0.01095","0.82832"
"0.80000","0.01286","0.85107"
"0.90000","0.01456","0.87208"
"1.00000","0.01619","0.89031"
"1.10000","0.01786","0.90990"
"1.20000","0.01944","0.92657"
"1.30000","0.02107","0.94484"
"1.40000","0.02270","0.96248"
"1.50000","0.02434","0.98068"
"1.60000","0.02603","0.99871"
"1.70000","0.02780","1.01830"
"1.80000","0.02951","1.03685"
"1.90000","0.03114","1.05336"
"2.00000","0.03272","1.07096"
"2.10000","0.03437","1.08831"
"2.20000","0.03602","1.10591"
"2.30000","0.03769","1.12289"
"2.40000","0.03939","1.14112"
"2.50000","0.04108","1.15845"
"2.60000","0.04305","1.18015"
"2.70000","0.04476","1.19612"
"2.80000","0.04638","1.21062"
"2.90000","0.04799","1.22640"
"3.00000","0.04953","1.24043"
"3.10000","0.05117","1.25720"
"3.20000","0.05281","1.27239"
"3.30000","0.05448","1.28879"
"3.40000","0.05610","1.30346"
"3.50000","0.05776","1.31943"
"3.60000","0.05938","1.33546"
"3.70000","0.06101","1.35113"
"3.80000","0.06266","1.36560"
"3.90000","0.06422","1.37993"
"4.00000","0.06601","1.39901"
"4.10000","0.06773","1.41575"
"4.20000","0.06947","1.43234"
"4.30000","0.07122","1.44789"
"4.40000","0.07293","1.46447"
"4.50000","0.07465","1.48111"
"4.60000","0.07634","1.49666"
"4.70000","0.07795","1.51048"
"4.80000","0.07956","1.52479"
"4.90000","0.08119","1.53898"
"5.00000","0.08281","1.55253"
"5.10000","0.08442","1.56674"
"5.20000","0.08614","1.58319"
"5.30000","0.08782","1.59767"
"5.40000","0.08947","1.61168"
"5.50000","0.09118","1.62584"
"5.60000","0.09282","1.64075"
"5.70000","0.09439","1.65332"
"5.80000","0.09596","1.66679"
"5.90000","0.09768","1.68297"
"6.00000","0.09950","1.70060"
"6.10000","0.10119","1.71441"
"6.20000","0.10285","1.72829"
"6.30000","0.10452","1.74361"
"6.40000","0.10619","1.75773"
"6.50000","0.10785","1.77079"
"6.60000","0.10950","1.78542"
"6.70000","0.11115","1.79998"
"6.80000","0.11293","1.81476"
"6.90000","0.11487","1.83428"
"7.00000","0.11655","1.84847"
"7.10000","0.11801","1.85970"
"7.20000","0.11985","1.87649"
"7.30000","0.12165","1.89242"
"7.40000","0.12330","1.90653"
"7.50000","0.12495","1.92024"
"7.60000","0.12663","1.93539"
"7.70000","0.12827","1.94975"
"7.80000","0.12985","1.96260"
"7.90000","0.13152","1.98025"
"8.00000","0.13315","1.99375"
"8.10000","0.13473","2.00851"
"8.20000","0.13636","2.02406"
"8.30000","0.13802","2.03958"
"8.40000","0.13961","2.05383"
"8.50000","0.14123","2.06786"
"8.60000","0.14292","2.08438"
"8.70000","0.14472","2.10232"
"8.80000","0.14646","2.11715"
"8.90000","0.14815","2.13459"
"9.00000","0.14982","2.15032"
"9.10000","0.15165","2.16871"
"9.20000","0.15339","2.18513"
"9.30000","0.15495","2.19774"
"9.40000","0.15653","2.21175"
"9.50000","0.15819","2.22761"
"9.60000","0.15978","2.24203"
"9.70000","0.16137","2.25622"
"9.80000","0.16292","2.27046"
"9.90000","0.16455","2.28520"
"10.00000","0.16622","2.30309"
"10.10000","0.16788","2.31758"
"10.20000","0.16955","2.33368"
"10.30000","0.17126","2.35032"
"10.40000","0.17287","2.36376"
"10.50000","0.17478","2.38361"
"10.60000","0.17663","2.40090"
"10.70000","0.17825","2.41383"
"10.80000","0.17993","2.42822"
"10.90000","0.18157","2.44106"
"11.00000","0.18327","2.45651"
"11.10000","0.18487","2.46924"
"11.20000","0.18643","2.48221"
"11.30000","0.18805","2.49518"
"11.40000","0.18967","2.50837"
"11.50000","0.19127","2.52156"
"11.60000","0.19282","2.53455"
"11.70000","0.19439","2.54683"
"11.80000","0.19605","2.56133"
"11.90000","0.19785","2.57957"
"12.00000","0.19955","2.59326"
"12.10000","0.20121","2.60646"
"12.20000","0.20286","2.62123"
"12.30000","0.20457","2.63663"
"12.40000","0.20644","2.65386"
"12.50000","0.20818","2.66954"
"12.60000","0.20980","2.68176"
"12.70000","0.21147","2.69565"
"12.80000","0.21310","2.70782"
"12.90000","0.21475","2.72183"
"13.00000","0.21640","2.73323"
"13.10000","0.21806","2.74602"
"13.20000","0.21966","2.75842"
"13.30000","0.22126","2.77106"
"13.40000","0.22290","2.78376"
"13.50000","0.22455","2.79672"
"13.60000","0.22617","2.80913"
"13.70000","0.22772","2.82119"
"13.80000","0.22935","2.83401"
"13.90000","0.23109","2.85004"
"14.00000","0.23276","2.86336"
"14.10000","0.23439","2.87683"
"14.20000","0.23614","2.89233"
"14.30000","0.23788","2.90701"
"14.40000","0.23955","2.92028"
"14.50000","0.24120","2.93301"
"14.60000","0.24288","2.94674"
"14.70000","0.24452","2.95945"
"14.80000","0.24618","2.97340"
"14.90000","0.24784","2.98622"
"15.00000","0.24954","2.99998"
"15.10000","0.25121","3.01261"
"15.20000","0.25292","3.02672"
"15.30000","0.25456","3.03916"
"15.40000","0.25621","3.05175"
"15.50000","0.25790","3.06490"
"15.60000","0.25954","3.07686"
"15.70000","0.26121","3.09011"
"15.80000","0.26298","3.10466"
"15.90000","0.26469","3.11731"
"16.00000","0.26637","3.13012"
"16.10000","0.26803","3.14233"
"16.20000","0.26965","3.15311"
"16.30000","0.27127","3.16446"
"16.40000","0.27287","3.17496"
"16.50000","0.27452","3.18803"
"16.60000","0.27621","3.20074"
"16.70000","0.27788","3.21294"
"16.80000","0.27957","3.22496"
"16.90000","0.28127","3.23787"
"17.00000","0.28291","3.24855"
"17.10000","0.28474","3.26429"
"17.20000","0.28660","3.27880"
"17.30000","0.28819","3.28815"
"17.40000","0.28982","3.29944"
"17.50000","0.29149","3.31104"
"17.60000","0.29306","3.32121"
"17.70000","0.29470","3.33227"
"17.80000","0.29634","3.34421"
"17.90000","0.29798","3.35540"
"18.00000","0.29959","3.36651"
"18.10000","0.30124","3.37855"
"18.20000","0.30290","3.39018"
"18.30000","0.30457","3.40297"
"18.40000","0.30623","3.41406"
"18.50000","0.30788","3.42511"
"18.60000","0.30954","3.43725"
"18.70000","0.31121","3.44866"
"18.80000","0.31286","3.46035"
"18.90000","0.31454","3.47267"
"19.00000","0.31632","3.48737"
"19.10000","0.31816","3.50255"
"19.20000","0.31985","3.51272"
"19.30000","0.32147","3.52281"
"19.40000","0.32309","3.53413"
"19.50000","0.32475","3.54523"
"19.60000","0.32633","3.55550"
"19.70000","0.32789","3.56479"
"19.80000","0.32942","3.57394"
"19.90000","0.33098","3.58401"
"20.00000","0.33259","3.59485"
"20.10000","0.33428","3.60772"
"20.20000","0.33594","3.61927"
"20.30000","0.33759","3.63092"
"20.40000","0.33936","3.64460"
"20.50000","0.34108","3.65604"
"20.60000","0.34289","3.67062"
"20.70000","0.34458","3.68131"
"20.80000","0.34622","3.69181"
"20.90000","0.34792","3.70396"
"21.00000","0.34957","3.71555"
"21.10000","0.35126","3.72831"
"21.20000","0.35298","3.73990"
"21.30000","0.35463","3.75133"
"21.40000","0.35624","3.76126"
"21.50000","0.35785","3.77113"
"21.60000","0.35953","3.78295"
"21.70000","0.36120","3.79417"
"21.80000","0.36285","3.80522"
"21.90000","0.36461","3.81866"
"22.00000","0.36627","3.83015"
"22.10000","0.36804","3.84286"
"22.20000","0.36965","3.85287"
"22.30000","0.37129","3.86302"
"22.40000","0.37296","3.87416"
"22.50000","0.37473","3.88725"
"22.60000","0.37648","3.90013"
"22.70000","0.37808","3.90914"
"22.80000","0.37970","3.91911"
"22.90000","0.38139","3.93050"
"23.00000","0.38304","3.94065"
"23.10000","0.38473","3.95146"
"23.20000","0.38640","3.96262"
"23.30000","0.38809","3.97303"
"23.40000","0.38976","3.98288"
"23.50000","0.39133","3.98854"
"23.60000","0.39311","3.98069"
"23.70000","0.39493","3.99916"
"23.80000","0.39656","4.01231"
"23.90000","0.39823","4.02512"
"24.00000","0.39990","4.03873"
"24.10000","0.40147","4.04940"
"24.20000","0.40310","4.06122"
"24.30000","0.40473","4.07309"
"24.40000","0.40627","4.08312"
"24.50000","0.40781","4.09297"
"24.60000","0.40943","4.10443"
"24.70000","0.41111","4.11802"
"24.80000","0.41275","4.12876"
"24.90000","0.41442","4.13997"
