General : Start date,"2020-08-07"
General : End date,"2020-08-07"
General : Unique identifier,"{574639ED-E9C4-4687-867B-EBAE9E3124BA}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"P6 W2 2"
Break (Standard) : Load at Break (Standard),"15.87598",N
Maximum Load : Maximum Load,"18.37689",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.50209"
"0.10000","0.00007","0.50200"
"0.20000","0.00059","0.50444"
"0.30000","0.00159","0.50918"
"0.40000","0.00334","0.51455"
"0.50000","0.00573","0.51700"
"0.60000","0.00830","0.51975"
"0.70000","0.01063","0.52221"
"0.80000","0.01256","0.52531"
"0.90000","0.01435","0.52781"
"1.00000","0.01614","0.53689"
"1.10000","0.01781","0.54907"
"1.20000","0.01950","0.55957"
"1.30000","0.02118","0.56646"
"1.40000","0.02283","0.57038"
"1.50000","0.02439","0.57889"
"1.60000","0.02606","0.59691"
"1.70000","0.02782","0.60164"
"1.80000","0.02956","0.60063"
"1.90000","0.03126","0.60067"
"2.00000","0.03286","0.60042"
"2.10000","0.03443","0.59970"
"2.20000","0.03610","0.60041"
"2.30000","0.03776","0.60024"
"2.40000","0.03945","0.60072"
"2.50000","0.04113","0.60544"
"2.60000","0.04280","0.60608"
"2.70000","0.04450","0.61267"
"2.80000","0.04619","0.61869"
"2.90000","0.04777","0.62283"
"3.00000","0.04964","0.62656"
"3.10000","0.05149","0.63372"
"3.20000","0.05317","0.64523"
"3.30000","0.05481","0.65607"
"3.40000","0.05647","0.66625"
"3.50000","0.05803","0.67464"
"3.60000","0.05962","0.67858"
"3.70000","0.06117","0.69032"
"3.80000","0.06289","0.70523"
"3.90000","0.06457","0.71815"
"4.00000","0.06624","0.73031"
"4.10000","0.06795","0.74419"
"4.20000","0.06973","0.75791"
"4.30000","0.07143","0.76841"
"4.40000","0.07310","0.76689"
"4.50000","0.07474","0.78070"
"4.60000","0.07648","0.79972"
"4.70000","0.07815","0.81614"
"4.80000","0.07997","0.83510"
"4.90000","0.08183","0.85347"
"5.00000","0.08349","0.86881"
"5.10000","0.08516","0.88385"
"5.20000","0.08675","0.89555"
"5.30000","0.08827","0.90853"
"5.40000","0.08979","0.92150"
"5.50000","0.09134","0.93593"
"5.60000","0.09292","0.95068"
"5.70000","0.09454","0.96608"
"5.80000","0.09616","0.98148"
"5.90000","0.09780","0.99737"
"6.00000","0.09947","1.01322"
"6.10000","0.10106","1.02817"
"6.20000","0.10265","1.04273"
"6.30000","0.10446","1.06129"
"6.40000","0.10619","1.07713"
"6.50000","0.10787","1.09307"
"6.60000","0.10958","1.10502"
"6.70000","0.11129","1.12209"
"6.80000","0.11296","1.13920"
"6.90000","0.11457","1.15434"
"7.00000","0.11614","1.17060"
"7.10000","0.11777","1.18678"
"7.20000","0.11947","1.20495"
"7.30000","0.12113","1.22186"
"7.40000","0.12279","1.23894"
"7.50000","0.12440","1.25560"
"7.60000","0.12607","1.27343"
"7.70000","0.12779","1.29103"
"7.80000","0.12952","1.30878"
"7.90000","0.13121","1.32555"
"8.00000","0.13288","1.34250"
"8.10000","0.13463","1.36053"
"8.20000","0.13648","1.37926"
"8.30000","0.13812","1.39090"
"8.40000","0.13972","1.40127"
"8.50000","0.14142","1.41141"
"8.60000","0.14310","1.41873"
"8.70000","0.14463","1.42051"
"8.80000","0.14617","1.42513"
"8.90000","0.14779","1.43792"
"9.00000","0.14947","1.45676"
"9.10000","0.15113","1.47637"
"9.20000","0.15279","1.49640"
"9.30000","0.15451","1.51711"
"9.40000","0.15613","1.53539"
"9.50000","0.15769","1.55259"
"9.60000","0.15941","1.57267"
"9.70000","0.16117","1.59353"
"9.80000","0.16283","1.61119"
"9.90000","0.16453","1.63033"
"10.00000","0.16623","1.64940"
"10.10000","0.16792","1.66849"
"10.20000","0.16965","1.68779"
"10.30000","0.17131","1.70587"
"10.40000","0.17294","1.72351"
"10.50000","0.17466","1.74302"
"10.60000","0.17638","1.76206"
"10.70000","0.17807","1.78099"
"10.80000","0.17972","1.79885"
"10.90000","0.18141","1.81676"
"11.00000","0.18308","1.83465"
"11.10000","0.18476","1.85250"
"11.20000","0.18640","1.86902"
"11.30000","0.18800","1.88228"
"11.40000","0.18968","1.90093"
"11.50000","0.19142","1.92089"
"11.60000","0.19312","1.93944"
"11.70000","0.19479","1.95723"
"11.80000","0.19640","1.97457"
"11.90000","0.19808","1.99355"
"12.00000","0.19973","2.01168"
"12.10000","0.20137","2.03050"
"12.20000","0.20307","2.05019"
"12.30000","0.20473","2.06912"
"12.40000","0.20641","2.08811"
"12.50000","0.20809","2.10695"
"12.60000","0.20975","2.12558"
"12.70000","0.21144","2.14517"
"12.80000","0.21323","2.16600"
"12.90000","0.21502","2.18661"
"13.00000","0.21669","2.20523"
"13.10000","0.21833","2.22269"
"13.20000","0.22003","2.24236"
"13.30000","0.22163","2.25905"
"13.40000","0.22314","2.27447"
"13.50000","0.22474","2.29141"
"13.60000","0.22633","2.30894"
"13.70000","0.22794","2.32472"
"13.80000","0.22948","2.34106"
"13.90000","0.23111","2.35974"
"14.00000","0.23271","2.37769"
"14.10000","0.23432","2.39539"
"14.20000","0.23594","2.41394"
"14.30000","0.23760","2.43256"
"14.40000","0.23925","2.45118"
"14.50000","0.24093","2.46995"
"14.60000","0.24259","2.48762"
"14.70000","0.24435","2.50780"
"14.80000","0.24618","2.52917"
"14.90000","0.24805","2.55030"
"15.00000","0.24976","2.56795"
"15.10000","0.25141","2.58485"
"15.20000","0.25309","2.60128"
"15.30000","0.25474","2.61811"
"15.40000","0.25639","2.63494"
"15.50000","0.25802","2.65141"
"15.60000","0.25967","2.66897"
"15.70000","0.26134","2.68615"
"15.80000","0.26303","2.70518"
"15.90000","0.26469","2.72228"
"16.00000","0.26631","2.73896"
"16.10000","0.26812","2.76097"
"16.20000","0.26987","2.78028"
"16.30000","0.27158","2.79885"
"16.40000","0.27327","2.81674"
"16.50000","0.27489","2.83334"
"16.60000","0.27650","2.84924"
"16.70000","0.27814","2.86648"
"16.80000","0.27981","2.88412"
"16.90000","0.28146","2.90183"
"17.00000","0.28312","2.91877"
"17.10000","0.28479","2.93597"
"17.20000","0.28645","2.95382"
"17.30000","0.28809","2.97065"
"17.40000","0.28966","2.98633"
"17.50000","0.29129","3.00368"
"17.60000","0.29288","3.02011"
"17.70000","0.29447","3.03706"
"17.80000","0.29612","3.05570"
"17.90000","0.29779","3.07441"
"18.00000","0.29949","3.09285"
"18.10000","0.30125","3.11374"
"18.20000","0.30291","3.13143"
"18.30000","0.30466","3.15051"
"18.40000","0.30638","3.16974"
"18.50000","0.30801","3.18617"
"18.60000","0.30971","3.20427"
"18.70000","0.31139","3.22192"
"18.80000","0.31307","3.24054"
"18.90000","0.31478","3.25962"
"19.00000","0.31642","3.27616"
"19.10000","0.31806","3.29279"
"19.20000","0.31972","3.31003"
"19.30000","0.32137","3.32672"
"19.40000","0.32315","3.34704"
"19.50000","0.32481","3.36469"
"19.60000","0.32654","3.38540"
"19.70000","0.32821","3.40358"
"19.80000","0.32978","3.41916"
"19.90000","0.33135","3.43602"
"20.00000","0.33299","3.45508"
"20.10000","0.33460","3.47223"
"20.20000","0.33613","3.48823"
"20.30000","0.33771","3.50554"
"20.40000","0.33937","3.52495"
"20.50000","0.34107","3.54478"
"20.60000","0.34280","3.56500"
"20.70000","0.34443","3.58254"
"20.80000","0.34618","3.60305"
"20.90000","0.34795","3.62423"
"21.00000","0.34952","3.63926"
"21.10000","0.35146","3.66589"
"21.20000","0.35335","3.68916"
"21.30000","0.35489","3.70256"
"21.40000","0.35650","3.71950"
"21.50000","0.35822","3.73991"
"21.60000","0.35987","3.75832"
"21.70000","0.36142","3.77406"
"21.80000","0.36299","3.79187"
"21.90000","0.36456","3.80839"
"22.00000","0.36609","3.82416"
"22.10000","0.36771","3.84382"
"22.20000","0.36941","3.86421"
"22.30000","0.37113","3.88531"
"22.40000","0.37286","3.90598"
"22.50000","0.37449","3.92331"
"22.60000","0.37618","3.94307"
"22.70000","0.37790","3.96267"
"22.80000","0.37958","3.98161"
"22.90000","0.38130","4.00120"
"23.00000","0.38299","4.01989"
"23.10000","0.38469","4.03879"
"23.20000","0.38631","4.05459"
"23.30000","0.38782","4.06847"
"23.40000","0.38944","4.08624"
"23.50000","0.39108","4.10362"
"23.60000","0.39271","4.12045"
"23.70000","0.39429","4.13662"
"23.80000","0.39593","4.15453"
"23.90000","0.39758","4.17236"
"24.00000","0.39922","4.18965"
"24.10000","0.40087","4.20707"
"24.20000","0.40257","4.22581"
"24.30000","0.40425","4.24389"
"24.40000","0.40600","4.26425"
"24.50000","0.40796","4.28980"
"24.60000","0.40984","4.31063"
"24.70000","0.41147","4.32569"
"24.80000","0.41303","4.33895"
"24.90000","0.41469","4.35559"
"25.00000","0.41634","4.37095"
"25.10000","0.41792","4.38536"
"25.20000","0.41948","4.39967"
"25.30000","0.42115","4.41789"
"25.40000","0.42282","4.43512"
"25.50000","0.42445","4.45199"
"25.60000","0.42611","4.46959"
"25.70000","0.42784","4.48930"
"25.80000","0.42952","4.50783"
"25.90000","0.43127","4.52788"
"26.00000","0.43296","4.54500"
"26.10000","0.43465","4.56356"
"26.20000","0.43634","4.58146"
"26.30000","0.43803","4.59978"
"26.40000","0.43976","4.61870"
"26.50000","0.44144","4.63674"
"26.60000","0.44305","4.65178"
"26.70000","0.44465","4.66725"
"26.80000","0.44628","4.68391"
"26.90000","0.44787","4.69903"
"27.00000","0.44949","4.71499"
"27.10000","0.45117","4.73313"
"27.20000","0.45278","4.74879"
"27.30000","0.45442","4.76524"
"27.40000","0.45608","4.78230"
"27.50000","0.45771","4.79865"
"27.60000","0.45937","4.81532"
"27.70000","0.46097","4.83173"
"27.80000","0.46260","4.84820"
"27.90000","0.46427","4.86568"
"28.00000","0.46592","4.88179"
"28.10000","0.46742","4.89395"
"28.20000","0.46910","4.91228"
"28.30000","0.47091","4.93275"
"28.40000","0.47264","4.95045"
"28.50000","0.47429","4.96613"
"28.60000","0.47598","4.98264"
"28.70000","0.47776","5.00273"
"28.80000","0.47959","5.02367"
"28.90000","0.48142","5.04390"
"29.00000","0.48305","5.05778"
"29.10000","0.48477","5.07522"
"29.20000","0.48669","5.09858"
"29.30000","0.48838","5.11416"
"29.40000","0.48997","5.12692"
"29.50000","0.49171","5.14571"
"29.60000","0.49341","5.16376"
"29.70000","0.49500","5.17914"
"29.80000","0.49651","5.19206"
"29.90000","0.49809","5.20820"
"30.00000","0.49977","5.22755"
"30.10000","0.50141","5.24433"
"30.20000","0.50303","5.26181"
"30.30000","0.50472","5.28104"
"30.40000","0.50640","5.29968"
"30.50000","0.50801","5.31593"
"30.60000","0.50964","5.33360"
"30.70000","0.51132","5.35230"
"30.80000","0.51297","5.36957"
"30.90000","0.51456","5.38543"
"31.00000","0.51640","5.40880"
"31.10000","0.51827","5.43258"
"31.20000","0.51979","5.44350"
"31.30000","0.52144","5.46070"
"31.40000","0.52310","5.47793"
"31.50000","0.52468","5.49374"
"31.60000","0.52620","5.50759"
"31.70000","0.52779","5.52489"
"31.80000","0.52948","5.54612"
"31.90000","0.53120","5.56656"
"32.00000","0.53280","5.58230"
"32.10000","0.53447","5.60123"
"32.20000","0.53622","5.62152"
"32.30000","0.53784","5.63695"
"32.40000","0.53956","5.65618"
"32.50000","0.54133","5.67692"
"32.60000","0.54308","5.69689"
"32.70000","0.54484","5.71785"
"32.80000","0.54647","5.73279"
"32.90000","0.54810","5.74835"
"33.00000","0.54976","5.76516"
"33.10000","0.55146","5.78370"
"33.20000","0.55314","5.80148"
"33.30000","0.55481","5.81904"
"33.40000","0.55642","5.83426"
"33.50000","0.55796","5.84897"
"33.60000","0.55954","5.86665"
"33.70000","0.56134","5.89179"
"33.80000","0.56310","5.91371"
"33.90000","0.56480","5.93295"
"34.00000","0.56643","5.95023"
"34.10000","0.56810","5.96951"
"34.20000","0.56971","5.98943"
"34.30000","0.57153","6.01229"
"34.40000","0.57320","6.02959"
"34.50000","0.57492","6.05001"
"34.60000","0.57661","6.06761"
"34.70000","0.57820","6.08255"
"34.80000","0.57978","6.10005"
"34.90000","0.58139","6.11557"
"35.00000","0.58298","6.13163"
"35.10000","0.58459","6.14770"
"35.20000","0.58620","6.16368"
"35.30000","0.58786","6.18122"
"35.40000","0.58949","6.19793"
"35.50000","0.59105","6.21303"
"35.60000","0.59258","6.22810"
"35.70000","0.59437","6.25528"
"35.80000","0.59632","6.28322"
"35.90000","0.59800","6.30019"
"36.00000","0.59960","6.31565"
"36.10000","0.60127","6.33425"
"36.20000","0.60295","6.35281"
"36.30000","0.60465","6.37243"
"36.40000","0.60640","6.39392"
"36.50000","0.60815","6.41459"
"36.60000","0.60975","6.43023"
"36.70000","0.61134","6.44559"
"36.80000","0.61299","6.46382"
"36.90000","0.61471","6.48389"
"37.00000","0.61640","6.50229"
"37.10000","0.61804","6.51917"
"37.20000","0.61975","6.53920"
"37.30000","0.62140","6.55602"
"37.40000","0.62300","6.57204"
"37.50000","0.62456","6.58774"
"37.60000","0.62620","6.60667"
"37.70000","0.62795","6.63096"
"37.80000","0.62976","6.65559"
"37.90000","0.63139","6.67261"
"38.00000","0.63304","6.69040"
"38.10000","0.63468","6.70824"
"38.20000","0.63626","6.72443"
"38.30000","0.63789","6.74239"
"38.40000","0.63961","6.76657"
"38.50000","0.64131","6.78546"
"38.60000","0.64305","6.80625"
"38.70000","0.64474","6.82475"
"38.80000","0.64634","6.84026"
"38.90000","0.64786","6.85392"
"39.00000","0.64961","6.87579"
"39.10000","0.65144","6.89877"
"39.20000","0.65309","6.91702"
"39.30000","0.65473","6.93316"
"39.40000","0.65635","6.94998"
"39.50000","0.65794","6.96604"
"39.60000","0.65952","6.98204"
"39.70000","0.66113","6.99885"
"39.80000","0.66281","7.01490"
"39.90000","0.66448","7.03520"
"40.00000","0.66621","7.05917"
"40.10000","0.66787","7.07785"
"40.20000","0.66951","7.09621"
"40.30000","0.67114","7.11468"
"40.40000","0.67286","7.13527"
"40.50000","0.67452","7.15474"
"40.60000","0.67621","7.17404"
"40.70000","0.67784","7.19138"
"40.80000","0.67964","7.21560"
"40.90000","0.68149","7.24048"
"41.00000","0.68323","7.26072"
"41.10000","0.68486","7.27767"
"41.20000","0.68646","7.29097"
"41.30000","0.68804","7.30562"
"41.40000","0.68959","7.31813"
"41.50000","0.69117","7.33498"
"41.60000","0.69281","7.35462"
"41.70000","0.69446","7.37354"
"41.80000","0.69615","7.39472"
"41.90000","0.69791","7.41819"
"42.00000","0.69965","7.44019"
"42.10000","0.70132","7.45930"
"42.20000","0.70305","7.48128"
"42.30000","0.70488","7.50651"
"42.40000","0.70659","7.52652"
"42.50000","0.70827","7.54528"
"42.60000","0.70992","7.56327"
"42.70000","0.71159","7.58270"
"42.80000","0.71337","7.60574"
"42.90000","0.71497","7.62146"
"43.00000","0.71653","7.63588"
"43.10000","0.71812","7.65343"
"43.20000","0.71978","7.67311"
"43.30000","0.72139","7.69055"
"43.40000","0.72298","7.70795"
"43.50000","0.72456","7.72530"
"43.60000","0.72623","7.74684"
"43.70000","0.72789","7.76692"
"43.80000","0.72954","7.78667"
"43.90000","0.73121","7.80626"
"44.00000","0.73285","7.82465"
"44.10000","0.73455","7.84558"
"44.20000","0.73636","7.86684"
"44.30000","0.73807","7.88601"
"44.40000","0.73967","7.90097"
"44.50000","0.74124","7.91530"
"44.60000","0.74284","7.93193"
"44.70000","0.74454","7.95304"
"44.80000","0.74618","7.97106"
"44.90000","0.74782","7.98889"
"45.00000","0.74951","8.00837"
"45.10000","0.75120","8.02827"
"45.20000","0.75280","8.04490"
"45.30000","0.75442","8.06263"
"45.40000","0.75607","8.08054"
"45.50000","0.75772","8.09948"
"45.60000","0.75954","8.12520"
"45.70000","0.76133","8.14772"
"45.80000","0.76303","8.16626"
"45.90000","0.76471","8.18436"
"46.00000","0.76635","8.20133"
"46.10000","0.76800","8.21916"
"46.20000","0.76962","8.23564"
"46.30000","0.77118","8.25021"
"46.40000","0.77278","8.26685"
"46.50000","0.77444","8.28549"
"46.60000","0.77611","8.30370"
"46.70000","0.77779","8.32241"
"46.80000","0.77950","8.34240"
"46.90000","0.78126","8.36385"
"47.00000","0.78307","8.38756"
"47.10000","0.78483","8.40883"
"47.20000","0.78651","8.42669"
"47.30000","0.78819","8.44528"
"47.40000","0.78986","8.46365"
"47.50000","0.79154","8.48231"
"47.60000","0.79322","8.50279"
"47.70000","0.79496","8.52491"
"47.80000","0.79662","8.54310"
"47.90000","0.79825","8.56065"
"48.00000","0.79993","8.58099"
"48.10000","0.80157","8.60032"
"48.20000","0.80325","8.62088"
"48.30000","0.80490","8.64037"
"48.40000","0.80659","8.66195"
"48.50000","0.80839","8.68740"
"48.60000","0.80998","8.70285"
"48.70000","0.81156","8.71944"
"48.80000","0.81341","8.74825"
"48.90000","0.81526","8.77384"
"49.00000","0.81676","8.78483"
"49.10000","0.81834","8.80133"
"49.20000","0.82001","8.82150"
"49.30000","0.82167","8.84076"
"49.40000","0.82319","8.85400"
"49.50000","0.82467","8.86632"
"49.60000","0.82626","8.88433"
"49.70000","0.82788","8.90439"
"49.80000","0.82945","8.92167"
"49.90000","0.83103","8.93946"
"50.00000","0.83269","8.96021"
"50.10000","0.83440","8.98149"
"50.20000","0.83610","9.00301"
"50.30000","0.83780","9.02378"
"50.40000","0.83949","9.04315"
"50.50000","0.84114","9.06156"
"50.60000","0.84276","9.07726"
"50.70000","0.84443","9.09636"
"50.80000","0.84617","9.11797"
"50.90000","0.84800","9.14230"
"51.00000","0.84970","9.15773"
"51.10000","0.85128","9.17212"
"51.20000","0.85285","9.18702"
"51.30000","0.85454","9.20632"
"51.40000","0.85616","9.22328"
"51.50000","0.85773","9.23785"
"51.60000","0.85936","9.25561"
"51.70000","0.86102","9.27515"
"51.80000","0.86272","9.29403"
"51.90000","0.86436","9.31226"
"52.00000","0.86594","9.32510"
"52.10000","0.86772","9.34892"
"52.20000","0.86951","9.37194"
"52.30000","0.87131","9.39455"
"52.40000","0.87315","9.41809"
"52.50000","0.87478","9.43237"
"52.60000","0.87634","9.44559"
"52.70000","0.87794","9.46178"
"52.80000","0.87961","9.47953"
"52.90000","0.88124","9.49587"
"53.00000","0.88287","9.51256"
"53.10000","0.88456","9.53105"
"53.20000","0.88632","9.55271"
"53.30000","0.88803","9.57085"
"53.40000","0.88961","9.58279"
"53.50000","0.89115","9.59671"
"53.60000","0.89276","9.61333"
"53.70000","0.89444","9.63269"
"53.80000","0.89618","9.65509"
"53.90000","0.89792","9.67547"
"54.00000","0.89961","9.69398"
"54.10000","0.90138","9.71611"
"54.20000","0.90306","9.73392"
"54.30000","0.90480","9.75387"
"54.40000","0.90650","9.77305"
"54.50000","0.90816","9.78975"
"54.60000","0.90985","9.80929"
"54.70000","0.91153","9.82741"
"54.80000","0.91322","9.84562"
"54.90000","0.91486","9.86264"
"55.00000","0.91657","9.88377"
"55.10000","0.91825","9.90155"
"55.20000","0.91993","9.91972"
"55.30000","0.92158","9.93647"
"55.40000","0.92329","9.95653"
"55.50000","0.92495","9.97351"
"55.60000","0.92650","9.98656"
"55.70000","0.92808","10.00223"
"55.80000","0.92966","10.01794"
"55.90000","0.93125","10.03458"
"56.00000","0.93281","10.04879"
"56.10000","0.93438","10.06413"
