General : Start date,"2020-08-07"
General : End date,"2020-08-07"
General : Unique identifier,"{F2A146F9-BE33-46BD-9846-4C2C30E07F9C}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"P1 W2 1"
Break (Standard) : Load at Break (Standard),"29.75137",N
Maximum Load : Maximum Load,"31.63559",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.49403"
"0.10000","0.00012","0.49583"
"0.20000","0.00059","0.50715"
"0.30000","0.00174","0.53449"
"0.40000","0.00353","0.57740"
"0.50000","0.00592","0.63422"
"0.60000","0.00847","0.69324"
"0.70000","0.01081","0.74529"
"0.80000","0.01287","0.78983"
"0.90000","0.01453","0.82436"
"1.00000","0.01615","0.85784"
"1.10000","0.01783","0.89398"
"1.20000","0.01951","0.92800"
"1.30000","0.02118","0.95761"
"1.40000","0.02284","0.99277"
"1.50000","0.02459","1.03121"
"1.60000","0.02619","1.06398"
"1.70000","0.02797","1.10056"
"1.80000","0.02977","1.13609"
"1.90000","0.03149","1.17045"
"2.00000","0.03312","1.20251"
"2.10000","0.03474","1.23327"
"2.20000","0.03626","1.26111"
"2.30000","0.03781","1.28976"
"2.40000","0.03942","1.32101"
"2.50000","0.04107","1.35292"
"2.60000","0.04275","1.38541"
"2.70000","0.04443","1.41703"
"2.80000","0.04607","1.44750"
"2.90000","0.04778","1.47976"
"3.00000","0.04949","1.51294"
"3.10000","0.05116","1.54452"
"3.20000","0.05287","1.57694"
"3.30000","0.05454","1.60854"
"3.40000","0.05625","1.64065"
"3.50000","0.05799","1.67427"
"3.60000","0.05975","1.70821"
"3.70000","0.06153","1.74219"
"3.80000","0.06339","1.77856"
"3.90000","0.06509","1.80993"
"4.00000","0.06676","1.84144"
"4.10000","0.06833","1.87088"
"4.20000","0.06995","1.90071"
"4.30000","0.07153","1.93006"
"4.40000","0.07314","1.96021"
"4.50000","0.07480","1.99219"
"4.60000","0.07647","2.02535"
"4.70000","0.07819","2.05926"
"4.80000","0.07991","2.09282"
"4.90000","0.08150","2.12270"
"5.00000","0.08311","2.15355"
"5.10000","0.08475","2.18553"
"5.20000","0.08647","2.21973"
"5.30000","0.08817","2.25350"
"5.40000","0.08975","2.28301"
"5.50000","0.09136","2.31379"
"5.60000","0.09299","2.34525"
"5.70000","0.09460","2.37525"
"5.80000","0.09619","2.40599"
"5.90000","0.09788","2.43889"
"6.00000","0.09957","2.47166"
"6.10000","0.10120","2.50253"
"6.20000","0.10281","2.53191"
"6.30000","0.10445","2.56337"
"6.40000","0.10606","2.59290"
"6.50000","0.10770","2.62418"
"6.60000","0.10946","2.65842"
"6.70000","0.11123","2.69332"
"6.80000","0.11288","2.72313"
"6.90000","0.11455","2.75405"
"7.00000","0.11622","2.78512"
"7.10000","0.11788","2.81589"
"7.20000","0.11951","2.84607"
"7.30000","0.12123","2.87851"
"7.40000","0.12287","2.90822"
"7.50000","0.12451","2.93822"
"7.60000","0.12620","2.96972"
"7.70000","0.12782","2.99874"
"7.80000","0.12947","3.02920"
"7.90000","0.13120","3.06143"
"8.00000","0.13293","3.09335"
"8.10000","0.13464","3.12426"
"8.20000","0.13630","3.15360"
"8.30000","0.13812","3.18879"
"8.40000","0.13988","3.22124"
"8.50000","0.14152","3.24983"
"8.60000","0.14319","3.27967"
"8.70000","0.14484","3.30915"
"8.80000","0.14645","3.33692"
"8.90000","0.14804","3.36446"
"9.00000","0.14964","3.39255"
"9.10000","0.15122","3.42004"
"9.20000","0.15283","3.44953"
"9.30000","0.15455","3.48239"
"9.40000","0.15624","3.51335"
"9.50000","0.15793","3.54517"
"9.60000","0.15958","3.57487"
"9.70000","0.16122","3.60494"
"9.80000","0.16297","3.63879"
"9.90000","0.16478","3.67380"
"10.00000","0.16644","3.70332"
"10.10000","0.16811","3.73350"
"10.20000","0.16977","3.76411"
"10.30000","0.17154","3.79788"
"10.40000","0.17322","3.82794"
"10.50000","0.17479","3.85418"
"10.60000","0.17639","3.88291"
"10.70000","0.17801","3.91185"
"10.80000","0.17961","3.93991"
"10.90000","0.18120","3.96768"
