General : Start date,"2020-08-26"
General : End date,"2020-08-26"
General : Unique identifier,"{57F3B08D-8DC4-45AE-A7CD-BCEB966546FB}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"P4 W1 1"
Break (Standard) : Load at Break (Standard),"23.75912",N
Maximum Load : Maximum Load,"23.78571",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.96511"
"0.10000","0.00011","0.96707"
"0.20000","0.00109","0.99721"
"0.30000","0.00290","1.05271"
"0.40000","0.00508","1.11688"
"0.50000","0.00722","1.17878"
"0.60000","0.00921","1.23426"
"0.70000","0.01104","1.28446"
"0.80000","0.01275","1.33052"
"0.90000","0.01435","1.37226"
"1.00000","0.01594","1.41236"
"1.10000","0.01749","1.45092"
"1.20000","0.01918","1.49330"
"1.30000","0.02084","1.53477"
"1.40000","0.02251","1.57679"
"1.50000","0.02418","1.61786"
"1.60000","0.02594","1.66184"
"1.70000","0.02770","1.70567"
"1.80000","0.02955","1.74963"
"1.90000","0.03129","1.79129"
"2.00000","0.03301","1.83224"
"2.10000","0.03475","1.87382"
"2.20000","0.03635","1.90982"
"2.30000","0.03807","1.95036"
"2.40000","0.03966","1.98545"
"2.50000","0.04128","2.02204"
"2.60000","0.04289","2.05812"
"2.70000","0.04455","2.09575"
"2.80000","0.04620","2.13215"
"2.90000","0.04785","2.16844"
"3.00000","0.04951","2.20550"
"3.10000","0.05111","2.24007"
"3.20000","0.05267","2.27393"
"3.30000","0.05439","2.31322"
"3.40000","0.05612","2.35275"
"3.50000","0.05781","2.39075"
"3.60000","0.05951","2.42816"
"3.70000","0.06122","2.46664"
"3.80000","0.06291","2.50325"
"3.90000","0.06462","2.54203"
"4.00000","0.06635","2.58048"
"4.10000","0.06805","2.61786"
"4.20000","0.06968","2.65355"
"4.30000","0.07134","2.68996"
"4.40000","0.07300","2.72605"
"4.50000","0.07477","2.76677"
"4.60000","0.07648","2.80531"
"4.70000","0.07812","2.84072"
"4.80000","0.07978","2.87675"
"4.90000","0.08150","2.91493"
"5.00000","0.08313","2.94981"
"5.10000","0.08484","2.98755"
"5.20000","0.08650","3.02444"
"5.30000","0.08822","3.06407"
"5.40000","0.09000","3.10554"
"5.50000","0.09169","3.14368"
"5.60000","0.09334","3.17976"
"5.70000","0.09501","3.21768"
"5.80000","0.09665","3.25421"
"5.90000","0.09827","3.29022"
"6.00000","0.10009","3.33451"
"6.10000","0.10174","3.37110"
"6.20000","0.10333","3.40437"
"6.30000","0.10503","3.44324"
"6.40000","0.10668","3.47961"
"6.50000","0.10829","3.51352"
"6.60000","0.11000","3.55263"
"6.70000","0.11159","3.58599"
