General : Start date,"2020-08-26"
General : End date,"2020-08-26"
General : Unique identifier,"{7DD18864-7257-4D12-A39B-24B311706305}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"P2 W1 1"
Break (Standard) : Load at Break (Standard),"15.26836",N
Maximum Load : Maximum Load,"16.06865",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.87785"
"0.10000","0.00008","0.87836"
"0.20000","0.00084","0.88806"
"0.30000","0.00361","0.93009"
"0.40000","0.00585","0.96028"
"0.50000","0.00771","0.98366"
"0.60000","0.00950","1.00586"
"0.70000","0.01123","1.02735"
"0.80000","0.01284","1.04690"
"0.90000","0.01452","1.06599"
"1.00000","0.01620","1.08586"
"1.10000","0.01776","1.10373"
"1.20000","0.01946","1.12369"
"1.30000","0.02118","1.14290"
"1.40000","0.02281","1.16080"
"1.50000","0.02447","1.17969"
"1.60000","0.02616","1.19767"
"1.70000","0.02786","1.21572"
"1.80000","0.02955","1.23464"
"1.90000","0.03123","1.25226"
"2.00000","0.03285","1.26967"
"2.10000","0.03454","1.28749"
"2.20000","0.03621","1.30446"
"2.30000","0.03783","1.32160"
"2.40000","0.03953","1.34019"
"2.50000","0.04121","1.35709"
"2.60000","0.04300","1.37405"
"2.70000","0.04464","1.39164"
"2.80000","0.04640","1.41105"
"2.90000","0.04807","1.42851"
"3.00000","0.04974","1.44675"
"3.10000","0.05144","1.46440"
"3.20000","0.05320","1.48412"
"3.30000","0.05501","1.50316"
"3.40000","0.05660","1.51854"
"3.50000","0.05812","1.53386"
"3.60000","0.05974","1.55068"
"3.70000","0.06139","1.56805"
"3.80000","0.06308","1.58585"
"3.90000","0.06465","1.60056"
"4.00000","0.06624","1.61679"
"4.10000","0.06786","1.63226"
"4.20000","0.06958","1.65058"
"4.30000","0.07132","1.66861"
"4.40000","0.07296","1.68382"
"4.50000","0.07471","1.70215"
"4.60000","0.07645","1.71971"
"4.70000","0.07808","1.73516"
"4.80000","0.07976","1.75168"
"4.90000","0.08142","1.76764"
"5.00000","0.08298","1.78233"
"5.10000","0.08456","1.79780"
"5.20000","0.08618","1.81315"
"5.30000","0.08785","1.83009"
"5.40000","0.08950","1.84646"
"5.50000","0.09113","1.86258"
"5.60000","0.09276","1.87827"
"5.70000","0.09445","1.89503"
"5.80000","0.09611","1.91040"
"5.90000","0.09784","1.92792"
"6.00000","0.09957","1.94520"
"6.10000","0.10120","1.95999"
"6.20000","0.10274","1.97347"
"6.30000","0.10454","1.99220"
"6.40000","0.10644","2.01221"
"6.50000","0.10814","2.02799"
"6.60000","0.10975","2.04229"
"6.70000","0.11140","2.05767"
"6.80000","0.11303","2.07250"
"6.90000","0.11468","2.08788"
"7.00000","0.11625","2.10188"
"7.10000","0.11782","2.11643"
"7.20000","0.11949","2.13270"
"7.30000","0.12117","2.14906"
"7.40000","0.12284","2.16560"
"7.50000","0.12453","2.18195"
"7.60000","0.12620","2.19780"
"7.70000","0.12780","2.21206"
"7.80000","0.12961","2.23095"
"7.90000","0.13140","2.24827"
"8.00000","0.13309","2.26306"
"8.10000","0.13476","2.27794"
"8.20000","0.13647","2.29372"
"8.30000","0.13808","2.30689"
"8.40000","0.13970","2.32104"
"8.50000","0.14139","2.33581"
"8.60000","0.14300","2.34849"
"8.70000","0.14460","2.36236"
"8.80000","0.14618","2.37503"
"8.90000","0.14778","2.38871"
"9.00000","0.14942","2.40358"
"9.10000","0.15113","2.41966"
"9.20000","0.15282","2.43500"
"9.30000","0.15458","2.45141"
"9.40000","0.15626","2.46630"
"9.50000","0.15788","2.47974"
"9.60000","0.15964","2.49551"
"9.70000","0.16163","2.51616"
"9.80000","0.16332","2.52957"
"9.90000","0.16494","2.54163"
"10.00000","0.16663","2.55506"
"10.10000","0.16817","2.56523"
"10.20000","0.16973","2.57597"
"10.30000","0.17142","2.59083"
"10.40000","0.17305","2.60312"
"10.50000","0.17473","2.61753"
"10.60000","0.17641","2.63087"
"10.70000","0.17803","2.64362"
"10.80000","0.17967","2.65722"
"10.90000","0.18115","2.66678"
"11.00000","0.18285","2.68275"
"11.10000","0.18467","2.70033"
"11.20000","0.18639","2.71518"
"11.30000","0.18795","2.72675"
"11.40000","0.18957","2.73967"
"11.50000","0.19126","2.75400"
"11.60000","0.19289","2.76719"
"11.70000","0.19457","2.78162"
"11.80000","0.19622","2.79546"
"11.90000","0.19780","2.80725"
"12.00000","0.19948","2.82140"
"12.10000","0.20116","2.83556"
"12.20000","0.20282","2.84835"
"12.30000","0.20450","2.86175"
"12.40000","0.20622","2.87667"
"12.50000","0.20795","2.89049"
"12.60000","0.20963","2.90424"
"12.70000","0.21122","2.91508"
"12.80000","0.21279","2.92669"
"12.90000","0.21452","2.94234"
"13.00000","0.21626","2.95748"
"13.10000","0.21799","2.97198"
"13.20000","0.21971","2.98631"
"13.30000","0.22134","2.99794"
"13.40000","0.22297","3.01028"
"13.50000","0.22458","3.02239"
"13.60000","0.22619","3.03491"
"13.70000","0.22789","3.04860"
"13.80000","0.22958","3.06248"
