General : Start date,"2020-08-26"
General : End date,"2020-08-26"
General : Unique identifier,"{92EE931B-BEE0-42FF-AEF2-64A3EEDAFF46}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"P3 W2 1"
Break (Standard) : Load at Break (Standard),"14.19326",N
Maximum Load : Maximum Load,"20.57138",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.64204"
"0.10000","0.00008","0.64447"
"0.20000","0.00063","0.66067"
"0.30000","0.00165","0.68980"
"0.40000","0.00336","0.73848"
"0.50000","0.00552","0.79692"
"0.60000","0.00791","0.86206"
"0.70000","0.01030","0.92447"
"0.80000","0.01242","0.97763"
"0.90000","0.01435","1.02499"
"1.00000","0.01602","1.06430"
"1.10000","0.01768","1.10365"
"1.20000","0.01937","1.14260"
"1.30000","0.02100","1.17974"
"1.40000","0.02269","1.21803"
"1.50000","0.02442","1.25740"
"1.60000","0.02609","1.29442"
"1.70000","0.02782","1.33311"
"1.80000","0.02954","1.37080"
"1.90000","0.03118","1.40602"
"2.00000","0.03290","1.44406"
"2.10000","0.03458","1.48021"
"2.20000","0.03651","1.52484"
"2.30000","0.03824","1.56211"
"2.40000","0.03982","1.59499"
"2.50000","0.04154","1.63298"
"2.60000","0.04321","1.66870"
"2.70000","0.04483","1.70321"
"2.80000","0.04648","1.73847"
"2.90000","0.04811","1.77288"
"3.00000","0.04973","1.80633"
"3.10000","0.05132","1.83908"
"3.20000","0.05299","1.87419"
"3.30000","0.05466","1.90909"
"3.40000","0.05633","1.94397"
"3.50000","0.05796","1.97683"
"3.60000","0.05963","2.01137"
"3.70000","0.06128","2.04473"
"3.80000","0.06279","2.07390"
"3.90000","0.06459","2.11266"
"4.00000","0.06632","2.14834"
"4.10000","0.06805","2.18353"
"4.20000","0.06972","2.21701"
"4.30000","0.07137","2.24981"
"4.40000","0.07299","2.28087"
"4.50000","0.07458","2.31163"
"4.60000","0.07615","2.34204"
"4.70000","0.07778","2.37457"
"4.80000","0.07940","2.40660"
"4.90000","0.08102","2.43873"
"5.00000","0.08271","2.47223"
"5.10000","0.08438","2.50446"
"5.20000","0.08608","2.53793"
"5.30000","0.08776","2.57082"
"5.40000","0.08945","2.60442"
"5.50000","0.09128","2.64182"
"5.60000","0.09292","2.67225"
"5.70000","0.09454","2.70210"
"5.80000","0.09628","2.73108"
"5.90000","0.09784","2.76086"
"6.00000","0.09956","2.79541"
"6.10000","0.10122","2.82789"
"6.20000","0.10286","2.85939"
"6.30000","0.10454","2.89231"
"6.40000","0.10623","2.92487"
"6.50000","0.10787","2.95659"
"6.60000","0.10953","2.98854"
"6.70000","0.11116","3.01948"
"6.80000","0.11281","3.05080"
"6.90000","0.11444","3.08216"
"7.00000","0.11617","3.11707"
"7.10000","0.11785","3.14981"
"7.20000","0.11960","3.18500"
"7.30000","0.12140","3.22107"
"7.40000","0.12312","3.25356"
"7.50000","0.12479","3.28461"
"7.60000","0.12641","3.31507"
"7.70000","0.12810","3.34706"
"7.80000","0.12966","3.37479"
"7.90000","0.13123","3.40368"
"8.00000","0.13287","3.43425"
"8.10000","0.13456","3.46714"
"8.20000","0.13618","3.49397"
"8.30000","0.13778","3.52379"
"8.40000","0.13946","3.55691"
"8.50000","0.14109","3.58755"
"8.60000","0.14273","3.61322"
"8.70000","0.14452","3.64998"
"8.80000","0.14625","3.68428"
"8.90000","0.14794","3.71686"
"9.00000","0.14961","3.74848"
"9.10000","0.15130","3.78134"
"9.20000","0.15299","3.81253"
"9.30000","0.15470","3.84732"
"9.40000","0.15636","3.87635"
"9.50000","0.15801","3.90810"
"9.60000","0.15965","3.93835"
"9.70000","0.16124","3.96772"
"9.80000","0.16286","3.99833"
"9.90000","0.16457","4.03239"
"10.00000","0.16626","4.06322"
"10.10000","0.16793","4.09531"
"10.20000","0.16964","4.12771"
"10.30000","0.17143","4.16341"
"10.40000","0.17307","4.19252"
"10.50000","0.17475","4.22471"
"10.60000","0.17648","4.25858"
"10.70000","0.17823","4.29376"
"10.80000","0.17990","4.32489"
"10.90000","0.18152","4.35415"
"11.00000","0.18322","4.38668"
"11.10000","0.18495","4.41968"
"11.20000","0.18669","4.45402"
"11.30000","0.18837","4.48603"
"11.40000","0.19005","4.51605"
"11.50000","0.19173","4.54699"
"11.60000","0.19337","4.57678"
"11.70000","0.19523","4.61601"
"11.80000","0.19694","4.64749"
"11.90000","0.19840","4.66844"
"12.00000","0.20012","4.70237"
