General : Start date,"2020-09-02"
General : End date,"2020-09-02"
General : Unique identifier,"{8519E201-BD37-4239-983D-FDC9BA46CD25}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"1399 P4 W1 1"
Break (Standard) : Load at Break (Standard),"22.49397",N
Maximum Load : Maximum Load,"24.52438",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.70936"
"0.10000","0.00011","0.71109"
"0.20000","0.00104","0.73259"
"0.30000","0.00366","0.79401"
"0.40000","0.00596","0.84454"
"0.50000","0.00788","0.88512"
"0.60000","0.00954","0.91927"
"0.70000","0.01115","0.95221"
"0.80000","0.01280","0.98507"
"0.90000","0.01445","1.01806"
"1.00000","0.01612","1.05065"
"1.10000","0.01772","1.07371"
"1.20000","0.01932","1.10494"
"1.30000","0.02093","1.13592"
"1.40000","0.02257","1.16760"
"1.50000","0.02432","1.20087"
"1.60000","0.02607","1.23448"
"1.70000","0.02777","1.26528"
"1.80000","0.02946","1.29630"
"1.90000","0.03117","1.32625"
"2.00000","0.03300","1.35903"
"2.10000","0.03479","1.39097"
"2.20000","0.03644","1.41862"
"2.30000","0.03804","1.44597"
"2.40000","0.03971","1.47526"
"2.50000","0.04134","1.50243"
"2.60000","0.04295","1.52899"
"2.70000","0.04455","1.55510"
"2.80000","0.04624","1.58354"
"2.90000","0.04785","1.60951"
"3.00000","0.04955","1.63778"
"3.10000","0.05126","1.66600"
"3.20000","0.05287","1.69149"
"3.30000","0.05444","1.71753"
"3.40000","0.05620","1.74859"
"3.50000","0.05798","1.77890"
"3.60000","0.05972","1.80754"
"3.70000","0.06135","1.83264"
"3.80000","0.06301","1.85959"
"3.90000","0.06468","1.88728"
"4.00000","0.06629","1.91351"
"4.10000","0.06792","1.94019"
"4.20000","0.06958","1.96702"
"4.30000","0.07124","1.99396"
"4.40000","0.07285","2.01933"
"4.50000","0.07447","2.04439"
"4.60000","0.07614","2.07066"
"4.70000","0.07785","2.09808"
"4.80000","0.07951","2.12350"
"4.90000","0.08123","2.15142"
"5.00000","0.08288","2.17684"
"5.10000","0.08456","2.20262"
"5.20000","0.08622","2.22853"
"5.30000","0.08800","2.25665"
"5.40000","0.08981","2.28361"
"5.50000","0.09143","2.30603"
"5.60000","0.09312","2.33022"
"5.70000","0.09481","2.35399"
"5.80000","0.09641","2.37418"
"5.90000","0.09805","2.39647"
"6.00000","0.09975","2.41817"
"6.10000","0.10136","2.43733"
"6.20000","0.10300","2.45718"
"6.30000","0.10469","2.47796"
"6.40000","0.10641","2.49812"
"6.50000","0.10802","2.51559"
"6.60000","0.10964","2.53172"
"6.70000","0.11147","2.55403"
"6.80000","0.11319","2.57163"
"6.90000","0.11482","2.58625"
"7.00000","0.11654","2.60282"
"7.10000","0.11821","2.61883"
"7.20000","0.11975","2.63147"
"7.30000","0.12138","2.64727"
"7.40000","0.12308","2.66380"
"7.50000","0.12470","2.67731"
"7.60000","0.12639","2.69388"
"7.70000","0.12796","2.70684"
"7.80000","0.12953","2.72004"
"7.90000","0.13114","2.73416"
"8.00000","0.13289","2.75155"
"8.10000","0.13455","2.76469"
"8.20000","0.13620","2.77802"
"8.30000","0.13786","2.79162"
"8.40000","0.13948","2.80402"
"8.50000","0.14127","2.82056"
"8.60000","0.14308","2.83709"
"8.70000","0.14480","2.84939"
"8.80000","0.14644","2.86046"
"8.90000","0.14805","2.87157"
"9.00000","0.14968","2.88384"
"9.10000","0.15122","2.89325"
"9.20000","0.15280","2.90419"
"9.30000","0.15442","2.91609"
"9.40000","0.15604","2.92840"
"9.50000","0.15768","2.94151"
