General : Start date,"2020-09-02"
General : End date,"2020-09-02"
General : Unique identifier,"{C539F856-72FC-4EA8-B285-E1F282581106}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"1317 P4 W1 3"
Break (Standard) : Load at Break (Standard),"19.00988",N
Maximum Load : Maximum Load,"21.54378",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.20656"
"0.10000","0.00009","0.20785"
"0.20000","0.00058","0.21795"
"0.30000","0.00166","0.23973"
"0.40000","0.00355","0.27742"
"0.50000","0.00615","0.32674"
"0.60000","0.00893","0.38032"
"0.70000","0.01121","0.42167"
"0.80000","0.01308","0.45617"
"0.90000","0.01472","0.48551"
"1.00000","0.01647","0.51829"
"1.10000","0.01811","0.54900"
"1.20000","0.01973","0.57864"
"1.30000","0.02139","0.60981"
"1.40000","0.02300","0.63996"
"1.50000","0.02468","0.67188"
"1.60000","0.02637","0.70531"
"1.70000","0.02800","0.73639"
"1.80000","0.02957","0.76621"
"1.90000","0.03119","0.79813"
"2.00000","0.03292","0.83150"
"2.10000","0.03459","0.86433"
"2.20000","0.03620","0.89438"
"2.30000","0.03787","0.92683"
"2.40000","0.03950","0.95805"
"2.50000","0.04111","0.98870"
"2.60000","0.04269","1.01944"
"2.70000","0.04445","1.05432"
"2.80000","0.04615","1.08778"
"2.90000","0.04784","1.12211"
"3.00000","0.04952","1.15726"
"3.10000","0.05122","1.19377"
"3.20000","0.05296","1.23144"
"3.30000","0.05468","1.26956"
"3.40000","0.05628","1.30411"
"3.50000","0.05780","1.33607"
"3.60000","0.05935","1.36958"
"3.70000","0.06096","1.40516"
"3.80000","0.06265","1.44315"
"3.90000","0.06436","1.48073"
"4.00000","0.06617","1.52149"
"4.10000","0.06785","1.55822"
"4.20000","0.06949","1.59485"
"4.30000","0.07129","1.63638"
"4.40000","0.07288","1.67091"
"4.50000","0.07454","1.70858"
"4.60000","0.07623","1.74786"
"4.70000","0.07793","1.78740"
"4.80000","0.07962","1.82601"
"4.90000","0.08125","1.86287"
"5.00000","0.08291","1.90119"
"5.10000","0.08460","1.94122"
"5.20000","0.08629","1.98075"
"5.30000","0.08805","2.02191"
"5.40000","0.08968","2.05943"
"5.50000","0.09139","2.10045"
"5.60000","0.09304","2.13907"
"5.70000","0.09465","2.17537"
"5.80000","0.09622","2.21071"
"5.90000","0.09790","2.24980"
"6.00000","0.09964","2.29045"
"6.10000","0.10149","2.33462"
"6.20000","0.10324","2.37171"
"6.30000","0.10479","2.40208"
"6.40000","0.10638","2.43452"
"6.50000","0.10800","2.46804"
"6.60000","0.10953","2.49601"
"6.70000","0.11106","2.52473"
"6.80000","0.11273","2.55805"
"6.90000","0.11441","2.58988"
"7.00000","0.11596","2.61709"
"7.10000","0.11758","2.64671"
"7.20000","0.11920","2.67476"
"7.30000","0.12084","2.70397"
"7.40000","0.12249","2.73327"
"7.50000","0.12416","2.76355"
"7.60000","0.12591","2.79647"
"7.70000","0.12765","2.82841"
"7.80000","0.12931","2.85652"
"7.90000","0.13107","2.88899"
"8.00000","0.13278","2.91737"
"8.10000","0.13436","2.94240"
"8.20000","0.13604","2.97165"
"8.30000","0.13765","2.99681"
"8.40000","0.13933","3.02514"
"8.50000","0.14097","3.05239"
"8.60000","0.14259","3.07826"
"8.70000","0.14425","3.10564"
"8.80000","0.14594","3.13360"
"8.90000","0.14762","3.16112"
"9.00000","0.14929","3.18816"
"9.10000","0.15102","3.21685"
"9.20000","0.15275","3.24663"
"9.30000","0.15441","3.27373"
"9.40000","0.15623","3.30785"
"9.50000","0.15803","3.34042"
"9.60000","0.15982","3.37220"
"9.70000","0.16148","3.39883"
"9.80000","0.16309","3.42437"
"9.90000","0.16481","3.45467"
"10.00000","0.16660","3.48733"
"10.10000","0.16831","3.51623"
"10.20000","0.16985","3.53906"
"10.30000","0.17150","3.56685"
"10.40000","0.17320","3.59748"
"10.50000","0.17489","3.62629"
"10.60000","0.17650","3.65174"
"10.70000","0.17810","3.67824"
"10.80000","0.17988","3.71127"
