General : Start date,"2020-09-02"
General : End date,"2020-09-02"
General : Unique identifier,"{BCD7BD8B-D162-4BDC-B564-3FA01F3C7355}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"1317 P6 W1 1"
Break (Standard) : Load at Break (Standard),"12.82224",N
Maximum Load : Maximum Load,"21.36781",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.37353"
"0.10000","0.00004","0.37506"
"0.20000","0.00034","0.38238"
"0.30000","0.00115","0.40812"
"0.40000","0.00520","0.54032"
"0.50000","0.00787","0.61218"
"0.60000","0.00944","0.64927"
"0.70000","0.01111","0.69107"
"0.80000","0.01288","0.73503"
"0.90000","0.01455","0.77500"
"1.00000","0.01623","0.81547"
"1.10000","0.01792","0.85595"
"1.20000","0.01962","0.89710"
"1.30000","0.02121","0.93315"
"1.40000","0.02278","0.96895"
"1.50000","0.02448","1.00904"
"1.60000","0.02614","1.04818"
"1.70000","0.02775","1.08648"
"1.80000","0.02937","1.12595"
"1.90000","0.03099","1.16482"
"2.00000","0.03261","1.20356"
"2.10000","0.03430","1.24322"
"2.20000","0.03597","1.28138"
"2.30000","0.03766","1.31779"
"2.40000","0.03934","1.35084"
"2.50000","0.04112","1.38611"
"2.60000","0.04296","1.42067"
"2.70000","0.04471","1.45163"
"2.80000","0.04639","1.47942"
"2.90000","0.04803","1.50614"
"3.00000","0.04975","1.53556"
"3.10000","0.05139","1.56153"
"3.20000","0.05302","1.58761"
"3.30000","0.05469","1.61511"
"3.40000","0.05634","1.64160"
"3.50000","0.05801","1.66831"
"3.60000","0.05968","1.69636"
"3.70000","0.06140","1.72597"
"3.80000","0.06303","1.75296"
"3.90000","0.06462","1.78168"
"4.00000","0.06636","1.81703"
"4.10000","0.06810","1.85402"
"4.20000","0.06971","1.88728"
"4.30000","0.07136","1.92486"
"4.40000","0.07303","1.96273"
"4.50000","0.07466","2.00017"
"4.60000","0.07621","2.03430"
"4.70000","0.07779","2.07036"
"4.80000","0.07945","2.10959"
"4.90000","0.08113","2.14983"
"5.00000","0.08284","2.19078"
"5.10000","0.08452","2.23055"
"5.20000","0.08620","2.27073"
"5.30000","0.08782","2.30782"
"5.40000","0.08952","2.35068"
"5.50000","0.09126","2.39373"
"5.60000","0.09297","2.43459"
"5.70000","0.09459","2.47199"
"5.80000","0.09623","2.51289"
"5.90000","0.09806","2.56105"
"6.00000","0.09977","2.60031"
"6.10000","0.10139","2.63676"
"6.20000","0.10307","2.67641"
"6.30000","0.10474","2.71570"
