General : Start date,"2020-09-02"
General : End date,"2020-09-02"
General : Unique identifier,"{E8EEEE3F-08C8-4085-878A-2C9A31192338}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"1402 P4 W2 1"
Break (Standard) : Load at Break (Standard),"13.17797",N
Maximum Load : Maximum Load,"16.47411",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.45699"
"0.10000","0.00008","0.45757"
"0.20000","0.00033","0.46236"
"0.30000","0.00258","0.52654"
"0.40000","0.00570","0.61206"
"0.50000","0.00774","0.66089"
"0.60000","0.00936","0.69622"
"0.70000","0.01119","0.73631"
"0.80000","0.01306","0.77363"
"0.90000","0.01484","0.80462"
"1.00000","0.01656","0.83362"
"1.10000","0.01821","0.85915"
"1.20000","0.01982","0.88460"
"1.30000","0.02153","0.91453"
"1.40000","0.02313","0.94131"
"1.50000","0.02473","0.96799"
"1.60000","0.02640","0.99733"
"1.70000","0.02803","1.02416"
"1.80000","0.02972","1.05240"
"1.90000","0.03139","1.08078"
"2.00000","0.03309","1.11081"
"2.10000","0.03476","1.13905"
"2.20000","0.03635","1.16607"
"2.30000","0.03804","1.19573"
"2.40000","0.03958","1.22098"
"2.50000","0.04119","1.24916"
"2.60000","0.04284","1.27670"
"2.70000","0.04449","1.30530"
"2.80000","0.04613","1.33327"
"2.90000","0.04770","1.35871"
"3.00000","0.04933","1.38695"
"3.10000","0.05092","1.41435"
"3.20000","0.05258","1.44225"
"3.30000","0.05422","1.46938"
"3.40000","0.05584","1.49636"
"3.50000","0.05760","1.52702"
"3.60000","0.05939","1.55727"
"3.70000","0.06112","1.58552"
"3.80000","0.06283","1.61335"
"3.90000","0.06452","1.64152"
"4.00000","0.06620","1.66909"
"4.10000","0.06804","1.70160"
"4.20000","0.06982","1.73182"
"4.30000","0.07136","1.75376"
"4.40000","0.07298","1.77930"
"4.50000","0.07465","1.80646"
"4.60000","0.07634","1.83438"
"4.70000","0.07795","1.85803"
"4.80000","0.07954","1.88100"
"4.90000","0.08121","1.90604"
"5.00000","0.08286","1.93071"
"5.10000","0.08455","1.95578"
"5.20000","0.08622","1.98040"
"5.30000","0.08784","2.00393"
"5.40000","0.08943","2.02646"
"5.50000","0.09114","2.05195"
"5.60000","0.09282","2.07605"
"5.70000","0.09451","2.09922"
"5.80000","0.09620","2.12249"
"5.90000","0.09791","2.14551"
"6.00000","0.09971","2.17280"
"6.10000","0.10141","2.19616"
"6.20000","0.10306","2.21813"
"6.30000","0.10464","2.23911"
"6.40000","0.10625","2.26052"
"6.50000","0.10785","2.28385"
"6.60000","0.10951","2.30789"
"6.70000","0.11113","2.33119"
"6.80000","0.11282","2.35609"
"6.90000","0.11445","2.37859"
"7.00000","0.11617","2.40448"
"7.10000","0.11791","2.42954"
"7.20000","0.11958","2.45252"
"7.30000","0.12124","2.47534"
"7.40000","0.12297","2.50050"
"7.50000","0.12474","2.52642"
"7.60000","0.12643","2.54875"
"7.70000","0.12804","2.56934"
"7.80000","0.12963","2.58886"
"7.90000","0.13123","2.60912"
"8.00000","0.13286","2.62928"
"8.10000","0.13449","2.65060"
"8.20000","0.13608","2.67084"
"8.30000","0.13775","2.69348"
"8.40000","0.13942","2.71645"
"8.50000","0.14113","2.74436"
"8.60000","0.14281","2.76974"
"8.70000","0.14443","2.79283"
"8.80000","0.14613","2.81853"
"8.90000","0.14797","2.84667"
"9.00000","0.14970","2.87008"
"9.10000","0.15150","2.89557"
"9.20000","0.15314","2.91591"
"9.30000","0.15465","2.93279"
"9.40000","0.15630","2.95531"
