General : Start date,"2020-09-02"
General : End date,"2020-09-02"
General : Unique identifier,"{15A98DCD-8767-48B5-B8C0-0EE43F077CF2}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"1402 P4 W2 2"
Break (Standard) : Load at Break (Standard),"23.14050",N
Maximum Load : Maximum Load,"24.59479",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.80844"
"0.10000","0.00010","0.81050"
"0.20000","0.00074","0.83266"
"0.30000","0.00356","0.93133"
"0.40000","0.00577","1.00086"
"0.50000","0.00762","1.05803"
"0.60000","0.00925","1.10672"
"0.70000","0.01080","1.15278"
"0.80000","0.01240","1.20058"
"0.90000","0.01408","1.25054"
"1.00000","0.01574","1.29986"
"1.10000","0.01751","1.35148"
"1.20000","0.01932","1.40469"
"1.30000","0.02117","1.45891"
"1.40000","0.02288","1.50910"
"1.50000","0.02460","1.55925"
"1.60000","0.02631","1.60949"
"1.70000","0.02808","1.66108"
"1.80000","0.02991","1.71616"
"1.90000","0.03155","1.76437"
"2.00000","0.03322","1.81419"
"2.10000","0.03489","1.86361"
"2.20000","0.03651","1.91093"
"2.30000","0.03816","1.95962"
"2.40000","0.03971","2.00493"
"2.50000","0.04125","2.04937"
"2.60000","0.04284","2.09651"
"2.70000","0.04435","2.13980"
"2.80000","0.04596","2.18696"
"2.90000","0.04769","2.23812"
"3.00000","0.04930","2.28565"
"3.10000","0.05084","2.32957"
"3.20000","0.05248","2.37864"
"3.30000","0.05422","2.43027"
"3.40000","0.05600","2.48323"
"3.50000","0.05787","2.53977"
"3.60000","0.05962","2.59012"
"3.70000","0.06136","2.64099"
"3.80000","0.06304","2.68890"
"3.90000","0.06468","2.73428"
"4.00000","0.06636","2.78097"
"4.10000","0.06800","2.82572"
"4.20000","0.06958","2.86856"
"4.30000","0.07123","2.91549"
"4.40000","0.07287","2.96063"
"4.50000","0.07453","3.00660"
"4.60000","0.07616","3.05164"
"4.70000","0.07776","3.09574"
"4.80000","0.07948","3.14562"
"4.90000","0.08120","3.19479"
"5.00000","0.08293","3.24403"
"5.10000","0.08455","3.28781"
"5.20000","0.08625","3.33516"
"5.30000","0.08791","3.38152"
"5.40000","0.08959","3.42755"
"5.50000","0.09126","3.47254"
"5.60000","0.09291","3.51578"
"5.70000","0.09459","3.56057"
"5.80000","0.09625","3.60482"
"5.90000","0.09795","3.65192"
"6.00000","0.09974","3.70232"
"6.10000","0.10150","3.75019"
"6.20000","0.10310","3.79070"
"6.30000","0.10472","3.83402"
"6.40000","0.10627","3.87377"
"6.50000","0.10805","3.92629"
"6.60000","0.10980","3.97476"
"6.70000","0.11136","4.01485"
"6.80000","0.11305","4.06213"
"6.90000","0.11475","4.10731"
"7.00000","0.11632","4.14905"
"7.10000","0.11800","4.19597"
"7.20000","0.11968","4.24323"
"7.30000","0.12129","4.28565"
"7.40000","0.12286","4.32663"
"7.50000","0.12452","4.37113"
"7.60000","0.12620","4.41722"
"7.70000","0.12791","4.46562"
"7.80000","0.12958","4.51256"
"7.90000","0.13125","4.55858"
"8.00000","0.13296","4.60679"
"8.10000","0.13449","4.64632"
"8.20000","0.13630","4.70141"
"8.30000","0.13817","4.75563"
"8.40000","0.13983","4.80053"
"8.50000","0.14149","4.84451"
"8.60000","0.14318","4.88929"
"8.70000","0.14477","4.93269"
"8.80000","0.14641","4.97937"
"8.90000","0.14809","5.02776"
"9.00000","0.14970","5.07285"
"9.10000","0.15129","5.11801"
"9.20000","0.15293","5.16605"
"9.30000","0.15456","5.21234"
"9.40000","0.15617","5.25842"
"9.50000","0.15785","5.30672"
"9.60000","0.15959","5.35807"
"9.70000","0.16119","5.40264"
"9.80000","0.16302","5.45847"
"9.90000","0.16478","5.50946"
"10.00000","0.16650","5.55882"
"10.10000","0.16815","5.60462"
"10.20000","0.16972","5.64632"
"10.30000","0.17139","5.69340"
"10.40000","0.17303","5.73920"
"10.50000","0.17473","5.78770"
"10.60000","0.17637","5.83235"
"10.70000","0.17801","5.87844"
"10.80000","0.17965","5.92410"
"10.90000","0.18126","5.96863"
"11.00000","0.18290","6.01355"
"11.10000","0.18456","6.06097"
"11.20000","0.18621","6.10591"
"11.30000","0.18788","6.15159"
"11.40000","0.18953","6.19572"
"11.50000","0.19115","6.23810"
"11.60000","0.19292","6.28723"
"11.70000","0.19474","6.33710"
"11.80000","0.19643","6.37887"
"11.90000","0.19803","6.41610"
"12.00000","0.19975","6.45992"
"12.10000","0.20143","6.49984"
"12.20000","0.20308","6.53778"
"12.30000","0.20470","6.57420"
"12.40000","0.20639","6.61394"
"12.50000","0.20806","6.65126"
"12.60000","0.20971","6.68655"
"12.70000","0.21131","6.71884"
"12.80000","0.21284","6.74836"
"12.90000","0.21445","6.78170"
"13.00000","0.21612","6.81767"
"13.10000","0.21779","6.85174"
"13.20000","0.21944","6.88356"
"13.30000","0.22109","6.91530"
"13.40000","0.22282","6.95100"
"13.50000","0.22457","6.98640"
"13.60000","0.22624","7.01422"
"13.70000","0.22793","7.04475"
"13.80000","0.22959","7.07320"
"13.90000","0.23132","7.10476"
"14.00000","0.23302","7.13465"
"14.10000","0.23472","7.16395"
"14.20000","0.23638","7.19072"
"14.30000","0.23804","7.21731"
"14.40000","0.23966","7.24140"
"14.50000","0.24127","7.26532"
"14.60000","0.24287","7.28848"
"14.70000","0.24454","7.31610"
"14.80000","0.24615","7.34158"
"14.90000","0.24788","7.37429"
"15.00000","0.24966","7.40935"
"15.10000","0.25141","7.44179"
"15.20000","0.25307","7.46886"
"15.30000","0.25466","7.49294"
"15.40000","0.25635","7.52288"
"15.50000","0.25804","7.55066"
"15.60000","0.25961","7.57154"
"15.70000","0.26118","7.59198"
"15.80000","0.26283","7.61709"
"15.90000","0.26453","7.64426"
"16.00000","0.26622","7.66985"
"16.10000","0.26788","7.69247"
"16.20000","0.26954","7.71679"
"16.30000","0.27132","7.74693"
"16.40000","0.27317","7.77837"
"16.50000","0.27479","7.79812"
"16.60000","0.27643","7.81880"
"16.70000","0.27805","7.83845"
"16.80000","0.27956","7.85303"
"16.90000","0.28112","7.87217"
"17.00000","0.28283","7.89929"
"17.10000","0.28446","7.91975"
"17.20000","0.28606","7.94009"
"17.30000","0.28773","7.96331"
"17.40000","0.28943","7.98783"
"17.50000","0.29113","8.01142"
"17.60000","0.29285","8.03592"
"17.70000","0.29450","8.05611"
"17.80000","0.29619","8.07834"
"17.90000","0.29787","8.09933"
"18.00000","0.29947","8.11765"
"18.10000","0.30124","8.14439"
"18.20000","0.30302","8.17047"
"18.30000","0.30475","8.19388"
"18.40000","0.30636","8.20871"
"18.50000","0.30797","8.22588"
"18.60000","0.30957","8.24293"
"18.70000","0.31106","8.25471"
"18.80000","0.31264","8.27312"
"18.90000","0.31424","8.29198"
"19.00000","0.31581","8.31027"
"19.10000","0.31742","8.33040"
"19.20000","0.31910","8.35398"
"19.30000","0.32083","8.37997"
"19.40000","0.32255","8.40528"
"19.50000","0.32420","8.42551"
"19.60000","0.32601","8.45507"
"19.70000","0.32789","8.48553"
"19.80000","0.32978","8.51481"
"19.90000","0.33148","8.53339"
"20.00000","0.33313","8.55039"
"20.10000","0.33479","8.56944"
"20.20000","0.33643","8.58760"
"20.30000","0.33813","8.60813"
"20.40000","0.33980","8.62762"
"20.50000","0.34142","8.64465"
"20.60000","0.34306","8.66391"
"20.70000","0.34466","8.68234"
"20.80000","0.34634","8.70500"
"20.90000","0.34803","8.72719"
"21.00000","0.34973","8.75115"
"21.10000","0.35146","8.77733"
"21.20000","0.35314","8.79879"
"21.30000","0.35466","8.81103"
"21.40000","0.35630","8.83227"
"21.50000","0.35823","8.86856"
"21.60000","0.35998","8.89160"
"21.70000","0.36161","8.90818"
"21.80000","0.36319","8.92200"
"21.90000","0.36476","8.93585"
"22.00000","0.36634","8.95125"
"22.10000","0.36793","8.96801"
"22.20000","0.36946","8.98105"
"22.30000","0.37097","8.99355"
"22.40000","0.37260","9.01288"
"22.50000","0.37424","9.03357"
"22.60000","0.37586","9.05284"
"22.70000","0.37745","9.07119"
"22.80000","0.37917","9.09715"
"22.90000","0.38105","9.12961"
"23.00000","0.38290","9.15897"
"23.10000","0.38456","9.17801"
"23.20000","0.38638","9.20668"
"23.30000","0.38816","9.23253"
"23.40000","0.38978","9.24900"
"23.50000","0.39146","9.27070"
"23.60000","0.39319","9.29655"
"23.70000","0.39496","9.32524"
"23.80000","0.39662","9.34924"
"23.90000","0.39823","9.37448"
"24.00000","0.39981","9.40006"
"24.10000","0.40147","9.43023"
"24.20000","0.40315","9.46332"
"24.30000","0.40487","9.49790"
"24.40000","0.40652","9.52756"
"24.50000","0.40806","9.55250"
"24.60000","0.40961","9.57865"
"24.70000","0.41115","9.60671"
"24.80000","0.41288","9.64730"
"24.90000","0.41463","9.68569"
"25.00000","0.41633","9.72135"
"25.10000","0.41807","9.76168"
"25.20000","0.41969","9.79386"
"25.30000","0.42125","9.82305"
"25.40000","0.42284","9.85493"
"25.50000","0.42454","9.89408"
"25.60000","0.42619","9.92915"
"25.70000","0.42785","9.96512"
"25.80000","0.42957","10.00542"
"25.90000","0.43125","10.04233"
"26.00000","0.43281","10.07139"
"26.10000","0.43472","10.12575"
"26.20000","0.43664","10.17584"
"26.30000","0.43828","10.20707"
"26.40000","0.43987","10.23864"
"26.50000","0.44156","10.27883"
"26.60000","0.44319","10.31427"
"26.70000","0.44470","10.34297"
"26.80000","0.44626","10.37665"
"26.90000","0.44784","10.41213"
"27.00000","0.44951","10.45411"
"27.10000","0.45112","10.48980"
"27.20000","0.45276","10.52848"
"27.30000","0.45447","10.57346"
"27.40000","0.45620","10.61780"
"27.50000","0.45791","10.65964"
"27.60000","0.45961","10.69944"
"27.70000","0.46132","10.74120"
"27.80000","0.46301","10.77946"
"27.90000","0.46464","10.81568"
"28.00000","0.46644","10.86312"
"28.10000","0.46819","10.90419"
"28.20000","0.46988","10.94247"
"28.30000","0.47150","10.97467"
"28.40000","0.47307","11.00536"
"28.50000","0.47459","11.03416"
"28.60000","0.47618","11.06893"
"28.70000","0.47782","11.10623"
"28.80000","0.47947","11.14405"
"28.90000","0.48118","11.18415"
"29.00000","0.48288","11.22401"
"29.10000","0.48454","11.25986"
"29.20000","0.48621","11.29769"
