General : Start date,"2020-09-02"
General : End date,"2020-09-02"
General : Unique identifier,"{3CA56531-C4D8-4E44-8F20-187CDF85568B}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"1402 P7 W1 1"
Break (Standard) : Load at Break (Standard),"17.99425",N
Maximum Load : Maximum Load,"19.82289",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.55434"
"0.10000","0.00009","0.55684"
"0.20000","0.00067","0.57007"
"0.30000","0.00210","0.60310"
"0.40000","0.00452","0.65900"
"0.50000","0.00693","0.71215"
"0.60000","0.00900","0.75609"
"0.70000","0.01080","0.79336"
"0.80000","0.01248","0.82868"
"0.90000","0.01421","0.86548"
"1.00000","0.01592","0.89977"
"1.10000","0.01758","0.93316"
"1.20000","0.01928","0.96754"
"1.30000","0.02097","1.00144"
"1.40000","0.02271","1.03705"
"1.50000","0.02446","1.07238"
"1.60000","0.02623","1.10721"
"1.70000","0.02792","1.14107"
"1.80000","0.02963","1.17477"
"1.90000","0.03128","1.20737"
"2.00000","0.03290","1.23853"
"2.10000","0.03482","1.27756"
"2.20000","0.03654","1.31050"
"2.30000","0.03819","1.34140"
"2.40000","0.03977","1.37056"
"2.50000","0.04137","1.40010"
"2.60000","0.04300","1.43086"
"2.70000","0.04449","1.45725"
"2.80000","0.04604","1.48551"
"2.90000","0.04761","1.51432"
"3.00000","0.04929","1.54635"
"3.10000","0.05100","1.57852"
"3.20000","0.05266","1.60893"
"3.30000","0.05431","1.63775"
"3.40000","0.05595","1.66599"
"3.50000","0.05755","1.69377"
"3.60000","0.05946","1.72880"
"3.70000","0.06123","1.76020"
"3.80000","0.06298","1.79082"
"3.90000","0.06474","1.82156"
"4.00000","0.06638","1.84911"
"4.10000","0.06800","1.87625"
"4.20000","0.06965","1.90319"
"4.30000","0.07119","1.92747"
"4.40000","0.07274","1.95196"
"4.50000","0.07432","1.97719"
"4.60000","0.07593","2.00258"
"4.70000","0.07754","2.02801"
"4.80000","0.07915","2.05447"
"4.90000","0.08084","2.08234"
"5.00000","0.08252","2.10969"
"5.10000","0.08425","2.13819"
"5.20000","0.08608","2.16968"
"5.30000","0.08772","2.19562"
"5.40000","0.08961","2.22802"
"5.50000","0.09146","2.25837"
"5.60000","0.09328","2.28857"
"5.70000","0.09501","2.31647"
"5.80000","0.09662","2.34131"
"5.90000","0.09816","2.36471"
"6.00000","0.09982","2.39183"
"6.10000","0.10146","2.41800"
"6.20000","0.10308","2.44413"
"6.30000","0.10478","2.47203"
"6.40000","0.10645","2.49901"
"6.50000","0.10809","2.52564"
"6.60000","0.10971","2.55230"
"6.70000","0.11127","2.57660"
"6.80000","0.11300","2.60700"
"6.90000","0.11482","2.63953"
"7.00000","0.11651","2.66834"
"7.10000","0.11817","2.69674"
"7.20000","0.11985","2.72478"
"7.30000","0.12157","2.75505"
"7.40000","0.12316","2.78043"
"7.50000","0.12474","2.80677"
"7.60000","0.12642","2.83533"
"7.70000","0.12809","2.86284"
"7.80000","0.12969","2.88920"
"7.90000","0.13139","2.91747"
"8.00000","0.13310","2.94718"
"8.10000","0.13472","2.97665"
"8.20000","0.13639","3.00940"
"8.30000","0.13805","3.04291"
"8.40000","0.13974","3.07871"
"8.50000","0.14146","3.11558"
"8.60000","0.14302","3.14818"
"8.70000","0.14470","3.18707"
"8.80000","0.14647","3.22826"
"8.90000","0.14816","3.26596"
"9.00000","0.14977","3.30244"
"9.10000","0.15141","3.33935"
"9.20000","0.15308","3.37778"
"9.30000","0.15464","3.41197"
"9.40000","0.15625","3.44864"
"9.50000","0.15789","3.48623"
"9.60000","0.15957","3.52435"
"9.70000","0.16132","3.56593"
"9.80000","0.16310","3.60724"
"9.90000","0.16477","3.64427"
"10.00000","0.16635","3.67900"
"10.10000","0.16816","3.72202"
"10.20000","0.16986","3.75974"
"10.30000","0.17154","3.79749"
"10.40000","0.17318","3.83408"
"10.50000","0.17486","3.87133"
"10.60000","0.17637","3.90236"
"10.70000","0.17784","3.93300"
"10.80000","0.17942","3.96817"
"10.90000","0.18100","4.00223"
"11.00000","0.18262","4.03749"
"11.10000","0.18429","4.07390"
"11.20000","0.18601","4.11379"
"11.30000","0.18775","4.15211"
"11.40000","0.18936","4.18637"
"11.50000","0.19097","4.21974"
"11.60000","0.19262","4.25566"
"11.70000","0.19432","4.29402"
"11.80000","0.19609","4.33275"
"11.90000","0.19781","4.36981"
"12.00000","0.19959","4.40913"
"12.10000","0.20125","4.44347"
"12.20000","0.20295","4.47973"
"12.30000","0.20463","4.51524"
"12.40000","0.20629","4.55129"
"12.50000","0.20780","4.58118"
"12.60000","0.20937","4.61445"
"12.70000","0.21095","4.64920"
"12.80000","0.21259","4.68637"
"12.90000","0.21433","4.72782"
"13.00000","0.21605","4.76736"
"13.10000","0.21780","4.80845"
"13.20000","0.21951","4.84671"
"13.30000","0.22119","4.88545"
"13.40000","0.22313","4.93423"
"13.50000","0.22488","4.97458"
"13.60000","0.22660","5.01404"
"13.70000","0.22823","5.05018"
"13.80000","0.22984","5.08510"
"13.90000","0.23155","5.12479"
"14.00000","0.23317","5.16093"
"14.10000","0.23472","5.19366"
"14.20000","0.23637","5.23149"
"14.30000","0.23800","5.26729"
"14.40000","0.23960","5.30335"
"14.50000","0.24110","5.33494"
"14.60000","0.24266","5.36878"
"14.70000","0.24430","5.40745"
"14.80000","0.24597","5.44543"
"14.90000","0.24763","5.48339"
"15.00000","0.24937","5.52457"
"15.10000","0.25104","5.56228"
"15.20000","0.25288","5.60779"
"15.30000","0.25477","5.65432"
"15.40000","0.25647","5.69201"
"15.50000","0.25815","5.72988"
"15.60000","0.25983","5.76775"
"15.70000","0.26153","5.80721"
"15.80000","0.26324","5.84637"
"15.90000","0.26484","5.88125"
"16.00000","0.26641","5.91507"
"16.10000","0.26805","5.95298"
"16.20000","0.26971","5.99241"
"16.30000","0.27128","6.02655"
"16.40000","0.27285","6.06122"
"16.50000","0.27440","6.09569"
"16.60000","0.27593","6.12927"
"16.70000","0.27772","6.17388"
"16.80000","0.27947","6.21514"
"16.90000","0.28108","6.24986"
"17.00000","0.28272","6.28687"
"17.10000","0.28442","6.32615"
"17.20000","0.28610","6.36526"
"17.30000","0.28776","6.40331"
"17.40000","0.28942","6.44079"
"17.50000","0.29109","6.47995"
"17.60000","0.29281","6.51971"
"17.70000","0.29447","6.55753"
"17.80000","0.29616","6.59699"
"17.90000","0.29789","6.63794"
"18.00000","0.29963","6.67874"
"18.10000","0.30137","6.71947"
"18.20000","0.30300","6.75516"
"18.30000","0.30463","6.79205"
"18.40000","0.30625","6.82765"
"18.50000","0.30781","6.86199"
"18.60000","0.30957","6.90532"
"18.70000","0.31134","6.94882"
"18.80000","0.31307","6.98948"
"18.90000","0.31476","7.02908"
"19.00000","0.31639","7.06636"
"19.10000","0.31799","7.10277"
"19.20000","0.31957","7.13856"
"19.30000","0.32118","7.17644"
"19.40000","0.32285","7.21687"
"19.50000","0.32455","7.25814"
"19.60000","0.32618","7.29549"
"19.70000","0.32776","7.32954"
"19.80000","0.32937","7.36642"
"19.90000","0.33105","7.40606"
"20.00000","0.33291","7.45325"
"20.10000","0.33457","7.48992"
"20.20000","0.33618","7.52526"
"20.30000","0.33789","7.56633"
"20.40000","0.33956","7.60382"
"20.50000","0.34117","7.63960"
"20.60000","0.34281","7.67715"
"20.70000","0.34442","7.71440"
"20.80000","0.34607","7.75228"
"20.90000","0.34775","7.79186"
"21.00000","0.34944","7.83109"
"21.10000","0.35116","7.87215"
"21.20000","0.35284","7.91088"
"21.30000","0.35453","7.95102"
"21.40000","0.35621","7.99019"
"21.50000","0.35793","8.03107"
"21.60000","0.35968","8.07360"
"21.70000","0.36141","8.11464"
"21.80000","0.36321","8.15937"
"21.90000","0.36513","8.20760"
"22.00000","0.36703","8.25400"
"22.10000","0.36844","8.27807"
"22.20000","0.36993","8.30842"
"22.30000","0.37162","8.34937"
"22.40000","0.37326","8.38706"
"22.50000","0.37487","8.42241"
"22.60000","0.37649","8.46068"
"22.70000","0.37820","8.50185"
"22.80000","0.37990","8.54339"
"22.90000","0.38160","8.58407"
"23.00000","0.38322","8.62246"
"23.10000","0.38477","8.65845"
"23.20000","0.38655","8.70526"
"23.30000","0.38831","8.75007"
"23.40000","0.38997","8.78996"
"23.50000","0.39159","8.82811"
"23.60000","0.39324","8.86808"
"23.70000","0.39490","8.90800"
"23.80000","0.39651","8.94548"
"23.90000","0.39811","8.98203"
"24.00000","0.39981","9.02343"
"24.10000","0.40136","9.05662"
"24.20000","0.40290","9.09020"
"24.30000","0.40457","9.13145"
"24.40000","0.40625","9.17163"
"24.50000","0.40785","9.20732"
"24.60000","0.40946","9.24486"
"24.70000","0.41109","9.28419"
"24.80000","0.41277","9.32547"
"24.90000","0.41449","9.37042"
"25.00000","0.41627","9.41651"
"25.10000","0.41802","9.45996"
"25.20000","0.41984","9.50700"
"25.30000","0.42157","9.54837"
"25.40000","0.42318","9.58442"
"25.50000","0.42475","9.61827"
"25.60000","0.42640","9.65709"
"25.70000","0.42807","9.69463"
"25.80000","0.42967","9.72877"
"25.90000","0.43131","9.74903"
"26.00000","0.43301","9.78908"
"26.10000","0.43470","9.82650"
"26.20000","0.43635","9.86028"
"26.30000","0.43798","9.89364"
"26.40000","0.43949","9.92176"
"26.50000","0.44129","9.96412"
"26.60000","0.44303","10.00223"
"26.70000","0.44461","10.03241"
"26.80000","0.44624","10.06574"
"26.90000","0.44795","10.10122"
"27.00000","0.44964","10.13696"
"27.10000","0.45132","10.17148"
"27.20000","0.45294","10.20194"
"27.30000","0.45451","10.23040"
"27.40000","0.45614","10.26163"
"27.50000","0.45784","10.29585"
"27.60000","0.45953","10.32852"
"27.70000","0.46118","10.35866"
"27.80000","0.46286","10.38940"
"27.90000","0.46453","10.41940"
"28.00000","0.46619","10.44813"
"28.10000","0.46772","10.46887"
"28.20000","0.46961","10.50914"
"28.30000","0.47149","10.54702"
"28.40000","0.47321","10.57570"
"28.50000","0.47484","10.60048"
"28.60000","0.47648","10.62688"
"28.70000","0.47811","10.65298"
"28.80000","0.47972","10.67795"
"28.90000","0.48132","10.70231"
"29.00000","0.48290","10.72579"
"29.10000","0.48451","10.75231"
"29.20000","0.48620","10.78139"
"29.30000","0.48791","10.81063"
"29.40000","0.48961","10.83916"
"29.50000","0.49138","10.87028"
"29.60000","0.49299","10.89232"
"29.70000","0.49458","10.91466"
"29.80000","0.49644","10.94910"
"29.90000","0.49817","10.97613"
"30.00000","0.49979","10.99761"
"30.10000","0.50149","11.02482"
"30.20000","0.50320","11.05088"
"30.30000","0.50486","11.07363"
"30.40000","0.50642","11.09246"
"30.50000","0.50804","11.11523"
"30.60000","0.50966","11.13681"
"30.70000","0.51124","11.15718"
"30.80000","0.51280","11.17716"
"30.90000","0.51439","11.19930"
"31.00000","0.51602","11.22173"
"31.10000","0.51771","11.24742"
"31.20000","0.51935","11.27025"
"31.30000","0.52102","11.29468"
"31.40000","0.52270","11.31827"
"31.50000","0.52438","11.34233"
"31.60000","0.52619","11.37146"
"31.70000","0.52790","11.39446"
"31.80000","0.52956","11.41509"
"31.90000","0.53127","11.43842"
"32.00000","0.53302","11.46249"
"32.10000","0.53467","11.48168"
"32.20000","0.53625","11.49741"
"32.30000","0.53777","11.51184"
"32.40000","0.53935","11.52952"
"32.50000","0.54100","11.55102"
"32.60000","0.54265","11.57114"
"32.70000","0.54432","11.59166"
"32.80000","0.54596","11.61204"
"32.90000","0.54755","11.63011"
"33.00000","0.54930","11.65627"
"33.10000","0.55103","11.68017"
"33.20000","0.55280","11.70537"
"33.30000","0.55455","11.72916"
"33.40000","0.55627","11.75244"
"33.50000","0.55802","11.77609"
"33.60000","0.55976","11.79885"
"33.70000","0.56140","11.81581"
"33.80000","0.56306","11.83472"
"33.90000","0.56481","11.85845"
"34.00000","0.56652","11.87968"
"34.10000","0.56810","11.89502"
"34.20000","0.56975","11.91426"
"34.30000","0.57138","11.93219"
"34.40000","0.57301","11.95057"
"34.50000","0.57470","11.97186"
"34.60000","0.57629","11.98779"
"34.70000","0.57788","12.00425"
"34.80000","0.57956","12.02619"
"34.90000","0.58133","12.05291"
"35.00000","0.58310","12.07833"
"35.10000","0.58472","12.09622"
"35.20000","0.58635","12.11485"
"35.30000","0.58799","12.13377"
"35.40000","0.58967","12.15488"
"35.50000","0.59137","12.17694"
"35.60000","0.59309","12.19904"
"35.70000","0.59481","12.22165"
"35.80000","0.59657","12.24505"
"35.90000","0.59821","12.26270"
"36.00000","0.59984","12.28062"
"36.10000","0.60149","12.29926"
"36.20000","0.60310","12.31598"
"36.30000","0.60486","12.34080"
"36.40000","0.60648","12.35677"
"36.50000","0.60810","12.37425"
"36.60000","0.60989","12.39942"
"36.70000","0.61156","12.41729"
"36.80000","0.61308","12.42859"
"36.90000","0.61468","12.44573"
"37.00000","0.61631","12.46427"
"37.10000","0.61784","12.47786"
"37.20000","0.61946","12.49676"
"37.30000","0.62107","12.51574"
"37.40000","0.62274","12.53699"
"37.50000","0.62442","12.55754"
"37.60000","0.62608","12.57635"
"37.70000","0.62773","12.59488"
