General : Start date,"2020-09-02"
General : End date,"2020-09-02"
General : Unique identifier,"{BD90F7B1-310C-4DE3-BBD9-A8B6F08F2C2F}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"1402 P1 W1 2"
Break (Standard) : Load at Break (Standard),"13.31662",N
Maximum Load : Maximum Load,"13.40012",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","-0.00008","0.66506"
"0.10000","0.00000","0.66712"
"0.20000","0.00086","0.68616"
"0.30000","0.00340","0.74053"
"0.40000","0.00573","0.78749"
"0.50000","0.00773","0.82585"
"0.60000","0.00944","0.85628"
"0.70000","0.01111","0.88739"
"0.80000","0.01276","0.91701"
"0.90000","0.01446","0.94860"
"1.00000","0.01611","0.97898"
"1.10000","0.01765","1.00731"
"1.20000","0.01922","1.03607"
"1.30000","0.02088","1.06646"
"1.40000","0.02252","1.09609"
"1.50000","0.02422","1.12695"
"1.60000","0.02581","1.15533"
"1.70000","0.02740","1.18361"
"1.80000","0.02912","1.21449"
"1.90000","0.03089","1.24607"
"2.00000","0.03265","1.27724"
"2.10000","0.03442","1.30797"
"2.20000","0.03608","1.33619"
"2.30000","0.03777","1.36580"
"2.40000","0.03945","1.39484"
"2.50000","0.04108","1.42265"
"2.60000","0.04277","1.45134"
"2.70000","0.04447","1.48066"
"2.80000","0.04619","1.51017"
"2.90000","0.04784","1.53768"
"3.00000","0.04955","1.56678"
"3.10000","0.05118","1.59399"
"3.20000","0.05286","1.62195"
"3.30000","0.05455","1.65104"
"3.40000","0.05623","1.67835"
"3.50000","0.05784","1.70573"
"3.60000","0.05969","1.73790"
"3.70000","0.06152","1.76862"
"3.80000","0.06309","1.79309"
"3.90000","0.06474","1.82055"
"4.00000","0.06634","1.84583"
"4.10000","0.06795","1.87257"
"4.20000","0.06955","1.89956"
"4.30000","0.07107","1.92389"
"4.40000","0.07266","1.94916"
"4.50000","0.07427","1.97618"
"4.60000","0.07587","2.00205"
"4.70000","0.07751","2.02946"
"4.80000","0.07922","2.05792"
"4.90000","0.08094","2.08605"
"5.00000","0.08262","2.11280"
"5.10000","0.08439","2.14260"
"5.20000","0.08616","2.17133"
"5.30000","0.08781","2.19734"
"5.40000","0.08948","2.22412"
"5.50000","0.09120","2.25146"
"5.60000","0.09293","2.27930"
"5.70000","0.09460","2.30529"
"5.80000","0.09621","2.33043"
"5.90000","0.09776","2.35382"
"6.00000","0.09940","2.37927"
"6.10000","0.10105","2.40462"
"6.20000","0.10272","2.43125"
"6.30000","0.10442","2.45837"
"6.40000","0.10609","2.48454"
"6.50000","0.10776","2.50947"
"6.60000","0.10943","2.53473"
"6.70000","0.11116","2.56248"
"6.80000","0.11281","2.58760"
"6.90000","0.11451","2.61412"
"7.00000","0.11634","2.64390"
"7.10000","0.11799","2.66802"
"7.20000","0.11964","2.69319"
"7.30000","0.12126","2.71820"
"7.40000","0.12289","2.74306"
"7.50000","0.12453","2.76887"
"7.60000","0.12616","2.79382"
"7.70000","0.12788","2.82110"
"7.80000","0.12971","2.85030"
"7.90000","0.13155","2.88001"
"8.00000","0.13325","2.90605"
"8.10000","0.13485","2.93037"
"8.20000","0.13641","2.95355"
"8.30000","0.13820","2.98359"
"8.40000","0.14000","3.01269"
"8.50000","0.14166","3.03840"
"8.60000","0.14330","3.06492"
"8.70000","0.14502","3.09266"
"8.80000","0.14672","3.11964"
"8.90000","0.14838","3.14572"
"9.00000","0.14998","3.17044"
"9.10000","0.15157","3.19494"
"9.20000","0.15319","3.22122"
"9.30000","0.15477","3.24684"
"9.40000","0.15645","3.27598"
"9.50000","0.15819","3.30499"
"9.60000","0.15979","3.33052"
"9.70000","0.16145","3.35946"
"9.80000","0.16317","3.39018"
"9.90000","0.16495","3.42482"
"10.00000","0.16670","3.45833"
"10.10000","0.16824","3.48565"
"10.20000","0.16986","3.51710"
"10.30000","0.17154","3.54975"
"10.40000","0.17320","3.58261"
"10.50000","0.17479","3.61361"
"10.60000","0.17639","3.64545"
"10.70000","0.17807","3.67960"
"10.80000","0.17966","3.70982"
"10.90000","0.18128","3.74197"
"11.00000","0.18299","3.77700"
"11.10000","0.18456","3.80717"
"11.20000","0.18609","3.83727"
"11.30000","0.18780","3.87351"
"11.40000","0.18948","3.90855"
"11.50000","0.19102","3.93784"
"11.60000","0.19267","3.97142"
"11.70000","0.19440","4.00730"
"11.80000","0.19610","4.04128"
"11.90000","0.19781","4.07562"
"12.00000","0.19952","4.11006"
"12.10000","0.20118","4.14158"
"12.20000","0.20283","4.17372"
"12.30000","0.20452","4.20617"
"12.40000","0.20622","4.24021"
"12.50000","0.20786","4.27077"
"12.60000","0.20949","4.30173"
"12.70000","0.21115","4.33366"
"12.80000","0.21288","4.36775"
"12.90000","0.21463","4.40206"
"13.00000","0.21631","4.43295"
"13.10000","0.21789","4.46143"
"13.20000","0.21940","4.48792"
"13.30000","0.22111","4.52167"
"13.40000","0.22281","4.55376"
"13.50000","0.22441","4.58201"
"13.60000","0.22609","4.61312"
"13.70000","0.22784","4.64562"
"13.80000","0.22948","4.67414"
"13.90000","0.23113","4.70244"
"14.00000","0.23281","4.73229"
"14.10000","0.23448","4.76025"
"14.20000","0.23612","4.78721"
"14.30000","0.23780","4.81607"
"14.40000","0.23948","4.84475"
"14.50000","0.24119","4.87382"
"14.60000","0.24291","4.90235"
"14.70000","0.24459","4.92921"
"14.80000","0.24622","4.95507"
"14.90000","0.24804","4.98647"
"15.00000","0.24966","5.01036"
"15.10000","0.25125","5.03378"
"15.20000","0.25282","5.05740"
"15.30000","0.25441","5.08059"
"15.40000","0.25603","5.10456"
"15.50000","0.25761","5.12719"
"15.60000","0.25917","5.14880"
"15.70000","0.26078","5.17215"
"15.80000","0.26244","5.19695"
"15.90000","0.26408","5.22080"
"16.00000","0.26577","5.24532"
"16.10000","0.26748","5.27070"
"16.20000","0.26921","5.29616"
"16.30000","0.27097","5.32237"
"16.40000","0.27268","5.34551"
"16.50000","0.27421","5.36283"
"16.60000","0.27620","5.39654"
"16.70000","0.27813","5.42557"
"16.80000","0.27985","5.44690"
"16.90000","0.28149","5.46714"
"17.00000","0.28321","5.49049"
"17.10000","0.28474","5.50800"
"17.20000","0.28631","5.52792"
"17.30000","0.28796","5.55129"
"17.40000","0.28960","5.57466"
"17.50000","0.29123","5.59708"
"17.60000","0.29294","5.62270"
"17.70000","0.29460","5.64589"
"17.80000","0.29626","5.66897"
"17.90000","0.29798","5.69358"
"18.00000","0.29956","5.71231"
"18.10000","0.30125","5.73588"
"18.20000","0.30307","5.76222"
"18.30000","0.30471","5.78181"
"18.40000","0.30637","5.80275"
"18.50000","0.30806","5.82439"
"18.60000","0.30973","5.84573"
"18.70000","0.31134","5.86546"
"18.80000","0.31293","5.88466"
"18.90000","0.31453","5.90347"
"19.00000","0.31613","5.92294"
"19.10000","0.31778","5.94443"
"19.20000","0.31941","5.96486"
"19.30000","0.32101","5.98437"
"19.40000","0.32261","6.00383"
"19.50000","0.32426","6.02424"
"19.60000","0.32599","6.04810"
"19.70000","0.32764","6.06869"
"19.80000","0.32931","6.08914"
"19.90000","0.33106","6.11235"
"20.00000","0.33286","6.13496"
"20.10000","0.33460","6.15610"
"20.20000","0.33629","6.17543"
"20.30000","0.33787","6.19090"
"20.40000","0.33945","6.20809"
"20.50000","0.34111","6.22691"
"20.60000","0.34275","6.24550"
"20.70000","0.34442","6.26497"
"20.80000","0.34613","6.28523"
"20.90000","0.34780","6.30481"
"21.00000","0.34942","6.32204"
"21.10000","0.35101","6.33891"
"21.20000","0.35261","6.35577"
"21.30000","0.35420","6.37276"
"21.40000","0.35591","6.39391"
"21.50000","0.35762","6.41433"
"21.60000","0.35928","6.43165"
"21.70000","0.36084","6.44665"
"21.80000","0.36250","6.46466"
"21.90000","0.36420","6.48346"
"22.00000","0.36588","6.50068"
"22.10000","0.36758","6.51883"
"22.20000","0.36927","6.53677"
"22.30000","0.37092","6.55389"
"22.40000","0.37252","6.56921"
"22.50000","0.37425","6.58863"
"22.60000","0.37610","6.61174"
"22.70000","0.37789","6.63137"
"22.80000","0.37968","6.65197"
"22.90000","0.38146","6.67128"
"23.00000","0.38314","6.68778"
"23.10000","0.38468","6.69986"
"23.20000","0.38632","6.71646"
"23.30000","0.38801","6.73455"
"23.40000","0.38969","6.75281"
"23.50000","0.39135","6.77015"
"23.60000","0.39296","6.78617"
"23.70000","0.39458","6.80216"
"23.80000","0.39621","6.81888"
"23.90000","0.39783","6.83552"
"24.00000","0.39951","6.85349"
"24.10000","0.40117","6.87069"
"24.20000","0.40287","6.89026"
"24.30000","0.40461","6.91008"
"24.40000","0.40639","6.93111"
"24.50000","0.40802","6.94762"
"24.60000","0.40965","6.96328"
"24.70000","0.41151","6.98754"
"24.80000","0.41322","7.00547"
"24.90000","0.41497","7.02569"
"25.00000","0.41667","7.04399"
"25.10000","0.41826","7.05925"
"25.20000","0.41978","7.07309"
"25.30000","0.42137","7.08966"
"25.40000","0.42295","7.10630"
"25.50000","0.42453","7.12282"
"25.60000","0.42608","7.13922"
"25.70000","0.42769","7.15736"
"25.80000","0.42942","7.17947"
"25.90000","0.43115","7.20061"
"26.00000","0.43284","7.21923"
"26.10000","0.43458","7.23964"
"26.20000","0.43633","7.26092"
"26.30000","0.43797","7.27781"
"26.40000","0.43965","7.29691"
"26.50000","0.44161","7.32470"
"26.60000","0.44341","7.34493"
"26.70000","0.44499","7.35812"
"26.80000","0.44661","7.37366"
"26.90000","0.44830","7.39271"
"27.00000","0.44984","7.40570"
"27.10000","0.45143","7.42197"
"27.20000","0.45302","7.43780"
"27.30000","0.45461","7.45447"
"27.40000","0.45622","7.47105"
"27.50000","0.45780","7.48753"
"27.60000","0.45946","7.50642"
"27.70000","0.46113","7.52504"
"27.80000","0.46270","7.53952"
"27.90000","0.46434","7.55697"
"28.00000","0.46607","7.57682"
"28.10000","0.46776","7.59405"
"28.20000","0.46940","7.60957"
"28.30000","0.47106","7.62615"
"28.40000","0.47278","7.64402"
"28.50000","0.47439","7.65768"
"28.60000","0.47602","7.67239"
"28.70000","0.47764","7.68660"
"28.80000","0.47930","7.70191"
"28.90000","0.48097","7.71709"
"29.00000","0.48262","7.73178"
"29.10000","0.48430","7.74797"
"29.20000","0.48594","7.76321"
"29.30000","0.48759","7.77879"
"29.40000","0.48933","7.79717"
"29.50000","0.49106","7.81480"
"29.60000","0.49277","7.83180"
"29.70000","0.49435","7.84378"
"29.80000","0.49627","7.86868"
"29.90000","0.49817","7.89007"
"30.00000","0.49991","7.90454"
"30.10000","0.50157","7.91736"
"30.20000","0.50317","7.92896"
"30.30000","0.50477","7.94032"
"30.40000","0.50647","7.95491"
"30.50000","0.50811","7.96718"
"30.60000","0.50972","7.97897"
"30.70000","0.51140","7.99347"
"30.80000","0.51305","8.00771"
"30.90000","0.51471","8.02129"
"31.00000","0.51632","8.03366"
"31.10000","0.51788","8.04391"
"31.20000","0.51958","8.06172"
"31.30000","0.52138","8.08120"
"31.40000","0.52304","8.09472"
"31.50000","0.52468","8.10894"
"31.60000","0.52635","8.12362"
"31.70000","0.52802","8.13825"
"31.80000","0.52964","8.15102"
"31.90000","0.53129","8.16517"
"32.00000","0.53297","8.18004"
"32.10000","0.53463","8.19416"
"32.20000","0.53631","8.20924"
"32.30000","0.53795","8.22254"
"32.40000","0.53961","8.23711"
"32.50000","0.54130","8.25200"
"32.60000","0.54297","8.26569"
"32.70000","0.54461","8.27790"
"32.80000","0.54623","8.29054"
"32.90000","0.54785","8.30282"
"33.00000","0.54945","8.31556"
"33.10000","0.55115","8.33199"
"33.20000","0.55286","8.34780"
"33.30000","0.55457","8.36301"
"33.40000","0.55612","8.37249"
"33.50000","0.55774","8.38630"
"33.60000","0.55942","8.40176"
"33.70000","0.56106","8.41459"
"33.80000","0.56269","8.42726"
"33.90000","0.56440","8.44257"
"34.00000","0.56613","8.45817"
"34.10000","0.56785","8.47296"
"34.20000","0.56952","8.48626"
"34.30000","0.57115","8.49745"
"34.40000","0.57288","8.51318"
"34.50000","0.57477","8.53355"
"34.60000","0.57640","8.54302"
"34.70000","0.57796","8.55197"
"34.80000","0.57968","8.56688"
"34.90000","0.58144","8.58216"
"35.00000","0.58304","8.59201"
"35.10000","0.58458","8.60010"
"35.20000","0.58615","8.61042"
"35.30000","0.58774","8.62133"
"35.40000","0.58938","8.63380"
"35.50000","0.59111","8.64989"
"35.60000","0.59279","8.66276"
"35.70000","0.59450","8.67715"
"35.80000","0.59623","8.69179"
"35.90000","0.59803","8.70889"
"36.00000","0.59965","8.71816"
"36.10000","0.60132","8.73109"
"36.20000","0.60292","8.74090"
"36.30000","0.60474","8.75891"
"36.40000","0.60649","8.77329"
"36.50000","0.60807","8.78082"
"36.60000","0.60964","8.79005"
"36.70000","0.61133","8.80326"
"36.80000","0.61299","8.81493"
"36.90000","0.61455","8.82390"
"37.00000","0.61611","8.83323"
"37.10000","0.61772","8.84477"
"37.20000","0.61939","8.85773"
"37.30000","0.62106","8.87055"
"37.40000","0.62270","8.88271"
"37.50000","0.62441","8.89753"
"37.60000","0.62607","8.90999"
"37.70000","0.62771","8.92114"
"37.80000","0.62954","8.93929"
"37.90000","0.63131","8.95395"
"38.00000","0.63303","8.96774"
"38.10000","0.63465","8.97687"
"38.20000","0.63637","8.98984"
"38.30000","0.63815","9.00464"
"38.40000","0.63980","9.01454"
"38.50000","0.64133","9.02161"
"38.60000","0.64293","9.03134"
"38.70000","0.64451","9.04109"
"38.80000","0.64607","9.04981"
"38.90000","0.64763","9.05898"
"39.00000","0.64924","9.06953"
"39.10000","0.65094","9.08316"
"39.20000","0.65264","9.09642"
"39.30000","0.65429","9.10784"
"39.40000","0.65598","9.12031"
"39.50000","0.65755","9.12816"
"39.60000","0.65929","9.14267"
"39.70000","0.66115","9.16011"
"39.80000","0.66287","9.17188"
"39.90000","0.66461","9.18432"
"40.00000","0.66627","9.19410"
"40.10000","0.66794","9.20448"
"40.20000","0.66963","9.21514"
"40.30000","0.67134","9.22635"
"40.40000","0.67295","9.23398"
"40.50000","0.67455","9.24254"
"40.60000","0.67617","9.25127"
"40.70000","0.67784","9.26168"
"40.80000","0.67955","9.27415"
"40.90000","0.68106","9.27902"
"41.00000","0.68267","9.28910"
"41.10000","0.68445","9.30379"
"41.20000","0.68617","9.31595"
"41.30000","0.68787","9.32688"
"41.40000","0.68957","9.33887"
"41.50000","0.69131","9.35154"
"41.60000","0.69303","9.36372"
"41.70000","0.69471","9.37355"
"41.80000","0.69645","9.38577"
"41.90000","0.69813","9.39569"
"42.00000","0.69968","9.40236"
"42.10000","0.70127","9.41118"
"42.20000","0.70293","9.42100"
"42.30000","0.70462","9.43240"
"42.40000","0.70633","9.44404"
"42.50000","0.70788","9.44992"
"42.60000","0.70944","9.45785"
"42.70000","0.71112","9.46978"
"42.80000","0.71273","9.47820"
"42.90000","0.71435","9.48809"
"43.00000","0.71610","9.50167"
"43.10000","0.71779","9.51289"
"43.20000","0.71946","9.52359"
"43.30000","0.72115","9.53424"
"43.40000","0.72280","9.54378"
"43.50000","0.72444","9.55392"
"43.60000","0.72610","9.56401"
"43.70000","0.72777","9.57468"
"43.80000","0.72945","9.58545"
"43.90000","0.73115","9.59668"
"44.00000","0.73287","9.60790"
"44.10000","0.73463","9.62115"
"44.20000","0.73627","9.62894"
"44.30000","0.73801","9.64165"
"44.40000","0.73988","9.65737"
"44.50000","0.74153","9.66571"
"44.60000","0.74320","9.67551"
"44.70000","0.74500","9.68876"
"44.80000","0.74658","9.69499"
"44.90000","0.74811","9.70148"
"45.00000","0.74970","9.70995"
"45.10000","0.75140","9.72229"
"45.20000","0.75313","9.73579"
"45.30000","0.75486","9.74956"
"45.40000","0.75649","9.75891"
"45.50000","0.75816","9.77026"
"45.60000","0.75989","9.78363"
"45.70000","0.76159","9.79570"
"45.80000","0.76329","9.80795"
"45.90000","0.76490","9.81735"
"46.00000","0.76663","9.83056"
"46.10000","0.76827","9.84059"
"46.20000","0.77008","9.85702"
"46.30000","0.77180","9.86954"
"46.40000","0.77340","9.87752"
"46.50000","0.77496","9.88517"
"46.60000","0.77660","9.89660"
"46.70000","0.77820","9.90520"
"46.80000","0.77976","9.91322"
"46.90000","0.78127","9.92039"
"47.00000","0.78288","9.93135"
"47.10000","0.78445","9.94054"
"47.20000","0.78607","9.95146"
"47.30000","0.78774","9.96394"
"47.40000","0.78942","9.97685"
"47.50000","0.79100","9.98496"
"47.60000","0.79272","9.99888"
"47.70000","0.79444","10.01186"
"47.80000","0.79610","10.02303"
"47.90000","0.79781","10.03588"
"48.00000","0.79943","10.04424"
"48.10000","0.80112","10.05518"
"48.20000","0.80280","10.06583"
"48.30000","0.80448","10.07666"
"48.40000","0.80614","10.08525"
"48.50000","0.80772","10.09237"
"48.60000","0.80934","10.10099"
"48.70000","0.81098","10.10973"
"48.80000","0.81260","10.11816"
"48.90000","0.81420","10.12485"
"49.00000","0.81587","10.13510"
"49.10000","0.81759","10.14697"
"49.20000","0.81926","10.15653"
"49.30000","0.82099","10.16902"
"49.40000","0.82279","10.18239"
"49.50000","0.82444","10.19019"
"49.60000","0.82612","10.20028"
"49.70000","0.82780","10.20955"
"49.80000","0.82942","10.21716"
"49.90000","0.83107","10.22578"
"50.00000","0.83283","10.23900"
"50.10000","0.83446","10.24584"
"50.20000","0.83614","10.25541"
"50.30000","0.83791","10.26753"
"50.40000","0.83962","10.27713"
"50.50000","0.84128","10.28500"
"50.60000","0.84295","10.29328"
"50.70000","0.84459","10.29975"
"50.80000","0.84625","10.30798"
"50.90000","0.84804","10.31989"
"51.00000","0.84963","10.32550"
"51.10000","0.85120","10.33086"
"51.20000","0.85286","10.33935"
"51.30000","0.85449","10.34724"
"51.40000","0.85611","10.35434"
"51.50000","0.85776","10.36345"
"51.60000","0.85940","10.37210"
"51.70000","0.86102","10.37996"
"51.80000","0.86265","10.38799"
"51.90000","0.86425","10.39500"
"52.00000","0.86588","10.40260"
"52.10000","0.86753","10.41074"
"52.20000","0.86920","10.41967"
"52.30000","0.87091","10.42927"
"52.40000","0.87256","10.43645"
"52.50000","0.87413","10.44118"
"52.60000","0.87608","10.45805"
"52.70000","0.87789","10.46901"
"52.80000","0.87970","10.48054"
"52.90000","0.88134","10.48569"
"53.00000","0.88296","10.49200"
"53.10000","0.88460","10.49979"
"53.20000","0.88625","10.50853"
"53.30000","0.88793","10.51655"
"53.40000","0.88960","10.52445"
"53.50000","0.89120","10.53123"
"53.60000","0.89284","10.53949"
"53.70000","0.89449","10.54744"
"53.80000","0.89611","10.55433"
"53.90000","0.89782","10.56437"
"54.00000","0.89941","10.56906"
"54.10000","0.90114","10.58094"
"54.20000","0.90303","10.59548"
"54.30000","0.90469","10.60189"
"54.40000","0.90634","10.60785"
"54.50000","0.90800","10.61366"
"54.60000","0.90969","10.62172"
"54.70000","0.91137","10.62940"
"54.80000","0.91301","10.63638"
"54.90000","0.91464","10.64313"
"55.00000","0.91629","10.65009"
"55.10000","0.91789","10.65549"
"55.20000","0.91945","10.66113"
"55.30000","0.92107","10.66880"
"55.40000","0.92271","10.67720"
"55.50000","0.92435","10.68517"
"55.60000","0.92601","10.69292"
"55.70000","0.92764","10.70088"
"55.80000","0.92923","10.70681"
"55.90000","0.93087","10.71462"
"56.00000","0.93266","10.72566"
"56.10000","0.93441","10.73502"
"56.20000","0.93611","10.74250"
"56.30000","0.93773","10.74701"
"56.40000","0.93938","10.75304"
"56.50000","0.94101","10.75842"
"56.60000","0.94269","10.76499"
"56.70000","0.94443","10.77432"
"56.80000","0.94611","10.78160"
"56.90000","0.94780","10.78944"
"57.00000","0.94949","10.79752"
"57.10000","0.95119","10.80603"
"57.20000","0.95282","10.81237"
"57.30000","0.95445","10.81937"
"57.40000","0.95631","10.83335"
"57.50000","0.95818","10.84764"
"57.60000","0.95980","10.85258"
"57.70000","0.96142","10.85866"
"57.80000","0.96315","10.86854"
"57.90000","0.96482","10.87602"
"58.00000","0.96649","10.88445"
"58.10000","0.96822","10.89386"
"58.20000","0.96980","10.89781"
"58.30000","0.97141","10.90312"
"58.40000","0.97311","10.91271"
"58.50000","0.97481","10.92137"
"58.60000","0.97644","10.92756"
"58.70000","0.97803","10.93279"
"58.80000","0.97966","10.94088"
"58.90000","0.98142","10.95235"
"59.00000","0.98302","10.95722"
"59.10000","0.98458","10.96191"
"59.20000","0.98627","10.97179"
"59.30000","0.98802","10.98418"
"59.40000","0.98969","10.99274"
"59.50000","0.99141","11.00314"
"59.60000","0.99302","11.00983"
"59.70000","0.99464","11.01655"
"59.80000","0.99629","11.02403"
"59.90000","0.99794","11.03253"
"60.00000","0.99960","11.04085"
"60.10000","1.00121","11.04710"
"60.20000","1.00293","11.05671"
"60.30000","1.00469","11.06698"
"60.40000","1.00646","11.07799"
"60.50000","1.00810","11.08418"
"60.60000","1.00973","11.09088"
"60.70000","1.01157","11.10414"
"60.80000","1.01331","11.11351"
"60.90000","1.01493","11.11809"
"61.00000","1.01663","11.12709"
"61.10000","1.01819","11.13103"
"61.20000","1.01977","11.13605"
"61.30000","1.02142","11.14509"
"61.40000","1.02304","11.15196"
"61.50000","1.02466","11.15901"
"61.60000","1.02630","11.16783"
"61.70000","1.02796","11.17629"
"61.80000","1.02959","11.18343"
"61.90000","1.03129","11.19232"
"62.00000","1.03301","11.20262"
"62.10000","1.03471","11.21154"
"62.20000","1.03634","11.21854"
"62.30000","1.03794","11.22300"
"62.40000","1.03964","11.23226"
"62.50000","1.04143","11.24293"
"62.60000","1.04310","11.25002"
"62.70000","1.04470","11.25354"
"62.80000","1.04634","11.25965"
"62.90000","1.04800","11.26688"
"63.00000","1.04961","11.27151"
"63.10000","1.05116","11.27490"
"63.20000","1.05277","11.28151"
"63.30000","1.05444","11.28951"
"63.40000","1.05611","11.29773"
"63.50000","1.05777","11.30513"
"63.60000","1.05935","11.30980"
"63.70000","1.06091","11.31355"
"63.80000","1.06253","11.31964"
"63.90000","1.06425","11.32973"
"64.00000","1.06602","11.34016"
"64.10000","1.06772","11.34745"
"64.20000","1.06942","11.35379"
"64.30000","1.07111","11.36030"
"64.40000","1.07284","11.36812"
"64.50000","1.07443","11.37062"
"64.60000","1.07612","11.37702"
"64.70000","1.07780","11.38284"
"64.80000","1.07942","11.38567"
"64.90000","1.08102","11.38949"
"65.00000","1.08262","11.39322"
"65.10000","1.08426","11.39923"
"65.20000","1.08590","11.40537"
"65.30000","1.08756","11.41160"
"65.40000","1.08921","11.41766"
"65.50000","1.09088","11.42348"
"65.60000","1.09251","11.42847"
"65.70000","1.09413","11.43277"
"65.80000","1.09595","11.44351"
"65.90000","1.09775","11.45251"
"66.00000","1.09948","11.45888"
"66.10000","1.10117","11.46360"
"66.20000","1.10288","11.46935"
"66.30000","1.10464","11.47661"
"66.40000","1.10632","11.48092"
"66.50000","1.10799","11.48457"
"66.60000","1.10964","11.48823"
"66.70000","1.11136","11.49399"
"66.80000","1.11296","11.49667"
"66.90000","1.11460","11.50148"
"67.00000","1.11618","11.50346"
"67.10000","1.11772","11.50579"
"67.20000","1.11949","11.51670"
"67.30000","1.12118","11.52287"
"67.40000","1.12289","11.52984"
"67.50000","1.12465","11.53886"
"67.60000","1.12628","11.54339"
"67.70000","1.12794","11.54838"
"67.80000","1.12959","11.55408"
"67.90000","1.13126","11.56022"
"68.00000","1.13282","11.56162"
"68.10000","1.13438","11.56424"
"68.20000","1.13611","11.57226"
"68.30000","1.13777","11.57683"
"68.40000","1.13942","11.58113"
"68.50000","1.14110","11.58611"
"68.60000","1.14280","11.59172"
"68.70000","1.14441","11.59553"
"68.80000","1.14605","11.59941"
"68.90000","1.14771","11.60409"
"69.00000","1.14930","11.60685"
"69.10000","1.15101","11.61449"
"69.20000","1.15288","11.62632"
"69.30000","1.15469","11.63560"
"69.40000","1.15636","11.64057"
"69.50000","1.15803","11.64512"
"69.60000","1.15962","11.64732"
"69.70000","1.16121","11.65041"
