General : Start date,"2020-09-02"
General : End date,"2020-09-02"
General : Unique identifier,"{ECAE7A17-BE63-4DD0-B323-36649358B37D}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"1402 P1 W1 3"
Break (Standard) : Load at Break (Standard),"13.33367",N
Maximum Load : Maximum Load,"13.75440",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.49395"
"0.10000","0.00014","0.49752"
"0.20000","0.00102","0.51928"
"0.30000","0.00253","0.55398"
"0.40000","0.00462","0.59425"
"0.50000","0.00694","0.64291"
"0.60000","0.00909","0.68757"
"0.70000","0.01101","0.72674"
"0.80000","0.01272","0.76174"
"0.90000","0.01434","0.79505"
"1.00000","0.01601","0.82899"
"1.10000","0.01771","0.86292"
"1.20000","0.01932","0.89493"
"1.30000","0.02099","0.92788"
"1.40000","0.02274","0.96301"
"1.50000","0.02446","0.99655"
"1.60000","0.02614","1.02915"
"1.70000","0.02783","1.06122"
"1.80000","0.02949","1.09321"
"1.90000","0.03117","1.12605"
"2.00000","0.03287","1.15922"
"2.10000","0.03449","1.19087"
"2.20000","0.03609","1.22201"
"2.30000","0.03773","1.25273"
"2.40000","0.03935","1.28469"
"2.50000","0.04107","1.31849"
"2.60000","0.04284","1.35377"
"2.70000","0.04455","1.38667"
"2.80000","0.04621","1.41950"
"2.90000","0.04787","1.45146"
"3.00000","0.04946","1.48204"
"3.10000","0.05124","1.51713"
"3.20000","0.05310","1.55431"
"3.30000","0.05487","1.58896"
"3.40000","0.05656","1.62181"
"3.50000","0.05821","1.65479"
"3.60000","0.05980","1.68545"
"3.70000","0.06135","1.71593"
"3.80000","0.06301","1.74898"
"3.90000","0.06463","1.78040"
"4.00000","0.06619","1.81005"
"4.10000","0.06782","1.84260"
"4.20000","0.06952","1.87645"
"4.30000","0.07125","1.91144"
"4.40000","0.07288","1.94340"
"4.50000","0.07448","1.97509"
"4.60000","0.07625","2.01096"
"4.70000","0.07791","2.04282"
"4.80000","0.07955","2.07517"
"4.90000","0.08133","2.11091"
"5.00000","0.08308","2.14661"
"5.10000","0.08477","2.17985"
"5.20000","0.08645","2.21307"
"5.30000","0.08809","2.24540"
"5.40000","0.08973","2.27819"
"5.50000","0.09133","2.30987"
"5.60000","0.09290","2.34007"
"5.70000","0.09447","2.37104"
"5.80000","0.09616","2.40567"
"5.90000","0.09786","2.43912"
