General : Start date,"2020-09-02"
General : End date,"2020-09-02"
General : Unique identifier,"{4930164F-A750-4D25-86F1-E21F239C5B97}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"1402 P7 W1 2"
Break (Standard) : Load at Break (Standard),"9.70169",N
Maximum Load : Maximum Load,"10.28628",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.25777"
"0.10000","0.00012","0.25887"
"0.20000","0.00118","0.27609"
"0.30000","0.00360","0.31329"
"0.40000","0.00573","0.34354"
"0.50000","0.00760","0.36890"
"0.60000","0.00935","0.39229"
"0.70000","0.01101","0.41398"
"0.80000","0.01265","0.43541"
"0.90000","0.01435","0.45773"
"1.00000","0.01609","0.48029"
"1.10000","0.01775","0.50204"
"1.20000","0.01949","0.52531"
"1.30000","0.02118","0.54719"
"1.40000","0.02288","0.56729"
"1.50000","0.02453","0.58711"
"1.60000","0.02621","0.60932"
"1.70000","0.02785","0.63040"
"1.80000","0.02953","0.65174"
"1.90000","0.03117","0.67234"
"2.00000","0.03278","0.69222"
"2.10000","0.03442","0.71280"
"2.20000","0.03606","0.73342"
"2.30000","0.03778","0.75526"
"2.40000","0.03946","0.77564"
"2.50000","0.04111","0.79621"
"2.60000","0.04278","0.81631"
"2.70000","0.04444","0.83783"
"2.80000","0.04605","0.85718"
"2.90000","0.04769","0.87734"
"3.00000","0.04961","0.90274"
"3.10000","0.05143","0.92500"
"3.20000","0.05317","0.94576"
"3.30000","0.05483","0.96671"
"3.40000","0.05638","0.98487"
"3.50000","0.05803","1.00504"
"3.60000","0.05964","1.02410"
"3.70000","0.06127","1.04379"
"3.80000","0.06287","1.06298"
"3.90000","0.06450","1.08327"
"4.00000","0.06615","1.10327"
"4.10000","0.06784","1.12353"
"4.20000","0.06951","1.14423"
"4.30000","0.07113","1.16316"
"4.40000","0.07277","1.18377"
"4.50000","0.07455","1.20596"
"4.60000","0.07626","1.22571"
"4.70000","0.07791","1.24498"
"4.80000","0.07958","1.26428"
"4.90000","0.08139","1.28634"
"5.00000","0.08308","1.30618"
"5.10000","0.08473","1.32531"
"5.20000","0.08639","1.34514"
"5.30000","0.08802","1.36452"
"5.40000","0.08972","1.38530"
"5.50000","0.09138","1.40467"
"5.60000","0.09303","1.42430"
"5.70000","0.09463","1.44294"
"5.80000","0.09626","1.46272"
"5.90000","0.09793","1.48290"
"6.00000","0.09962","1.50385"
"6.10000","0.10130","1.52392"
"6.20000","0.10280","1.54098"
"6.30000","0.10457","1.56462"
"6.40000","0.10641","1.58768"
"6.50000","0.10808","1.60777"
"6.60000","0.10973","1.62775"
"6.70000","0.11136","1.64696"
"6.80000","0.11306","1.66849"
"6.90000","0.11470","1.68799"
"7.00000","0.11635","1.70841"
"7.10000","0.11801","1.72813"
"7.20000","0.11963","1.74744"
"7.30000","0.12122","1.76680"
"7.40000","0.12291","1.78850"
"7.50000","0.12464","1.81068"
"7.60000","0.12624","1.82935"
"7.70000","0.12800","1.85262"
"7.80000","0.12976","1.87565"
"7.90000","0.13145","1.89632"
"8.00000","0.13318","1.91923"
"8.10000","0.13490","1.94046"
"8.20000","0.13659","1.96213"
"8.30000","0.13823","1.98250"
"8.40000","0.13990","2.00398"
"8.50000","0.14158","2.02518"
"8.60000","0.14319","2.04453"
"8.70000","0.14490","2.06649"
"8.80000","0.14666","2.08983"
"8.90000","0.14836","2.11096"
"9.00000","0.15009","2.13355"
"9.10000","0.15186","2.15662"
"9.20000","0.15346","2.17569"
"9.30000","0.15508","2.19654"
"9.40000","0.15675","2.21839"
"9.50000","0.15842","2.24002"
"9.60000","0.16020","2.26438"
"9.70000","0.16190","2.28621"
"9.80000","0.16338","2.30301"
"9.90000","0.16498","2.32494"
"10.00000","0.16664","2.34759"
"10.10000","0.16823","2.36828"
"10.20000","0.16970","2.38589"
"10.30000","0.17128","2.40715"
"10.40000","0.17284","2.42748"
"10.50000","0.17443","2.44839"
"10.60000","0.17614","2.47261"
"10.70000","0.17780","2.49353"
"10.80000","0.17939","2.51306"
"10.90000","0.18095","2.53249"
"11.00000","0.18265","2.55484"
"11.10000","0.18432","2.57590"
"11.20000","0.18596","2.59548"
"11.30000","0.18761","2.61547"
"11.40000","0.18935","2.63757"
"11.50000","0.19104","2.65798"
"11.60000","0.19262","2.67385"
"11.70000","0.19416","2.68997"
"11.80000","0.19575","2.70763"
"11.90000","0.19737","2.72586"
"12.00000","0.19903","2.74402"
"12.10000","0.20080","2.76458"
"12.20000","0.20253","2.78290"
"12.30000","0.20415","2.79823"
"12.40000","0.20582","2.81508"
"12.50000","0.20760","2.83487"
"12.60000","0.20942","2.85384"
"12.70000","0.21112","2.86945"
"12.80000","0.21286","2.88639"
"12.90000","0.21475","2.90606"
"13.00000","0.21652","2.92293"
"13.10000","0.21813","2.93535"
"13.20000","0.21976","2.94880"
"13.30000","0.22148","2.96478"
"13.40000","0.22315","2.97858"
"13.50000","0.22481","2.99262"
"13.60000","0.22637","3.00426"
"13.70000","0.22808","3.02057"
"13.80000","0.22982","3.03628"
"13.90000","0.23145","3.04922"
"14.00000","0.23305","3.06120"
"14.10000","0.23465","3.07381"
"14.20000","0.23627","3.08779"
"14.30000","0.23802","3.10296"
"14.40000","0.23966","3.11540"
"14.50000","0.24126","3.12692"
"14.60000","0.24288","3.13870"
"14.70000","0.24452","3.15160"
"14.80000","0.24618","3.16449"
"14.90000","0.24782","3.17595"
"15.00000","0.24944","3.18775"
"15.10000","0.25107","3.20009"
"15.20000","0.25274","3.21281"
"15.30000","0.25444","3.22661"
"15.40000","0.25608","3.23791"
"15.50000","0.25768","3.24881"
"15.60000","0.25929","3.26035"
"15.70000","0.26099","3.27400"
"15.80000","0.26268","3.28696"
