General : Start date,"2020-09-02"
General : End date,"2020-09-02"
General : Unique identifier,"{5202E11E-1E34-414E-999C-5E549BF399D6}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"1402 P4 W1 3"
Break (Standard) : Load at Break (Standard),"7.90332",N
Maximum Load : Maximum Load,"8.32453",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.59686"
"0.10000","0.00010","0.59828"
"0.20000","0.00060","0.60442"
"0.30000","0.00168","0.61748"
"0.40000","0.00356","0.63877"
"0.50000","0.00607","0.66665"
"0.60000","0.00858","0.69396"
"0.70000","0.01074","0.71532"
"0.80000","0.01253","0.73224"
"0.90000","0.01417","0.74873"
"1.00000","0.01592","0.76582"
"1.10000","0.01758","0.78145"
"1.20000","0.01933","0.79854"
"1.30000","0.02110","0.81512"
"1.40000","0.02285","0.83176"
"1.50000","0.02453","0.84727"
"1.60000","0.02623","0.86267"
"1.70000","0.02790","0.87742"
"1.80000","0.02958","0.89270"
"1.90000","0.03127","0.90787"
"2.00000","0.03294","0.92249"
"2.10000","0.03460","0.93775"
"2.20000","0.03630","0.95305"
"2.30000","0.03798","0.96785"
"2.40000","0.03961","0.98228"
"2.50000","0.04128","0.99827"
"2.60000","0.04285","1.01193"
"2.70000","0.04456","1.02730"
"2.80000","0.04628","1.04243"
"2.90000","0.04789","1.05571"
"3.00000","0.04945","1.06450"
"3.10000","0.05115","1.07838"
"3.20000","0.05285","1.09439"
"3.30000","0.05454","1.10830"
"3.40000","0.05612","1.12151"
"3.50000","0.05781","1.13729"
"3.60000","0.05945","1.15124"
"3.70000","0.06108","1.16418"
"3.80000","0.06278","1.17686"
"3.90000","0.06457","1.18516"
"4.00000","0.06622","1.20026"
"4.10000","0.06787","1.21577"
"4.20000","0.06959","1.23144"
"4.30000","0.07117","1.24530"
"4.40000","0.07293","1.26125"
"4.50000","0.07484","1.27877"
"4.60000","0.07660","1.29383"
"4.70000","0.07824","1.30593"
"4.80000","0.07990","1.31658"
"4.90000","0.08154","1.31988"
"5.00000","0.08316","1.33468"
"5.10000","0.08477","1.34932"
"5.20000","0.08634","1.36249"
"5.30000","0.08788","1.37602"
"5.40000","0.08949","1.38969"
"5.50000","0.09118","1.40431"
"5.60000","0.09287","1.41850"
"5.70000","0.09454","1.43200"
"5.80000","0.09623","1.44554"
"5.90000","0.09780","1.45656"
"6.00000","0.09959","1.45978"
"6.10000","0.10128","1.47557"
"6.20000","0.10297","1.49132"
