General : Start date,"2020-09-02"
General : End date,"2020-09-02"
General : Unique identifier,"{DA23E827-DF62-443A-AD6A-FE6AAE3E52B1}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"1402 P6 W2 2"
Break (Standard) : Load at Break (Standard),"13.54091",N
Maximum Load : Maximum Load,"21.80944",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00008","0.86275"
"0.10000","0.00011","0.86420"
"0.20000","0.00105","0.88590"
"0.30000","0.00338","0.93680"
"0.40000","0.00544","0.97939"
"0.50000","0.00731","1.01631"
"0.60000","0.00915","1.05227"
"0.70000","0.01083","1.08394"
"0.80000","0.01256","1.11734"
"0.90000","0.01429","1.14901"
"1.00000","0.01603","1.18084"
"1.10000","0.01772","1.21035"
"1.20000","0.01937","1.23819"
"1.30000","0.02092","1.26489"
"1.40000","0.02286","1.30061"
"1.50000","0.02471","1.33269"
"1.60000","0.02652","1.36451"
"1.70000","0.02821","1.39296"
"1.80000","0.02985","1.42069"
"1.90000","0.03153","1.45005"
"2.00000","0.03315","1.47750"
"2.10000","0.03477","1.50496"
"2.20000","0.03645","1.53350"
"2.30000","0.03811","1.56143"
"2.40000","0.03967","1.58720"
"2.50000","0.04125","1.61255"
"2.60000","0.04283","1.63744"
"2.70000","0.04453","1.66544"
"2.80000","0.04604","1.68852"
"2.90000","0.04765","1.71351"
"3.00000","0.04933","1.74026"
"3.10000","0.05105","1.76776"
"3.20000","0.05281","1.79453"
"3.30000","0.05445","1.82166"
"3.40000","0.05608","1.84938"
"3.50000","0.05773","1.87832"
"3.60000","0.05936","1.90734"
"3.70000","0.06110","1.93695"
"3.80000","0.06266","1.96132"
"3.90000","0.06430","1.99231"
"4.00000","0.06601","2.02488"
"4.10000","0.06778","2.05844"
"4.20000","0.06948","2.09003"
"4.30000","0.07119","2.12212"
"4.40000","0.07297","2.15597"
"4.50000","0.07481","2.19096"
"4.60000","0.07644","2.21985"
"4.70000","0.07811","2.25028"
"4.80000","0.07987","2.28327"
"4.90000","0.08151","2.31256"
"5.00000","0.08318","2.34257"
"5.10000","0.08481","2.37124"
"5.20000","0.08653","2.40280"
"5.30000","0.08811","2.43029"
"5.40000","0.08975","2.45978"
"5.50000","0.09139","2.48833"
"5.60000","0.09301","2.51689"
"5.70000","0.09472","2.54686"
"5.80000","0.09640","2.57556"
"5.90000","0.09801","2.60263"
"6.00000","0.09963","2.62926"
"6.10000","0.10115","2.65410"
"6.20000","0.10285","2.68200"
"6.30000","0.10449","2.71038"
"6.40000","0.10619","2.74034"
"6.50000","0.10784","2.76726"
"6.60000","0.10952","2.79540"
"6.70000","0.11120","2.82339"
"6.80000","0.11288","2.85105"
"6.90000","0.11454","2.87792"
"7.00000","0.11620","2.90536"
"7.10000","0.11782","2.93132"
"7.20000","0.11948","2.95718"
"7.30000","0.12109","2.98251"
"7.40000","0.12276","3.00914"
"7.50000","0.12442","3.03424"
"7.60000","0.12609","3.06028"
"7.70000","0.12785","3.08707"
"7.80000","0.12947","3.11076"
"7.90000","0.13107","3.13378"
"8.00000","0.13280","3.16125"
"8.10000","0.13451","3.18720"
"8.20000","0.13623","3.21328"
"8.30000","0.13795","3.23931"
"8.40000","0.13964","3.26463"
"8.50000","0.14123","3.28642"
"8.60000","0.14289","3.31034"
"8.70000","0.14453","3.33436"
"8.80000","0.14613","3.35692"
"8.90000","0.14777","3.38095"
"9.00000","0.14954","3.40870"
"9.10000","0.15123","3.43368"
"9.20000","0.15285","3.45578"
"9.30000","0.15446","3.47856"
"9.40000","0.15618","3.50422"
"9.50000","0.15809","3.53595"
"9.60000","0.15981","3.55976"
"9.70000","0.16145","3.58264"
"9.80000","0.16319","3.60744"
"9.90000","0.16481","3.62997"
"10.00000","0.16635","3.65069"
"10.10000","0.16801","3.67507"
"10.20000","0.16968","3.69976"
"10.30000","0.17128","3.72252"
"10.40000","0.17289","3.74562"
"10.50000","0.17458","3.77137"
"10.60000","0.17629","3.79709"
"10.70000","0.17800","3.82256"
"10.80000","0.17976","3.84972"
"10.90000","0.18147","3.87503"
"11.00000","0.18321","3.90094"
"11.10000","0.18480","3.92284"
"11.20000","0.18651","3.94800"
"11.30000","0.18842","3.97907"
"11.40000","0.19006","4.00102"
"11.50000","0.19163","4.02176"
"11.60000","0.19323","4.04303"
"11.70000","0.19473","4.06259"
"11.80000","0.19633","4.08465"
"11.90000","0.19785","4.10422"
"12.00000","0.19934","4.12349"
"12.10000","0.20091","4.14458"
"12.20000","0.20253","4.16749"
"12.30000","0.20417","4.19086"
"12.40000","0.20581","4.21390"
"12.50000","0.20745","4.23552"
"12.60000","0.20905","4.25625"
"12.70000","0.21071","4.27930"
"12.80000","0.21254","4.30655"
"12.90000","0.21431","4.33100"
"13.00000","0.21605","4.35395"
"13.10000","0.21770","4.37501"
"13.20000","0.21944","4.39808"
"13.30000","0.22117","4.42180"
"13.40000","0.22287","4.44360"
"13.50000","0.22453","4.46386"
"13.60000","0.22615","4.48392"
"13.70000","0.22779","4.50493"
"13.80000","0.22947","4.52746"
"13.90000","0.23116","4.55005"
"14.00000","0.23283","4.57293"
"14.10000","0.23450","4.59519"
"14.20000","0.23613","4.61686"
"14.30000","0.23779","4.63906"
"14.40000","0.23953","4.66430"
"14.50000","0.24116","4.68593"
"14.60000","0.24305","4.71480"
"14.70000","0.24485","4.74039"
"14.80000","0.24655","4.76250"
"14.90000","0.24825","4.78496"
"15.00000","0.24985","4.80478"
"15.10000","0.25148","4.82624"
"15.20000","0.25321","4.84971"
"15.30000","0.25487","4.87128"
"15.40000","0.25645","4.89067"
"15.50000","0.25818","4.91566"
"15.60000","0.25989","4.93915"
"15.70000","0.26148","4.95939"
"15.80000","0.26308","4.98018"
"15.90000","0.26475","5.00421"
"16.00000","0.26666","5.03612"
"16.10000","0.26836","5.06037"
"16.20000","0.27002","5.08308"
"16.30000","0.27181","5.11105"
"16.40000","0.27348","5.13501"
"16.50000","0.27505","5.15544"
"16.60000","0.27669","5.17908"
"16.70000","0.27836","5.20292"
"16.80000","0.28001","5.22630"
"16.90000","0.28155","5.24654"
"17.00000","0.28319","5.27010"
"17.10000","0.28487","5.29476"
"17.20000","0.28658","5.31971"
"17.30000","0.28825","5.34337"
"17.40000","0.28985","5.36452"
"17.50000","0.29145","5.38646"
"17.60000","0.29307","5.40866"
"17.70000","0.29461","5.42888"
"17.80000","0.29615","5.44978"
"17.90000","0.29783","5.47500"
"18.00000","0.29956","5.50214"
"18.10000","0.30126","5.52726"
"18.20000","0.30292","5.55125"
"18.30000","0.30459","5.57580"
"18.40000","0.30620","5.59779"
"18.50000","0.30780","5.62041"
"18.60000","0.30944","5.64358"
"18.70000","0.31118","5.66953"
"18.80000","0.31283","5.69350"
"18.90000","0.31451","5.71674"
"19.00000","0.31620","5.74093"
"19.10000","0.31783","5.76271"
"19.20000","0.31960","5.79004"
"19.30000","0.32149","5.81946"
"19.40000","0.32310","5.83960"
"19.50000","0.32477","5.86310"
"19.60000","0.32649","5.88832"
"19.70000","0.32821","5.91254"
"19.80000","0.32977","5.93274"
"19.90000","0.33135","5.95362"
"20.00000","0.33302","5.97835"
"20.10000","0.33470","6.00327"
"20.20000","0.33628","6.02433"
"20.30000","0.33785","6.04608"
"20.40000","0.33945","6.06863"
"20.50000","0.34111","6.09337"
"20.60000","0.34274","6.11588"
"20.70000","0.34438","6.13879"
"20.80000","0.34601","6.16136"
"20.90000","0.34772","6.18652"
"21.00000","0.34930","6.20768"
"21.10000","0.35104","6.23401"
"21.20000","0.35284","6.26082"
"21.30000","0.35455","6.28418"
"21.40000","0.35621","6.30663"
"21.50000","0.35787","6.32938"
"21.60000","0.35952","6.35198"
"21.70000","0.36110","6.37197"
"21.80000","0.36277","6.39582"
"21.90000","0.36440","6.41799"
"22.00000","0.36605","6.44140"
"22.10000","0.36772","6.46490"
"22.20000","0.36950","6.49288"
"22.30000","0.37128","6.51900"
"22.40000","0.37285","6.53803"
"22.50000","0.37455","6.56267"
"22.60000","0.37625","6.58692"
"22.70000","0.37784","6.60741"
"22.80000","0.37950","6.63039"
"22.90000","0.38121","6.65477"
"23.00000","0.38293","6.67863"
"23.10000","0.38470","6.70469"
"23.20000","0.38643","6.72842"
"23.30000","0.38805","6.74899"
"23.40000","0.38972","6.77178"
"23.50000","0.39131","6.79182"
"23.60000","0.39290","6.81247"
"23.70000","0.39448","6.83343"
"23.80000","0.39613","6.85670"
"23.90000","0.39778","6.88076"
"24.00000","0.39946","6.90436"
"24.10000","0.40114","6.92850"
"24.20000","0.40281","6.95159"
"24.30000","0.40450","6.97598"
"24.40000","0.40635","7.00614"
"24.50000","0.40822","7.03613"
"24.60000","0.40991","7.05853"
"24.70000","0.41159","7.08154"
"24.80000","0.41319","7.10251"
"24.90000","0.41477","7.12358"
"25.00000","0.41645","7.14798"
"25.10000","0.41808","7.17054"
"25.20000","0.41967","7.19150"
"25.30000","0.42132","7.21556"
"25.40000","0.42300","7.24143"
"25.50000","0.42467","7.26640"
"25.60000","0.42636","7.29350"
"25.70000","0.42789","7.31383"
"25.80000","0.42948","7.33743"
"25.90000","0.43123","7.36710"
"26.00000","0.43288","7.39158"
"26.10000","0.43445","7.41352"
"26.20000","0.43608","7.43910"
"26.30000","0.43774","7.46421"
"26.40000","0.43945","7.49149"
"26.50000","0.44110","7.51643"
"26.60000","0.44267","7.53816"
"26.70000","0.44426","7.56142"
"26.80000","0.44589","7.58557"
"26.90000","0.44759","7.61194"
"27.00000","0.44928","7.63778"
"27.10000","0.45099","7.66403"
"27.20000","0.45271","7.69062"
"27.30000","0.45439","7.71492"
"27.40000","0.45609","7.74102"
"27.50000","0.45787","7.76851"
"27.60000","0.45956","7.79414"
"27.70000","0.46124","7.81969"
"27.80000","0.46312","7.85241"
"27.90000","0.46508","7.88702"
"28.00000","0.46670","7.90883"
"28.10000","0.46817","7.92773"
"28.20000","0.46979","7.95340"
"28.30000","0.47135","7.97631"
"28.40000","0.47295","8.00193"
"28.50000","0.47457","8.02683"
"28.60000","0.47619","8.05226"
"28.70000","0.47790","8.08142"
"28.80000","0.47954","8.10680"
"28.90000","0.48122","8.13336"
"29.00000","0.48285","8.15819"
"29.10000","0.48457","8.18754"
"29.20000","0.48643","8.22116"
"29.30000","0.48810","8.24547"
"29.40000","0.48969","8.26923"
"29.50000","0.49143","8.29860"
"29.60000","0.49301","8.32076"
"29.70000","0.49450","8.34077"
"29.80000","0.49608","8.36500"
"29.90000","0.49774","8.39163"
"30.00000","0.49937","8.41691"
"30.10000","0.50100","8.44226"
"30.20000","0.50272","8.47107"
"30.30000","0.50445","8.50041"
"30.40000","0.50622","8.53120"
"30.50000","0.50800","8.56086"
"30.60000","0.50977","8.59081"
"30.70000","0.51143","8.61648"
"30.80000","0.51306","8.64213"
"30.90000","0.51476","8.67064"
"31.00000","0.51653","8.70164"
"31.10000","0.51840","8.73567"
"31.20000","0.52010","8.76305"
"31.30000","0.52169","8.78673"
"31.40000","0.52331","8.81350"
"31.50000","0.52497","8.84133"
"31.60000","0.52653","8.86494"
"31.70000","0.52808","8.88945"
"31.80000","0.52971","8.91779"
"31.90000","0.53140","8.94773"
"32.00000","0.53305","8.97602"
"32.10000","0.53470","9.00472"
"32.20000","0.53635","9.03579"
"32.30000","0.53791","9.06354"
"32.40000","0.53964","9.09946"
"32.50000","0.54147","9.13903"
"32.60000","0.54319","9.17262"
"32.70000","0.54487","9.20609"
"32.80000","0.54651","9.23785"
"32.90000","0.54808","9.26585"
"33.00000","0.54966","9.29484"
"33.10000","0.55128","9.32629"
"33.20000","0.55294","9.35888"
"33.30000","0.55452","9.38791"
"33.40000","0.55616","9.41924"
"33.50000","0.55794","9.45643"
"33.60000","0.55967","9.48859"
"33.70000","0.56129","9.51825"
"33.80000","0.56285","9.54502"
"33.90000","0.56445","9.57533"
"34.00000","0.56608","9.60587"
"34.10000","0.56788","9.64551"
"34.20000","0.56970","9.68451"
"34.30000","0.57152","9.72259"
"34.40000","0.57326","9.75785"
"34.50000","0.57496","9.79107"
"34.60000","0.57657","9.82095"
"34.70000","0.57818","9.85172"
"34.80000","0.57980","9.88294"
"34.90000","0.58149","9.91773"
"35.00000","0.58307","9.94684"
"35.10000","0.58478","9.98093"
"35.20000","0.58650","10.01620"
"35.30000","0.58820","10.04945"
"35.40000","0.58984","10.08024"
"35.50000","0.59141","10.10803"
"35.60000","0.59306","10.14036"
"35.70000","0.59480","10.17652"
"35.80000","0.59637","10.20363"
"35.90000","0.59799","10.23560"
"36.00000","0.59966","10.26968"
"36.10000","0.60134","10.30376"
"36.20000","0.60292","10.33267"
"36.30000","0.60444","10.35864"
"36.40000","0.60605","10.39003"
"36.50000","0.60769","10.42194"
"36.60000","0.60932","10.45309"
"36.70000","0.61103","10.48887"
"36.80000","0.61276","10.52355"
"36.90000","0.61444","10.55452"
"37.00000","0.61606","10.58317"
"37.10000","0.61780","10.61674"
"37.20000","0.61950","10.64837"
"37.30000","0.62109","10.67395"
"37.40000","0.62307","10.71903"
"37.50000","0.62501","10.75856"
"37.60000","0.62671","10.78673"
"37.70000","0.62833","10.81514"
"37.80000","0.63005","10.85049"
"37.90000","0.63166","10.88165"
"38.00000","0.63324","10.91218"
"38.10000","0.63482","10.94229"
"38.20000","0.63636","10.97135"
"38.30000","0.63797","11.00316"
"38.40000","0.63957","11.03441"
"38.50000","0.64119","11.06630"
"38.60000","0.64288","11.10079"
"38.70000","0.64456","11.13447"
"38.80000","0.64612","11.16077"
"38.90000","0.64787","11.19803"
"39.00000","0.64968","11.23665"
"39.10000","0.65136","11.26799"
"39.20000","0.65303","11.29911"
"39.30000","0.65470","11.33042"
"39.40000","0.65635","11.36191"
"39.50000","0.65798","11.39174"
"39.60000","0.65959","11.42041"
"39.70000","0.66117","11.44944"
"39.80000","0.66281","11.48055"
"39.90000","0.66446","11.51374"
"40.00000","0.66611","11.54658"
"40.10000","0.66779","11.57962"
"40.20000","0.66949","11.61388"
"40.30000","0.67116","11.64673"
"40.40000","0.67279","11.67781"
"40.50000","0.67442","11.70910"
"40.60000","0.67609","11.74158"
"40.70000","0.67785","11.77832"
"40.80000","0.67969","11.81757"
"40.90000","0.68147","11.85269"
"41.00000","0.68317","11.88356"
"41.10000","0.68477","11.91036"
"41.20000","0.68638","11.93862"
"41.30000","0.68800","11.96701"
"41.40000","0.68957","11.99324"
"41.50000","0.69113","12.02088"
"41.60000","0.69276","12.05027"
"41.70000","0.69448","12.08448"
"41.80000","0.69615","12.11553"
"41.90000","0.69774","12.14305"
"42.00000","0.69933","12.17232"
"42.10000","0.70099","12.20584"
"42.20000","0.70275","12.24381"
"42.30000","0.70447","12.27822"
"42.40000","0.70618","12.31150"
"42.50000","0.70786","12.34362"
"42.60000","0.70954","12.37584"
"42.70000","0.71121","12.40720"
"42.80000","0.71291","12.44054"
"42.90000","0.71458","12.47075"
"43.00000","0.71618","12.49809"
"43.10000","0.71783","12.52863"
"43.20000","0.71953","12.56296"
"43.30000","0.72121","12.59447"
"43.40000","0.72290","12.62673"
"43.50000","0.72455","12.65614"
"43.60000","0.72623","12.68785"
"43.70000","0.72802","12.72555"
"43.80000","0.72970","12.75699"
"43.90000","0.73133","12.78632"
"44.00000","0.73314","12.82496"
"44.10000","0.73494","12.86296"
"44.20000","0.73663","12.89490"
"44.30000","0.73828","12.92628"
"44.40000","0.73993","12.95747"
"44.50000","0.74159","12.98975"
"44.60000","0.74327","13.02310"
"44.70000","0.74490","13.05324"
"44.80000","0.74650","13.08162"
"44.90000","0.74814","13.11278"
"45.00000","0.74979","13.14404"
"45.10000","0.75139","13.17199"
"45.20000","0.75304","13.20296"
"45.30000","0.75469","13.23398"
"45.40000","0.75633","13.26419"
"45.50000","0.75806","13.29849"
"45.60000","0.75971","13.32788"
"45.70000","0.76137","13.35899"
"45.80000","0.76309","13.39274"
"45.90000","0.76475","13.42418"
"46.00000","0.76637","13.45338"
"46.10000","0.76800","13.48197"
"46.20000","0.76959","13.50939"
"46.30000","0.77112","13.53448"
"46.40000","0.77276","13.56789"
"46.50000","0.77443","13.60046"
"46.60000","0.77612","13.63382"
"46.70000","0.77779","13.66456"
"46.80000","0.77948","13.69760"
"46.90000","0.78118","13.72927"
"47.00000","0.78282","13.75908"
"47.10000","0.78443","13.78665"
"47.20000","0.78608","13.81781"
"47.30000","0.78802","13.86330"
"47.40000","0.78986","13.90077"
"47.50000","0.79149","13.92536"
"47.60000","0.79316","13.95521"
"47.70000","0.79476","13.98064"
"47.80000","0.79635","14.00850"
"47.90000","0.79804","14.04096"
"48.00000","0.79967","14.07112"
"48.10000","0.80128","14.09819"
"48.20000","0.80286","14.12492"
"48.30000","0.80453","14.15716"
"48.40000","0.80619","14.18811"
"48.50000","0.80785","14.21880"
"48.60000","0.80947","14.24544"
"48.70000","0.81118","14.27785"
"48.80000","0.81304","14.31839"
"48.90000","0.81487","14.35415"
"49.00000","0.81653","14.37965"
"49.10000","0.81823","14.40954"
"49.20000","0.81995","14.43949"
"49.30000","0.82150","14.46062"
"49.40000","0.82314","14.48732"
"49.50000","0.82481","14.51506"
"49.60000","0.82639","14.53701"
"49.70000","0.82803","14.56402"
"49.80000","0.82963","14.58857"
"49.90000","0.83124","14.61386"
"50.00000","0.83284","14.63806"
"50.10000","0.83450","14.66621"
"50.20000","0.83616","14.69428"
"50.30000","0.83788","14.72488"
"50.40000","0.83960","14.75580"
"50.50000","0.84119","14.77875"
"50.60000","0.84301","14.81539"
"50.70000","0.84476","14.84444"
"50.80000","0.84639","14.86754"
"50.90000","0.84813","14.89643"
"51.00000","0.84978","14.92004"
"51.10000","0.85138","14.94220"
"51.20000","0.85301","14.96633"
"51.30000","0.85465","14.99024"
"51.40000","0.85631","15.01529"
"51.50000","0.85800","15.04064"
"51.60000","0.85961","15.06177"
"51.70000","0.86120","15.08149"
"51.80000","0.86282","15.10393"
"51.90000","0.86442","15.12661"
"52.00000","0.86618","15.15794"
"52.10000","0.86790","15.18317"
"52.20000","0.86952","15.20505"
"52.30000","0.87124","15.23230"
"52.40000","0.87302","15.26272"
"52.50000","0.87477","15.29072"
"52.60000","0.87646","15.31515"
"52.70000","0.87817","15.34116"
"52.80000","0.87987","15.36504"
"52.90000","0.88150","15.38607"
"53.00000","0.88333","15.41864"
"53.10000","0.88508","15.44487"
"53.20000","0.88678","15.46799"
"53.30000","0.88838","15.48593"
"53.40000","0.89007","15.50930"
"53.50000","0.89176","15.53291"
"53.60000","0.89345","15.55555"
"53.70000","0.89504","15.57308"
"53.80000","0.89661","15.59068"
"53.90000","0.89828","15.61395"
"54.00000","0.89993","15.63562"
"54.10000","0.90147","15.65229"
"54.20000","0.90301","15.66918"
"54.30000","0.90466","15.69361"
"54.40000","0.90621","15.71077"
"54.50000","0.90775","15.72774"
"54.60000","0.90933","15.74651"
"54.70000","0.91094","15.76731"
"54.80000","0.91254","15.78608"
"54.90000","0.91423","15.81171"
"55.00000","0.91605","15.84131"
"55.10000","0.91775","15.86133"
"55.20000","0.91942","15.88214"
"55.30000","0.92122","15.90940"
"55.40000","0.92295","15.92941"
"55.50000","0.92459","15.94593"
"55.60000","0.92620","15.95987"
"55.70000","0.92790","15.98057"
"55.80000","0.92954","15.99716"
"55.90000","0.93111","16.00891"
"56.00000","0.93276","16.02646"
"56.10000","0.93449","16.04899"
"56.20000","0.93612","16.06394"
"56.30000","0.93771","16.07680"
"56.40000","0.93933","16.09313"
"56.50000","0.94108","16.11627"
"56.60000","0.94282","16.13597"
"56.70000","0.94454","16.15507"
"56.80000","0.94624","16.17402"
"56.90000","0.94796","16.19246"
"57.00000","0.94963","16.20908"
"57.10000","0.95148","16.23609"
"57.20000","0.95321","16.25350"
"57.30000","0.95487","16.26800"
"57.40000","0.95647","16.27952"
"57.50000","0.95812","16.29505"
"57.60000","0.95978","16.31196"
"57.70000","0.96139","16.32634"
"57.80000","0.96301","16.34139"
"57.90000","0.96460","16.35416"
"58.00000","0.96617","16.36749"
"58.10000","0.96785","16.38678"
"58.20000","0.96951","16.40594"
"58.30000","0.97116","16.42172"
"58.40000","0.97276","16.43412"
"58.50000","0.97449","16.45745"
"58.60000","0.97622","16.47676"
"58.70000","0.97789","16.49334"
"58.80000","0.97958","16.51028"
"58.90000","0.98123","16.52481"
"59.00000","0.98287","16.53720"
"59.10000","0.98452","16.55225"
"59.20000","0.98612","16.56302"
"59.30000","0.98773","16.57559"
"59.40000","0.98936","16.59073"
"59.50000","0.99101","16.60578"
"59.60000","0.99272","16.62525"
"59.70000","0.99437","16.63926"
"59.80000","0.99596","16.64937"
"59.90000","0.99759","16.66336"
"60.00000","0.99928","16.68099"
"60.10000","1.00101","16.69908"
"60.20000","1.00272","16.71653"
"60.30000","1.00449","16.73795"
"60.40000","1.00652","16.77142"
"60.50000","1.00831","16.78688"
"60.60000","1.00991","16.79366"
"60.70000","1.01159","16.80799"
"60.80000","1.01319","16.81838"
"60.90000","1.01482","16.83117"
"61.00000","1.01651","16.84585"
"61.10000","1.01817","16.85926"
"61.20000","1.01974","16.86785"
"61.30000","1.02130","16.87724"
"61.40000","1.02284","16.88590"
"61.50000","1.02448","16.90033"
"61.60000","1.02611","16.91430"
"61.70000","1.02773","16.92724"
"61.80000","1.02933","16.93885"
"61.90000","1.03105","16.95916"
"62.00000","1.03277","16.98033"
"62.10000","1.03449","17.00161"
"62.20000","1.03625","17.02699"
"62.30000","1.03792","17.04548"
"62.40000","1.03962","17.06602"
"62.50000","1.04130","17.08641"
"62.60000","1.04293","17.10463"
"62.70000","1.04453","17.12200"
"62.80000","1.04616","17.14074"
"62.90000","1.04780","17.16174"
"63.00000","1.04953","17.18728"
"63.10000","1.05123","17.20930"
"63.20000","1.05291","17.23136"
"63.30000","1.05452","17.24828"
"63.40000","1.05615","17.26732"
"63.50000","1.05785","17.29027"
"63.60000","1.05950","17.30897"
"63.70000","1.06116","17.32787"
"63.80000","1.06290","17.35147"
"63.90000","1.06464","17.37488"
"64.00000","1.06633","17.39411"
"64.10000","1.06807","17.41607"
"64.20000","1.06971","17.43215"
"64.30000","1.07133","17.44689"
"64.40000","1.07291","17.45990"
"64.50000","1.07452","17.47621"
"64.60000","1.07620","17.49623"
"64.70000","1.07786","17.51507"
"64.80000","1.07954","17.53538"
"64.90000","1.08122","17.55441"
"65.00000","1.08287","17.57156"
"65.10000","1.08478","17.60551"
"65.20000","1.08670","17.63604"
"65.30000","1.08836","17.65018"
"65.40000","1.08995","17.66308"
"65.50000","1.09167","17.68729"
"65.60000","1.09341","17.70989"
"65.70000","1.09501","17.72347"
"65.80000","1.09654","17.73426"
"65.90000","1.09817","17.75457"
"66.00000","1.09981","17.77288"
"66.10000","1.10143","17.79046"
"66.20000","1.10313","17.81285"
"66.30000","1.10487","17.83788"
"66.40000","1.10662","17.86125"
"66.50000","1.10824","17.87553"
"66.60000","1.10986","17.89164"
"66.70000","1.11155","17.91366"
"66.80000","1.11323","17.93254"
"66.90000","1.11493","17.95319"
"67.00000","1.11670","17.97684"
"67.10000","1.11839","17.99567"
"67.20000","1.11998","18.00750"
"67.30000","1.12153","18.01793"
"67.40000","1.12317","18.03746"
"67.50000","1.12476","18.05317"
