General : Start date,"2020-09-02"
General : End date,"2020-09-02"
General : Unique identifier,"{5BFC3E31-688D-4847-9ECC-3DE3E963A50C}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"1402 P4 W1 1"
Break (Standard) : Load at Break (Standard),"19.21796",N
Maximum Load : Maximum Load,"19.23838",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.71439"
"0.10000","0.00009","0.71521"
"0.20000","0.00053","0.72092"
"0.30000","0.00323","0.76255"
"0.40000","0.00593","0.79887"
"0.50000","0.00790","0.82276"
"0.60000","0.00962","0.84352"
"0.70000","0.01133","0.86377"
"0.80000","0.01310","0.88441"
"0.90000","0.01476","0.90370"
"1.00000","0.01643","0.92213"
"1.10000","0.01810","0.94149"
"1.20000","0.01981","0.96115"
"1.30000","0.02155","0.98148"
"1.40000","0.02327","1.00044"
"1.50000","0.02496","1.01966"
"1.60000","0.02660","1.03709"
"1.70000","0.02827","1.05550"
"1.80000","0.02996","1.07399"
"1.90000","0.03170","1.09290"
"2.00000","0.03344","1.11205"
"2.10000","0.03505","1.12895"
"2.20000","0.03658","1.14415"
"2.30000","0.03818","1.16143"
"2.40000","0.03983","1.17856"
"2.50000","0.04135","1.19379"
"2.60000","0.04299","1.21054"
"2.70000","0.04468","1.22826"
"2.80000","0.04633","1.24511"
"2.90000","0.04780","1.25844"
"3.00000","0.04929","1.27281"
"3.10000","0.05086","1.28777"
"3.20000","0.05247","1.30369"
"3.30000","0.05409","1.31962"
"3.40000","0.05574","1.33531"
"3.50000","0.05739","1.35109"
"3.60000","0.05903","1.36616"
"3.70000","0.06074","1.38307"
"3.80000","0.06243","1.39855"
"3.90000","0.06414","1.41446"
"4.00000","0.06578","1.42906"
"4.10000","0.06759","1.44591"
"4.20000","0.06940","1.46285"
"4.30000","0.07114","1.47802"
"4.40000","0.07283","1.49249"
"4.50000","0.07456","1.50822"
"4.60000","0.07628","1.52346"
"4.70000","0.07792","1.53725"
"4.80000","0.07946","1.54966"
"4.90000","0.08112","1.56492"
"5.00000","0.08278","1.57975"
"5.10000","0.08437","1.59283"
"5.20000","0.08597","1.60624"
"5.30000","0.08767","1.62170"
"5.40000","0.08946","1.63866"
"5.50000","0.09119","1.65340"
"5.60000","0.09284","1.66708"
"5.70000","0.09460","1.68239"
"5.80000","0.09624","1.69533"
"5.90000","0.09804","1.71222"
"6.00000","0.09979","1.72724"
"6.10000","0.10140","1.74015"
"6.20000","0.10305","1.75382"
"6.30000","0.10471","1.76837"
"6.40000","0.10631","1.78126"
"6.50000","0.10791","1.79405"
"6.60000","0.10954","1.80751"
"6.70000","0.11111","1.82009"
"6.80000","0.11268","1.83325"
"6.90000","0.11433","1.84749"
"7.00000","0.11594","1.86073"
"7.10000","0.11761","1.87491"
"7.20000","0.11925","1.88806"
"7.30000","0.12097","1.90342"
"7.40000","0.12280","1.91971"
"7.50000","0.12454","1.93415"
"7.60000","0.12621","1.94719"
"7.70000","0.12792","1.96121"
"7.80000","0.12959","1.97466"
"7.90000","0.13128","1.98889"
"8.00000","0.13296","2.00217"
"8.10000","0.13458","2.01444"
"8.20000","0.13623","2.02760"
"8.30000","0.13791","2.04177"
"8.40000","0.13959","2.05491"
"8.50000","0.14126","2.06854"
"8.60000","0.14297","2.08257"
"8.70000","0.14467","2.09675"
"8.80000","0.14636","2.11108"
"8.90000","0.14804","2.12436"
"9.00000","0.14964","2.13730"
"9.10000","0.15127","2.15044"
"9.20000","0.15309","2.16753"
"9.30000","0.15490","2.18338"
"9.40000","0.15660","2.19752"
"9.50000","0.15827","2.21078"
"9.60000","0.15984","2.22273"
"9.70000","0.16140","2.23472"
"9.80000","0.16303","2.24798"
"9.90000","0.16469","2.26191"
"10.00000","0.16634","2.27563"
"10.10000","0.16798","2.28915"
"10.20000","0.16960","2.30283"
"10.30000","0.17121","2.31617"
"10.40000","0.17288","2.32970"
"10.50000","0.17449","2.34213"
"10.60000","0.17615","2.35646"
"10.70000","0.17788","2.37097"
"10.80000","0.17951","2.38325"
"10.90000","0.18115","2.39615"
"11.00000","0.18282","2.40993"
"11.10000","0.18448","2.42315"
"11.20000","0.18614","2.43665"
"11.30000","0.18782","2.44955"
"11.40000","0.18950","2.46289"
"11.50000","0.19117","2.47629"
"11.60000","0.19284","2.48916"
"11.70000","0.19447","2.50061"
"11.80000","0.19605","2.51189"
"11.90000","0.19762","2.52252"
"12.00000","0.19930","2.53564"
"12.10000","0.20097","2.54847"
"12.20000","0.20269","2.56193"
"12.30000","0.20444","2.57507"
"12.40000","0.20615","2.58742"
"12.50000","0.20784","2.59973"
"12.60000","0.20959","2.61234"
"12.70000","0.21131","2.62476"
"12.80000","0.21302","2.63718"
"12.90000","0.21467","2.64764"
"13.00000","0.21631","2.65785"
"13.10000","0.21796","2.66839"
"13.20000","0.21955","2.67854"
"13.30000","0.22120","2.68972"
"13.40000","0.22292","2.70186"
"13.50000","0.22477","2.71684"
"13.60000","0.22658","2.72944"
"13.70000","0.22829","2.74028"
"13.80000","0.22985","2.74830"
"13.90000","0.23169","2.76331"
"14.00000","0.23352","2.77636"
"14.10000","0.23515","2.78629"
"14.20000","0.23685","2.79703"
"14.30000","0.23852","2.80769"
"14.40000","0.24019","2.81781"
"14.50000","0.24184","2.82762"
"14.60000","0.24343","2.83731"
"14.70000","0.24508","2.84776"
"14.80000","0.24667","2.85611"
"14.90000","0.24819","2.86474"
"15.00000","0.24983","2.87529"
"15.10000","0.25156","2.88734"
"15.20000","0.25319","2.89698"
"15.30000","0.25482","2.90626"
"15.40000","0.25641","2.91567"
"15.50000","0.25809","2.92627"
"15.60000","0.25984","2.93768"
"15.70000","0.26149","2.94710"
"15.80000","0.26318","2.95746"
"15.90000","0.26486","2.96775"
"16.00000","0.26648","2.97606"
"16.10000","0.26813","2.98469"
"16.20000","0.26972","2.99307"
"16.30000","0.27136","3.00225"
"16.40000","0.27297","3.01016"
"16.50000","0.27460","3.01865"
"16.60000","0.27637","3.02991"
"16.70000","0.27805","3.03959"
"16.80000","0.27966","3.04690"
"16.90000","0.28138","3.05745"
"17.00000","0.28303","3.06594"
"17.10000","0.28462","3.07360"
"17.20000","0.28642","3.08547"
"17.30000","0.28814","3.09458"
"17.40000","0.28979","3.10287"
"17.50000","0.29154","3.11237"
"17.60000","0.29331","3.12309"
"17.70000","0.29490","3.12856"
"17.80000","0.29651","3.13606"
"17.90000","0.29808","3.14271"
"18.00000","0.29968","3.15170"
"18.10000","0.30130","3.16065"
"18.20000","0.30290","3.17003"
"18.30000","0.30452","3.17932"
"18.40000","0.30619","3.18948"
"18.50000","0.30788","3.20031"
"18.60000","0.30957","3.21110"
"18.70000","0.31121","3.22049"
"18.80000","0.31279","3.22879"
"18.90000","0.31452","3.24100"
"19.00000","0.31624","3.25264"
"19.10000","0.31791","3.26282"
"19.20000","0.31965","3.27503"
"19.30000","0.32140","3.28601"
"19.40000","0.32303","3.29417"
"19.50000","0.32468","3.30313"
"19.60000","0.32635","3.31285"
"19.70000","0.32795","3.32180"
"19.80000","0.32953","3.32944"
"19.90000","0.33118","3.33942"
"20.00000","0.33283","3.34902"
"20.10000","0.33444","3.35749"
"20.20000","0.33606","3.36575"
"20.30000","0.33773","3.37552"
"20.40000","0.33938","3.38465"
"20.50000","0.34123","3.39816"
"20.60000","0.34290","3.40742"
"20.70000","0.34449","3.41582"
"20.80000","0.34614","3.42551"
"20.90000","0.34778","3.43518"
"21.00000","0.34940","3.44440"
"21.10000","0.35105","3.45482"
"21.20000","0.35269","3.46379"
"21.30000","0.35434","3.47358"
"21.40000","0.35600","3.48345"
"21.50000","0.35766","3.49290"
"21.60000","0.35932","3.50243"
"21.70000","0.36097","3.51021"
"21.80000","0.36267","3.52062"
"21.90000","0.36439","3.53110"
