General : Start date,"2020-09-02"
General : End date,"2020-09-02"
General : Unique identifier,"{F9DA27CB-11EB-4D54-89F8-9C37FB3763A2}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"1402 P1 W1 4"
Break (Standard) : Load at Break (Standard),"13.33575",N
Maximum Load : Maximum Load,"17.49676",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.28216"
"0.10000","0.00005","0.28289"
"0.20000","0.00041","0.28856"
"0.30000","0.00154","0.30937"
"0.40000","0.00576","0.38667"
"0.50000","0.00819","0.42694"
"0.60000","0.00977","0.45145"
"0.70000","0.01145","0.47903"
"0.80000","0.01319","0.50721"
"0.90000","0.01483","0.53285"
"1.00000","0.01641","0.55765"
"1.10000","0.01791","0.58155"
"1.20000","0.01967","0.60968"
"1.30000","0.02138","0.63684"
"1.40000","0.02290","0.66072"
"1.50000","0.02446","0.68522"
"1.60000","0.02613","0.71130"
"1.70000","0.02777","0.73755"
"1.80000","0.02943","0.76332"
"1.90000","0.03106","0.78980"
"2.00000","0.03275","0.81654"
"2.10000","0.03439","0.84182"
"2.20000","0.03606","0.86708"
"2.30000","0.03778","0.89371"
"2.40000","0.03958","0.92159"
"2.50000","0.04135","0.94874"
"2.60000","0.04307","0.97577"
"2.70000","0.04476","1.00239"
"2.80000","0.04629","1.02557"
"2.90000","0.04821","1.05729"
"3.00000","0.05004","1.08652"
"3.10000","0.05165","1.11094"
"3.20000","0.05329","1.13689"
"3.30000","0.05493","1.16228"
"3.40000","0.05659","1.18882"
"3.50000","0.05819","1.21377"
"3.60000","0.05972","1.23771"
"3.70000","0.06123","1.26044"
"3.80000","0.06280","1.28552"
"3.90000","0.06440","1.31049"
"4.00000","0.06607","1.33752"
"4.10000","0.06778","1.36526"
"4.20000","0.06956","1.39316"
"4.30000","0.07126","1.41999"
"4.40000","0.07291","1.44644"
"4.50000","0.07480","1.47694"
"4.60000","0.07649","1.50318"
"4.70000","0.07819","1.53056"
"4.80000","0.07986","1.55677"
"4.90000","0.08145","1.58122"
"5.00000","0.08306","1.60686"
"5.10000","0.08466","1.63148"
"5.20000","0.08627","1.65678"
"5.30000","0.08785","1.68180"
"5.40000","0.08954","1.70779"
"5.50000","0.09119","1.73394"
"5.60000","0.09287","1.76185"
"5.70000","0.09457","1.79006"
"5.80000","0.09619","1.81719"
"5.90000","0.09777","1.84391"
"6.00000","0.09941","1.87170"
"6.10000","0.10106","1.90018"
"6.20000","0.10272","1.92937"
"6.30000","0.10448","1.96057"
"6.40000","0.10625","1.99205"
"6.50000","0.10793","2.02181"
"6.60000","0.10961","2.05146"
"6.70000","0.11131","2.08181"
"6.80000","0.11299","2.11154"
"6.90000","0.11472","2.14230"
"7.00000","0.11640","2.17222"
"7.10000","0.11804","2.20151"
"7.20000","0.11967","2.23047"
"7.30000","0.12126","2.25780"
"7.40000","0.12285","2.28534"
"7.50000","0.12449","2.31356"
"7.60000","0.12604","2.33974"
"7.70000","0.12771","2.36980"
"7.80000","0.12938","2.39844"
"7.90000","0.13110","2.42896"
"8.00000","0.13277","2.45760"
"8.10000","0.13442","2.48503"
"8.20000","0.13609","2.51403"
"8.30000","0.13771","2.54119"
"8.40000","0.13935","2.56860"
"8.50000","0.14099","2.59661"
"8.60000","0.14266","2.62454"
"8.70000","0.14425","2.64957"
"8.80000","0.14591","2.67740"
"8.90000","0.14765","2.70685"
"9.00000","0.14938","2.73490"
"9.10000","0.15108","2.76187"
"9.20000","0.15278","2.78901"
"9.30000","0.15453","2.81689"
"9.40000","0.15622","2.84222"
"9.50000","0.15787","2.86740"
"9.60000","0.15959","2.89443"
"9.70000","0.16132","2.92082"
"9.80000","0.16304","2.94712"
"9.90000","0.16468","2.97127"
"10.00000","0.16624","2.99297"
"10.10000","0.16786","3.01558"
"10.20000","0.16949","3.03923"
"10.30000","0.17110","3.06119"
"10.40000","0.17274","3.08401"
"10.50000","0.17443","3.10739"
"10.60000","0.17611","3.13022"
"10.70000","0.17778","3.15269"
"10.80000","0.17945","3.17450"
"10.90000","0.18110","3.19590"
"11.00000","0.18287","3.21977"
"11.10000","0.18464","3.24333"
"11.20000","0.18634","3.26413"
"11.30000","0.18808","3.28655"
"11.40000","0.18975","3.30638"
"11.50000","0.19135","3.32606"
"11.60000","0.19303","3.35016"
"11.70000","0.19472","3.37582"
"11.80000","0.19636","3.39926"
"11.90000","0.19804","3.42486"
"12.00000","0.19974","3.45047"
"12.10000","0.20145","3.47727"
"12.20000","0.20322","3.50568"
"12.30000","0.20486","3.53075"
"12.40000","0.20658","3.55724"
"12.50000","0.20824","3.58172"
"12.60000","0.20977","3.60298"
"12.70000","0.21136","3.62542"
"12.80000","0.21324","3.65682"
