General : Start date,"2020-09-03"
General : End date,"2020-09-03"
General : Unique identifier,"{032FAF54-2F61-46AC-AF8C-5C350EDD8ABC}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"1392 P1 W1 1"
Break (Standard) : Load at Break (Standard),"2.71433",N
Maximum Load : Maximum Load,"3.38023",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.68028"
"0.10000","0.00013","0.68126"
"0.20000","0.00068","0.68616"
"0.30000","0.00157","0.69500"
"0.40000","0.00317","0.71040"
"0.50000","0.00532","0.73136"
"0.60000","0.00789","0.75548"
"0.70000","0.01041","0.77800"
"0.80000","0.01243","0.79379"
"0.90000","0.01420","0.80737"
"1.00000","0.01595","0.81945"
"1.10000","0.01773","0.83037"
"1.20000","0.01950","0.84004"
"1.30000","0.02101","0.84811"
"1.40000","0.02264","0.85729"
"1.50000","0.02446","0.86753"
"1.60000","0.02621","0.87719"
"1.70000","0.02792","0.88668"
"1.80000","0.02958","0.89562"
"1.90000","0.03126","0.90555"
"2.00000","0.03277","0.91365"
"2.10000","0.03433","0.92249"
"2.20000","0.03596","0.93153"
"2.30000","0.03756","0.94042"
"2.40000","0.03925","0.95062"
"2.50000","0.04097","0.96044"
"2.60000","0.04267","0.97067"
"2.70000","0.04434","0.98033"
"2.80000","0.04600","0.99031"
"2.90000","0.04768","1.00080"
"3.00000","0.04935","1.01115"
"3.10000","0.05103","1.02199"
"3.20000","0.05269","1.03207"
"3.30000","0.05455","1.04469"
"3.40000","0.05635","1.05655"
"3.50000","0.05809","1.06746"
"3.60000","0.05972","1.07761"
"3.70000","0.06136","1.08800"
"3.80000","0.06301","1.09783"
"3.90000","0.06455","1.10638"
"4.00000","0.06613","1.11513"
"4.10000","0.06771","1.12350"
"4.20000","0.06932","1.13202"
"4.30000","0.07104","1.14167"
"4.40000","0.07277","1.15190"
"4.50000","0.07454","1.16219"
"4.60000","0.07616","1.17138"
"4.70000","0.07799","1.18285"
"4.80000","0.07986","1.19367"
"4.90000","0.08166","1.20447"
"5.00000","0.08344","1.21505"
"5.10000","0.08502","1.22297"
"5.20000","0.08649","1.23132"
"5.30000","0.08808","1.24038"
"5.40000","0.08972","1.24921"
"5.50000","0.09137","1.25870"
"5.60000","0.09305","1.26876"
"5.70000","0.09470","1.27766"
"5.80000","0.09636","1.28732"
"5.90000","0.09799","1.29636"
"6.00000","0.09961","1.30566"
"6.10000","0.10128","1.31508"
"6.20000","0.10302","1.32553"
"6.30000","0.10474","1.33473"
"6.40000","0.10640","1.34420"
"6.50000","0.10809","1.35411"
"6.60000","0.10993","1.36551"
"6.70000","0.11168","1.37487"
"6.80000","0.11326","1.38273"
"6.90000","0.11492","1.39260"
"7.00000","0.11654","1.40128"
"7.10000","0.11816","1.41063"
"7.20000","0.11982","1.41957"
"7.30000","0.12147","1.42850"
"7.40000","0.12307","1.43690"
"7.50000","0.12471","1.44535"
"7.60000","0.12636","1.45485"
"7.70000","0.12805","1.46386"
"7.80000","0.12970","1.47260"
"7.90000","0.13120","1.47982"
"8.00000","0.13280","1.48900"
"8.10000","0.13459","1.49949"
"8.20000","0.13627","1.50889"
"8.30000","0.13792","1.51704"
"8.40000","0.13958","1.52613"
"8.50000","0.14124","1.53458"
"8.60000","0.14292","1.54399"
"8.70000","0.14457","1.55204"
"8.80000","0.14618","1.56031"
"8.90000","0.14784","1.56923"
"9.00000","0.14948","1.57708"
"9.10000","0.15111","1.58536"
"9.20000","0.15281","1.59454"
"9.30000","0.15455","1.60301"
"9.40000","0.15620","1.61088"
"9.50000","0.15787","1.61929"
"9.60000","0.15956","1.62783"
"9.70000","0.16127","1.63668"
"9.80000","0.16287","1.64402"
"9.90000","0.16456","1.65301"
"10.00000","0.16631","1.66211"
"10.10000","0.16814","1.67182"
"10.20000","0.16980","1.67930"
"10.30000","0.17150","1.68798"
"10.40000","0.17316","1.69616"
"10.50000","0.17479","1.70444"
"10.60000","0.17645","1.71182"
"10.70000","0.17810","1.72004"
"10.80000","0.17979","1.72831"
"10.90000","0.18143","1.73604"
"11.00000","0.18304","1.74364"
"11.10000","0.18472","1.75176"
"11.20000","0.18634","1.75906"
"11.30000","0.18809","1.76823"
"11.40000","0.18982","1.77658"
"11.50000","0.19146","1.78342"
"11.60000","0.19301","1.79013"
"11.70000","0.19467","1.79783"
"11.80000","0.19626","1.80501"
"11.90000","0.19785","1.81223"
"12.00000","0.19952","1.81983"
"12.10000","0.20118","1.82765"
"12.20000","0.20283","1.83462"
"12.30000","0.20446","1.84136"
"12.40000","0.20613","1.84848"
"12.50000","0.20781","1.85696"
"12.60000","0.20946","1.86313"
"12.70000","0.21117","1.87133"
"12.80000","0.21286","1.87898"
"12.90000","0.21449","1.88562"
"13.00000","0.21618","1.89295"
"13.10000","0.21791","1.90078"
"13.20000","0.21971","1.90863"
"13.30000","0.22152","1.91685"
"13.40000","0.22325","1.92342"
"13.50000","0.22484","1.92943"
"13.60000","0.22644","1.93611"
"13.70000","0.22816","1.94408"
"13.80000","0.22975","1.94940"
"13.90000","0.23131","1.95590"
"14.00000","0.23290","1.96222"
"14.10000","0.23455","1.96894"
"14.20000","0.23627","1.97667"
"14.30000","0.23802","1.98381"
"14.40000","0.23966","1.98980"
"14.50000","0.24122","1.99569"
"14.60000","0.24296","2.00370"
"14.70000","0.24479","2.01249"
"14.80000","0.24655","2.01979"
"14.90000","0.24820","2.02582"
"15.00000","0.24987","2.03230"
"15.10000","0.25159","2.04004"
"15.20000","0.25326","2.04612"
"15.30000","0.25490","2.05313"
"15.40000","0.25651","2.05894"
"15.50000","0.25812","2.06578"
"15.60000","0.25991","2.07393"
"15.70000","0.26168","2.08113"
"15.80000","0.26319","2.08561"
"15.90000","0.26477","2.09201"
"16.00000","0.26644","2.09975"
"16.10000","0.26819","2.10777"
"16.20000","0.26982","2.11357"
"16.30000","0.27148","2.11944"
"16.40000","0.27320","2.12679"
"16.50000","0.27508","2.13558"
"16.60000","0.27687","2.14231"
"16.70000","0.27842","2.14698"
"16.80000","0.28007","2.15354"
"16.90000","0.28159","2.15913"
"17.00000","0.28317","2.16504"
"17.10000","0.28474","2.17070"
"17.20000","0.28633","2.17630"
"17.30000","0.28800","2.18328"
"17.40000","0.28967","2.18997"
"17.50000","0.29137","2.19697"
"17.60000","0.29301","2.20278"
"17.70000","0.29459","2.20761"
"17.80000","0.29627","2.21521"
"17.90000","0.29805","2.22246"
"18.00000","0.29961","2.22715"
"18.10000","0.30116","2.23255"
"18.20000","0.30288","2.24049"
"18.30000","0.30455","2.24609"
"18.40000","0.30621","2.25162"
"18.50000","0.30784","2.25769"
"18.60000","0.30946","2.26363"
"18.70000","0.31114","2.27048"
"18.80000","0.31277","2.27677"
"18.90000","0.31441","2.28307"
"19.00000","0.31611","2.29006"
"19.10000","0.31779","2.29609"
"19.20000","0.31950","2.30282"
"19.30000","0.32120","2.30903"
"19.40000","0.32279","2.31328"
"19.50000","0.32438","2.31841"
"19.60000","0.32631","2.32710"
"19.70000","0.32805","2.33274"
"19.80000","0.32964","2.33717"
"19.90000","0.33115","2.34132"
"20.00000","0.33274","2.34591"
"20.10000","0.33433","2.35122"
"20.20000","0.33600","2.35774"
"20.30000","0.33762","2.36256"
"20.40000","0.33927","2.36783"
"20.50000","0.34091","2.37388"
"20.60000","0.34259","2.37921"
"20.70000","0.34433","2.38548"
"20.80000","0.34608","2.39125"
"20.90000","0.34783","2.39741"
"21.00000","0.34947","2.40247"
"21.10000","0.35134","2.41035"
"21.20000","0.35316","2.41627"
"21.30000","0.35482","2.42090"
"21.40000","0.35652","2.42642"
"21.50000","0.35818","2.43232"
"21.60000","0.35979","2.43645"
"21.70000","0.36143","2.44197"
"21.80000","0.36310","2.44715"
"21.90000","0.36471","2.45245"
"22.00000","0.36623","2.45578"
"22.10000","0.36781","2.46082"
"22.20000","0.36948","2.46652"
"22.30000","0.37111","2.47151"
"22.40000","0.37273","2.47627"
"22.50000","0.37438","2.48167"
"22.60000","0.37600","2.48618"
"22.70000","0.37765","2.49180"
"22.80000","0.37931","2.49652"
"22.90000","0.38102","2.50282"
"23.00000","0.38286","2.50972"
"23.10000","0.38460","2.51544"
"23.20000","0.38622","2.51905"
"23.30000","0.38790","2.52447"
"23.40000","0.38957","2.52967"
"23.50000","0.39122","2.53425"
"23.60000","0.39288","2.53911"
"23.70000","0.39456","2.54531"
"23.80000","0.39621","2.54974"
"23.90000","0.39788","2.55455"
"24.00000","0.39952","2.56024"
"24.10000","0.40118","2.56453"
"24.20000","0.40280","2.56930"
"24.30000","0.40440","2.57385"
"24.40000","0.40615","2.57961"
"24.50000","0.40788","2.58541"
"24.60000","0.40955","2.58988"
"24.70000","0.41122","2.59531"
"24.80000","0.41289","2.60018"
"24.90000","0.41455","2.60460"
"25.00000","0.41623","2.60928"
"25.10000","0.41789","2.61402"
"25.20000","0.41956","2.61827"
"25.30000","0.42117","2.62189"
"25.40000","0.42277","2.62612"
"25.50000","0.42442","2.63106"
"25.60000","0.42611","2.63611"
"25.70000","0.42778","2.64090"
"25.80000","0.42946","2.64512"
"25.90000","0.43115","2.64998"
"26.00000","0.43282","2.65418"
"26.10000","0.43444","2.65852"
"26.20000","0.43615","2.66355"
"26.30000","0.43791","2.66969"
"26.40000","0.43971","2.67523"
"26.50000","0.44143","2.68036"
"26.60000","0.44308","2.68479"
"26.70000","0.44470","2.68878"
"26.80000","0.44628","2.69238"
"26.90000","0.44789","2.69678"
"27.00000","0.44953","2.70150"
"27.10000","0.45118","2.70608"
"27.20000","0.45283","2.70995"
"27.30000","0.45451","2.71447"
"27.40000","0.45617","2.71872"
"27.50000","0.45774","2.72240"
"27.60000","0.45931","2.72557"
"27.70000","0.46112","2.73128"
"27.80000","0.46293","2.73721"
"27.90000","0.46466","2.74173"
"28.00000","0.46641","2.74690"
"28.10000","0.46800","2.75023"
"28.20000","0.46962","2.75411"
"28.30000","0.47124","2.75876"
"28.40000","0.47287","2.76322"
"28.50000","0.47453","2.76854"
"28.60000","0.47621","2.77376"
"28.70000","0.47788","2.77833"
"28.80000","0.47957","2.78354"
"28.90000","0.48129","2.78835"
"29.00000","0.48301","2.79354"
"29.10000","0.48488","2.80129"
"29.20000","0.48650","2.80355"
"29.30000","0.48797","2.80503"
"29.40000","0.48973","2.81148"
"29.50000","0.49181","2.81960"
"29.60000","0.49350","2.82344"
"29.70000","0.49500","2.82520"
"29.80000","0.49659","2.82930"
"29.90000","0.49830","2.83474"
"30.00000","0.49994","2.83934"
"30.10000","0.50149","2.84255"
"30.20000","0.50313","2.84823"
"30.30000","0.50481","2.85325"
"30.40000","0.50648","2.85802"
"30.50000","0.50827","2.86411"
"30.60000","0.50986","2.86805"
"30.70000","0.51148","2.87177"
"30.80000","0.51302","2.87482"
"30.90000","0.51485","2.88241"
"31.00000","0.51670","2.88952"
"31.10000","0.51838","2.89356"
"31.20000","0.52002","2.89778"
"31.30000","0.52166","2.90219"
"31.40000","0.52324","2.90614"
"31.50000","0.52476","2.90899"
"31.60000","0.52637","2.91352"
"31.70000","0.52802","2.91808"
"31.80000","0.52970","2.92360"
"31.90000","0.53142","2.92880"
