General : Start date,"2020-09-02"
General : End date,"2020-09-02"
General : Unique identifier,"{673A4D93-AC6D-4677-B138-C035373575F4}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"1267 P4 W2 1"
Break (Standard) : Load at Break (Standard),"13.33199",N
Maximum Load : Maximum Load,"23.03283",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.56208"
"0.10000","0.00014","0.56479"
"0.20000","0.00103","0.58669"
"0.30000","0.00254","0.62073"
"0.40000","0.00451","0.66438"
"0.50000","0.00673","0.71273"
"0.60000","0.00898","0.76153"
"0.70000","0.01102","0.80480"
"0.80000","0.01305","0.84683"
"0.90000","0.01487","0.88363"
"1.00000","0.01641","0.91336"
"1.10000","0.01802","0.94605"
"1.20000","0.01971","0.97990"
"1.30000","0.02135","1.01224"
"1.40000","0.02295","1.04238"
"1.50000","0.02450","1.07124"
"1.60000","0.02616","1.10366"
"1.70000","0.02781","1.13490"
"1.80000","0.02945","1.16635"
"1.90000","0.03111","1.19709"
"2.00000","0.03278","1.22949"
"2.10000","0.03434","1.25868"
"2.20000","0.03591","1.28844"
"2.30000","0.03765","1.32207"
"2.40000","0.03939","1.35544"
"2.50000","0.04113","1.38793"
"2.60000","0.04286","1.41986"
"2.70000","0.04458","1.45088"
"2.80000","0.04622","1.48058"
"2.90000","0.04792","1.51228"
"3.00000","0.04959","1.54283"
"3.10000","0.05132","1.57609"
"3.20000","0.05311","1.60933"
"3.30000","0.05475","1.63843"
"3.40000","0.05642","1.66932"
"3.50000","0.05813","1.70172"
"3.60000","0.05973","1.73096"
"3.70000","0.06140","1.76241"
"3.80000","0.06309","1.79316"
"3.90000","0.06477","1.82451"
"4.00000","0.06636","1.85259"
"4.10000","0.06804","1.88370"
"4.20000","0.06973","1.91439"
"4.30000","0.07135","1.94391"
"4.40000","0.07305","1.97593"
"4.50000","0.07463","2.00558"
"4.60000","0.07613","2.03244"
"4.70000","0.07769","2.06371"
"4.80000","0.07939","2.09877"
"4.90000","0.08108","2.13397"
"5.00000","0.08271","2.16627"
"5.10000","0.08436","2.19953"
"5.20000","0.08608","2.23632"
"5.30000","0.08784","2.27364"
"5.40000","0.08955","2.30946"
"5.50000","0.09136","2.34876"
"5.60000","0.09314","2.38577"
"5.70000","0.09473","2.41679"
"5.80000","0.09644","2.45298"
"5.90000","0.09815","2.48880"
"6.00000","0.09977","2.52162"
"6.10000","0.10135","2.55388"
"6.20000","0.10299","2.58911"
"6.30000","0.10459","2.62262"
"6.40000","0.10617","2.65505"
"6.50000","0.10778","2.68835"
"6.60000","0.10940","2.72188"
"6.70000","0.11110","2.75840"
"6.80000","0.11276","2.79329"
"6.90000","0.11444","2.83082"
"7.00000","0.11622","2.87028"
"7.10000","0.11789","2.90587"
"7.20000","0.11952","2.94020"
"7.30000","0.12138","2.98355"
"7.40000","0.12323","3.02517"
"7.50000","0.12497","3.06273"
"7.60000","0.12664","3.09809"
"7.70000","0.12827","3.13096"
"7.80000","0.12983","3.16231"
"7.90000","0.13142","3.19469"
"8.00000","0.13299","3.22690"
"8.10000","0.13466","3.26323"
"8.20000","0.13623","3.29584"
"8.30000","0.13785","3.33088"
"8.40000","0.13958","3.37010"
"8.50000","0.14127","3.40738"
"8.60000","0.14303","3.44640"
"8.70000","0.14472","3.48228"
"8.80000","0.14648","3.52171"
"8.90000","0.14831","3.56301"
"9.00000","0.15004","3.59972"
"9.10000","0.15155","3.62900"
"9.20000","0.15309","3.65988"
"9.30000","0.15471","3.69453"
"9.40000","0.15638","3.73011"
"9.50000","0.15797","3.76205"
"9.60000","0.15953","3.79278"
"9.70000","0.16108","3.82329"
"9.80000","0.16260","3.85250"
"9.90000","0.16419","3.88547"
"10.00000","0.16580","3.91814"
"10.10000","0.16736","3.94929"
"10.20000","0.16891","3.97965"
"10.30000","0.17062","4.01631"
"10.40000","0.17236","4.05357"
"10.50000","0.17407","4.08804"
"10.60000","0.17576","4.12106"
"10.70000","0.17768","4.16403"
"10.80000","0.17955","4.20135"
"10.90000","0.18129","4.23455"
"11.00000","0.18302","4.26806"
"11.10000","0.18472","4.29979"
"11.20000","0.18637","4.33054"
"11.30000","0.18809","4.36370"
"11.40000","0.18975","4.39469"
"11.50000","0.19140","4.42528"
"11.60000","0.19309","4.45730"
"11.70000","0.19473","4.48729"
"11.80000","0.19642","4.51928"
"11.90000","0.19802","4.54694"
"12.00000","0.19964","4.57648"
"12.10000","0.20135","4.60985"
"12.20000","0.20300","4.63995"
"12.30000","0.20465","4.66979"
"12.40000","0.20632","4.70037"
"12.50000","0.20802","4.73143"
"12.60000","0.20968","4.76034"
"12.70000","0.21133","4.78979"
"12.80000","0.21293","4.81610"
"12.90000","0.21454","4.84272"
"13.00000","0.21619","4.87039"
"13.10000","0.21783","4.89636"
"13.20000","0.21949","4.92427"
"13.30000","0.22122","4.95426"
"13.40000","0.22286","4.97885"
"13.50000","0.22455","5.00594"
"13.60000","0.22620","5.03144"
"13.70000","0.22783","5.05580"
"13.80000","0.22939","5.07860"
"13.90000","0.23096","5.10125"
"14.00000","0.23261","5.12755"
"14.10000","0.23438","5.15699"
"14.20000","0.23608","5.18400"
"14.30000","0.23780","5.21177"
"14.40000","0.23953","5.23947"
"14.50000","0.24124","5.26528"
"14.60000","0.24286","5.28749"
"14.70000","0.24451","5.31168"
"14.80000","0.24619","5.33750"
"14.90000","0.24789","5.36267"
"15.00000","0.24961","5.38912"
"15.10000","0.25135","5.41496"
"15.20000","0.25299","5.43663"
"15.30000","0.25483","5.46647"
"15.40000","0.25676","5.49977"
"15.50000","0.25838","5.51862"
"15.60000","0.25997","5.53815"
"15.70000","0.26169","5.56343"
"15.80000","0.26348","5.59082"
"15.90000","0.26495","5.60591"
"16.00000","0.26646","5.62572"
"16.10000","0.26810","5.65001"
"16.20000","0.26976","5.67528"
"16.30000","0.27137","5.69803"
"16.40000","0.27297","5.72120"
"16.50000","0.27454","5.74226"
"16.60000","0.27615","5.76546"
"16.70000","0.27782","5.78982"
"16.80000","0.27948","5.81364"
"16.90000","0.28109","5.83540"
"17.00000","0.28276","5.85933"
"17.10000","0.28438","5.88064"
"17.20000","0.28610","5.90586"
"17.30000","0.28789","5.93203"
"17.40000","0.28966","5.95783"
"17.50000","0.29143","5.98368"
"17.60000","0.29320","6.00919"
"17.70000","0.29480","6.02710"
"17.80000","0.29641","6.04689"
"17.90000","0.29803","6.06841"
"18.00000","0.29970","6.09228"
"18.10000","0.30138","6.11528"
"18.20000","0.30305","6.13931"
"18.30000","0.30477","6.16487"
"18.40000","0.30643","6.18800"
"18.50000","0.30795","6.20535"
"18.60000","0.30976","6.23550"
"18.70000","0.31150","6.26073"
"18.80000","0.31316","6.28258"
"18.90000","0.31486","6.30645"
"19.00000","0.31657","6.33001"
"19.10000","0.31820","6.35032"
"19.20000","0.31979","6.37010"
"19.30000","0.32139","6.39023"
"19.40000","0.32304","6.41293"
"19.50000","0.32471","6.43546"
"19.60000","0.32637","6.45775"
"19.70000","0.32799","6.47832"
"19.80000","0.32956","6.49750"
"19.90000","0.33117","6.51874"
"20.00000","0.33284","6.54197"
"20.10000","0.33450","6.56508"
"20.20000","0.33617","6.58782"
"20.30000","0.33783","6.61078"
"20.40000","0.33948","6.63339"
"20.50000","0.34138","6.66667"
"20.60000","0.34326","6.69584"
"20.70000","0.34491","6.71625"
"20.80000","0.34656","6.73755"
"20.90000","0.34820","6.75926"
"21.00000","0.34992","6.78460"
"21.10000","0.35167","6.81045"
"21.20000","0.35325","6.82855"
"21.30000","0.35485","6.84847"
"21.40000","0.35650","6.87113"
"21.50000","0.35813","6.89335"
"21.60000","0.35980","6.91729"
"21.70000","0.36147","6.94091"
"21.80000","0.36304","6.96056"
"21.90000","0.36467","6.98261"
"22.00000","0.36634","7.00716"
"22.10000","0.36801","7.03034"
"22.20000","0.36968","7.05321"
"22.30000","0.37135","7.07608"
"22.40000","0.37303","7.09919"
"22.50000","0.37466","7.12060"
"22.60000","0.37630","7.14164"
"22.70000","0.37785","7.15855"
"22.80000","0.37945","7.17823"
"22.90000","0.38116","7.20185"
"23.00000","0.38284","7.22433"
"23.10000","0.38453","7.24798"
"23.20000","0.38621","7.26933"
"23.30000","0.38793","7.29245"
"23.40000","0.38964","7.31476"
"23.50000","0.39128","7.33462"
"23.60000","0.39300","7.35806"
"23.70000","0.39470","7.38055"
"23.80000","0.39646","7.40458"
"23.90000","0.39806","7.42288"
"24.00000","0.39975","7.44641"
"24.10000","0.40142","7.46865"
"24.20000","0.40310","7.49077"
"24.30000","0.40475","7.51074"
"24.40000","0.40635","7.52949"
"24.50000","0.40799","7.54994"
"24.60000","0.40960","7.56909"
"24.70000","0.41128","7.59126"
"24.80000","0.41306","7.61698"
"24.90000","0.41474","7.63814"
"25.00000","0.41642","7.65864"
"25.10000","0.41807","7.67902"
"25.20000","0.41987","7.70493"
"25.30000","0.42154","7.72463"
"25.40000","0.42311","7.74045"
"25.50000","0.42466","7.75659"
"25.60000","0.42627","7.77601"
"25.70000","0.42787","7.79342"
"25.80000","0.42946","7.81249"
"25.90000","0.43099","7.82786"
"26.00000","0.43255","7.84584"
"26.10000","0.43419","7.86620"
"26.20000","0.43586","7.88815"
"26.30000","0.43746","7.90575"
"26.40000","0.43910","7.92473"
"26.50000","0.44080","7.94687"
"26.60000","0.44252","7.96914"
"26.70000","0.44427","7.99074"
"26.80000","0.44596","8.00963"
"26.90000","0.44770","8.03093"
"27.00000","0.44947","8.05337"
"27.10000","0.45129","8.07636"
"27.20000","0.45315","8.09990"
"27.30000","0.45484","8.11630"
"27.40000","0.45640","8.12778"
"27.50000","0.45799","8.14176"
"27.60000","0.45965","8.15908"
"27.70000","0.46132","8.17648"
"27.80000","0.46295","8.19242"
"27.90000","0.46454","8.20718"
"28.00000","0.46621","8.22541"
"28.10000","0.46785","8.24200"
"28.20000","0.46949","8.25968"
"28.30000","0.47112","8.27628"
"28.40000","0.47277","8.29430"
"28.50000","0.47459","8.31829"
"28.60000","0.47627","8.33573"
"28.70000","0.47798","8.35483"
"28.80000","0.47970","8.37636"
"28.90000","0.48146","8.39543"
"29.00000","0.48307","8.40878"
"29.10000","0.48470","8.42360"
"29.20000","0.48637","8.44226"
"29.30000","0.48799","8.45844"
"29.40000","0.48955","8.47097"
"29.50000","0.49113","8.48399"
"29.60000","0.49275","8.49788"
"29.70000","0.49436","8.51570"
"29.80000","0.49599","8.53305"
"29.90000","0.49761","8.54818"
"30.00000","0.49931","8.56606"
"30.10000","0.50095","8.58209"
"30.20000","0.50281","8.60954"
"30.30000","0.50465","8.63411"
"30.40000","0.50638","8.65214"
"30.50000","0.50803","8.66642"
"30.60000","0.50968","8.68161"
"30.70000","0.51133","8.69846"
"30.80000","0.51293","8.71312"
"30.90000","0.51457","8.72905"
"31.00000","0.51623","8.74507"
"31.10000","0.51793","8.76221"
"31.20000","0.51971","8.78292"
"31.30000","0.52145","8.80172"
"31.40000","0.52311","8.81650"
"31.50000","0.52482","8.83313"
"31.60000","0.52634","8.84260"
"31.70000","0.52803","8.86031"
"31.80000","0.52977","8.88050"
"31.90000","0.53136","8.89359"
"32.00000","0.53307","8.91285"
"32.10000","0.53475","8.92984"
"32.20000","0.53641","8.94651"
"32.30000","0.53816","8.96662"
"32.40000","0.53985","8.98553"
"32.50000","0.54152","9.00295"
"32.60000","0.54318","9.02021"
"32.70000","0.54485","9.03737"
"32.80000","0.54650","9.05407"
"32.90000","0.54818","9.07207"
"33.00000","0.54986","9.08992"
"33.10000","0.55146","9.10411"
"33.20000","0.55306","9.11849"
"33.30000","0.55463","9.13218"
"33.40000","0.55629","9.14917"
"33.50000","0.55827","9.17925"
"33.60000","0.55994","9.19405"
"33.70000","0.56150","9.20567"
"33.80000","0.56316","9.22208"
"33.90000","0.56477","9.23629"
"34.00000","0.56631","9.24942"
"34.10000","0.56790","9.26485"
"34.20000","0.56945","9.27930"
"34.30000","0.57105","9.29517"
"34.40000","0.57270","9.31374"
"34.50000","0.57439","9.33302"
"34.60000","0.57604","9.35007"
"34.70000","0.57769","9.36810"
"34.80000","0.57949","9.38985"
"34.90000","0.58111","9.40425"
"35.00000","0.58285","9.42285"
"35.10000","0.58461","9.44215"
"35.20000","0.58639","9.46232"
"35.30000","0.58813","9.47953"
"35.40000","0.58974","9.49145"
"35.50000","0.59136","9.50441"
"35.60000","0.59299","9.51828"
"35.70000","0.59462","9.53206"
"35.80000","0.59626","9.54578"
"35.90000","0.59786","9.55782"
"36.00000","0.59944","9.57043"
"36.10000","0.60104","9.58378"
"36.20000","0.60265","9.59769"
"36.30000","0.60431","9.61329"
"36.40000","0.60603","9.62972"
"36.50000","0.60775","9.64671"
"36.60000","0.60947","9.66299"
"36.70000","0.61112","9.67626"
"36.80000","0.61292","9.69588"
"36.90000","0.61483","9.71714"
"37.00000","0.61660","9.73299"
"37.10000","0.61826","9.74437"
"37.20000","0.61991","9.75815"
"37.30000","0.62153","9.77075"
"37.40000","0.62313","9.78290"
"37.50000","0.62479","9.79835"
"37.60000","0.62640","9.81134"
"37.70000","0.62801","9.82449"
"37.80000","0.62966","9.83899"
"37.90000","0.63133","9.85380"
"38.00000","0.63302","9.86938"
"38.10000","0.63460","9.88167"
"38.20000","0.63620","9.89492"
"38.30000","0.63799","9.91588"
"38.40000","0.63978","9.93554"
"38.50000","0.64141","9.94802"
"38.60000","0.64306","9.96275"
"38.70000","0.64477","9.97996"
"38.80000","0.64641","9.99697"
"38.90000","0.64807","10.01570"
"39.00000","0.64970","10.03198"
"39.10000","0.65135","10.04873"
"39.20000","0.65298","10.06459"
"39.30000","0.65461","10.07951"
"39.40000","0.65618","10.08579"
"39.50000","0.65785","10.10072"
"39.60000","0.65951","10.11685"
"39.70000","0.66118","10.13265"
"39.80000","0.66281","10.14679"
"39.90000","0.66443","10.15985"
"40.00000","0.66598","10.17118"
"40.10000","0.66765","10.19127"
"40.20000","0.66947","10.21722"
"40.30000","0.67118","10.23506"
"40.40000","0.67282","10.25008"
"40.50000","0.67448","10.26750"
"40.60000","0.67621","10.28881"
"40.70000","0.67786","10.30573"
"40.80000","0.67950","10.32102"
"40.90000","0.68121","10.33845"
"41.00000","0.68285","10.35329"
"41.10000","0.68453","10.37114"
"41.20000","0.68630","10.39361"
"41.30000","0.68805","10.41464"
"41.40000","0.68963","10.42748"
"41.50000","0.69125","10.44159"
"41.60000","0.69299","10.46159"
"41.70000","0.69467","10.47779"
"41.80000","0.69635","10.49376"
"41.90000","0.69803","10.50957"
"42.00000","0.69963","10.52218"
"42.10000","0.70117","10.53488"
"42.20000","0.70282","10.55184"
"42.30000","0.70445","10.56837"
"42.40000","0.70606","10.58572"
"42.50000","0.70768","10.60317"
"42.60000","0.70934","10.62237"
"42.70000","0.71107","10.64358"
"42.80000","0.71277","10.66251"
"42.90000","0.71450","10.68303"
"43.00000","0.71619","10.70038"
"43.10000","0.71787","10.71737"
"43.20000","0.71946","10.73153"
"43.30000","0.72123","10.75575"
"43.40000","0.72321","10.78644"
"43.50000","0.72493","10.80558"
"43.60000","0.72655","10.81913"
"43.70000","0.72824","10.83814"
"43.80000","0.72987","10.85477"
"43.90000","0.73152","10.87283"
"44.00000","0.73314","10.89047"
"44.10000","0.73478","10.90896"
"44.20000","0.73644","10.92905"
"44.30000","0.73809","10.94804"
"44.40000","0.73979","10.97039"
"44.50000","0.74157","10.99592"
"44.60000","0.74328","11.01639"
"44.70000","0.74483","11.03121"
"44.80000","0.74661","11.05724"
"44.90000","0.74836","11.07907"
"45.00000","0.75001","11.09742"
"45.10000","0.75158","11.11225"
"45.20000","0.75331","11.13468"
"45.30000","0.75490","11.14917"
"45.40000","0.75642","11.16155"
"45.50000","0.75807","11.18152"
"45.60000","0.75973","11.20103"
"45.70000","0.76136","11.21803"
"45.80000","0.76296","11.23556"
"45.90000","0.76446","11.24877"
"46.00000","0.76605","11.26745"
"46.10000","0.76768","11.28782"
"46.20000","0.76934","11.30859"
"46.30000","0.77100","11.32866"
"46.40000","0.77269","11.34969"
"46.50000","0.77434","11.36793"
"46.60000","0.77598","11.38645"
"46.70000","0.77785","11.41494"
"46.80000","0.77962","11.43613"
"46.90000","0.78138","11.45617"
"47.00000","0.78310","11.47488"
"47.10000","0.78466","11.48661"
"47.20000","0.78626","11.50275"
"47.30000","0.78792","11.52098"
"47.40000","0.78958","11.53968"
"47.50000","0.79124","11.55809"
"47.60000","0.79293","11.57802"
"47.70000","0.79468","11.60120"
"47.80000","0.79642","11.62251"
"47.90000","0.79798","11.63586"
"48.00000","0.79959","11.65293"
"48.10000","0.80128","11.67381"
"48.20000","0.80300","11.69532"
"48.30000","0.80479","11.72028"
"48.40000","0.80649","11.73958"
"48.50000","0.80820","11.76085"
"48.60000","0.80983","11.77796"
"48.70000","0.81143","11.79486"
"48.80000","0.81308","11.81450"
"48.90000","0.81472","11.83324"
"49.00000","0.81640","11.85383"
"49.10000","0.81808","11.87426"
"49.20000","0.81973","11.89275"
"49.30000","0.82145","11.91386"
"49.40000","0.82313","11.93227"
"49.50000","0.82486","11.95242"
"49.60000","0.82659","11.97187"
"49.70000","0.82821","11.98755"
"49.80000","0.82976","12.00129"
"49.90000","0.83140","12.02037"
"50.00000","0.83309","12.04150"
"50.10000","0.83480","12.06357"
"50.20000","0.83645","12.08122"
"50.30000","0.83812","12.09975"
"50.40000","0.83971","12.11407"
"50.50000","0.84134","12.13144"
"50.60000","0.84301","12.15067"
"50.70000","0.84468","12.16957"
"50.80000","0.84629","12.18606"
"50.90000","0.84790","12.20221"
"51.00000","0.84959","12.22330"
"51.10000","0.85127","12.24328"
"51.20000","0.85287","12.25871"
"51.30000","0.85465","12.28407"
"51.40000","0.85648","12.30863"
"51.50000","0.85812","12.32114"
"51.60000","0.85976","12.33537"
"51.70000","0.86141","12.35265"
"51.80000","0.86305","12.37024"
"51.90000","0.86470","12.38970"
"52.00000","0.86638","12.41077"
"52.10000","0.86809","12.43248"
"52.20000","0.86980","12.45472"
"52.30000","0.87148","12.47349"
"52.40000","0.87310","12.48901"
"52.50000","0.87470","12.50559"
"52.60000","0.87630","12.52247"
"52.70000","0.87789","12.53822"
"52.80000","0.87950","12.55567"
"52.90000","0.88118","12.57582"
"53.00000","0.88286","12.59459"
"53.10000","0.88446","12.60861"
"53.20000","0.88621","12.62881"
"53.30000","0.88791","12.64681"
"53.40000","0.88957","12.66177"
"53.50000","0.89123","12.67809"
"53.60000","0.89291","12.69671"
"53.70000","0.89453","12.71313"
"53.80000","0.89610","12.72741"
"53.90000","0.89769","12.74340"
"54.00000","0.89932","12.76080"
"54.10000","0.90098","12.77903"
"54.20000","0.90263","12.79630"
"54.30000","0.90429","12.81338"
"54.40000","0.90600","12.83342"
"54.50000","0.90764","12.84937"
"54.60000","0.90946","12.87447"
"54.70000","0.91130","12.89832"
"54.80000","0.91309","12.91977"
"54.90000","0.91476","12.93456"
"55.00000","0.91638","12.94652"
"55.10000","0.91807","12.96315"
"55.20000","0.91975","12.97925"
"55.30000","0.92141","12.99542"
"55.40000","0.92307","13.01268"
"55.50000","0.92471","13.02817"
"55.60000","0.92627","13.04122"
"55.70000","0.92780","13.05263"
"55.80000","0.92938","13.06803"
"55.90000","0.93099","13.08407"
"56.00000","0.93267","13.10333"
"56.10000","0.93435","13.12081"
"56.20000","0.93598","13.13478"
"56.30000","0.93766","13.15237"
"56.40000","0.93944","13.17437"
"56.50000","0.94132","13.20142"
"56.60000","0.94314","13.22385"
"56.70000","0.94479","13.23781"
"56.80000","0.94649","13.25664"
"56.90000","0.94822","13.27699"
"57.00000","0.94987","13.29323"
"57.10000","0.95158","13.31162"
"57.20000","0.95336","13.33340"
"57.30000","0.95501","13.34712"
"57.40000","0.95660","13.35984"
"57.50000","0.95826","13.37794"
"57.60000","0.95993","13.39602"
"57.70000","0.96143","13.40461"
"57.80000","0.96292","13.41538"
"57.90000","0.96463","13.43845"
"58.00000","0.96643","13.46254"
"58.10000","0.96806","13.47790"
"58.20000","0.96968","13.49307"
"58.30000","0.97140","13.51541"
"58.40000","0.97302","13.53002"
"58.50000","0.97460","13.54418"
"58.60000","0.97618","13.55853"
"58.70000","0.97782","13.57674"
"58.80000","0.97944","13.59237"
"58.90000","0.98107","13.60831"
"59.00000","0.98271","13.62451"
"59.10000","0.98434","13.63924"
"59.20000","0.98600","13.65627"
"59.30000","0.98775","13.67641"
"59.40000","0.98943","13.69236"
"59.50000","0.99106","13.70545"
"59.60000","0.99279","13.72490"
"59.70000","0.99445","13.73949"
"59.80000","0.99608","13.75350"
"59.90000","0.99780","13.77204"
"60.00000","0.99954","13.79086"
"60.10000","1.00121","13.80515"
"60.20000","1.00285","13.81945"
"60.30000","1.00451","13.83487"
"60.40000","1.00619","13.85174"
"60.50000","1.00785","13.86607"
"60.60000","1.00950","13.88090"
"60.70000","1.01122","13.89806"
"60.80000","1.01293","13.91530"
"60.90000","1.01462","13.93127"
"61.00000","1.01637","13.94973"
"61.10000","1.01802","13.96059"
"61.20000","1.01988","13.98343"
"61.30000","1.02161","13.99692"
"61.40000","1.02319","14.00547"
"61.50000","1.02480","14.01717"
"61.60000","1.02642","14.02918"
"61.70000","1.02796","14.03594"
"61.80000","1.02947","14.04312"
"61.90000","1.03102","14.05268"
"62.00000","1.03260","14.06379"
"62.10000","1.03420","14.07531"
"62.20000","1.03586","14.08855"
"62.30000","1.03754","14.10080"
"62.40000","1.03922","14.11209"
"62.50000","1.04091","14.12340"
