General : Start date,"2020-09-02"
General : End date,"2020-09-02"
General : Unique identifier,"{CABD7161-21B2-4792-837E-7BD7F6757F45}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"1267 P1 W1 1"
Break (Standard) : Load at Break (Standard),"7.49223",N
Maximum Load : Maximum Load,"7.81514",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.68132"
"0.10000","0.00006","0.68108"
"0.20000","0.00037","0.68386"
"0.30000","0.00222","0.70823"
"0.40000","0.00580","0.75391"
"0.50000","0.00784","0.77451"
"0.60000","0.00948","0.78897"
"0.70000","0.01112","0.80454"
"0.80000","0.01277","0.81933"
"0.90000","0.01449","0.83442"
"1.00000","0.01611","0.84785"
"1.10000","0.01776","0.86033"
"1.20000","0.01962","0.87635"
"1.30000","0.02136","0.89012"
"1.40000","0.02300","0.90108"
"1.50000","0.02469","0.91290"
"1.60000","0.02643","0.92600"
"1.70000","0.02805","0.93605"
"1.80000","0.02971","0.94815"
"1.90000","0.03136","0.95823"
"2.00000","0.03303","0.96898"
"2.10000","0.03464","0.97886"
"2.20000","0.03621","0.98749"
"2.30000","0.03784","0.99804"
"2.40000","0.03952","1.00819"
"2.50000","0.04119","1.01727"
"2.60000","0.04293","1.02789"
"2.70000","0.04464","1.03756"
"2.80000","0.04641","1.04752"
"2.90000","0.04799","1.05498"
"3.00000","0.04961","1.06239"
"3.10000","0.05124","1.07145"
"3.20000","0.05290","1.08037"
"3.30000","0.05456","1.08912"
"3.40000","0.05624","1.09793"
"3.50000","0.05791","1.10633"
"3.60000","0.05955","1.11486"
"3.70000","0.06121","1.12306"
"3.80000","0.06285","1.13136"
"3.90000","0.06453","1.13988"
"4.00000","0.06624","1.14841"
"4.10000","0.06792","1.15592"
"4.20000","0.06958","1.16438"
"4.30000","0.07119","1.17147"
"4.40000","0.07296","1.18131"
"4.50000","0.07471","1.18968"
"4.60000","0.07636","1.19690"
"4.70000","0.07805","1.20467"
"4.80000","0.07973","1.21220"
"4.90000","0.08136","1.21890"
"5.00000","0.08298","1.22585"
"5.10000","0.08464","1.23400"
"5.20000","0.08626","1.24134"
"5.30000","0.08785","1.24882"
"5.40000","0.08953","1.25728"
"5.50000","0.09116","1.26502"
"5.60000","0.09282","1.27707"
"5.70000","0.09455","1.29120"
"5.80000","0.09624","1.30413"
"5.90000","0.09791","1.31717"
"6.00000","0.09959","1.33055"
"6.10000","0.10120","1.34304"
"6.20000","0.10299","1.35944"
"6.30000","0.10488","1.37709"
"6.40000","0.10658","1.39070"
"6.50000","0.10816","1.40359"
"6.60000","0.10981","1.41799"
"6.70000","0.11146","1.43193"
"6.80000","0.11303","1.44475"
"6.90000","0.11464","1.45833"
"7.00000","0.11623","1.47156"
"7.10000","0.11779","1.48418"
"7.20000","0.11941","1.49805"
"7.30000","0.12111","1.51357"
"7.40000","0.12281","1.52769"
"7.50000","0.12451","1.54202"
"7.60000","0.12608","1.55409"
"7.70000","0.12790","1.57134"
"7.80000","0.12970","1.58795"
"7.90000","0.13143","1.60219"
"8.00000","0.13309","1.61579"
"8.10000","0.13482","1.63087"
"8.20000","0.13652","1.64512"
"8.30000","0.13821","1.66039"
"8.40000","0.13993","1.67532"
"8.50000","0.14164","1.68949"
"8.60000","0.14324","1.70242"
"8.70000","0.14484","1.71644"
"8.80000","0.14656","1.73262"
"8.90000","0.14829","1.74826"
"9.00000","0.14999","1.76484"
"9.10000","0.15164","1.77894"
"9.20000","0.15321","1.79231"
"9.30000","0.15486","1.80681"
"9.40000","0.15645","1.82039"
"9.50000","0.15816","1.83779"
"9.60000","0.15998","1.85633"
"9.70000","0.16173","1.87184"
"9.80000","0.16340","1.88756"
"9.90000","0.16496","1.89964"
"10.00000","0.16660","1.91388"
"10.10000","0.16819","1.92700"
"10.20000","0.16982","1.94229"
"10.30000","0.17138","1.95363"
"10.40000","0.17300","1.96784"
"10.50000","0.17473","1.98348"
"10.60000","0.17637","1.99685"
"10.70000","0.17799","2.01003"
"10.80000","0.17959","2.02170"
"10.90000","0.18119","2.03555"
"11.00000","0.18291","2.05143"
"11.10000","0.18454","2.06431"
"11.20000","0.18614","2.07712"
"11.30000","0.18778","2.09076"
"11.40000","0.18937","2.10270"
"11.50000","0.19096","2.11533"
"11.60000","0.19266","2.13025"
"11.70000","0.19443","2.14632"
"11.80000","0.19609","2.15869"
"11.90000","0.19774","2.17269"
"12.00000","0.19940","2.18646"
"12.10000","0.20107","2.19977"
"12.20000","0.20278","2.21266"
"12.30000","0.20448","2.22551"
"12.40000","0.20613","2.23789"
"12.50000","0.20780","2.25055"
"12.60000","0.20952","2.26586"
"12.70000","0.21119","2.27767"
"12.80000","0.21287","2.29071"
"12.90000","0.21464","2.30584"
"13.00000","0.21643","2.32090"
"13.10000","0.21806","2.33242"
"13.20000","0.21972","2.34517"
"13.30000","0.22146","2.36036"
"13.40000","0.22307","2.37121"
"13.50000","0.22461","2.38182"
"13.60000","0.22615","2.39265"
"13.70000","0.22777","2.40516"
"13.80000","0.22945","2.41836"
"13.90000","0.23122","2.43376"
"14.00000","0.23292","2.44571"
"14.10000","0.23446","2.45503"
"14.20000","0.23632","2.47200"
"14.30000","0.23820","2.48725"
"14.40000","0.23983","2.49578"
"14.50000","0.24144","2.50650"
"14.60000","0.24307","2.51790"
"14.70000","0.24475","2.53058"
"14.80000","0.24638","2.54204"
"14.90000","0.24797","2.55172"
"15.00000","0.24947","2.56054"
"15.10000","0.25109","2.57258"
"15.20000","0.25273","2.58465"
"15.30000","0.25433","2.59526"
"15.40000","0.25591","2.60571"
"15.50000","0.25759","2.61902"
"15.60000","0.25931","2.63177"
"15.70000","0.26101","2.64420"
"15.80000","0.26265","2.65487"
"15.90000","0.26433","2.66696"
"16.00000","0.26595","2.67649"
"16.10000","0.26771","2.69080"
"16.20000","0.26950","2.70396"
"16.30000","0.27128","2.71685"
"16.40000","0.27295","2.72751"
"16.50000","0.27454","2.73673"
"16.60000","0.27617","2.74796"
"16.70000","0.27787","2.76015"
"16.80000","0.27953","2.77108"
"16.90000","0.28116","2.78235"
"17.00000","0.28287","2.79522"
"17.10000","0.28457","2.80691"
"17.20000","0.28629","2.81933"
"17.30000","0.28800","2.83130"
"17.40000","0.28951","2.83858"
"17.50000","0.29129","2.85390"
"17.60000","0.29317","2.86943"
"17.70000","0.29486","2.87976"
"17.80000","0.29645","2.88940"
"17.90000","0.29814","2.90088"
"18.00000","0.29981","2.91181"
"18.10000","0.30145","2.92205"
"18.20000","0.30305","2.93181"
"18.30000","0.30465","2.94156"
"18.40000","0.30624","2.95048"
"18.50000","0.30777","2.95883"
"18.60000","0.30935","2.96900"
"18.70000","0.31098","2.97991"
"18.80000","0.31256","2.98946"
"18.90000","0.31415","2.99949"
"19.00000","0.31579","3.01024"
"19.10000","0.31744","3.02083"
"19.20000","0.31912","3.03174"
"19.30000","0.32080","3.04294"
"19.40000","0.32260","3.05581"
"19.50000","0.32438","3.06832"
"19.60000","0.32611","3.07870"
"19.70000","0.32782","3.08929"
"19.80000","0.32952","3.10011"
"19.90000","0.33122","3.11007"
"20.00000","0.33290","3.12022"
"20.10000","0.33458","3.13072"
"20.20000","0.33619","3.13902"
"20.30000","0.33789","3.15027"
"20.40000","0.33965","3.16275"
"20.50000","0.34139","3.17349"
"20.60000","0.34306","3.18342"
"20.70000","0.34469","3.19170"
"20.80000","0.34648","3.20501"
"20.90000","0.34825","3.21614"
"21.00000","0.34991","3.22592"
"21.10000","0.35150","3.23365"
"21.20000","0.35309","3.24218"
"21.30000","0.35474","3.25208"
"21.40000","0.35641","3.26308"
"21.50000","0.35810","3.27335"
"21.60000","0.35977","3.28414"
"21.70000","0.36142","3.29376"
"21.80000","0.36305","3.30298"
"21.90000","0.36470","3.31295"
"22.00000","0.36642","3.32438"
"22.10000","0.36817","3.33598"
"22.20000","0.36998","3.34916"
"22.30000","0.37167","3.35892"
"22.40000","0.37332","3.36808"
