General : Start date,"2020-09-03"
General : End date,"2020-09-03"
General : Unique identifier,"{D1C13A1F-EA1A-4377-A8D4-A6934F5B709A}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"1282 P8 W1 1"
Break (Standard) : Load at Break (Standard),"7.35577",N
Maximum Load : Maximum Load,"10.43078",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.44453"
"0.10000","0.00011","0.44545"
"0.20000","0.00044","0.44993"
"0.30000","0.00285","0.49124"
"0.40000","0.00585","0.53842"
"0.50000","0.00782","0.56118"
"0.60000","0.00954","0.58282"
"0.70000","0.01119","0.60320"
"0.80000","0.01291","0.62442"
"0.90000","0.01453","0.64414"
"1.00000","0.01617","0.66428"
"1.10000","0.01784","0.68458"
"1.20000","0.01952","0.70374"
"1.30000","0.02121","0.72413"
"1.40000","0.02290","0.74350"
"1.50000","0.02454","0.76194"
"1.60000","0.02624","0.78188"
"1.70000","0.02795","0.80189"
"1.80000","0.02959","0.82025"
"1.90000","0.03119","0.83825"
"2.00000","0.03295","0.85861"
"2.10000","0.03479","0.87998"
"2.20000","0.03644","0.89799"
"2.30000","0.03804","0.91570"
"2.40000","0.03968","0.93420"
"2.50000","0.04131","0.95234"
"2.60000","0.04289","0.96906"
"2.70000","0.04452","0.98711"
"2.80000","0.04620","1.00533"
"2.90000","0.04793","1.02332"
"3.00000","0.04956","1.04147"
"3.10000","0.05120","1.05868"
"3.20000","0.05292","1.07730"
"3.30000","0.05460","1.09572"
"3.40000","0.05624","1.11310"
"3.50000","0.05789","1.13140"
"3.60000","0.05968","1.15105"
"3.70000","0.06142","1.16998"
"3.80000","0.06304","1.18656"
"3.90000","0.06466","1.20414"
"4.00000","0.06636","1.22184"
"4.10000","0.06802","1.23976"
"4.20000","0.06960","1.25668"
"4.30000","0.07121","1.27473"
"4.40000","0.07291","1.29368"
"4.50000","0.07453","1.31043"
"4.60000","0.07617","1.32748"
"4.70000","0.07780","1.34520"
"4.80000","0.07930","1.36011"
"4.90000","0.08096","1.37824"
"5.00000","0.08272","1.39594"
"5.10000","0.08444","1.41414"
"5.20000","0.08618","1.43353"
"5.30000","0.08788","1.45053"
"5.40000","0.08956","1.46877"
"5.50000","0.09118","1.48489"
"5.60000","0.09282","1.50331"
"5.70000","0.09448","1.51931"
"5.80000","0.09614","1.53630"
"5.90000","0.09776","1.55360"
"6.00000","0.09943","1.57168"
"6.10000","0.10115","1.59007"
"6.20000","0.10282","1.60819"
"6.30000","0.10455","1.62708"
"6.40000","0.10633","1.64574"
"6.50000","0.10813","1.66520"
"6.60000","0.10977","1.68058"
"6.70000","0.11138","1.69978"
"6.80000","0.11328","1.72168"
"6.90000","0.11499","1.74003"
"7.00000","0.11665","1.75910"
"7.10000","0.11840","1.77895"
"7.20000","0.12012","1.79891"
"7.30000","0.12171","1.81485"
"7.40000","0.12338","1.83484"
"7.50000","0.12502","1.85481"
"7.60000","0.12658","1.87159"
"7.70000","0.12820","1.89025"
"7.80000","0.12991","1.91236"
"7.90000","0.13166","1.93323"
"8.00000","0.13327","1.95285"
"8.10000","0.13477","1.96902"
"8.20000","0.13664","1.99347"
"8.30000","0.13843","2.01425"
"8.40000","0.14003","2.03030"
"8.50000","0.14165","2.04924"
"8.60000","0.14333","2.06859"
"8.70000","0.14496","2.08741"
"8.80000","0.14659","2.10389"
"8.90000","0.14821","2.12170"
"9.00000","0.14986","2.14053"
"9.10000","0.15155","2.15905"
"9.20000","0.15319","2.17907"
"9.30000","0.15476","2.19437"
"9.40000","0.15638","2.21219"
"9.50000","0.15801","2.22979"
"9.60000","0.15968","2.24961"
"9.70000","0.16134","2.26596"
"9.80000","0.16303","2.28468"
"9.90000","0.16455","2.29893"
"10.00000","0.16615","2.31602"
"10.10000","0.16782","2.33454"
"10.20000","0.16943","2.35040"
"10.30000","0.17105","2.36661"
"10.40000","0.17271","2.38469"
"10.50000","0.17432","2.39973"
"10.60000","0.17596","2.41615"
"10.70000","0.17755","2.43174"
"10.80000","0.17917","2.44631"
"10.90000","0.18084","2.46297"
"11.00000","0.18252","2.48069"
"11.10000","0.18426","2.49926"
"11.20000","0.18596","2.51654"
"11.30000","0.18768","2.53254"
"11.40000","0.18937","2.54803"
"11.50000","0.19108","2.56536"
"11.60000","0.19287","2.58385"
"11.70000","0.19456","2.59948"
"11.80000","0.19625","2.61456"
"11.90000","0.19802","2.63218"
"12.00000","0.19977","2.64966"
"12.10000","0.20138","2.66271"
"12.20000","0.20302","2.67655"
"12.30000","0.20459","2.69103"
"12.40000","0.20616","2.70423"
"12.50000","0.20785","2.72005"
"12.60000","0.20957","2.73537"
"12.70000","0.21122","2.74979"
"12.80000","0.21293","2.76526"
"12.90000","0.21466","2.78112"
"13.00000","0.21638","2.79503"
"13.10000","0.21806","2.80823"
"13.20000","0.21976","2.82122"
"13.30000","0.22138","2.83374"
"13.40000","0.22311","2.84962"
"13.50000","0.22478","2.86316"
"13.60000","0.22646","2.87894"
"13.70000","0.22808","2.89175"
"13.80000","0.22977","2.90677"
"13.90000","0.23137","2.91934"
"14.00000","0.23295","2.93211"
"14.10000","0.23453","2.94378"
"14.20000","0.23622","2.95914"
"14.30000","0.23786","2.96846"
"14.40000","0.23954","2.98243"
"14.50000","0.24120","2.99623"
"14.60000","0.24290","3.01327"
"14.70000","0.24456","3.02729"
"14.80000","0.24635","3.04530"
"14.90000","0.24808","3.06047"
"15.00000","0.24977","3.07474"
"15.10000","0.25142","3.08812"
"15.20000","0.25307","3.10168"
"15.30000","0.25469","3.11281"
"15.40000","0.25628","3.12447"
"15.50000","0.25774","3.13296"
"15.60000","0.25934","3.14620"
"15.70000","0.26098","3.15887"
"15.80000","0.26263","3.17174"
"15.90000","0.26436","3.18841"
"16.00000","0.26608","3.20310"
"16.10000","0.26778","3.21686"
"16.20000","0.26947","3.23057"
"16.30000","0.27118","3.24490"
"16.40000","0.27291","3.25868"
"16.50000","0.27466","3.27449"
"16.60000","0.27649","3.29061"
"16.70000","0.27823","3.30228"
"16.80000","0.27993","3.31667"
"16.90000","0.28161","3.32872"
"17.00000","0.28323","3.34016"
"17.10000","0.28481","3.35063"
"17.20000","0.28644","3.36157"
"17.30000","0.28802","3.37166"
"17.40000","0.28967","3.38319"
"17.50000","0.29117","3.39209"
"17.60000","0.29278","3.40554"
"17.70000","0.29448","3.41927"
"17.80000","0.29615","3.43246"
"17.90000","0.29777","3.44335"
"18.00000","0.29949","3.45783"
"18.10000","0.30129","3.47258"
"18.20000","0.30302","3.48471"
"18.30000","0.30473","3.49646"
"18.40000","0.30631","3.50481"
"18.50000","0.30789","3.51487"
"18.60000","0.30953","3.52477"
"18.70000","0.31118","3.53634"
"18.80000","0.31279","3.54637"
"18.90000","0.31443","3.55589"
"19.00000","0.31607","3.56700"
"19.10000","0.31776","3.57840"
"19.20000","0.31940","3.58957"
"19.30000","0.32104","3.59965"
"19.40000","0.32270","3.60895"
"19.50000","0.32428","3.61780"
"19.60000","0.32595","3.62798"
"19.70000","0.32760","3.63781"
"19.80000","0.32943","3.65256"
"19.90000","0.33124","3.66511"
"20.00000","0.33293","3.67410"
"20.10000","0.33462","3.68486"
"20.20000","0.33632","3.69498"
"20.30000","0.33801","3.70528"
"20.40000","0.33965","3.71447"
"20.50000","0.34135","3.72510"
"20.60000","0.34298","3.73278"
"20.70000","0.34461","3.74180"
"20.80000","0.34629","3.75168"
"20.90000","0.34798","3.76078"
"21.00000","0.34968","3.77109"
"21.10000","0.35133","3.77911"
"21.20000","0.35289","3.78675"
"21.30000","0.35474","3.80003"
"21.40000","0.35659","3.81125"
"21.50000","0.35816","3.81716"
"21.60000","0.35975","3.82606"
"21.70000","0.36149","3.83748"
"21.80000","0.36317","3.84831"
"21.90000","0.36477","3.85593"
"22.00000","0.36646","3.86713"
"22.10000","0.36811","3.87639"
"22.20000","0.36975","3.88607"
"22.30000","0.37149","3.89774"
"22.40000","0.37321","3.90858"
"22.50000","0.37484","3.91743"
"22.60000","0.37650","3.92651"
"22.70000","0.37814","3.93487"
"22.80000","0.37988","3.94640"
"22.90000","0.38138","3.95165"
"23.00000","0.38318","3.96500"
"23.10000","0.38508","3.97706"
"23.20000","0.38667","3.98251"
"23.30000","0.38820","3.98911"
"23.40000","0.38985","3.99957"
"23.50000","0.39150","4.00795"
"23.60000","0.39316","4.01810"
"23.70000","0.39471","4.02606"
"23.80000","0.39636","4.03655"
"23.90000","0.39796","4.04622"
"24.00000","0.39957","4.05516"
