General : Start date,"2020-09-03"
General : End date,"2020-09-03"
General : Unique identifier,"{1D7BE858-692F-4C30-9B65-7E76715DA1F9}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"1282 P4 W1 4"
Break (Standard) : Load at Break (Standard),"4.89026",N
Maximum Load : Maximum Load,"7.21087",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.65655"
"0.10000","0.00010","0.65799"
"0.20000","0.00089","0.67273"
"0.30000","0.00291","0.71194"
"0.40000","0.00523","0.75533"
"0.50000","0.00741","0.79524"
"0.60000","0.00935","0.83086"
"0.70000","0.01111","0.86187"
"0.80000","0.01283","0.89197"
"0.90000","0.01453","0.92215"
"1.00000","0.01615","0.94980"
"1.10000","0.01784","0.97980"
"1.20000","0.01951","1.00780"
"1.30000","0.02115","1.03633"
"1.40000","0.02282","1.06472"
"1.50000","0.02444","1.09128"
"1.60000","0.02613","1.11977"
"1.70000","0.02789","1.14933"
"1.80000","0.02953","1.17536"
"1.90000","0.03117","1.20296"
"2.00000","0.03287","1.22977"
"2.10000","0.03452","1.25609"
"2.20000","0.03622","1.28199"
"2.30000","0.03788","1.30829"
"2.40000","0.03946","1.33362"
"2.50000","0.04106","1.35819"
"2.60000","0.04271","1.38396"
"2.70000","0.04441","1.41102"
"2.80000","0.04621","1.43903"
"2.90000","0.04793","1.46551"
"3.00000","0.04948","1.48946"
"3.10000","0.05124","1.51864"
"3.20000","0.05309","1.54747"
"3.30000","0.05483","1.57532"
"3.40000","0.05653","1.60171"
"3.50000","0.05818","1.62580"
"3.60000","0.05980","1.65060"
"3.70000","0.06136","1.67556"
"3.80000","0.06295","1.69896"
"3.90000","0.06448","1.72271"
"4.00000","0.06610","1.74575"
"4.10000","0.06773","1.77069"
"4.20000","0.06939","1.79478"
"4.30000","0.07111","1.82015"
"4.40000","0.07281","1.84502"
"4.50000","0.07451","1.87052"
"4.60000","0.07618","1.89409"
"4.70000","0.07782","1.91738"
"4.80000","0.07947","1.94147"
"4.90000","0.08114","1.96638"
"5.00000","0.08290","1.99208"
"5.10000","0.08469","2.01839"
"5.20000","0.08642","2.04383"
"5.30000","0.08801","2.06476"
"5.40000","0.08966","2.08792"
"5.50000","0.09133","2.11165"
"5.60000","0.09303","2.13535"
"5.70000","0.09467","2.15733"
"5.80000","0.09633","2.18072"
"5.90000","0.09795","2.20599"
"6.00000","0.09960","2.23093"
"6.10000","0.10132","2.25721"
"6.20000","0.10307","2.28364"
"6.30000","0.10469","2.30629"
"6.40000","0.10646","2.33156"
"6.50000","0.10820","2.35808"
"6.60000","0.10989","2.38231"
"6.70000","0.11153","2.40659"
"6.80000","0.11310","2.42780"
"6.90000","0.11461","2.44870"
"7.00000","0.11616","2.47020"
"7.10000","0.11778","2.49424"
"7.20000","0.11946","2.51793"
"7.30000","0.12110","2.54196"
"7.40000","0.12277","2.56597"
"7.50000","0.12449","2.59020"
"7.60000","0.12621","2.61460"
"7.70000","0.12789","2.63789"
"7.80000","0.12959","2.66166"
"7.90000","0.13134","2.68481"
"8.00000","0.13310","2.70949"
"8.10000","0.13477","2.72963"
"8.20000","0.13641","2.74992"
"8.30000","0.13817","2.77195"
"8.40000","0.13991","2.79201"
"8.50000","0.14158","2.81148"
"8.60000","0.14315","2.82925"
"8.70000","0.14476","2.84739"
"8.80000","0.14645","2.86578"
"8.90000","0.14809","2.88415"
"9.00000","0.14965","2.90073"
"9.10000","0.15126","2.91931"
"9.20000","0.15290","2.93777"
"9.30000","0.15459","2.95655"
"9.40000","0.15631","2.97724"
"9.50000","0.15790","2.99412"
"9.60000","0.15957","3.01243"
"9.70000","0.16140","3.03594"
"9.80000","0.16315","3.05575"
"9.90000","0.16486","3.07391"
"10.00000","0.16643","3.08929"
"10.10000","0.16804","3.10642"
"10.20000","0.16967","3.12292"
"10.30000","0.17130","3.13942"
"10.40000","0.17296","3.15856"
"10.50000","0.17462","3.17618"
"10.60000","0.17622","3.19117"
"10.70000","0.17796","3.21174"
"10.80000","0.17974","3.23052"
"10.90000","0.18136","3.24715"
"11.00000","0.18297","3.26326"
"11.10000","0.18453","3.27851"
"11.20000","0.18623","3.29659"
"11.30000","0.18795","3.31537"
"11.40000","0.18975","3.33576"
"11.50000","0.19148","3.35406"
"11.60000","0.19328","3.37282"
"11.70000","0.19497","3.38996"
"11.80000","0.19659","3.40444"
"11.90000","0.19824","3.42125"
"12.00000","0.19988","3.43709"
"12.10000","0.20155","3.45372"
"12.20000","0.20314","3.46882"
"12.30000","0.20476","3.48375"
"12.40000","0.20649","3.50203"
"12.50000","0.20827","3.52035"
"12.60000","0.20996","3.53687"
"12.70000","0.21170","3.55541"
"12.80000","0.21326","3.56871"
"12.90000","0.21506","3.58761"
"13.00000","0.21681","3.60570"
"13.10000","0.21827","3.61729"
"13.20000","0.21988","3.63274"
"13.30000","0.22164","3.65263"
"13.40000","0.22324","3.66754"
"13.50000","0.22482","3.68215"
"13.60000","0.22645","3.69783"
"13.70000","0.22800","3.71205"
"13.80000","0.22955","3.72608"
"13.90000","0.23112","3.74008"
"14.00000","0.23276","3.75638"
"14.10000","0.23433","3.77057"
"14.20000","0.23594","3.78573"
"14.30000","0.23760","3.80054"
"14.40000","0.23931","3.81640"
"14.50000","0.24093","3.83084"
"14.60000","0.24262","3.84620"
"14.70000","0.24453","3.86635"
"14.80000","0.24625","3.88138"
"14.90000","0.24792","3.89522"
"15.00000","0.24964","3.91117"
"15.10000","0.25143","3.92807"
"15.20000","0.25303","3.94104"
"15.30000","0.25463","3.95379"
"15.40000","0.25623","3.96716"
"15.50000","0.25782","3.98042"
"15.60000","0.25947","3.99456"
"15.70000","0.26114","4.00970"
"15.80000","0.26280","4.02354"
"15.90000","0.26450","4.03903"
"16.00000","0.26622","4.05471"
"16.10000","0.26781","4.06697"
"16.20000","0.26962","4.08402"
"16.30000","0.27140","4.10001"
"16.40000","0.27311","4.11379"
"16.50000","0.27485","4.12834"
"16.60000","0.27663","4.14398"
"16.70000","0.27827","4.15635"
"16.80000","0.27989","4.16853"
"16.90000","0.28145","4.17898"
"17.00000","0.28300","4.19017"
"17.10000","0.28462","4.20260"
"17.20000","0.28617","4.21384"
"17.30000","0.28774","4.22535"
"17.40000","0.28933","4.23688"
"17.50000","0.29093","4.24943"
"17.60000","0.29259","4.26271"
"17.70000","0.29423","4.27593"
"17.80000","0.29585","4.28884"
"17.90000","0.29748","4.30090"
"18.00000","0.29931","4.31747"
"18.10000","0.30124","4.33584"
"18.20000","0.30296","4.34857"
"18.30000","0.30460","4.35944"
"18.40000","0.30621","4.37065"
"18.50000","0.30789","4.38256"
"18.60000","0.30951","4.39236"
"18.70000","0.31114","4.40411"
"18.80000","0.31286","4.41638"
"18.90000","0.31458","4.42947"
"19.00000","0.31624","4.44201"
"19.10000","0.31789","4.45379"
"19.20000","0.31951","4.46490"
"19.30000","0.32115","4.47657"
"19.40000","0.32285","4.48925"
"19.50000","0.32464","4.50390"
"19.60000","0.32639","4.51743"
"19.70000","0.32810","4.52938"
"19.80000","0.32973","4.53952"
"19.90000","0.33140","4.55003"
"20.00000","0.33307","4.56166"
"20.10000","0.33475","4.57295"
"20.20000","0.33639","4.58284"
"20.30000","0.33806","4.59450"
"20.40000","0.33971","4.60504"
"20.50000","0.34132","4.61474"
"20.60000","0.34298","4.62594"
"20.70000","0.34463","4.63585"
"20.80000","0.34618","4.64390"
"20.90000","0.34785","4.65435"
"21.00000","0.34952","4.66438"
"21.10000","0.35116","4.67564"
"21.20000","0.35272","4.68368"
"21.30000","0.35441","4.69586"
"21.40000","0.35614","4.70905"
"21.50000","0.35788","4.72082"
"21.60000","0.35949","4.72993"
"21.70000","0.36112","4.73939"
"21.80000","0.36274","4.74964"
"21.90000","0.36435","4.75818"
"22.00000","0.36596","4.76809"
"22.10000","0.36759","4.77750"
"22.20000","0.36928","4.78854"
"22.30000","0.37101","4.79966"
"22.40000","0.37274","4.81050"
"22.50000","0.37448","4.82156"
"22.60000","0.37614","4.83065"
"22.70000","0.37792","4.84242"
"22.80000","0.37977","4.85595"
"22.90000","0.38150","4.86602"
"23.00000","0.38314","4.87430"
"23.10000","0.38483","4.88531"
"23.20000","0.38647","4.89564"
"23.30000","0.38816","4.90536"
"23.40000","0.38987","4.91783"
"23.50000","0.39142","4.92510"
"23.60000","0.39296","4.93299"
"23.70000","0.39459","4.94228"
