General : Start date,"2020-09-03"
General : End date,"2020-09-03"
General : Unique identifier,"{EE12D35A-803B-4550-A8C8-BF4970BE944C}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"1282 P2 W1 4"
Break (Standard) : Load at Break (Standard),"8.87958",N
Maximum Load : Maximum Load,"11.46122",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.23280"
"0.10000","0.00012","0.23407"
"0.20000","0.00124","0.24883"
"0.30000","0.00358","0.27774"
"0.40000","0.00551","0.29944"
"0.50000","0.00741","0.32031"
"0.60000","0.00920","0.33944"
"0.70000","0.01088","0.35499"
"0.80000","0.01264","0.37265"
"0.90000","0.01434","0.38923"
"1.00000","0.01603","0.40543"
"1.10000","0.01775","0.42169"
"1.20000","0.01948","0.43902"
"1.30000","0.02125","0.45558"
"1.40000","0.02301","0.47181"
"1.50000","0.02474","0.48762"
"1.60000","0.02641","0.50274"
"1.70000","0.02805","0.51742"
"1.80000","0.02962","0.53104"
"1.90000","0.03120","0.54544"
"2.00000","0.03284","0.55995"
"2.10000","0.03447","0.57391"
"2.20000","0.03611","0.58878"
"2.30000","0.03777","0.60285"
"2.40000","0.03944","0.61758"
"2.50000","0.04113","0.63241"
"2.60000","0.04282","0.64672"
"2.70000","0.04454","0.66151"
"2.80000","0.04634","0.67686"
"2.90000","0.04811","0.69215"
"3.00000","0.04981","0.70580"
"3.10000","0.05145","0.71909"
"3.20000","0.05309","0.73273"
"3.30000","0.05476","0.74670"
"3.40000","0.05634","0.75898"
"3.50000","0.05796","0.77154"
"3.60000","0.05957","0.78468"
"3.70000","0.06116","0.79715"
"3.80000","0.06278","0.81034"
"3.90000","0.06441","0.82376"
"4.00000","0.06608","0.83792"
"4.10000","0.06769","0.85076"
"4.20000","0.06931","0.86338"
"4.30000","0.07108","0.87891"
"4.40000","0.07281","0.89353"
"4.50000","0.07458","0.90780"
"4.60000","0.07625","0.92044"
"4.70000","0.07792","0.93376"
"4.80000","0.07961","0.94741"
"4.90000","0.08130","0.96115"
"5.00000","0.08297","0.97461"
"5.10000","0.08467","0.98838"
"5.20000","0.08633","1.00114"
"5.30000","0.08792","1.01379"
"5.40000","0.08954","1.02624"
"5.50000","0.09122","1.03976"
"5.60000","0.09291","1.05309"
"5.70000","0.09453","1.06518"
"5.80000","0.09619","1.07869"
"5.90000","0.09779","1.09074"
"6.00000","0.09960","1.10659"
"6.10000","0.10132","1.12006"
"6.20000","0.10309","1.13532"
"6.30000","0.10473","1.14772"
"6.40000","0.10638","1.16091"
"6.50000","0.10806","1.17340"
"6.60000","0.10971","1.18677"
"6.70000","0.11137","1.19984"
"6.80000","0.11303","1.21194"
"6.90000","0.11469","1.22531"
"7.00000","0.11639","1.23939"
"7.10000","0.11803","1.25226"
"7.20000","0.11968","1.26570"
"7.30000","0.12142","1.28061"
"7.40000","0.12301","1.29280"
"7.50000","0.12480","1.30890"
"7.60000","0.12664","1.32519"
"7.70000","0.12822","1.33861"
"7.80000","0.12978","1.35190"
"7.90000","0.13147","1.36648"
"8.00000","0.13311","1.38102"
"8.10000","0.13473","1.39443"
"8.20000","0.13642","1.41061"
"8.30000","0.13812","1.42585"
"8.40000","0.13976","1.44046"
"8.50000","0.14136","1.45232"
"8.60000","0.14304","1.46766"
"8.70000","0.14471","1.48234"
"8.80000","0.14634","1.49535"
"8.90000","0.14802","1.51054"
"9.00000","0.14971","1.52506"
"9.10000","0.15134","1.53957"
"9.20000","0.15301","1.55310"
"9.30000","0.15494","1.57199"
"9.40000","0.15661","1.58652"
"9.50000","0.15817","1.60023"
