General : Start date,"2020-09-03"
General : End date,"2020-09-03"
General : Unique identifier,"{8DA08402-264F-48C4-89F5-55417C27A64F}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"1282 P3 W1 1"
Break (Standard) : Load at Break (Standard),"7.35726",N
Maximum Load : Maximum Load,"12.65998",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.50011"
"0.10000","0.00006","0.50168"
"0.20000","0.00041","0.50741"
"0.30000","0.00205","0.54067"
"0.40000","0.00631","0.62491"
"0.50000","0.00819","0.65757"
"0.60000","0.00971","0.68372"
"0.70000","0.01136","0.71347"
"0.80000","0.01307","0.74324"
"0.90000","0.01475","0.77255"
"1.00000","0.01643","0.80235"
"1.10000","0.01818","0.83324"
"1.20000","0.01986","0.86229"
"1.30000","0.02154","0.89161"
"1.40000","0.02310","0.91766"
"1.50000","0.02458","0.94241"
"1.60000","0.02645","0.97684"
"1.70000","0.02831","1.00928"
"1.80000","0.03002","1.03868"
"1.90000","0.03164","1.06580"
"2.00000","0.03326","1.09373"
"2.10000","0.03486","1.12135"
"2.20000","0.03644","1.14827"
"2.30000","0.03803","1.17565"
"2.40000","0.03957","1.20068"
"2.50000","0.04116","1.22843"
"2.60000","0.04287","1.25843"
"2.70000","0.04453","1.28788"
"2.80000","0.04619","1.31719"
"2.90000","0.04790","1.34782"
"3.00000","0.04951","1.37492"
"3.10000","0.05126","1.40723"
"3.20000","0.05296","1.43680"
"3.30000","0.05466","1.46630"
"3.40000","0.05641","1.49761"
"3.50000","0.05803","1.52481"
"3.60000","0.05968","1.55327"
"3.70000","0.06134","1.58197"
"3.80000","0.06294","1.60881"
"3.90000","0.06452","1.63554"
"4.00000","0.06612","1.66245"
"4.10000","0.06787","1.69319"
"4.20000","0.06955","1.72150"
"4.30000","0.07118","1.74977"
"4.40000","0.07283","1.77811"
"4.50000","0.07450","1.80625"
"4.60000","0.07620","1.83690"
"4.70000","0.07786","1.86992"
"4.80000","0.07947","1.90023"
"4.90000","0.08115","1.93180"
"5.00000","0.08305","1.97041"
"5.10000","0.08477","2.00322"
"5.20000","0.08641","2.03402"
"5.30000","0.08802","2.06361"
"5.40000","0.08969","2.09564"
"5.50000","0.09120","2.12157"
"5.60000","0.09272","2.14850"
"5.70000","0.09436","2.18020"
"5.80000","0.09604","2.21265"
"5.90000","0.09770","2.24324"
"6.00000","0.09937","2.27665"
"6.10000","0.10104","2.30701"
"6.20000","0.10274","2.33817"
"6.30000","0.10436","2.36810"
"6.40000","0.10613","2.40321"
"6.50000","0.10787","2.43604"
"6.60000","0.10956","2.46645"
"6.70000","0.11125","2.49554"
"6.80000","0.11300","2.52805"
"6.90000","0.11474","2.55777"
"7.00000","0.11642","2.58545"
"7.10000","0.11808","2.61270"
"7.20000","0.11977","2.64228"
"7.30000","0.12139","2.66799"
"7.40000","0.12301","2.69457"
"7.50000","0.12459","2.71989"
"7.60000","0.12621","2.74525"
"7.70000","0.12787","2.77263"
"7.80000","0.12952","2.79810"
"7.90000","0.13119","2.82599"
"8.00000","0.13283","2.84928"
"8.10000","0.13450","2.87575"
"8.20000","0.13612","2.89918"
"8.30000","0.13781","2.92614"
"8.40000","0.13948","2.95136"
"8.50000","0.14119","2.97902"
"8.60000","0.14292","3.00591"
"8.70000","0.14455","3.03043"
"8.80000","0.14616","3.05114"
"8.90000","0.14780","3.07371"
"9.00000","0.14948","3.09827"
"9.10000","0.15115","3.12205"
"9.20000","0.15286","3.14778"
"9.30000","0.15453","3.17019"
"9.40000","0.15619","3.19382"
"9.50000","0.15787","3.21669"
"9.60000","0.15950","3.23840"
"9.70000","0.16129","3.26664"
"9.80000","0.16307","3.29251"
"9.90000","0.16475","3.31511"
"10.00000","0.16646","3.33956"
"10.10000","0.16809","3.35974"
"10.20000","0.16963","3.37999"
"10.30000","0.17120","3.40097"
"10.40000","0.17286","3.42477"
"10.50000","0.17451","3.44822"
"10.60000","0.17618","3.47302"
"10.70000","0.17785","3.49748"
"10.80000","0.17958","3.52354"
"10.90000","0.18134","3.54928"
"11.00000","0.18312","3.57622"
"11.10000","0.18478","3.59962"
"11.20000","0.18649","3.62387"
"11.30000","0.18813","3.64600"
"11.40000","0.18979","3.66859"
"11.50000","0.19163","3.69674"
"11.60000","0.19323","3.71654"
"11.70000","0.19483","3.73582"
"11.80000","0.19648","3.75766"
"11.90000","0.19810","3.77767"
"12.00000","0.19970","3.79768"
"12.10000","0.20129","3.81708"
"12.20000","0.20279","3.83441"
"12.30000","0.20434","3.85329"
"12.40000","0.20590","3.87330"
"12.50000","0.20746","3.89355"
"12.60000","0.20908","3.91413"
"12.70000","0.21067","3.93408"
"12.80000","0.21225","3.95304"
"12.90000","0.21386","3.97405"
"13.00000","0.21570","4.00100"
"13.10000","0.21746","4.02491"
"13.20000","0.21929","4.05008"
"13.30000","0.22101","4.07020"
"13.40000","0.22280","4.09245"
"13.50000","0.22453","4.11270"
"13.60000","0.22622","4.13253"
"13.70000","0.22786","4.15042"
"13.80000","0.22950","4.16792"
"13.90000","0.23122","4.18793"
"14.00000","0.23293","4.20871"
"14.10000","0.23468","4.23044"
"14.20000","0.23635","4.25019"
"14.30000","0.23801","4.27002"
"14.40000","0.23973","4.29178"
"14.50000","0.24150","4.31518"
"14.60000","0.24322","4.33568"
"14.70000","0.24475","4.34992"
"14.80000","0.24650","4.37372"
"14.90000","0.24824","4.39519"
"15.00000","0.24997","4.41708"
"15.10000","0.25165","4.43784"
"15.20000","0.25320","4.45368"
"15.30000","0.25479","4.47087"
"15.40000","0.25642","4.49031"
"15.50000","0.25807","4.50999"
"15.60000","0.25970","4.52806"
"15.70000","0.26136","4.54956"
"15.80000","0.26302","4.57193"
"15.90000","0.26465","4.59594"
"16.00000","0.26621","4.61737"
"16.10000","0.26769","4.63762"
"16.20000","0.26941","4.66646"
"16.30000","0.27114","4.69421"
"16.40000","0.27285","4.72176"
"16.50000","0.27463","4.75114"
"16.60000","0.27640","4.77958"
"16.70000","0.27805","4.80357"
"16.80000","0.27972","4.82759"
"16.90000","0.28138","4.85109"
"17.00000","0.28300","4.87390"
"17.10000","0.28469","4.89960"
"17.20000","0.28635","4.92287"
"17.30000","0.28802","4.94721"
"17.40000","0.28972","4.97297"
"17.50000","0.29140","4.99862"
"17.60000","0.29309","5.02405"
"17.70000","0.29483","5.05060"
"17.80000","0.29645","5.07278"
"17.90000","0.29807","5.09553"
"18.00000","0.29975","5.12087"
"18.10000","0.30142","5.14556"
"18.20000","0.30313","5.17186"
"18.30000","0.30478","5.19557"
"18.40000","0.30636","5.21652"
"18.50000","0.30803","5.24145"
"18.60000","0.30963","5.26396"
"18.70000","0.31121","5.28417"
"18.80000","0.31284","5.30725"
"18.90000","0.31448","5.32986"
"19.00000","0.31613","5.35336"
"19.10000","0.31780","5.37695"
"19.20000","0.31950","5.40111"
"19.30000","0.32113","5.42240"
"19.40000","0.32267","5.44150"
"19.50000","0.32458","5.47436"
"19.60000","0.32639","5.50038"
"19.70000","0.32805","5.52174"
"19.80000","0.32970","5.54317"
"19.90000","0.33138","5.56601"
"20.00000","0.33302","5.58703"
"20.10000","0.33462","5.60788"
"20.20000","0.33617","5.62476"
"20.30000","0.33783","5.64723"
"20.40000","0.33956","5.67229"
"20.50000","0.34117","5.69186"
"20.60000","0.34279","5.71219"
"20.70000","0.34449","5.73535"
"20.80000","0.34614","5.75732"
"20.90000","0.34787","5.78130"
"21.00000","0.34954","5.80260"
"21.10000","0.35127","5.82483"
"21.20000","0.35285","5.84261"
"21.30000","0.35459","5.86681"
"21.40000","0.35645","5.89529"
"21.50000","0.35821","5.91955"
"21.60000","0.35979","5.93494"
"21.70000","0.36143","5.95428"
"21.80000","0.36304","5.97350"
"21.90000","0.36461","5.99178"
"22.00000","0.36620","6.01053"
"22.10000","0.36785","6.03232"
"22.20000","0.36955","6.05368"
"22.30000","0.37122","6.07488"
"22.40000","0.37292","6.09719"
"22.50000","0.37459","6.11735"
"22.60000","0.37619","6.13533"
"22.70000","0.37783","6.15553"
"22.80000","0.37965","6.18198"
"22.90000","0.38145","6.20538"
"23.00000","0.38317","6.22652"
"23.10000","0.38491","6.24798"
"23.20000","0.38659","6.26685"
"23.30000","0.38823","6.28420"
"23.40000","0.38989","6.30233"
"23.50000","0.39147","6.31824"
"23.60000","0.39301","6.33334"
"23.70000","0.39464","6.35246"
"23.80000","0.39624","6.37003"
"23.90000","0.39780","6.38573"
"24.00000","0.39944","6.40488"
"24.10000","0.40112","6.42600"
"24.20000","0.40282","6.44650"
"24.30000","0.40452","6.46715"
"24.40000","0.40621","6.48653"
"24.50000","0.40787","6.50591"
"24.60000","0.40967","6.52941"
"24.70000","0.41150","6.55318"
"24.80000","0.41312","6.56808"
"24.90000","0.41479","6.58641"
"25.00000","0.41639","6.60208"
"25.10000","0.41798","6.61718"
"25.20000","0.41957","6.63253"
"25.30000","0.42118","6.64808"
"25.40000","0.42283","6.66557"
"25.50000","0.42446","6.68298"
"25.60000","0.42611","6.70019"
"25.70000","0.42780","6.71926"
"25.80000","0.42954","6.73942"
"25.90000","0.43114","6.75429"
"26.00000","0.43273","6.77035"
"26.10000","0.43456","6.79487"
"26.20000","0.43636","6.81666"
"26.30000","0.43800","6.83217"
"26.40000","0.43971","6.85100"
"26.50000","0.44139","6.86820"
"26.60000","0.44305","6.88482"
"26.70000","0.44473","6.90206"
"26.80000","0.44638","6.91864"
"26.90000","0.44805","6.93578"
"27.00000","0.44970","6.95212"
"27.10000","0.45140","6.96995"
"27.20000","0.45313","6.98849"
"27.30000","0.45493","7.00983"
"27.40000","0.45657","7.02431"
"27.50000","0.45804","7.03316"
"27.60000","0.45968","7.04916"
"27.70000","0.46138","7.06735"
"27.80000","0.46297","7.08076"
"27.90000","0.46453","7.09490"
"28.00000","0.46625","7.11362"
"28.10000","0.46798","7.13220"
"28.20000","0.46966","7.14848"
"28.30000","0.47132","7.16528"
"28.40000","0.47302","7.18281"
"28.50000","0.47468","7.19902"
"28.60000","0.47630","7.21380"
"28.70000","0.47783","7.22505"
"28.80000","0.47945","7.24159"
"28.90000","0.48118","7.26223"
"29.00000","0.48293","7.28252"
"29.10000","0.48465","7.30059"
"29.20000","0.48636","7.31871"
"29.30000","0.48805","7.33593"
"29.40000","0.48978","7.35486"
"29.50000","0.49148","7.37187"
"29.60000","0.49313","7.38752"
"29.70000","0.49481","7.40479"
"29.80000","0.49637","7.41687"
"29.90000","0.49792","7.43125"
"30.00000","0.49950","7.44644"
"30.10000","0.50120","7.46729"
"30.20000","0.50286","7.48472"
"30.30000","0.50454","7.50348"
"30.40000","0.50623","7.52321"
"30.50000","0.50795","7.54264"
"30.60000","0.50970","7.56379"
"30.70000","0.51146","7.58546"
"30.80000","0.51320","7.60546"
"30.90000","0.51491","7.62455"
"31.00000","0.51645","7.63750"
"31.10000","0.51810","7.65508"
"31.20000","0.51996","7.68161"
"31.30000","0.52174","7.70228"
"31.40000","0.52341","7.71867"
"31.50000","0.52500","7.73397"
"31.60000","0.52663","7.75113"
"31.70000","0.52821","7.76584"
"31.80000","0.52973","7.77854"
"31.90000","0.53131","7.79420"
"32.00000","0.53288","7.80891"
"32.10000","0.53454","7.82804"
"32.20000","0.53626","7.84994"
"32.30000","0.53793","7.86826"
"32.40000","0.53954","7.88444"
"32.50000","0.54115","7.90105"
"32.60000","0.54297","7.92619"
"32.70000","0.54477","7.94867"
"32.80000","0.54649","7.96796"
"32.90000","0.54815","7.98477"
"33.00000","0.54976","8.00033"
"33.10000","0.55144","8.01844"
"33.20000","0.55315","8.03768"
"33.30000","0.55476","8.05277"
"33.40000","0.55635","8.06736"
"33.50000","0.55804","8.08642"
"33.60000","0.55968","8.10284"
"33.70000","0.56134","8.11938"
"33.80000","0.56294","8.13408"
"33.90000","0.56444","8.14521"
"34.00000","0.56605","8.16169"
"34.10000","0.56773","8.18050"
"34.20000","0.56938","8.19746"
"34.30000","0.57114","8.21930"
"34.40000","0.57292","8.24072"
"34.50000","0.57462","8.25811"
"34.60000","0.57648","8.28203"
"34.70000","0.57819","8.29937"
"34.80000","0.57980","8.31341"
"34.90000","0.58144","8.32885"
"35.00000","0.58318","8.34863"
"35.10000","0.58485","8.36481"
"35.20000","0.58648","8.37931"
"35.30000","0.58820","8.39786"
