General : Start date,"2020-09-03"
General : End date,"2020-09-03"
General : Unique identifier,"{C0BB4923-4055-41D5-A41C-433DD337EA8E}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"1282 P1 W1 4"
Break (Standard) : Load at Break (Standard),"7.56117",N
Maximum Load : Maximum Load,"13.71589",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.81004"
"0.10000","0.00010","0.81182"
"0.20000","0.00064","0.82218"
"0.30000","0.00164","0.84106"
"0.40000","0.00337","0.87258"
"0.50000","0.00570","0.91636"
"0.60000","0.00830","0.96174"
"0.70000","0.01084","1.00902"
"0.80000","0.01299","1.04732"
"0.90000","0.01472","1.07596"
"1.00000","0.01640","1.10309"
"1.10000","0.01802","1.13076"
"1.20000","0.01968","1.15879"
"1.30000","0.02133","1.18594"
"1.40000","0.02292","1.21194"
"1.50000","0.02452","1.23885"
"1.60000","0.02613","1.26607"
"1.70000","0.02784","1.29556"
"1.80000","0.02954","1.32275"
"1.90000","0.03119","1.35018"
"2.00000","0.03277","1.37517"
"2.10000","0.03449","1.40380"
"2.20000","0.03629","1.43362"
"2.30000","0.03800","1.46044"
"2.40000","0.03971","1.48870"
"2.50000","0.04133","1.51475"
"2.60000","0.04304","1.54128"
"2.70000","0.04470","1.56636"
"2.80000","0.04629","1.59064"
"2.90000","0.04782","1.61394"
"3.00000","0.04941","1.63823"
"3.10000","0.05107","1.66521"
"3.20000","0.05271","1.69079"
"3.30000","0.05437","1.71713"
"3.40000","0.05606","1.74308"
"3.50000","0.05768","1.76756"
"3.60000","0.05936","1.79470"
"3.70000","0.06103","1.82039"
"3.80000","0.06265","1.84582"
"3.90000","0.06430","1.87079"
"4.00000","0.06619","1.90153"
"4.10000","0.06810","1.93159"
"4.20000","0.06981","1.95684"
"4.30000","0.07153","1.98361"
"4.40000","0.07324","2.00907"
"4.50000","0.07487","2.03245"
"4.60000","0.07652","2.05778"
"4.70000","0.07815","2.08261"
"4.80000","0.07974","2.10601"
"4.90000","0.08144","2.13102"
"5.00000","0.08304","2.15474"
