General : Start date,"2020-09-03"
General : End date,"2020-09-03"
General : Unique identifier,"{6CD71567-020F-4E3E-A5E5-75E7BC08F8F1}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"1282 P5 W1 1"
Break (Standard) : Load at Break (Standard),"1.47705",N
Maximum Load : Maximum Load,"4.27338",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.22849"
"0.10000","0.00001","0.22900"
"0.20000","0.00028","0.23064"
"0.30000","0.00112","0.23816"
"0.40000","0.00378","0.26071"
"0.50000","0.00699","0.28543"
"0.60000","0.00915","0.29994"
"0.70000","0.01096","0.31169"
"0.80000","0.01262","0.32275"
"0.90000","0.01439","0.33437"
"1.00000","0.01617","0.34534"
"1.10000","0.01786","0.35182"
"1.20000","0.01954","0.36087"
"1.30000","0.02119","0.37000"
"1.40000","0.02283","0.34438"
"1.50000","0.02452","0.31540"
"1.60000","0.02616","0.28192"
"1.70000","0.02781","0.27007"
"1.80000","0.02947","0.26063"
"1.90000","0.03110","0.25727"
"2.00000","0.03275","0.25400"
"2.10000","0.03442","0.24992"
"2.20000","0.03610","0.22317"
"2.30000","0.03778","0.18618"
"2.40000","0.03948","0.18887"
"2.50000","0.04109","0.19097"
"2.60000","0.04272","0.19081"
"2.70000","0.04454","0.19093"
"2.80000","0.04630","0.18445"
"2.90000","0.04806","0.19161"
"3.00000","0.04980","0.19471"
"3.10000","0.05142","0.20043"
"3.20000","0.05305","0.20213"
"3.30000","0.05471","0.18739"
"3.40000","0.05633","0.19380"
"3.50000","0.05798","0.19860"
"3.60000","0.05969","0.20419"
"3.70000","0.06146","0.20710"
"3.80000","0.06311","0.19702"
"3.90000","0.06473","0.19761"
"4.00000","0.06629","0.20246"
"4.10000","0.06797","0.20791"
"4.20000","0.06982","0.21525"
"4.30000","0.07155","0.21901"
"4.40000","0.07321","0.21726"
"4.50000","0.07480","0.22777"
"4.60000","0.07653","0.23530"
"4.70000","0.07817","0.24449"
"4.80000","0.07983","0.24893"
"4.90000","0.08151","0.25721"
"5.00000","0.08307","0.26311"
