General : Start date,"2020-09-03"
General : End date,"2020-09-03"
General : Unique identifier,"{A9292773-01B6-4635-9A80-B409A5DEDDB1}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"1282 P8 W1 3"
Break (Standard) : Load at Break (Standard),"6.05729",N
Maximum Load : Maximum Load,"8.24794",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.33330","0.58889"
"0.10000","0.33340","0.58985"
"0.20000","0.33421","0.60141"
"0.30000","0.33660","0.63604"
"0.40000","0.33879","0.66560"
"0.50000","0.34078","0.69189"
"0.60000","0.34271","0.71735"
"0.70000","0.34450","0.74040"
"0.80000","0.34615","0.76031"
"0.90000","0.34784","0.78133"
"1.00000","0.34949","0.80152"
"1.10000","0.35122","0.82259"
"1.20000","0.35288","0.84267"
"1.30000","0.35452","0.86229"
"1.40000","0.35621","0.88285"
"1.50000","0.35787","0.90254"
"1.60000","0.35960","0.92350"
"1.70000","0.36140","0.94596"
"1.80000","0.36304","0.96510"
"1.90000","0.36463","0.98456"
"2.00000","0.36619","1.00261"
"2.10000","0.36785","1.02203"
"2.20000","0.36948","1.04109"
"2.30000","0.37110","1.06023"
"2.40000","0.37273","1.07911"
"2.50000","0.37434","1.09807"
"2.60000","0.37591","1.11572"
"2.70000","0.37752","1.13479"
"2.80000","0.37917","1.15368"
"2.90000","0.38086","1.17256"
"3.00000","0.38258","1.19294"
"3.10000","0.38428","1.21187"
"3.20000","0.38601","1.23096"
"3.30000","0.38765","1.24920"
"3.40000","0.38928","1.26784"
"3.50000","0.39119","1.29168"
"3.60000","0.39301","1.31402"
"3.70000","0.39475","1.33458"
"3.80000","0.39643","1.35477"
"3.90000","0.39817","1.37627"
"4.00000","0.39981","1.39622"
"4.10000","0.40142","1.41560"
"4.20000","0.40299","1.43501"
"4.30000","0.40461","1.45494"
"4.40000","0.40618","1.47298"
"4.50000","0.40781","1.49229"
"4.60000","0.40950","1.51446"
"4.70000","0.41116","1.53405"
"4.80000","0.41281","1.55424"
"4.90000","0.41452","1.57578"
"5.00000","0.41622","1.59573"
"5.10000","0.41787","1.61502"
"5.20000","0.41948","1.63343"
"5.30000","0.42138","1.65807"
"5.40000","0.42321","1.68122"
"5.50000","0.42496","1.70193"
"5.60000","0.42662","1.72228"
"5.70000","0.42832","1.74311"
"5.80000","0.42991","1.76012"
"5.90000","0.43150","1.77932"
"6.00000","0.43321","1.80073"
"6.10000","0.43476","1.81958"
"6.20000","0.43635","1.83976"
"6.30000","0.43810","1.86083"
"6.40000","0.43986","1.88266"
"6.50000","0.44157","1.90427"
"6.60000","0.44314","1.92200"
"6.70000","0.44504","1.94884"
"6.80000","0.44683","1.97102"
"6.90000","0.44859","1.99411"
"7.00000","0.45021","2.01256"
"7.10000","0.45181","2.03113"
"7.20000","0.45343","2.05048"
"7.30000","0.45503","2.06870"
"7.40000","0.45671","2.08995"
"7.50000","0.45832","2.10914"
"7.60000","0.45994","2.12923"
"7.70000","0.46150","2.14664"
"7.80000","0.46308","2.16649"
"7.90000","0.46468","2.18587"
"8.00000","0.46631","2.20567"
"8.10000","0.46791","2.22527"
"8.20000","0.46952","2.24339"
"8.30000","0.47117","2.26217"
"8.40000","0.47283","2.28406"
"8.50000","0.47445","2.30227"
"8.60000","0.47611","2.32243"
"8.70000","0.47771","2.34035"
"8.80000","0.47927","2.35828"
"8.90000","0.48093","2.37691"
"9.00000","0.48257","2.39695"
"9.10000","0.48424","2.41604"
"9.20000","0.48582","2.43286"
"9.30000","0.48745","2.45131"
"9.40000","0.48916","2.47172"
"9.50000","0.49089","2.49037"
"9.60000","0.49261","2.51059"
"9.70000","0.49433","2.53059"
"9.80000","0.49603","2.55027"
"9.90000","0.49773","2.56850"
"10.00000","0.49940","2.58776"
"10.10000","0.50114","2.60777"
"10.20000","0.50284","2.62601"
"10.30000","0.50454","2.64455"
"10.40000","0.50620","2.66285"
"10.50000","0.50794","2.68273"
"10.60000","0.50965","2.70195"
"10.70000","0.51134","2.72050"
"10.80000","0.51298","2.73793"
"10.90000","0.51467","2.75639"
"11.00000","0.51637","2.77477"
"11.10000","0.51801","2.79186"
"11.20000","0.51963","2.80889"
"11.30000","0.52121","2.82447"
"11.40000","0.52280","2.84154"
"11.50000","0.52450","2.85938"
"11.60000","0.52621","2.87731"
"11.70000","0.52795","2.89724"
"11.80000","0.52966","2.91618"
"11.90000","0.53141","2.93486"
"12.00000","0.53308","2.95114"
"12.10000","0.53471","2.96897"
"12.20000","0.53633","2.98445"
"12.30000","0.53801","3.00203"
"12.40000","0.53965","3.01928"
"12.50000","0.54122","3.03531"
"12.60000","0.54280","3.05174"
"12.70000","0.54451","3.06993"
"12.80000","0.54618","3.08903"
"12.90000","0.54788","3.10671"
