General : Start date,"2020-09-03"
General : End date,"2020-09-03"
General : Unique identifier,"{11A12F92-677A-40DA-AA5B-E960297FA9FC}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"1282 P1 W1 1"
Break (Standard) : Load at Break (Standard),"11.80722",N
Maximum Load : Maximum Load,"16.24245",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.89416"
"0.10000","0.00010","0.89625"
"0.20000","0.00092","0.92231"
"0.30000","0.00366","1.01496"
"0.40000","0.00606","1.09139"
"0.50000","0.00782","1.14639"
"0.60000","0.00950","1.19745"
"0.70000","0.01114","1.24598"
"0.80000","0.01280","1.29550"
"0.90000","0.01449","1.34481"
"1.00000","0.01616","1.39374"
"1.10000","0.01784","1.44141"
"1.20000","0.01949","1.48816"
"1.30000","0.02111","1.53415"
"1.40000","0.02264","1.57606"
"1.50000","0.02452","1.63045"
"1.60000","0.02630","1.68110"
"1.70000","0.02800","1.72743"
"1.80000","0.02971","1.77547"
"1.90000","0.03138","1.82209"
"2.00000","0.03298","1.86478"
"2.10000","0.03449","1.90590"
"2.20000","0.03604","1.94858"
"2.30000","0.03769","1.99397"
"2.40000","0.03941","2.04354"
"2.50000","0.04118","2.09182"
"2.60000","0.04292","2.13518"
"2.70000","0.04454","2.17747"
"2.80000","0.04629","2.22561"
"2.90000","0.04793","2.26931"
"3.00000","0.04970","2.31746"
"3.10000","0.05156","2.36829"
"3.20000","0.05324","2.41354"
"3.30000","0.05490","2.45579"
"3.40000","0.05657","2.49980"
"3.50000","0.05820","2.54232"
"3.60000","0.05984","2.58691"
"3.70000","0.06147","2.62786"
"3.80000","0.06308","2.67051"
"3.90000","0.06469","2.71222"
"4.00000","0.06628","2.75397"
"4.10000","0.06780","2.79316"
"4.20000","0.06944","2.83596"
"4.30000","0.07100","2.87611"
"4.40000","0.07263","2.91839"
"4.50000","0.07427","2.95997"
"4.60000","0.07603","3.00009"
"4.70000","0.07764","3.04178"
"4.80000","0.07942","3.08891"
"4.90000","0.08130","3.13860"
"5.00000","0.08305","3.18397"
"5.10000","0.08474","3.22575"
"5.20000","0.08636","3.26703"
"5.30000","0.08807","3.30994"
"5.40000","0.08966","3.34836"
"5.50000","0.09125","3.38782"
"5.60000","0.09292","3.42952"
"5.70000","0.09459","3.47124"
"5.80000","0.09625","3.51077"
"5.90000","0.09799","3.55508"
"6.00000","0.09972","3.59918"
"6.10000","0.10133","3.63956"
"6.20000","0.10287","3.67697"
"6.30000","0.10456","3.72071"
"6.40000","0.10629","3.76501"
"6.50000","0.10802","3.80957"
"6.60000","0.10970","3.85137"
"6.70000","0.11143","3.89383"
"6.80000","0.11298","3.93245"
"6.90000","0.11460","3.97256"
"7.00000","0.11624","4.01343"
"7.10000","0.11787","4.05367"
"7.20000","0.11953","4.09531"
"7.30000","0.12125","4.13966"
"7.40000","0.12292","4.18115"
"7.50000","0.12466","4.22588"
"7.60000","0.12628","4.26505"
"7.70000","0.12783","4.30128"
"7.80000","0.12954","4.34059"
"7.90000","0.13114","4.37948"
"8.00000","0.13276","4.41688"
"8.10000","0.13446","4.45824"
"8.20000","0.13619","4.50193"
"8.30000","0.13790","4.54473"
"8.40000","0.13964","4.58864"
"8.50000","0.14146","4.63581"
"8.60000","0.14319","4.67942"
"8.70000","0.14479","4.71816"
"8.80000","0.14635","4.75508"
"8.90000","0.14797","4.79531"
"9.00000","0.14958","4.83521"
"9.10000","0.15126","4.87813"
"9.20000","0.15288","4.91800"
"9.30000","0.15453","4.95909"
"9.40000","0.15616","4.99984"
"9.50000","0.15776","5.03812"
"9.60000","0.15953","5.08402"
"9.70000","0.16126","5.12705"
"9.80000","0.16296","5.16928"
"9.90000","0.16470","5.21175"
"10.00000","0.16638","5.25396"
"10.10000","0.16799","5.29208"
"10.20000","0.16960","5.33325"
"10.30000","0.17117","5.37174"
"10.40000","0.17278","5.41182"
"10.50000","0.17442","5.45314"
"10.60000","0.17607","5.49340"
"10.70000","0.17776","5.53587"
"10.80000","0.17948","5.57848"
"10.90000","0.18121","5.62293"
"11.00000","0.18291","5.66458"
"11.10000","0.18463","5.70806"
"11.20000","0.18629","5.74950"
"11.30000","0.18806","5.79544"
"11.40000","0.19005","5.85104"
"11.50000","0.19184","5.89763"
"11.60000","0.19340","5.93543"
"11.70000","0.19501","5.97646"
"11.80000","0.19660","6.01658"
"11.90000","0.19821","6.05761"
"12.00000","0.19980","6.09891"
"12.10000","0.20135","6.13825"
"12.20000","0.20296","6.18059"
"12.30000","0.20448","6.21869"
"12.40000","0.20615","6.26303"
"12.50000","0.20785","6.30823"
"12.60000","0.20954","6.35339"
"12.70000","0.21108","6.39052"
"12.80000","0.21286","6.43906"
"12.90000","0.21465","6.48659"
"13.00000","0.21638","6.53077"
"13.10000","0.21810","6.57382"
"13.20000","0.21980","6.61650"
"13.30000","0.22142","6.65456"
"13.40000","0.22304","6.69370"
"13.50000","0.22469","6.73237"
"13.60000","0.22637","6.77212"
"13.70000","0.22801","6.80976"
"13.80000","0.22967","6.84780"
"13.90000","0.23124","6.88083"
"14.00000","0.23279","6.91343"
"14.10000","0.23441","6.94838"
"14.20000","0.23604","6.98344"
"14.30000","0.23763","7.01677"
"14.40000","0.23922","7.04930"
"14.50000","0.24081","7.08049"
"14.60000","0.24242","7.11270"
"14.70000","0.24422","7.15263"
"14.80000","0.24607","7.19144"
