General : Start date,"2020-09-03"
General : End date,"2020-09-03"
General : Unique identifier,"{8800E457-AB18-4B10-A2BA-E2CA5612C18B}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"1282 P7 W1 4"
Break (Standard) : Load at Break (Standard),"8.99175",N
Maximum Load : Maximum Load,"10.87223",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.36631"
"0.10000","0.00004","0.36759"
"0.20000","0.00043","0.37485"
"0.30000","0.00123","0.39219"
"0.40000","0.00277","0.42485"
"0.50000","0.00487","0.46799"
"0.60000","0.00733","0.51762"
"0.70000","0.00983","0.56854"
"0.80000","0.01206","0.61299"
"0.90000","0.01406","0.65252"
"1.00000","0.01595","0.68955"
"1.10000","0.01770","0.72373"
"1.20000","0.01944","0.75778"
"1.30000","0.02111","0.78987"
"1.40000","0.02275","0.82172"
"1.50000","0.02444","0.85447"
"1.60000","0.02606","0.88499"
"1.70000","0.02761","0.91441"
"1.80000","0.02925","0.94629"
"1.90000","0.03093","0.97737"
"2.00000","0.03259","1.00884"
"2.10000","0.03430","1.04017"
"2.20000","0.03609","1.07350"
"2.30000","0.03771","1.10175"
"2.40000","0.03945","1.13346"
"2.50000","0.04124","1.16545"
"2.60000","0.04286","1.19291"
"2.70000","0.04454","1.22199"
"2.80000","0.04626","1.25175"
"2.90000","0.04796","1.28104"
"3.00000","0.04960","1.30814"
"3.10000","0.05122","1.33557"
"3.20000","0.05286","1.36363"
"3.30000","0.05449","1.38999"
"3.40000","0.05612","1.41735"
"3.50000","0.05778","1.44472"
"3.60000","0.05941","1.47210"
"3.70000","0.06101","1.49869"
"3.80000","0.06267","1.52590"
"3.90000","0.06433","1.55436"
"4.00000","0.06597","1.58228"
"4.10000","0.06770","1.61108"
"4.20000","0.06944","1.63933"
"4.30000","0.07134","1.67125"
"4.40000","0.07317","1.70097"
"4.50000","0.07484","1.72818"
"4.60000","0.07652","1.75546"
"4.70000","0.07817","1.78163"
"4.80000","0.07978","1.80674"
"4.90000","0.08140","1.83250"
"5.00000","0.08307","1.85952"
"5.10000","0.08475","1.88721"
"5.20000","0.08646","1.91545"
"5.30000","0.08812","1.94181"
"5.40000","0.08970","1.96615"
"5.50000","0.09131","1.99266"
"5.60000","0.09288","2.01772"
"5.70000","0.09455","2.04600"
"5.80000","0.09618","2.07283"
"5.90000","0.09785","2.10106"
"6.00000","0.09946","2.12754"
"6.10000","0.10115","2.15601"
"6.20000","0.10287","2.18556"
"6.30000","0.10452","2.21426"
"6.40000","0.10612","2.24159"
"6.50000","0.10777","2.27047"
"6.60000","0.10944","2.29967"
"6.70000","0.11110","2.32822"
"6.80000","0.11275","2.35711"
"6.90000","0.11449","2.38720"
"7.00000","0.11621","2.41622"
"7.10000","0.11788","2.44414"
"7.20000","0.11957","2.47283"
"7.30000","0.12124","2.49958"
"7.40000","0.12285","2.52507"
"7.50000","0.12440","2.54988"
"7.60000","0.12614","2.57947"
"7.70000","0.12792","2.60846"
"7.80000","0.12958","2.63461"
"7.90000","0.13130","2.66230"
"8.00000","0.13305","2.69007"
"8.10000","0.13473","2.71388"
"8.20000","0.13633","2.73677"
"8.30000","0.13792","2.75947"
"8.40000","0.13955","2.78265"
"8.50000","0.14118","2.80627"
"8.60000","0.14285","2.82962"
