General : Start date,8/14/2020,
General : End date,8/14/2020,
General : Unique identifier,{438111F9-1E43-41AF-ABB3-B4BC557FB567},
Specimen notes : Length, D1, D2
Specimen notes : Genotype and WR,1391 P1 W1 2,
Break (Standard) : Load at Break (Standard),8.58762,N
Maximum Load : Maximum Load,16.09961,N
,,
Time,Extension,Load
(s),(mm),(N)
0,0,0.72544
0.1,0.00002,0.72638
0.2,0.00034,0.73109
0.3,0.00114,0.74525
0.4,0.00274,0.77419
0.5,0.00541,0.82264
0.6,0.00908,0.87317
0.7,0.0113,0.90467
0.8,0.01303,0.92921
0.9,0.01455,0.95076
1,0.01632,0.97552
1.1,0.01812,1.00054
1.2,0.01982,1.02453
1.3,0.02146,1.04803
1.4,0.02309,1.0702
1.5,0.02471,1.09251
1.6,0.02631,1.11422
1.7,0.02786,1.13512
1.8,0.02944,1.15611
1.9,0.031,1.17766
2,0.03259,1.19954
2.1,0.03425,1.22142
2.2,0.03595,1.24301
2.3,0.03759,1.26481
2.4,0.03928,1.28719
2.5,0.04094,1.30908
2.6,0.04265,1.33146
2.7,0.04442,1.35582
2.8,0.04629,1.38103
2.9,0.04811,1.40586
3,0.04987,1.43013
3.1,0.05152,1.45232
3.2,0.05308,1.47277
3.3,0.0548,1.49676
3.4,0.05647,1.51826
3.5,0.05806,1.54024
3.6,0.05969,1.56276
3.7,0.06135,1.58446
3.8,0.06301,1.60683
3.9,0.06467,1.63003
4,0.06635,1.65336
4.1,0.06803,1.67677
4.2,0.06981,1.70191
4.3,0.07148,1.72438
4.4,0.07316,1.74775
4.5,0.07479,1.76979
4.6,0.07645,1.79293
4.7,0.07811,1.8155
4.8,0.07973,1.83748
4.9,0.0814,1.86004
5,0.08302,1.88157
5.1,0.08462,1.90288
5.2,0.08621,1.92424
5.3,0.08784,1.9455
5.4,0.08953,1.96814
5.5,0.09125,1.99109
5.6,0.09293,2.01311
5.7,0.09463,2.03557
5.8,0.0964,2.05823
5.9,0.09803,2.07932
6,0.09962,2.09999
6.1,0.10138,2.12291
6.2,0.10309,2.14617
6.3,0.10475,2.16771
6.4,0.10639,2.18875
6.5,0.10804,2.21019
6.6,0.10967,2.23062
6.7,0.11135,2.25484
6.8,0.11303,2.27734
6.9,0.11471,2.30038
7,0.11639,2.32282
7.1,0.11802,2.3454
7.2,0.1197,2.36799
7.3,0.12136,2.39077
7.4,0.12295,2.41136
7.5,0.12467,2.43554
7.6,0.12646,2.46068
7.7,0.12817,2.48426
7.8,0.12997,2.51005
7.9,0.13159,2.53156
8,0.13309,2.55108
8.1,0.13477,2.5762
8.2,0.1364,2.59894
8.3,0.138,2.62261
8.4,0.13966,2.6463
8.5,0.14129,2.66981
8.6,0.14291,2.69224
8.7,0.14455,2.71567
8.8,0.14632,2.74128
8.9,0.14811,2.76725
9,0.14976,2.78847
9.1,0.15136,2.8093
9.2,0.15287,2.8277
9.3,0.15457,2.85096
9.4,0.15643,2.87676
9.5,0.15818,2.89937
9.6,0.15979,2.91859
9.7,0.16141,2.93799
9.8,0.16302,2.95706
9.9,0.16459,2.97583
10,0.16613,2.99392
10.1,0.16775,3.01322
10.2,0.16928,3.03057
10.3,0.17089,3.05024
10.4,0.17259,3.07148
10.5,0.17428,3.09115
10.6,0.17605,3.11253
10.7,0.17767,3.1308
10.8,0.17946,3.15379
10.9,0.18127,3.17586
11,0.18302,3.1948
11.1,0.18477,3.21572
11.2,0.18643,3.23314
11.3,0.18802,3.24969
11.4,0.18971,3.26861
11.5,0.19135,3.28511
11.6,0.19304,3.30348
11.7,0.19472,3.321
11.8,0.19631,3.33693
11.9,0.1979,3.35322
12,0.19955,3.37163
12.1,0.2012,3.39038
12.2,0.20291,3.40984
12.3,0.20457,3.42811
12.4,0.2062,3.44615
12.5,0.20789,3.46514
12.6,0.20961,3.48498
12.7,0.21161,3.51102
12.8,0.21334,3.52818
12.9,0.21491,3.54295
13,0.21661,3.5636
13.1,0.21837,3.5829
13.2,0.22,3.59804
13.3,0.22152,3.61088
13.4,0.22313,3.62746
13.5,0.22476,3.64365
13.6,0.22642,3.66114
13.7,0.22805,3.67759
13.8,0.22964,3.69241
13.9,0.23116,3.70594
14,0.23285,3.7259
14.1,0.23462,3.74633
14.2,0.23626,3.76145
14.3,0.23785,3.7772
14.4,0.23953,3.79533
14.5,0.24123,3.81297
14.6,0.24285,3.82735
14.7,0.24446,3.84304
14.8,0.24608,3.85941
14.9,0.24774,3.87637
15,0.24941,3.89208
15.1,0.2511,3.90814
15.2,0.25281,3.92441
15.3,0.25452,3.94098
15.4,0.2562,3.95629
15.5,0.25788,3.97123
15.6,0.25958,3.987
15.7,0.26116,3.99974
15.8,0.26271,4.01198
15.9,0.26438,4.02943
16,0.26609,4.04564
16.1,0.26783,4.06183
16.2,0.26955,4.07798
16.3,0.27129,4.09406
16.4,0.27291,4.10676
16.5,0.27458,4.12225
16.6,0.27625,4.13707
16.7,0.2779,4.15046
16.8,0.27952,4.16369
16.9,0.28123,4.18001
17,0.283,4.19731
17.1,0.28479,4.21399
17.2,0.28633,4.22382
17.3,0.28818,4.2442
17.4,0.28999,4.25984
17.5,0.29161,4.27089
17.6,0.2932,4.28278
17.7,0.29484,4.29712
17.8,0.29645,4.31072
17.9,0.29803,4.32313
18,0.29966,4.33713
18.1,0.30131,4.35252
18.2,0.30288,4.36382
18.3,0.30443,4.37531
18.4,0.30606,4.38909
18.5,0.30774,4.40448
18.6,0.30947,4.42024
18.7,0.31113,4.4329
18.8,0.31284,4.44805
18.9,0.31458,4.46372
19,0.31632,4.47875
19.1,0.31798,4.49199
19.2,0.31986,4.51131
19.3,0.32157,4.52424
19.4,0.32318,4.53531
19.5,0.32482,4.54749
19.6,0.32643,4.55843
19.7,0.32792,4.56659
19.8,0.32943,4.57665
19.9,0.33104,4.58952
20,0.33268,4.60245
20.1,0.33433,4.61509
20.2,0.33602,4.62829
20.3,0.33767,4.64146
20.4,0.33932,4.65352
20.5,0.34092,4.66526
20.6,0.34271,4.68221
20.7,0.34455,4.69919
20.8,0.34625,4.71091
20.9,0.34794,4.7242
21,0.34965,4.73741
21.1,0.35141,4.75198
21.2,0.35316,4.76638
21.3,0.35487,4.77849
21.4,0.35648,4.78883
21.5,0.35815,4.80206
21.6,0.35985,4.81576
21.7,0.36147,4.82805
21.8,0.36309,4.83926
21.9,0.36473,4.85251
22,0.36634,4.86461
22.1,0.368,4.87777
22.2,0.36966,4.89034
22.3,0.37129,4.90202
22.4,0.37294,4.91541
22.5,0.37473,4.93282
22.6,0.3765,4.9484
22.7,0.3782,4.96145
22.8,0.37975,4.97081
22.9,0.38131,4.98149
23,0.38297,4.99528
23.1,0.38468,5.00961
23.2,0.38636,5.02271
23.3,0.38801,5.03481
23.4,0.38959,5.04433
23.5,0.39119,5.05572
23.6,0.39288,5.06996
23.7,0.39449,5.0806
23.8,0.39607,5.09099
23.9,0.39782,5.10725
24,0.39959,5.12327
24.1,0.4013,5.13584
24.2,0.40311,5.15186
24.3,0.40487,5.1658
24.4,0.40652,5.17681
24.5,0.40818,5.18909
24.6,0.40987,5.2021
24.7,0.41154,5.21521
24.8,0.41318,5.22895
24.9,0.4149,5.24359
25,0.4166,5.2572
25.1,0.41827,5.26883
25.2,0.42001,5.28513
25.3,0.42173,5.29805
25.4,0.42337,5.30981
25.5,0.42493,5.31947
25.6,0.42657,5.33237
25.7,0.42822,5.34604
25.8,0.4299,5.3613
25.9,0.43153,5.37287
26,0.4332,5.38646
26.1,0.43483,5.39848
26.2,0.43649,5.41253
26.3,0.43806,5.42314
26.4,0.4397,5.4362
26.5,0.44133,5.44958
26.6,0.44297,5.46274
26.7,0.44457,5.47478
26.8,0.44625,5.49028
26.9,0.44801,5.50584
27,0.44977,5.52149
27.1,0.45137,5.53117
27.2,0.45316,5.54708
27.3,0.45493,5.56307
27.4,0.45658,5.5751
27.5,0.45817,5.58504
27.6,0.45986,5.59852
27.7,0.46152,5.61195
27.8,0.46309,5.62196
27.9,0.46464,5.63219
28,0.46624,5.64341
28.1,0.4679,5.65702
28.2,0.46953,5.66814
28.3,0.47114,5.67961
28.4,0.47278,5.69097
28.5,0.47446,5.70481
28.6,0.4762,5.71908
28.7,0.47786,5.73031
28.8,0.47951,5.74249
28.9,0.48116,5.75412
29,0.48286,5.76733
29.1,0.48456,5.78118
29.2,0.48633,5.79496
29.3,0.48804,5.80757
29.4,0.48966,5.81674
29.5,0.49128,5.82668
29.6,0.49279,5.83375
29.7,0.49435,5.84254
29.8,0.49591,5.8516
29.9,0.49749,5.86125
30,0.49915,5.87487
30.1,0.50074,5.88437
30.2,0.50237,5.89415
30.3,0.50405,5.906
30.4,0.50581,5.92123
30.5,0.50775,5.9398
30.6,0.50949,5.95076
30.7,0.51116,5.96153
30.8,0.51288,5.97382
30.9,0.51461,5.98717
31,0.51629,5.99795
31.1,0.51801,6.01046
31.2,0.51981,6.02434
31.3,0.52143,6.03148
31.4,0.523,6.03918
31.5,0.52464,6.04855
31.6,0.52627,6.05781
31.7,0.52789,6.06626
31.8,0.52956,6.07677
31.9,0.53114,6.08564
32,0.53277,6.09588
32.1,0.53435,6.10421
32.2,0.5361,6.11892
32.3,0.53787,6.13209
32.4,0.53965,6.14571
32.5,0.54136,6.15667
32.6,0.54305,6.16735
32.7,0.54466,6.17604
32.8,0.54633,6.18673
32.9,0.54803,6.1981
33,0.54966,6.20697
33.1,0.55128,6.2178
33.2,0.55299,6.23009
33.3,0.55474,6.24275
33.4,0.55641,6.25151
33.5,0.5581,6.26197
33.6,0.5597,6.2694
33.7,0.56148,6.28367
33.8,0.5632,6.29561
33.9,0.56486,6.30498
34,0.5664,6.31233
34.1,0.56806,6.32387
34.2,0.5697,6.33402
34.3,0.57131,6.34404
34.4,0.57287,6.35212
34.5,0.57446,6.36205
34.6,0.57605,6.37122
34.7,0.57766,6.38045
34.8,0.57936,6.39332
34.9,0.58105,6.40479
35,0.58275,6.41552
35.1,0.58445,6.42721
35.2,0.58617,6.43825
35.3,0.58777,6.44534
35.4,0.5894,6.45515
35.5,0.59133,6.47386
35.6,0.59313,6.48621
35.7,0.59473,6.49332
35.8,0.59631,6.50076
35.9,0.59786,6.50709
36,0.5995,6.51869
36.1,0.60116,6.53032
36.2,0.6028,6.54008
36.3,0.60432,6.54693
36.4,0.60589,6.55574
36.5,0.60754,6.56685
36.6,0.60926,6.57964
36.7,0.61095,6.59029
36.8,0.61265,6.601
36.9,0.61414,6.60496
37,0.61581,6.61599
37.1,0.61771,6.63364
37.2,0.61959,6.6483
37.3,0.6214,6.66058
37.4,0.6231,6.66887
37.5,0.62476,6.67743
37.6,0.62643,6.6869
37.7,0.62803,6.69403
37.8,0.62967,6.70347
37.9,0.63125,6.712
38,0.63286,6.72134
38.1,0.63451,6.73341
38.2,0.63621,6.74545
38.3,0.63791,6.75774
38.4,0.6396,6.76994
38.5,0.64131,6.78204
38.6,0.64309,6.79765
38.7,0.64476,6.80911
38.8,0.6466,6.82643
38.9,0.64862,6.84785
39,0.65021,6.85455
39.1,0.65176,6.86257
39.2,0.65352,6.87881
39.3,0.65523,6.89269
39.4,0.65678,6.90179
39.5,0.65829,6.90971
39.6,0.65997,6.92483
39.7,0.6616,6.93738
39.8,0.6632,6.95023
39.9,0.66495,6.96799
40,0.66655,6.98058
40.1,0.66806,6.99026
40.2,0.66974,7.00668
40.3,0.67143,7.02325
40.4,0.67313,7.0398
