General : Start date,8/13/2020,
General : End date,8/13/2020,
General : Unique identifier,{5D54FB00-CB43-4DE1-9389-E759ABD99815},
Specimen notes : Length, D1, D2
Specimen notes : Genotype and WR,1391 P4 W1 4,
Break (Standard) : Load at Break (Standard),6.3709,N
Maximum Load : Maximum Load,7.13688,N
,,
Time,Extension,Load
(s),(mm),(N)
0,0,0.59956
0.1,0.00011,0.60063
0.2,0.00099,0.6184
0.3,0.00297,0.65438
0.4,0.00509,0.68406
0.5,0.00722,0.71264
0.6,0.00922,0.73902
0.7,0.01094,0.7621
0.8,0.01275,0.78922
0.9,0.0145,0.81743
1,0.0162,0.84619
1.1,0.01787,0.8741
1.2,0.01951,0.90068
1.3,0.02121,0.92967
1.4,0.02286,0.95603
1.5,0.02454,0.98353
1.6,0.02616,1.00946
1.7,0.02782,1.037
1.8,0.02945,1.06284
1.9,0.03109,1.09
2,0.03275,1.11615
2.1,0.03448,1.14431
2.2,0.03623,1.17285
2.3,0.03796,1.2003
2.4,0.03958,1.22548
2.5,0.04126,1.25274
2.6,0.04304,1.28108
2.7,0.04482,1.31017
2.8,0.04643,1.33406
2.9,0.04799,1.35576
3,0.04967,1.38254
3.1,0.05131,1.40612
3.2,0.05286,1.42889
3.3,0.05448,1.45282
3.4,0.05615,1.47896
3.5,0.05779,1.50262
3.6,0.05945,1.52485
3.7,0.06117,1.55075
3.8,0.06283,1.5736
3.9,0.06439,1.5959
4,0.06612,1.62002
4.1,0.06786,1.64326
4.2,0.06959,1.6666
4.3,0.07126,1.68705
4.4,0.07297,1.7113
4.5,0.07479,1.73448
4.6,0.0764,1.75723
4.7,0.078,1.77707
4.8,0.07965,1.79904
4.9,0.0813,1.81906
5,0.08289,1.83812
5.1,0.08453,1.85867
5.2,0.08619,1.87815
5.3,0.0878,1.89547
5.4,0.08947,1.9139
5.5,0.09118,1.93273
5.6,0.09291,1.95167
5.7,0.09463,1.97057
5.8,0.09632,1.9885
5.9,0.0981,2.00793
6,0.09975,2.02263
6.1,0.1014,2.03909
6.2,0.10306,2.05403
6.3,0.10475,2.07018
6.4,0.10638,2.08447
6.5,0.10799,2.09829
6.6,0.10964,2.11241
6.7,0.11133,2.12673
6.8,0.113,2.14064
6.9,0.11466,2.1526
7,0.11627,2.16502
7.1,0.11789,2.17687
7.2,0.11952,2.1901
7.3,0.12134,2.20534
7.4,0.12317,2.22058
7.5,0.12485,2.23269
7.6,0.1266,2.24661
7.7,0.12825,2.25833
7.8,0.12979,2.26721
7.9,0.13133,2.27811
8,0.13291,2.28907
8.1,0.13447,2.30025
8.2,0.13611,2.31303
8.3,0.1377,2.32378
8.4,0.13941,2.33786
8.5,0.14112,2.351
8.6,0.14279,2.36235
8.7,0.14448,2.37557
8.8,0.14617,2.38724
8.9,0.14779,2.39863
9,0.14942,2.409
9.1,0.15127,2.42514
9.2,0.15311,2.43934
9.3,0.15478,2.44965
9.4,0.15647,2.461
9.5,0.15817,2.47307
9.6,0.15984,2.48511
9.7,0.16147,2.49591
9.8,0.16301,2.50507
9.9,0.16467,2.5167
10,0.16635,2.52872
10.1,0.168,2.54092
10.2,0.16968,2.5525
10.3,0.17144,2.56643
10.4,0.17306,2.57683
10.5,0.17475,2.58818
10.6,0.17664,2.60305
10.7,0.17833,2.6148
10.8,0.17995,2.62555
10.9,0.1816,2.63613
11,0.18328,2.64692
11.1,0.18481,2.65649
11.2,0.18639,2.66657
11.3,0.1881,2.67868
11.4,0.18972,2.68893
11.5,0.19137,2.70018
11.6,0.193,2.71205
11.7,0.1946,2.72385
11.8,0.19621,2.73564
11.9,0.19781,2.74687
12,0.19942,2.75819
12.1,0.20104,2.76961
12.2,0.20269,2.78241
12.3,0.20432,2.79367
12.4,0.20608,2.80808
12.5,0.20799,2.8242
12.6,0.20978,2.83901
12.7,0.21143,2.84958
12.8,0.21313,2.86093
12.9,0.21479,2.87104
13,0.21643,2.88163
13.1,0.21807,2.89251
13.2,0.21972,2.90421
13.3,0.22135,2.91457
13.4,0.22297,2.9261
13.5,0.22461,2.93615
13.6,0.2263,2.94889
13.7,0.2278,2.95822
13.8,0.22952,2.9719
13.9,0.23124,2.9854
14,0.23288,2.9983
14.1,0.23462,3.01217
14.2,0.23641,3.02592
14.3,0.23818,3.04025
14.4,0.23979,3.05141
14.5,0.24136,3.06162
14.6,0.243,3.07446
14.7,0.24465,3.08637
14.8,0.24629,3.0983
14.9,0.24793,3.11035
15,0.24956,3.12221
15.1,0.25122,3.13605
15.2,0.25293,3.14962
15.3,0.25461,3.16305
15.4,0.25631,3.1765
15.5,0.25808,3.19117
15.6,0.25969,3.20297
15.7,0.26138,3.21617
15.8,0.26315,3.23183
15.9,0.26487,3.2445
16,0.26664,3.25963
16.1,0.26835,3.27378
16.2,0.26999,3.28544
16.3,0.27158,3.29724
16.4,0.27326,3.31153
16.5,0.27491,3.32407
16.6,0.27656,3.3372
16.7,0.27824,3.35043
16.8,0.27991,3.3643
16.9,0.28155,3.37689
17,0.28323,3.39083
17.1,0.28505,3.40763
17.2,0.2867,3.41942
17.3,0.28828,3.43045
17.4,0.28993,3.44322
