General : Start date,8/14/2020,
General : End date,8/14/2020,
General : Unique identifier,{130AE51E-B1A9-4823-8F5C-FF4B87ADEB61},
Specimen notes : Length, D1, D2
Specimen notes : Genotype and WR,1391 P12 W1 1,
Break (Standard) : Load at Break (Standard),7.33538,N
Maximum Load : Maximum Load,13.8025,N
,,
Time,Extension,Load
(s),(mm),(N)
0,0,0.78866
0.1,0.00015,0.79081
0.2,0.00126,0.80933
0.3,0.00344,0.84406
0.4,0.00553,0.87443
0.5,0.00739,0.90156
0.6,0.0091,0.92628
0.7,0.01084,0.95179
0.8,0.01255,0.97654
0.9,0.01422,0.99982
1,0.0159,1.02339
1.1,0.0176,1.04686
1.2,0.01932,1.071
1.3,0.021,1.09376
1.4,0.02271,1.11725
1.5,0.02442,1.13949
1.6,0.02609,1.16224
1.7,0.0278,1.18486
1.8,0.02955,1.20858
1.9,0.03125,1.23137
2,0.03293,1.25345
2.1,0.03467,1.27731
2.2,0.03635,1.29931
2.3,0.03796,1.32001
2.4,0.03961,1.34163
2.5,0.04131,1.36431
2.6,0.04296,1.38503
2.7,0.04454,1.40561
2.8,0.04619,1.42681
2.9,0.04787,1.44737
3,0.04959,1.4696
3.1,0.05133,1.49245
3.2,0.05316,1.5163
3.3,0.0549,1.53908
3.4,0.05658,1.56065
3.5,0.05819,1.58123
3.6,0.05979,1.60146
3.7,0.06141,1.62168
3.8,0.06305,1.64176
3.9,0.06468,1.66274
4,0.06634,1.68449
4.1,0.06802,1.70546
4.2,0.06966,1.72603
4.3,0.07142,1.74828
4.4,0.07307,1.76952
4.5,0.07465,1.78775
4.6,0.07641,1.81078
4.7,0.07819,1.83349
4.8,0.0799,1.85447
4.9,0.08163,1.87653
5,0.08335,1.89796
5.1,0.0849,1.91649
5.2,0.08648,1.93598
5.3,0.08812,1.95668
5.4,0.08977,1.97865
5.5,0.09148,2.00084
5.6,0.09317,2.02264
5.7,0.09485,2.04491
5.8,0.09651,2.0657
5.9,0.0982,2.08764
6,0.09992,2.11061
