General : Start date,8/13/2020,
General : End date,8/13/2020,
General : Unique identifier,{C51CCE26-85C0-47D7-AB26-F739D4A74DFF},
Specimen notes : Length, D1, D2
Specimen notes : Genotype and WR,1391 P4 W1 1,
Break (Standard) : Load at Break (Standard),8.86845,N
Maximum Load : Maximum Load,12.19179,N
,,
Time,Extension,Load
(s),(mm),(N)
0,0,0.66542
0.1,0.00004,0.66633
0.2,0.00041,0.67096
0.3,0.00131,0.68574
0.4,0.00301,0.71274
0.5,0.00533,0.74968
0.6,0.0081,0.79213
0.7,0.01091,0.83464
0.8,0.01301,0.86625
0.9,0.01466,0.89027
1,0.01626,0.91357
1.1,0.01784,0.93622
1.2,0.01953,0.95985
1.3,0.02119,0.9828
1.4,0.02274,1.00397
1.5,0.0243,1.02619
1.6,0.02587,1.0482
1.7,0.02755,1.07316
1.8,0.02921,1.09644
1.9,0.03087,1.12106
2,0.0326,1.14491
2.1,0.03432,1.16961
2.2,0.03604,1.19378
2.3,0.03775,1.21808
2.4,0.03953,1.24353
2.5,0.04122,1.26659
2.6,0.04288,1.2891
2.7,0.04458,1.31264
2.8,0.04634,1.33682
2.9,0.04807,1.36037
3,0.04977,1.38385
3.1,0.05149,1.40705
3.2,0.0531,1.42847
3.3,0.05468,1.44856
3.4,0.05618,1.46803
3.5,0.05777,1.48938
3.6,0.0594,1.51021
3.7,0.06117,1.53384
3.8,0.06286,1.55439
3.9,0.06452,1.57373
4,0.06618,1.59305
4.1,0.06785,1.61092
4.2,0.06948,1.62728
4.3,0.07119,1.64726
4.4,0.07284,1.66436
4.5,0.07447,1.68317
4.6,0.07612,1.70159
4.7,0.07777,1.72129
4.8,0.07945,1.74204
4.9,0.08112,1.76312
5,0.0828,1.78479
5.1,0.08437,1.80606
5.2,0.08619,1.8284
5.3,0.08795,1.85194
5.4,0.08952,1.87109
5.5,0.09119,1.89251
5.6,0.0929,1.91586
5.7,0.09456,1.93757
5.8,0.09615,1.95698
5.9,0.09775,1.97676
6,0.09935,1.99674
6.1,0.101,2.01795
6.2,0.10274,2.04047
6.3,0.10456,2.06342
6.4,0.10631,2.08568
6.5,0.10802,2.10713
6.6,0.10972,2.13046
6.7,0.11139,2.15069
6.8,0.1129,2.16664
6.9,0.1146,2.18799
7,0.11661,2.21327
7.1,0.11837,2.23207
7.2,0.11992,2.24674
7.3,0.12148,2.26203
7.4,0.12313,2.27767
7.5,0.12476,2.29607
7.6,0.12635,2.31213
7.7,0.12797,2.33043
7.8,0.12951,2.34587
7.9,0.13111,2.36338
8,0.13281,2.38268
8.1,0.1345,2.40125
8.2,0.13619,2.42105
8.3,0.13791,2.43935
8.4,0.13957,2.45694
8.5,0.14158,2.48143
8.6,0.14334,2.49921
8.7,0.14497,2.51481
8.8,0.14666,2.53138
8.9,0.14827,2.54709
9,0.1499,2.56305
9.1,0.15156,2.58028
9.2,0.15315,2.5945
9.3,0.15478,2.61027
