General : Start date,8/14/2020,
General : End date,8/14/2020,
General : Unique identifier,{953E38FC-6E8F-4E72-9FFF-65473B8BAC12},
Specimen notes : Length, D1, D2
Specimen notes : Genotype and WR,1391 P2 W1 3,
Break (Standard) : Load at Break (Standard),2.82244,N
Maximum Load : Maximum Load,6.43006,N
,,
Time,Extension,Load
(s),(mm),(N)
0,0,0.58589
0.1,0.00005,0.58659
0.2,0.00054,0.592
0.3,0.00148,0.60387
0.4,0.00312,0.6228
0.5,0.00536,0.64904
0.6,0.00791,0.67825
0.7,0.01039,0.70479
0.8,0.01242,0.72588
0.9,0.01433,0.74504
1,0.01614,0.76287
1.1,0.01778,0.7789
1.2,0.01937,0.79356
1.3,0.02095,0.80769
1.4,0.02256,0.82225
1.5,0.02419,0.83654
1.6,0.02589,0.85176
1.7,0.02765,0.86798
1.8,0.02947,0.88359
1.9,0.03116,0.89737
2,0.03286,0.91148
2.1,0.03457,0.92606
2.2,0.03621,0.93867
2.3,0.03788,0.95168
2.4,0.03979,0.96804
2.5,0.04157,0.98118
2.6,0.0432,0.99259
2.7,0.04483,1.00438
2.8,0.04642,1.01541
2.9,0.04805,1.02735
3,0.04966,1.03801
3.1,0.05125,1.0489
3.2,0.05278,1.05815
3.3,0.05438,1.06944
3.4,0.05601,1.08029
3.5,0.05767,1.09175
3.6,0.05935,1.10248
3.7,0.06101,1.11285
3.8,0.06275,1.12432
3.9,0.06451,1.13536
4,0.06617,1.1453
4.1,0.06781,1.15449
4.2,0.06943,1.16294
4.3,0.07108,1.17175
4.4,0.07279,1.18079
4.5,0.0745,1.19019
4.6,0.07618,1.19919
4.7,0.07785,1.20813
4.8,0.0795,1.21633
4.9,0.0812,1.22544
5,0.08289,1.23419
5.1,0.08462,1.24397
5.2,0.08631,1.25314
5.3,0.08791,1.26119
5.4,0.08956,1.2697
5.5,0.09126,1.27899
5.6,0.09291,1.28781
5.7,0.09461,1.29715
5.8,0.09643,1.30714
5.9,0.09819,1.31651
6,0.09984,1.32432
6.1,0.10145,1.33095
6.2,0.10307,1.33903
6.3,0.10465,1.34571
6.4,0.10624,1.35339
6.5,0.10787,1.36107
6.6,0.10956,1.36964
6.7,0.11124,1.37762
6.8,0.11286,1.38464
6.9,0.1145,1.39271
7,0.11608,1.39982
7.1,0.11782,1.40884
7.2,0.1196,1.41821
7.3,0.12129,1.42605
7.4,0.12289,1.4332
7.5,0.12449,1.44015
7.6,0.12619,1.44837
7.7,0.12777,1.4549
7.8,0.12937,1.46198
7.9,0.131,1.46991
8,0.13263,1.47733
8.1,0.13431,1.48575
8.2,0.13602,1.49411
8.3,0.13765,1.50122
8.4,0.13932,1.50935
8.5,0.14102,1.51785
8.6,0.14274,1.52758
8.7,0.14447,1.53658
8.8,0.1462,1.54603
8.9,0.14783,1.55403
9,0.14956,1.56358
9.1,0.15132,1.57365
9.2,0.15308,1.58389
9.3,0.15479,1.59358
9.4,0.15646,1.60351
9.5,0.15822,1.61414
9.6,0.15987,1.62349
9.7,0.16152,1.63178
9.8,0.16326,1.64181
9.9,0.16492,1.65082
10,0.16653,1.6587
10.1,0.1682,1.66839
10.2,0.16986,1.6775
10.3,0.17142,1.68535
10.4,0.17345,1.69995
10.5,0.17523,1.70966
10.6,0.17682,1.71799
10.7,0.17849,1.7277
10.8,0.18019,1.73784
10.9,0.1817,1.74569
11,0.18323,1.7536
11.1,0.18483,1.76296
11.2,0.18654,1.77395
11.3,0.18821,1.78415
11.4,0.18987,1.79338
11.5,0.19157,1.8038
11.6,0.19324,1.81388
11.7,0.19488,1.82371
11.8,0.19657,1.834
11.9,0.1983,1.84439
12,0.19999,1.85401
12.1,0.20156,1.86206
12.2,0.20328,1.87306
12.3,0.20509,1.88412
12.4,0.2068,1.89359
12.5,0.2083,1.89975
12.6,0.20983,1.90678
12.7,0.21146,1.91595
12.8,0.21303,1.92381
12.9,0.21459,1.93134
13,0.21611,1.93878
13.1,0.21768,1.94699
13.2,0.21931,1.95512
13.3,0.22093,1.96369
13.4,0.22261,1.97266
13.5,0.2243,1.98154
13.6,0.22592,1.98955
13.7,0.22767,1.99884
13.8,0.22942,2.00757
13.9,0.23121,2.01747
14,0.23296,2.02698
14.1,0.23473,2.03607
14.2,0.23654,2.04632
14.3,0.2382,2.05318
14.4,0.23978,2.06035
14.5,0.24137,2.06723
14.6,0.243,2.07532
14.7,0.24465,2.08288
14.8,0.24633,2.09108
14.9,0.24795,2.09855
15,0.24955,2.10566
15.1,0.2512,2.11395
15.2,0.25286,2.12195
15.3,0.25455,2.13019
15.4,0.25619,2.13813
15.5,0.25793,2.14685
15.6,0.25972,2.15646
15.7,0.26138,2.16439
15.8,0.26307,2.1719
15.9,0.26467,2.17842
16,0.26621,2.18401
16.1,0.26783,2.19122
16.2,0.26954,2.19936
16.3,0.27119,2.20688
16.4,0.27282,2.21362
16.5,0.27448,2.22102
16.6,0.27609,2.22701
16.7,0.27781,2.23575
16.8,0.27952,2.24396
16.9,0.28111,2.25036
17,0.28286,2.25873
17.1,0.28462,2.26704
17.2,0.28631,2.27412
17.3,0.28796,2.28201
17.4,0.28957,2.28744
17.5,0.29117,2.29392
17.6,0.29284,2.30157
17.7,0.29453,2.30827
17.8,0.29617,2.31596
17.9,0.29783,2.32283
18,0.29951,2.33062
18.1,0.30121,2.33778
18.2,0.30289,2.34456
