General : Start date,8/13/2020,
General : End date,8/13/2020,
General : Unique identifier,{1D50CE63-3DD0-4F67-B238-2C6B6A7493DC},
Specimen notes : Length, D1, D2
Specimen notes : Genotype and WR,1391 P6 W1 1,
Break (Standard) : Load at Break (Standard),5.98999,N
Maximum Load : Maximum Load,9.22986,N
,,
Time,Extension,Load
(s),(mm),(N)
0,0,0.53953
0.1,0.00002,0.5388
0.2,0.0003,0.54184
0.3,0.00106,0.55249
0.4,0.0025,0.57339
0.5,0.0065,0.63203
0.6,0.00909,0.66135
0.7,0.01083,0.68071
0.8,0.01243,0.69607
0.9,0.01416,0.7128
1,0.01605,0.73141
1.1,0.01789,0.74729
1.2,0.01963,0.76197
1.3,0.02148,0.77678
1.4,0.02319,0.78966
1.5,0.02478,0.80187
1.6,0.0264,0.81388
1.7,0.02807,0.82623
1.8,0.0297,0.83679
1.9,0.03141,0.84773
2,0.03314,0.85756
2.1,0.03482,0.8693
2.2,0.03638,0.88064
2.3,0.03796,0.89391
2.4,0.03976,0.90917
2.5,0.04147,0.92097
2.6,0.04309,0.93423
2.7,0.04473,0.94652
2.8,0.04643,0.95975
2.9,0.04811,0.972
3,0.04974,0.9845
3.1,0.05137,0.99786
3.2,0.053,1.01075
3.3,0.05458,1.02296
3.4,0.05621,1.03535
3.5,0.05786,1.04786
3.6,0.05951,1.05872
3.7,0.06125,1.07128
3.8,0.06292,1.0834
3.9,0.06455,1.09146
4,0.06623,1.10267
4.1,0.0679,1.11031
4.2,0.06955,1.11488
4.3,0.07126,1.12072
4.4,0.07306,1.12757
4.5,0.0749,1.13471
4.6,0.07647,1.14351
4.7,0.07811,1.16067
4.8,0.0798,1.17518
4.9,0.08139,1.18616
5,0.08302,1.19865
5.1,0.0847,1.21303
5.2,0.08631,1.22312
5.3,0.08791,1.23376
5.4,0.08954,1.24762
5.5,0.0912,1.26242
5.6,0.09283,1.27595
5.7,0.09468,1.29439
5.8,0.09641,1.30936
