General : Start date,8/13/2020,
General : End date,8/13/2020,
General : Unique identifier,{B59DCE95-F1E9-47B7-AF3F-7289C9E9C4FB},
Specimen notes : Length, D1, D2
Specimen notes : Genotype and WR,1391 P3 W2 2,
Break (Standard) : Load at Break (Standard),11.53369,N
Maximum Load : Maximum Load,13.89485,N
,,
Time,Extension,Load
(s),(mm),(N)
0,0,0.70795
0.1,0.00009,0.7082
0.2,0.00092,0.71455
0.3,0.00317,0.73263
0.4,0.0054,0.74855
0.5,0.00739,0.76283
0.6,0.00925,0.77606
0.7,0.01104,0.78856
0.8,0.01273,0.79984
0.9,0.01442,0.81159
1,0.01609,0.82257
1.1,0.01771,0.83369
1.2,0.01946,0.84527
1.3,0.02129,0.85816
1.4,0.02313,0.87099
1.5,0.02488,0.88316
1.6,0.02653,0.89369
1.7,0.0282,0.90543
1.8,0.02986,0.91684
1.9,0.03151,0.92786
2,0.03321,0.93987
2.1,0.0349,0.95121
2.2,0.03662,0.96319
2.3,0.03834,0.9755
2.4,0.03993,0.98585
2.5,0.04152,0.9971
2.6,0.04331,1.00965
2.7,0.04496,1.0213
2.8,0.04663,1.03224
2.9,0.04829,1.0435
3,0.04996,1.05528
3.1,0.0515,1.06548
3.2,0.05302,1.07522
3.3,0.05469,1.0872
3.4,0.05624,1.09784
3.5,0.05776,1.10798
3.6,0.05932,1.11925
3.7,0.06098,1.13055
3.8,0.06258,1.14088
3.9,0.06421,1.15177
4,0.06582,1.16239
4.1,0.06751,1.17328
4.2,0.06917,1.18435
4.3,0.07077,1.19472
4.4,0.07256,1.2063
4.5,0.07443,1.21888
4.6,0.07615,1.22991
4.7,0.07788,1.24083
4.8,0.07958,1.25186
4.9,0.08126,1.26248
5,0.08296,1.27355
5.1,0.08468,1.28488
5.2,0.08635,1.29542
5.3,0.08805,1.30752
5.4,0.08971,1.31802
5.5,0.0914,1.32938
5.6,0.09312,1.34083
5.7,0.0948,1.35209
5.8,0.09643,1.36309
5.9,0.09811,1.37382
6,0.09991,1.38617
6.1,0.10161,1.39753
6.2,0.10317,1.40765
6.3,0.10481,1.41878
6.4,0.10643,1.43013
6.5,0.10801,1.44154
6.6,0.10967,1.4534
6.7,0.11133,1.4649
6.8,0.11303,1.47775
6.9,0.11465,1.48975
7,0.11629,1.50188
7.1,0.11794,1.51446
7.2,0.11961,1.52746
7.3,0.12129,1.54015
7.4,0.12301,1.55311
7.5,0.12472,1.56672
7.6,0.12638,1.57905
7.7,0.12802,1.59238
7.8,0.12984,1.60674
7.9,0.13156,1.61967
8,0.13329,1.63272
8.1,0.13487,1.64411
8.2,0.13642,1.65557
8.3,0.13798,1.66733
8.4,0.13952,1.67778
8.5,0.14107,1.68931
8.6,0.14265,1.70117
8.7,0.14431,1.7134
8.8,0.14598,1.72577
8.9,0.14763,1.73776
9,0.14919,1.74882
9.1,0.15088,1.76153
9.2,0.15273,1.77576
9.3,0.15444,1.78832
9.4,0.15604,1.79899
9.5,0.15769,1.81098
9.6,0.15939,1.82358
9.7,0.16102,1.83503
9.8,0.16271,1.84714
9.9,0.16444,1.85935
10,0.16621,1.87271
10.1,0.16802,1.8862
10.2,0.16975,1.89813
10.3,0.17142,1.91008
10.4,0.17312,1.92264
10.5,0.1747,1.93369
10.6,0.17636,1.94547
10.7,0.17803,1.95782
10.8,0.17974,1.97064
10.9,0.18133,1.98229
11,0.18289,1.99419
11.1,0.18458,2.00736
11.2,0.18633,2.02146
11.3,0.188,2.03395
11.4,0.18964,2.04689
11.5,0.19121,2.05826
11.6,0.19282,2.07123
11.7,0.1944,2.08301
11.8,0.19602,2.09528
11.9,0.19768,2.10833
12,0.19937,2.12147
12.1,0.20104,2.13344
12.2,0.20278,2.14719
12.3,0.20431,2.1571
12.4,0.20607,2.17096
12.5,0.20789,2.18516
12.6,0.20953,2.19676
12.7,0.21124,2.2089
12.8,0.21294,2.22212
12.9,0.21456,2.2343
13,0.21618,2.24645
13.1,0.21781,2.25928
13.2,0.21949,2.27183
13.3,0.2211,2.28383
13.4,0.22273,2.29689
13.5,0.22438,2.30905
13.6,0.22603,2.32115
13.7,0.22767,2.333
13.8,0.22933,2.34622
13.9,0.23104,2.35914
14,0.23275,2.37181
14.1,0.23442,2.38385
14.2,0.23606,2.39632
14.3,0.23786,2.40968
14.4,0.23959,2.42324
14.5,0.24129,2.43567
14.6,0.24301,2.44814
14.7,0.24472,2.46102
14.8,0.2463,2.47223
14.9,0.24785,2.48401
15,0.24955,2.49739
15.1,0.25124,2.51052
15.2,0.25289,2.52339
15.3,0.2546,2.53694
15.4,0.25624,2.54949
15.5,0.25794,2.56308
15.6,0.25949,2.57452
15.7,0.26138,2.59118
15.8,0.26319,2.60599
15.9,0.26488,2.61942
16,0.26655,2.63293
16.1,0.26822,2.64591
16.2,0.2699,2.65961
16.3,0.27156,2.6727
16.4,0.27316,2.68534
16.5,0.27468,2.69679
16.6,0.27626,2.7102
16.7,0.27786,2.7231
16.8,0.27947,2.73605
16.9,0.28102,2.74839
17,0.28263,2.76171
17.1,0.28433,2.77625
17.2,0.28598,2.78929
17.3,0.28771,2.80279
17.4,0.28943,2.81704
17.5,0.29118,2.83182
17.6,0.29308,2.84946
17.7,0.29486,2.86324
17.8,0.29653,2.87762
17.9,0.29824,2.89162
18,0.2999,2.90545
18.1,0.30153,2.91849
18.2,0.30321,2.93335
18.3,0.30491,2.94753
18.4,0.30656,2.96201
18.5,0.30819,2.97467
18.6,0.3098,2.98802
18.7,0.31138,3.00116
18.8,0.31295,3.0135
18.9,0.31448,3.02609
19,0.31629,3.04328
19.1,0.31818,3.06016
19.2,0.31989,3.0734
19.3,0.3216,3.0875
19.4,0.32327,3.10202
19.5,0.32499,3.11778
19.6,0.32672,3.13242
19.7,0.32838,3.14744
19.8,0.32997,3.16049
19.9,0.33155,3.17401
20,0.33324,3.18891
20.1,0.33494,3.2034
20.2,0.33659,3.21763
20.3,0.33834,3.23328
