General : Start date,8/13/2020,
General : End date,8/13/2020,
General : Unique identifier,{23A22270-0A85-48C6-9DD1-229B6A4E66DC},
Specimen notes : Length, D1, D2
Specimen notes : Genotype and WR,1391 P2 W2 3,
Break (Standard) : Load at Break (Standard),10.21687,N
Maximum Load : Maximum Load,15.76979,N
,,
Time,Extension,Load
(s),(mm),(N)
0,0,0.49584
0.1,0.00003,0.4966
0.2,0.00033,0.50044
0.3,0.0012,0.50193
0.4,0.00299,0.50407
0.5,0.00667,0.53294
0.6,0.00922,0.57737
0.7,0.011,0.60445
0.8,0.0126,0.62903
0.9,0.01421,0.65282
1,0.01581,0.67631
1.1,0.01753,0.70575
1.2,0.01916,0.73276
1.3,0.02081,0.7588
1.4,0.02246,0.78348
1.5,0.02414,0.80716
1.6,0.0259,0.82904
1.7,0.02755,0.85105
1.8,0.02927,0.87462
1.9,0.03097,0.89553
2,0.03298,0.9212
2.1,0.03476,0.94473
2.2,0.03643,0.96876
2.3,0.03816,0.99404
2.4,0.03978,1.01799
2.5,0.04138,1.0426
2.6,0.04304,1.0689
2.7,0.0448,1.0962
2.8,0.04647,1.12186
2.9,0.0481,1.14634
3,0.04975,1.17221
3.1,0.05143,1.19806
3.2,0.05312,1.22467
3.3,0.05476,1.2503
3.4,0.05636,1.27546
3.5,0.05797,1.30111
3.6,0.05951,1.32405
3.7,0.06129,1.35232
3.8,0.06301,1.37915
3.9,0.06474,1.40563
4,0.06636,1.42924
4.1,0.06797,1.45112
4.2,0.06951,1.46808
4.3,0.0711,1.48538
4.4,0.07271,1.50322
4.5,0.07422,1.51945
4.6,0.07579,1.53743
4.7,0.07739,1.55859
4.8,0.07906,1.58088
4.9,0.08074,1.60275
5,0.08246,1.62264
5.1,0.08409,1.64262
5.2,0.08585,1.66469
5.3,0.08769,1.68641
5.4,0.08945,1.70664
5.5,0.09116,1.72708
5.6,0.09287,1.74976
5.7,0.09455,1.77112
5.8,0.09622,1.79004
5.9,0.09788,1.80625
6,0.09954,1.82023
6.1,0.10111,1.83642
6.2,0.10287,1.85781
6.3,0.10472,1.88439
6.4,0.10658,1.90983
6.5,0.10819,1.93068
6.6,0.10983,1.95416
6.7,0.1115,1.98122
6.8,0.11319,2.0139
6.9,0.11483,2.04367
7,0.11663,2.07841
7.1,0.11847,2.11376
7.2,0.12014,2.1437
7.3,0.12173,2.17229
7.4,0.12336,2.20228
7.5,0.12502,2.2331
7.6,0.1266,2.2624
7.7,0.12819,2.29141
7.8,0.12979,2.32073
7.9,0.13144,2.35005
8,0.13302,2.37855
8.1,0.13464,2.4078
8.2,0.1362,2.43428
8.3,0.1378,2.46362
8.4,0.13938,2.492
8.5,0.14111,2.52484
8.6,0.14285,2.55766
8.7,0.14453,2.5866
8.8,0.14618,2.61519
8.9,0.14789,2.64529
9,0.14957,2.67425
9.1,0.15124,2.70127
9.2,0.15289,2.72888
9.3,0.15456,2.75533
9.4,0.15625,2.78151
9.5,0.15794,2.80684
9.6,0.15969,2.83438
9.7,0.16148,2.86367
9.8,0.1631,2.88535
9.9,0.16473,2.90715
10,0.16638,2.93145
10.1,0.168,2.9532
10.2,0.16955,2.97273
10.3,0.17121,2.99676
10.4,0.17288,3.02008
10.5,0.1745,3.04142
10.6,0.17615,3.06343
10.7,0.17774,3.08247
10.8,0.17939,3.10336
10.9,0.18106,3.12521
11,0.18277,3.14639
11.1,0.18452,3.16857
11.2,0.18621,3.18958
11.3,0.18791,3.21157
11.4,0.18964,3.23363
11.5,0.19134,3.25495
11.6,0.19299,3.27585
11.7,0.19465,3.29678
11.8,0.19642,3.32235
11.9,0.19815,3.34442
12,0.19986,3.36644
12.1,0.20155,3.38864
12.2,0.20314,3.40728
12.3,0.20474,3.4275
12.4,0.20635,3.44821
12.5,0.20802,3.47084
12.6,0.20962,3.49174
12.7,0.21116,3.51141
12.8,0.21279,3.53198
12.9,0.21453,3.55612
13,0.21616,3.57525
13.1,0.21779,3.59504
13.2,0.21952,3.61863
13.3,0.22121,3.63976
13.4,0.22279,3.65772
13.5,0.22444,3.67723
13.6,0.22621,3.69948
13.7,0.22792,3.72019
13.8,0.22962,3.73927
13.9,0.23119,3.75545
14,0.23281,3.7728
14.1,0.23442,3.79097
14.2,0.23608,3.81021
14.3,0.23776,3.83006
14.4,0.23947,3.85233
14.5,0.24118,3.87178
14.6,0.24289,3.89172
14.7,0.2446,3.91228
