General : Start date,9/3/2020,
General : End date,9/3/2020,
General : Unique identifier,{15D04EF1-69E4-48B3-BE0C-EA2C38487346},
Specimen notes : Length, D1, D2
Specimen notes : Genotype and WR,1395 P1 W1 1,
Break (Standard) : Load at Break (Standard),5.66281,N
Maximum Load : Maximum Load,11.77265,N
,,
Time,Extension,Load
(s),(mm),(N)
0,0,0.29784
0.1,0.00025,0.30216
0.2,0.00145,0.32475
0.3,0.00314,0.35583
0.4,0.00512,0.39135
0.5,0.00713,0.42732
0.6,0.00906,0.4613
0.7,0.01093,0.49406
0.8,0.01269,0.52507
0.9,0.01444,0.55676
1,0.01606,0.58456
1.1,0.01782,0.61559
1.2,0.01957,0.6444
1.3,0.02118,0.67052
1.4,0.02284,0.69803
1.5,0.0245,0.72618
1.6,0.0262,0.75463
1.7,0.0278,0.78003
1.8,0.02944,0.80546
1.9,0.03118,0.83367
2,0.03282,0.8601
2.1,0.03445,0.88598
2.2,0.03615,0.9137
2.3,0.0378,0.93903
2.4,0.03945,0.96527
2.5,0.0411,0.99131
2.6,0.04282,1.0191
2.7,0.04447,1.04452
2.8,0.04615,1.07067
2.9,0.04779,1.09583
3,0.04964,1.12515
3.1,0.05136,1.1504
3.2,0.05301,1.1738
3.3,0.05471,1.19902
3.4,0.0563,1.22077
3.5,0.05792,1.24463
3.6,0.05959,1.26635
3.7,0.06126,1.28871
3.8,0.06282,1.30837
3.9,0.06449,1.33117
4,0.06611,1.35123
4.1,0.06775,1.37242
4.2,0.06935,1.39256
4.3,0.07085,1.41076
4.4,0.07255,1.43453
4.5,0.07427,1.45578
4.6,0.07592,1.47629
4.7,0.07761,1.49732
4.8,0.07927,1.51805
4.9,0.0809,1.53719
5,0.08255,1.55595
5.1,0.08426,1.57782
5.2,0.08591,1.5971
5.3,0.08762,1.61707
5.4,0.08933,1.63587
5.5,0.09095,1.65406
5.6,0.09257,1.67054
5.7,0.09437,1.69141
5.8,0.09614,1.71098
5.9,0.09784,1.72975
6,0.09947,1.74757
6.1,0.10111,1.76584
6.2,0.10281,1.78539
6.3,0.10455,1.80396
6.4,0.10623,1.82266
6.5,0.10792,1.842
6.6,0.10962,1.86004
6.7,0.1113,1.87938
6.8,0.11301,1.89791
6.9,0.11466,1.91483
7,0.11635,1.93447
7.1,0.11801,1.95235
7.2,0.11972,1.97112
7.3,0.12144,1.99057
7.4,0.12318,2.01028
7.5,0.12483,2.02697
7.6,0.12658,2.04696
7.7,0.12855,2.07208
7.8,0.13027,2.09042
7.9,0.13172,2.10179
8,0.13333,2.11938
8.1,0.13502,2.13892
8.2,0.13662,2.155
8.3,0.13817,2.17043
8.4,0.13984,2.18974
8.5,0.14154,2.20859
8.6,0.14314,2.22532
8.7,0.14475,2.24325
8.8,0.14642,2.25985
8.9,0.14807,2.27806
9,0.14971,2.29744
