General : Start date,9/3/2020,
General : End date,9/3/2020,
General : Unique identifier,{965CFDFC-9040-4818-BDDA-95508AE6CB5B},
Specimen notes : Length, D1, D2
Specimen notes : Genotype and WR,1395 P5 W1 2,
Break (Standard) : Load at Break (Standard),12.48419,N
Maximum Load : Maximum Load,12.48419,N
,,
Time,Extension,Load
(s),(mm),(N)
0,0,0.31321
0.1,0.0001,0.31457
0.2,0.00055,0.32239
0.3,0.00314,0.36849
0.4,0.00547,0.4059
0.5,0.00732,0.43296
0.6,0.00905,0.45712
0.7,0.01076,0.47991
0.8,0.01249,0.50237
0.9,0.01414,0.52178
1,0.01588,0.54217
1.1,0.01761,0.56247
1.2,0.01935,0.58234
1.3,0.02103,0.60039
1.4,0.02271,0.61815
1.5,0.02437,0.63673
1.6,0.02593,0.65362
1.7,0.02755,0.67259
1.8,0.02936,0.69375
1.9,0.03117,0.7155
2,0.03286,0.73476
2.1,0.03453,0.753
2.2,0.03621,0.7713
2.3,0.03787,0.78991
2.4,0.03959,0.80892
2.5,0.04126,0.82783
2.6,0.04295,0.84619
2.7,0.0447,0.8655
2.8,0.04645,0.88456
2.9,0.0481,0.90301
3,0.04983,0.92295
3.1,0.05185,0.94848
3.2,0.05363,0.9694
3.3,0.05503,0.98482
3.4,0.05665,1.0055
3.5,0.05839,1.02783
3.6,0.05998,1.04686
3.7,0.0615,1.06479
3.8,0.06317,1.08698
3.9,0.06485,1.10746
4,0.06643,1.12628
4.1,0.06805,1.14659
4.2,0.06972,1.16734
4.3,0.07137,1.18699
4.4,0.07303,1.207
4.5,0.07477,1.22799
4.6,0.07648,1.25016
4.7,0.0782,1.27081
4.8,0.07975,1.28752
4.9,0.08163,1.31168
5,0.0835,1.33511
5.1,0.08512,1.35357
5.2,0.08663,1.36925
5.3,0.08828,1.38887
5.4,0.0899,1.40786
5.5,0.09148,1.42568
5.6,0.09312,1.44538
5.7,0.09473,1.46379
5.8,0.09639,1.48391
5.9,0.09806,1.50342
6,0.09971,1.5223
6.1,0.10137,1.54277
6.2,0.10295,1.5584
6.3,0.1046,1.58064
6.4,0.10647,1.6056
6.5,0.10825,1.62802
6.6,0.10991,1.6475
6.7,0.1115,1.66432
6.8,0.11318,1.68608
6.9,0.11494,1.70702
7,0.11662,1.72669
7.1,0.1182,1.74308
7.2,0.11983,1.76061
7.3,0.12145,1.77857
7.4,0.12305,1.79814
7.5,0.12463,1.81368
7.6,0.12617,1.83045
7.7,0.12781,1.8511
7.8,0.1295,1.87177
7.9,0.13112,1.89015
8,0.13275,1.90935
8.1,0.13439,1.92905
8.2,0.13619,1.95262
8.3,0.13796,1.97301
8.4,0.1396,1.99235
8.5,0.14128,2.01284
8.6,0.14292,2.03189
8.7,0.14451,2.05073
8.8,0.14616,2.06963
8.9,0.14785,2.08858
9,0.14951,2.10792
9.1,0.15108,2.12474
9.2,0.15269,2.14131
9.3,0.15438,2.16232
9.4,0.15605,2.18313
9.5,0.15763,2.20063
9.6,0.15923,2.21925
9.7,0.16102,2.24369
9.8,0.16285,2.26847
9.9,0.16454,2.28832
10,0.16622,2.30765
10.1,0.16799,2.33195
10.2,0.16972,2.35419
10.3,0.17136,2.37351
10.4,0.17294,2.39165
10.5,0.17454,2.41094
10.6,0.1762,2.42951
10.7,0.17779,2.44897
10.8,0.17943,2.46865
10.9,0.18107,2.48828
11,0.18279,2.51031
11.1,0.18445,2.53024
11.2,0.18609,2.5495
11.3,0.18782,2.57055
11.4,0.18951,2.59151
11.5,0.19112,2.60964
11.6,0.19285,2.63143
11.7,0.1946,2.65314
11.8,0.19631,2.67293
11.9,0.19803,2.69379
12,0.19972,2.71535
12.1,0.20135,2.73401
12.2,0.203,2.75197
12.3,0.20469,2.7729
12.4,0.20642,2.79509
12.5,0.20811,2.81532
12.6,0.20981,2.83711
12.7,0.21148,2.85784
12.8,0.21311,2.87724
12.9,0.21481,2.89878
13,0.21661,2.92325
13.1,0.21826,2.94265
13.2,0.21981,2.96109
13.3,0.22149,2.98239
13.4,0.22311,3.00105
13.5,0.22466,3.01919
13.6,0.22624,3.03779
13.7,0.22783,3.05571
13.8,0.22947,3.07581
13.9,0.23116,3.09751
14,0.2328,3.11694
14.1,0.23447,3.13718
14.2,0.23608,3.15465
14.3,0.23771,3.17377
14.4,0.23938,3.19416
14.5,0.24104,3.21304
14.6,0.24273,3.2336
14.7,0.24441,3.25402
14.8,0.24617,3.27436
14.9,0.24801,3.29774
15,0.24977,3.31768
15.1,0.25138,3.33382
15.2,0.25295,3.34963
15.3,0.25462,3.36834
15.4,0.25631,3.38782
15.5,0.25795,3.40615
15.6,0.25957,3.42357
15.7,0.26121,3.44162
15.8,0.26289,3.46157
15.9,0.26463,3.48272
16,0.26637,3.50321
16.1,0.26794,3.51966
16.2,0.26965,3.53975
16.3,0.27135,3.55911
16.4,0.27301,3.57607
16.5,0.2746,3.59167
16.6,0.27612,3.60646
16.7,0.27774,3.62298
16.8,0.27943,3.64203
16.9,0.28108,3.65912
17,0.28277,3.67664
17.1,0.28444,3.69419
17.2,0.28606,3.71007
17.3,0.2877,3.72654
17.4,0.28939,3.74421
17.5,0.29111,3.76289
17.6,0.29276,3.78013
17.7,0.29438,3.79634
17.8,0.29602,3.81413
17.9,0.2978,3.83469
18,0.29959,3.85592
18.1,0.30139,3.87688
18.2,0.30323,3.89801
18.3,0.30504,3.91907
18.4,0.30677,3.93782
18.5,0.3084,3.9535
18.6,0.30994,3.9683
18.7,0.31161,3.9853
18.8,0.31331,4.00407
18.9,0.31506,4.0245
19,0.31676,4.04229
19.1,0.31839,4.05922
19.2,0.31994,4.07375
19.3,0.32151,4.08941
19.4,0.32309,4.10571
19.5,0.32485,4.1267
19.6,0.32641,4.14055
19.7,0.32798,4.15695
19.8,0.3296,4.17436
19.9,0.33133,4.19375
20,0.33307,4.21356
20.1,0.33471,4.231
20.2,0.3364,4.24888
20.3,0.33803,4.2658
20.4,0.33968,4.28387
20.5,0.34131,4.29992
20.6,0.34288,4.31544
20.7,0.34452,4.33161
20.8,0.34629,4.35273
20.9,0.34802,4.37044
21,0.3497,4.38741
21.1,0.35117,4.39829
21.2,0.35305,4.42136
21.3,0.35487,4.44236
21.4,0.3565,4.45617
21.5,0.35809,4.4703
21.6,0.35971,4.48659
21.7,0.36134,4.50271
21.8,0.36297,4.51898
21.9,0.36453,4.53303
22,0.36611,4.5477
22.1,0.36773,4.56369
22.2,0.36939,4.5815
22.3,0.37118,4.60116
22.4,0.37286,4.61704
22.5,0.37455,4.63464
22.6,0.37613,4.64874
22.7,0.37783,4.66581
22.8,0.37971,4.68683
22.9,0.3814,4.70244
23,0.38301,4.71655
23.1,0.38472,4.73442
23.2,0.3864,4.74932
23.3,0.38806,4.76437
23.4,0.38971,4.77863
23.5,0.3914,4.79518
23.6,0.39301,4.80977
23.7,0.39461,4.82361
23.8,0.3962,4.8378
23.9,0.39786,4.85398
24,0.39949,4.87001
24.1,0.40119,4.88712
24.2,0.40284,4.90287
24.3,0.40454,4.91997
24.4,0.40618,4.93406
24.5,0.40792,4.95241
24.6,0.40978,4.9734
24.7,0.4115,4.98935
24.8,0.41305,5.00087
24.9,0.41466,5.01403
25,0.41639,5.03161
25.1,0.41796,5.04251
25.2,0.41954,5.05585
25.3,0.4212,5.07146
25.4,0.42283,5.08515
25.5,0.42448,5.1001
25.6,0.42616,5.11542
25.7,0.42777,5.12907
25.8,0.42936,5.14239
25.9,0.43101,5.15795
26,0.4328,5.17632
26.1,0.43453,5.19261
26.2,0.43616,5.20646
26.3,0.43775,5.21899
26.4,0.43947,5.2351
26.5,0.44116,5.25022
26.6,0.44281,5.26399
26.7,0.44449,5.27824
26.8,0.44617,5.29261
26.9,0.44786,5.30734
27,0.44953,5.32126
27.1,0.45118,5.33524
27.2,0.45296,5.35298
27.3,0.45473,5.3696
27.4,0.45644,5.38442
27.5,0.45804,5.39655
27.6,0.4597,5.4109
27.7,0.46139,5.42591
27.8,0.46315,5.44424
27.9,0.46494,5.46299
28,0.46665,5.47926
28.1,0.46825,5.49223
28.2,0.46983,5.50534
28.3,0.47141,5.51909
28.4,0.47307,5.53457
28.5,0.47471,5.54904
28.6,0.47636,5.56356
28.7,0.47795,5.57641
28.8,0.47953,5.58861
28.9,0.48121,5.60388
29,0.48289,5.61895
29.1,0.48449,5.63182
29.2,0.48615,5.64544
29.3,0.48791,5.66233
29.4,0.48962,5.67729
29.5,0.49138,5.69335
29.6,0.49315,5.71042
29.7,0.49471,5.72133
29.8,0.49624,5.73171
29.9,0.49778,5.74319
30,0.49941,5.75672
30.1,0.50108,5.772
30.2,0.50276,5.78715
30.3,0.50445,5.80215
30.4,0.50616,5.81807
30.5,0.50792,5.83332
30.6,0.50964,5.84799
30.7,0.51137,5.86187
30.8,0.51305,5.87421
30.9,0.51456,5.88356
31,0.51619,5.89671
31.1,0.51809,5.91677
31.2,0.51987,5.93188
31.3,0.52152,5.94309
31.4,0.52313,5.9542
31.5,0.52472,5.96576
31.6,0.52632,5.97791
31.7,0.52797,5.99071
31.8,0.52963,6.00438
31.9,0.53129,6.01851
32,0.53292,6.03102
32.1,0.53456,6.04487
32.2,0.53626,6.05958
32.3,0.53802,6.07642
32.4,0.53965,6.08824
32.5,0.5413,6.10204
32.6,0.54308,6.11879
32.7,0.54481,6.13343
32.8,0.54648,6.14654
32.9,0.54809,6.15773
33,0.54979,6.1711
33.1,0.55147,6.18428
33.2,0.55311,6.19635
33.3,0.55472,6.20771
33.4,0.55634,6.21889
33.5,0.55792,6.22947
33.6,0.55948,6.23891
33.7,0.56101,6.24799
33.8,0.5626,6.25933
33.9,0.56419,6.27032
34,0.56587,6.28487
34.1,0.56758,6.29931
34.2,0.56938,6.31539
34.3,0.57106,6.32803
34.4,0.57286,6.34519
34.5,0.5747,6.36191
34.6,0.57654,6.37758
34.7,0.57821,6.38861
34.8,0.57978,6.39729
34.9,0.5814,6.40768
35,0.58304,6.41898
35.1,0.58469,6.43038
35.2,0.58632,6.44115
35.3,0.58807,6.45523
35.4,0.5898,6.46895
35.5,0.59145,6.48012
35.6,0.59302,6.48902
35.7,0.59456,6.49785
35.8,0.59629,6.51249
35.9,0.59801,6.5257
36,0.59965,6.53692
36.1,0.60124,6.54681
36.2,0.60285,6.5575
36.3,0.60456,6.57096
36.4,0.60618,6.58153
36.5,0.60782,6.59214
36.6,0.60951,6.60473
36.7,0.61114,6.61599
36.8,0.61283,6.6285
36.9,0.61449,6.63936
37,0.61617,6.65141
37.1,0.61795,6.66556
37.2,0.61972,6.67917
37.3,0.62147,6.69125
37.4,0.62306,6.69973
37.5,0.62466,6.70875
37.6,0.62637,6.72138
37.7,0.62818,6.73671
37.8,0.62991,6.74994
37.9,0.63148,6.75785
38,0.63309,6.76734
38.1,0.63477,6.77932
38.2,0.63642,6.79038
38.3,0.63798,6.79843
38.4,0.63954,6.80729
38.5,0.64116,6.81808
38.6,0.64282,6.82997
38.7,0.64454,6.84313
38.8,0.64625,6.85584
38.9,0.64788,6.8661
39,0.64954,6.87727
39.1,0.65143,6.89486
39.2,0.65322,6.90816
39.3,0.65485,6.91708
39.4,0.6565,6.92781
39.5,0.6582,6.94023
39.6,0.65981,6.9485
39.7,0.66135,6.95589
39.8,0.66296,6.96584
39.9,0.66455,6.97558
40,0.66618,6.98577
40.1,0.66782,6.99692
40.2,0.66951,7.00911
40.3,0.67129,7.02354
40.4,0.67309,7.03852
40.5,0.67491,7.0536
40.6,0.67662,7.06567
40.7,0.67842,7.08076
40.8,0.68009,7.09124
40.9,0.68203,7.1109
41,0.68392,7.12746
41.1,0.68548,7.1345
41.2,0.68713,7.14556
41.3,0.68896,7.16214
41.4,0.69035,7.16425
41.5,0.69181,7.1722
41.6,0.69346,7.18457
41.7,0.69496,7.19254
41.8,0.69645,7.20031
41.9,0.69802,7.21131
42,0.69965,7.22309
42.1,0.70126,7.23466
42.2,0.70279,7.2439
42.3,0.70445,7.25741
42.4,0.70622,7.273
42.5,0.70784,7.28348
42.6,0.70943,7.29396
42.7,0.71109,7.30747
42.8,0.71276,7.32124
42.9,0.71446,7.3339
43,0.71612,7.34525
43.1,0.71773,7.35606
43.2,0.71938,7.36745
43.3,0.72096,7.37638
43.4,0.7226,7.38795
43.5,0.72427,7.39927
43.6,0.72588,7.4087
43.7,0.72756,7.42132
43.8,0.72929,7.43504
43.9,0.73101,7.44764
44,0.73273,7.46035
44.1,0.73441,7.471
44.2,0.73621,7.48533
44.3,0.738,7.49892
44.4,0.73969,7.50957
44.5,0.74136,7.51906
44.6,0.74295,7.52679
44.7,0.74457,7.53518
44.8,0.74626,7.5468
44.9,0.74798,7.55797
45,0.74969,7.56975
45.1,0.75135,7.57948
45.2,0.75304,7.58968
45.3,0.75472,7.6007
45.4,0.75643,7.61138
45.5,0.75807,7.62092
45.6,0.75978,7.63244
45.7,0.76153,7.64536
45.8,0.76319,7.65472
45.9,0.76479,7.66219
46,0.76644,7.67149
46.1,0.76804,7.67909
46.2,0.76966,7.68798
46.3,0.77125,7.69563
46.4,0.77285,7.70377
46.5,0.7745,7.71314
46.6,0.77612,7.72145
46.7,0.77775,7.73076
46.8,0.7794,7.73951
46.9,0.78108,7.74887
47,0.7828,7.75961
47.1,0.78447,7.76752
47.2,0.78611,7.77666
47.3,0.78782,7.78762
47.4,0.78951,7.79733
47.5,0.79116,7.80638
47.6,0.79281,7.81476
47.7,0.79445,7.82293
47.8,0.79613,7.83208
47.9,0.79781,7.84204
48,0.7995,7.85177
48.1,0.80115,7.8605
48.2,0.80279,7.8687
48.3,0.80453,7.88034
48.4,0.80623,7.89004
48.5,0.80793,7.9
48.6,0.80979,7.91489
48.7,0.81152,7.92488
48.8,0.81311,7.93043
48.9,0.81487,7.94243
49,0.81667,7.95462
49.1,0.81826,7.96039
49.2,0.81983,7.96625
49.3,0.82144,7.97353
49.4,0.82303,7.97997
49.5,0.82468,7.98933
49.6,0.82633,7.99774
49.7,0.82796,8.00495
49.8,0.82949,8.01053
49.9,0.83102,8.01619
50,0.83261,8.02384
50.1,0.83427,8.03284
50.2,0.8359,8.04097
50.3,0.83758,8.04976
50.4,0.83937,8.06214
50.5,0.84107,8.07105
50.6,0.84274,8.07852
50.7,0.84442,8.08701
50.8,0.8461,8.09565
50.9,0.84779,8.10373
51,0.84949,8.11233
51.1,0.85118,8.12026
51.2,0.85281,8.12646
51.3,0.85442,8.13268
51.4,0.85609,8.13964
51.5,0.85772,8.14682
51.6,0.85932,8.15357
51.7,0.86095,8.15999
51.8,0.86262,8.16875
51.9,0.86432,8.17775
52,0.86602,8.18662
52.1,0.86755,8.1908
52.2,0.86925,8.20044
52.3,0.87114,8.2152
52.4,0.87296,8.22642
52.5,0.8747,8.23496
52.6,0.87642,8.24335
52.7,0.87813,8.25138
52.8,0.87981,8.25867
52.9,0.88151,8.26659
53,0.88329,8.27766
53.1,0.88495,8.28409
53.2,0.88662,8.29248
53.3,0.88838,8.3039
53.4,0.89007,8.31213
53.5,0.89174,8.32033
53.6,0.89334,8.32799
53.7,0.89502,8.33833
53.8,0.89668,8.34786
53.9,0.89845,8.36049
54,0.90022,8.37378
54.1,0.90193,8.38454
54.2,0.90358,8.39396
54.3,0.90526,8.40408
54.4,0.90681,8.41025
54.5,0.90835,8.41695
54.6,0.90994,8.42526
54.7,0.91158,8.43428
