General : Start date,"2020-08-07"
General : End date,"2020-08-07"
General : Unique identifier,"{51AA870B-E002-4A7D-B456-CC74826F6A78}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"P2 W2 5"
Break (Standard) : Load at Break (Standard),"16.56358",N
Maximum Load : Maximum Load,"16.87465",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.71485"
"0.10000","0.00010","0.71497"
"0.20000","0.00116","0.73130"
"0.30000","0.00312","0.76012"
"0.40000","0.00519","0.78870"
"0.50000","0.00720","0.81599"
"0.60000","0.00911","0.84147"
"0.70000","0.01086","0.86389"
"0.80000","0.01259","0.88625"
"0.90000","0.01437","0.90847"
"1.00000","0.01605","0.92908"
"1.10000","0.01777","0.95069"
"1.20000","0.01951","0.97196"
"1.30000","0.02126","0.99308"
"1.40000","0.02297","1.01365"
"1.50000","0.02473","1.03461"
"1.60000","0.02627","1.05191"
"1.70000","0.02808","1.07428"
"1.80000","0.02988","1.09587"
"1.90000","0.03145","1.11382"
"2.00000","0.03316","1.13525"
"2.10000","0.03492","1.15576"
"2.20000","0.03660","1.17555"
"2.30000","0.03821","1.19414"
"2.40000","0.03976","1.21258"
"2.50000","0.04139","1.23293"
"2.60000","0.04301","1.25240"
"2.70000","0.04458","1.27075"
"2.80000","0.04620","1.29011"
"2.90000","0.04786","1.31001"
"3.00000","0.04947","1.32925"
"3.10000","0.05111","1.34941"
"3.20000","0.05280","1.36991"
"3.30000","0.05444","1.38929"
"3.40000","0.05616","1.40982"
"3.50000","0.05785","1.42979"
"3.60000","0.05954","1.44953"
"3.70000","0.06126","1.47028"
"3.80000","0.06296","1.49039"
"3.90000","0.06460","1.50917"
"4.00000","0.06621","1.52747"
"4.10000","0.06786","1.54682"
"4.20000","0.06943","1.56411"
"4.30000","0.07093","1.58031"
"4.40000","0.07259","1.59986"
"4.50000","0.07434","1.62011"
"4.60000","0.07607","1.64096"
"4.70000","0.07779","1.66085"
"4.80000","0.07954","1.68159"
"4.90000","0.08116","1.69888"
"5.00000","0.08298","1.71993"
"5.10000","0.08466","1.73926"
"5.20000","0.08633","1.75742"
"5.30000","0.08799","1.77609"
"5.40000","0.08975","1.79550"
"5.50000","0.09142","1.81395"
"5.60000","0.09305","1.83193"
"5.70000","0.09466","1.84867"
"5.80000","0.09622","1.86477"
"5.90000","0.09777","1.88030"
"6.00000","0.09942","1.89783"
"6.10000","0.10102","1.91489"
"6.20000","0.10260","1.93139"
"6.30000","0.10417","1.94723"
"6.40000","0.10578","1.96393"
"6.50000","0.10741","1.98116"
"6.60000","0.10912","1.99950"
"6.70000","0.11082","2.01662"
"6.80000","0.11249","2.03319"
"6.90000","0.11426","2.05190"
"7.00000","0.11605","2.07076"
"7.10000","0.11780","2.08920"
"7.20000","0.11953","2.10691"
"7.30000","0.12121","2.12315"
"7.40000","0.12287","2.13933"
"7.50000","0.12460","2.15650"
"7.60000","0.12636","2.17494"
"7.70000","0.12810","2.19233"
"7.80000","0.12976","2.20807"
"7.90000","0.13140","2.22443"
"8.00000","0.13312","2.24136"
"8.10000","0.13482","2.25688"
"8.20000","0.13635","2.27026"
"8.30000","0.13816","2.29031"
"8.40000","0.13997","2.30986"
"8.50000","0.14158","2.32490"
"8.60000","0.14320","2.34041"
"8.70000","0.14489","2.35721"
"8.80000","0.14659","2.37471"
"8.90000","0.14821","2.39058"
"9.00000","0.14982","2.40618"
"9.10000","0.15148","2.42252"
"9.20000","0.15309","2.43792"
"9.30000","0.15468","2.45308"
"9.40000","0.15638","2.46978"
