General : Start date,"2020-08-07"
General : End date,"2020-08-07"
General : Unique identifier,"{BF63E978-200A-43A2-987D-E48DE719E5E7}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"P2 W2 3"
Break (Standard) : Load at Break (Standard),"20.89254",N
Maximum Load : Maximum Load,"27.29639",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.47720"
"0.10000","0.00014","0.47844"
"0.20000","0.00103","0.49712"
"0.30000","0.00243","0.52489"
"0.40000","0.00425","0.56004"
"0.50000","0.00632","0.59889"
"0.60000","0.00849","0.64098"
"0.70000","0.01060","0.68085"
"0.80000","0.01256","0.71687"
"0.90000","0.01455","0.75468"
"1.00000","0.01634","0.78647"
"1.10000","0.01801","0.81570"
"1.20000","0.01970","0.84552"
"1.30000","0.02134","0.87449"
"1.40000","0.02289","0.90114"
"1.50000","0.02449","0.92850"
"1.60000","0.02619","0.95784"
"1.70000","0.02784","0.98634"
"1.80000","0.02944","1.01344"
"1.90000","0.03105","1.04180"
"2.00000","0.03278","1.07228"
"2.10000","0.03450","1.10209"
"2.20000","0.03612","1.12981"
"2.30000","0.03789","1.16139"
"2.40000","0.03966","1.19326"
"2.50000","0.04139","1.22304"
"2.60000","0.04307","1.25224"
"2.70000","0.04479","1.28293"
"2.80000","0.04650","1.31326"
"2.90000","0.04819","1.34310"
"3.00000","0.04984","1.37139"
"3.10000","0.05145","1.39824"
"3.20000","0.05317","1.42816"
"3.30000","0.05485","1.45572"
"3.40000","0.05649","1.48127"
"3.50000","0.05821","1.50668"
"3.60000","0.05990","1.52467"
"3.70000","0.06154","1.53882"
"3.80000","0.06314","1.55833"
"3.90000","0.06474","1.58058"
"4.00000","0.06637","1.60239"
"4.10000","0.06809","1.62475"
"4.20000","0.06976","1.65083"
"4.30000","0.07137","1.67799"
"4.40000","0.07308","1.70731"
"4.50000","0.07470","1.73587"
"4.60000","0.07626","1.76307"
"4.70000","0.07781","1.79177"
"4.80000","0.07943","1.81999"
"4.90000","0.08103","1.84897"
"5.00000","0.08270","1.87991"
"5.10000","0.08445","1.91343"
"5.20000","0.08617","1.94503"
"5.30000","0.08788","1.97712"
"5.40000","0.08951","2.00620"
"5.50000","0.09115","2.03630"
"5.60000","0.09305","2.07319"
"5.70000","0.09473","2.10353"
"5.80000","0.09641","2.13354"
"5.90000","0.09813","2.16604"
"6.00000","0.09983","2.19745"
"6.10000","0.10151","2.22790"
"6.20000","0.10307","2.25496"
"6.30000","0.10466","2.28425"
"6.40000","0.10636","2.31692"
"6.50000","0.10798","2.34602"
"6.60000","0.10961","2.37573"
"6.70000","0.11122","2.40585"
"6.80000","0.11285","2.43618"
"6.90000","0.11460","2.47073"
"7.00000","0.11634","2.50554"
"7.10000","0.11809","2.53980"
"7.20000","0.11979","2.57257"
"7.30000","0.12137","2.60164"
"7.40000","0.12309","2.63654"
"7.50000","0.12480","2.67150"
"7.60000","0.12644","2.70372"
"7.70000","0.12808","2.73713"
"7.80000","0.12976","2.77171"
"7.90000","0.13143","2.80742"
"8.00000","0.13303","2.84032"
"8.10000","0.13464","2.87423"
"8.20000","0.13622","2.90743"
"8.30000","0.13783","2.94307"
"8.40000","0.13950","2.98028"
"8.50000","0.14125","3.02115"
"8.60000","0.14300","3.06208"
"8.70000","0.14465","3.09817"
"8.80000","0.14633","3.13600"
"8.90000","0.14810","3.17761"
"9.00000","0.14992","3.22016"
"9.10000","0.15151","3.25393"
"9.20000","0.15309","3.28819"
"9.30000","0.15477","3.32716"
"9.40000","0.15649","3.36719"
"9.50000","0.15812","3.40348"
"9.60000","0.15973","3.43869"
"9.70000","0.16134","3.47498"
"9.80000","0.16298","3.51238"
"9.90000","0.16453","3.54678"
"10.00000","0.16614","3.58290"
"10.10000","0.16776","3.62033"
"10.20000","0.16939","3.65825"
"10.30000","0.17107","3.69777"
"10.40000","0.17277","3.73862"
"10.50000","0.17450","3.77910"
"10.60000","0.17614","3.81671"
"10.70000","0.17785","3.85722"
"10.80000","0.17964","3.90055"
"10.90000","0.18143","3.94318"
"11.00000","0.18317","3.98377"
"11.10000","0.18480","4.01839"
"11.20000","0.18645","4.05479"
"11.30000","0.18815","4.09299"
"11.40000","0.18978","4.12802"
"11.50000","0.19138","4.16202"
"11.60000","0.19294","4.19496"
"11.70000","0.19456","4.23030"
"11.80000","0.19629","4.26993"
"11.90000","0.19806","4.31020"
"12.00000","0.19966","4.34215"
"12.10000","0.20121","4.37285"
"12.20000","0.20292","4.41151"
"12.30000","0.20476","4.45416"
"12.40000","0.20648","4.49044"
"12.50000","0.20815","4.52384"
"12.60000","0.20983","4.55931"
"12.70000","0.21148","4.59370"
"12.80000","0.21315","4.62888"
"12.90000","0.21480","4.66334"
"13.00000","0.21641","4.69568"
"13.10000","0.21804","4.73064"
"13.20000","0.21970","4.76538"
"13.30000","0.22136","4.79997"
"13.40000","0.22302","4.83489"
"13.50000","0.22467","4.86815"
"13.60000","0.22633","4.90218"
"13.70000","0.22794","4.93423"
"13.80000","0.22958","4.96731"
"13.90000","0.23119","4.99894"
"14.00000","0.23288","5.03478"
"14.10000","0.23457","5.06990"
"14.20000","0.23627","5.10538"
"14.30000","0.23799","5.14029"
"14.40000","0.23961","5.16985"
"14.50000","0.24117","5.19728"
"14.60000","0.24282","5.23035"
"14.70000","0.24445","5.26178"
"14.80000","0.24616","5.29571"
"14.90000","0.24784","5.32856"
"15.00000","0.24954","5.36160"
"15.10000","0.25118","5.39123"
"15.20000","0.25284","5.42169"
