General : Start date,"2020-08-07"
General : End date,"2020-08-07"
General : Unique identifier,"{4800A0F0-F5C7-4E7E-AAE0-A1764A8EFF5C}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"P2 W3 5"
Break (Standard) : Load at Break (Standard),"33.53431",N
Maximum Load : Maximum Load,"33.53431",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.63173"
"0.10000","0.00010","0.63242"
"0.20000","0.00097","0.65114"
"0.30000","0.00295","0.69310"
"0.40000","0.00525","0.73893"
"0.50000","0.00750","0.77974"
"0.60000","0.00954","0.81300"
"0.70000","0.01124","0.83641"
"0.80000","0.01289","0.85904"
"0.90000","0.01450","0.88145"
"1.00000","0.01611","0.90346"
"1.10000","0.01771","0.92471"
"1.20000","0.01933","0.94753"
"1.30000","0.02100","0.97099"
"1.40000","0.02262","0.99265"
"1.50000","0.02426","1.01298"
"1.60000","0.02600","1.03933"
"1.70000","0.02766","1.06407"
"1.80000","0.02951","1.09290"
"1.90000","0.03125","1.11790"
"2.00000","0.03299","1.14262"
"2.10000","0.03475","1.16864"
"2.20000","0.03643","1.19271"
"2.30000","0.03808","1.21616"
"2.40000","0.03967","1.23803"
"2.50000","0.04127","1.25976"
"2.60000","0.04287","1.28124"
"2.70000","0.04457","1.30486"
"2.80000","0.04620","1.32629"
"2.90000","0.04784","1.34816"
"3.00000","0.04952","1.37090"
"3.10000","0.05120","1.39318"
"3.20000","0.05283","1.41431"
"3.30000","0.05449","1.43606"
"3.40000","0.05601","1.45447"
"3.50000","0.05774","1.47917"
"3.60000","0.05955","1.50348"
"3.70000","0.06124","1.52504"
"3.80000","0.06290","1.54609"
"3.90000","0.06459","1.56687"
"4.00000","0.06631","1.58765"
"4.10000","0.06808","1.60928"
"4.20000","0.06971","1.62687"
"4.30000","0.07132","1.64576"
"4.40000","0.07297","1.66581"
"4.50000","0.07468","1.68687"
"4.60000","0.07641","1.70794"
"4.70000","0.07805","1.72630"
"4.80000","0.07969","1.74543"
"4.90000","0.08139","1.76528"
"5.00000","0.08314","1.78659"
"5.10000","0.08491","1.80715"
"5.20000","0.08648","1.82324"
"5.30000","0.08813","1.84199"
"5.40000","0.08977","1.86042"
"5.50000","0.09139","1.87833"
"5.60000","0.09305","1.89732"
"5.70000","0.09467","1.91454"
"5.80000","0.09636","1.93392"
"5.90000","0.09803","1.95250"
"6.00000","0.09963","1.96927"
"6.10000","0.10129","1.98722"
"6.20000","0.10295","2.00522"
"6.30000","0.10472","2.02566"
"6.40000","0.10643","2.04359"
"6.50000","0.10803","2.05895"
"6.60000","0.10963","2.07405"
"6.70000","0.11116","2.08846"
"6.80000","0.11307","2.11269"
"6.90000","0.11491","2.13327"
"7.00000","0.11651","2.14733"
"7.10000","0.11817","2.16369"
"7.20000","0.11985","2.18174"
"7.30000","0.12158","2.19976"
"7.40000","0.12316","2.21457"
"7.50000","0.12468","2.22820"
"7.60000","0.12628","2.24484"
"7.70000","0.12783","2.25966"
"7.80000","0.12945","2.27698"
"7.90000","0.13109","2.29349"
"8.00000","0.13278","2.31127"
"8.10000","0.13449","2.32886"
"8.20000","0.13611","2.34446"
"8.30000","0.13788","2.36441"
"8.40000","0.13964","2.38276"
"8.50000","0.14139","2.40174"
"8.60000","0.14312","2.41880"
"8.70000","0.14480","2.43518"
"8.80000","0.14641","2.44965"
"8.90000","0.14803","2.46399"
"9.00000","0.14969","2.48021"
"9.10000","0.15131","2.49540"
"9.20000","0.15294","2.51089"
"9.30000","0.15458","2.52707"
"9.40000","0.15630","2.54554"
"9.50000","0.15793","2.56081"
"9.60000","0.15963","2.58481"
"9.70000","0.16119","2.59756"
"9.80000","0.16286","2.61576"
"9.90000","0.16449","2.63182"
"10.00000","0.16611","2.64757"
"10.10000","0.16783","2.66607"
"10.20000","0.16960","2.68564"
"10.30000","0.17131","2.70216"
"10.40000","0.17302","2.71870"
"10.50000","0.17468","2.73343"
"10.60000","0.17631","2.74760"
"10.70000","0.17783","2.75955"
"10.80000","0.17949","2.77541"
"10.90000","0.18113","2.79090"
"11.00000","0.18274","2.80500"
"11.10000","0.18440","2.82042"
"11.20000","0.18621","2.84082"
"11.30000","0.18793","2.85736"
"11.40000","0.18957","2.87227"
"11.50000","0.19122","2.88923"
"11.60000","0.19316","2.91474"
"11.70000","0.19508","2.93715"
"11.80000","0.19664","2.94932"
"11.90000","0.19826","2.96409"
"12.00000","0.19994","2.98073"
"12.10000","0.20152","2.99442"
"12.20000","0.20318","3.01036"
"12.30000","0.20475","3.02365"
