General : Start date,8/13/2020,
General : End date,8/13/2020,
General : Unique identifier,{14B93DF9-3D4E-4DFA-8467-DC8C49DE27A9},
Specimen notes : Length, D1, D2
Specimen notes : Genotype and WR,1311 P4 W1 3,
Break (Standard) : Load at Break (Standard),6.18005,N
Maximum Load : Maximum Load,8.91041,N
,,
Time,Extension,Load
(s),(mm),(N)
0,0,0.24918
0.1,0.00004,0.24978
0.2,0.00044,0.25234
0.3,0.00121,0.25851
0.4,0.00274,0.27044
0.5,0.00521,0.2904
0.6,0.00842,0.31533
0.7,0.01096,0.33205
0.8,0.01273,0.3436
0.9,0.01442,0.35369
1,0.01612,0.36429
1.1,0.0178,0.37456
1.2,0.01947,0.38544
1.3,0.02118,0.39641
1.4,0.02287,0.40791
1.5,0.02456,0.41878
1.6,0.02624,0.42988
1.7,0.0279,0.44084
1.8,0.02968,0.45288
1.9,0.03149,0.46509
2,0.03321,0.47659
2.1,0.03485,0.48777
2.2,0.03665,0.50168
2.3,0.03831,0.51439
2.4,0.03982,0.52525
2.5,0.04139,0.53702
2.6,0.04305,0.55003
2.7,0.04471,0.56287
2.8,0.04638,0.57623
2.9,0.04801,0.58913
3,0.04969,0.60264
3.1,0.05133,0.61511
3.2,0.053,0.62871
3.3,0.05466,0.64151
3.4,0.05641,0.65609
3.5,0.05802,0.66832
3.6,0.0596,0.68038
3.7,0.06117,0.69235
3.8,0.06283,0.70604
3.9,0.06447,0.71872
4,0.06614,0.73199
4.1,0.06781,0.7453
4.2,0.06948,0.75825
4.3,0.07113,0.77099
4.4,0.07284,0.78498
4.5,0.07456,0.79887
4.6,0.07622,0.81148
4.7,0.07794,0.82456
4.8,0.07977,0.83958
4.9,0.08151,0.85345
5,0.08311,0.86467
5.1,0.085,0.88107
5.2,0.08671,0.89417
5.3,0.08829,0.90543
5.4,0.08994,0.91801
5.5,0.09165,0.93104
5.6,0.0933,0.94315
5.7,0.09486,0.9543
5.8,0.09644,0.96605
5.9,0.09803,0.97788
6,0.09964,0.99021
6.1,0.10127,1.00198
6.2,0.10295,1.01543
6.3,0.10461,1.02815
6.4,0.10639,1.04247
6.5,0.10809,1.05506
6.6,0.10991,1.06978
6.7,0.11162,1.08315
6.8,0.11325,1.09457
6.9,0.11486,1.10676
7,0.11655,1.11992
7.1,0.11818,1.13176
7.2,0.11983,1.14367
7.3,0.12148,1.15651
7.4,0.12313,1.16836
7.5,0.12465,1.1794
7.6,0.12625,1.19109
7.7,0.12788,1.20354
7.8,0.1295,1.21545
7.9,0.13106,1.22678
8,0.13272,1.23935
8.1,0.1344,1.2522
8.2,0.13603,1.2647
8.3,0.13766,1.27589
8.4,0.13936,1.28894
8.5,0.14109,1.30125
8.6,0.1428,1.31376
8.7,0.14449,1.32566
8.8,0.14614,1.33686
8.9,0.14783,1.34921
9,0.14947,1.36032
9.1,0.15115,1.37208
9.2,0.1528,1.38329
9.3,0.15442,1.39413
9.4,0.15605,1.40495
9.5,0.15769,1.41615
9.6,0.15937,1.42819
9.7,0.16105,1.43884
9.8,0.16267,1.44895
9.9,0.16438,1.46165
10,0.16612,1.47484
10.1,0.16792,1.48841
10.2,0.16961,1.50045
10.3,0.17139,1.51365
10.4,0.17317,1.52729
10.5,0.17483,1.53887
10.6,0.17644,1.54941
10.7,0.17807,1.56119
10.8,0.17966,1.57196
10.9,0.18123,1.58251
11,0.1828,1.59324
11.1,0.18446,1.60492
11.2,0.18605,1.61606
11.3,0.18772,1.62767
11.4,0.18939,1.63962
11.5,0.19101,1.65068
11.6,0.1926,1.6618
11.7,0.19426,1.67333
11.8,0.19585,1.68404
11.9,0.19749,1.69516
12,0.1992,1.70766
12.1,0.20084,1.7139
12.2,0.20255,1.72729
12.3,0.20424,1.74076
12.4,0.20594,1.75398
12.5,0.20764,1.76691
12.6,0.20936,1.78047
12.7,0.21112,1.79474
12.8,0.21289,1.8097
12.9,0.21465,1.82345
13,0.21635,1.837
13.1,0.21808,1.85098
13.2,0.21991,1.86688
13.3,0.2216,1.88046
13.4,0.22341,1.89614
13.5,0.22507,1.90891
13.6,0.22666,1.92164
13.7,0.22825,1.93383
13.8,0.22989,1.94824
13.9,0.23146,1.96051
14,0.23308,1.97449
14.1,0.2347,1.98825
14.2,0.23631,2.00106
14.3,0.23787,2.01343
14.4,0.23949,2.02713
14.5,0.2412,2.04269
14.6,0.24283,2.05565
14.7,0.24439,2.06682
14.8,0.24593,2.07866
14.9,0.24752,2.09144
15,0.24934,2.10788
15.1,0.25112,2.12372
15.2,0.25288,2.13852
15.3,0.25455,2.15093
15.4,0.25612,2.16284
15.5,0.25774,2.17531
15.6,0.25939,2.18819
15.7,0.26099,2.20029
15.8,0.26258,2.21286
15.9,0.26418,2.2252
16,0.26581,2.23807
16.1,0.26746,2.25127
16.2,0.26911,2.26452
16.3,0.2707,2.27689
16.4,0.27242,2.29125
16.5,0.27431,2.30775
16.6,0.27613,2.32266
16.7,0.27787,2.33633
16.8,0.27959,2.35064
16.9,0.28129,2.36387
17,0.28302,2.37779
17.1,0.28471,2.39121
17.2,0.28647,2.40585
17.3,0.28811,2.41784
17.4,0.2897,2.42985
17.5,0.29134,2.44266
17.6,0.29299,2.45581
17.7,0.2946,2.46843
17.8,0.29621,2.48106
17.9,0.29788,2.49567
18,0.29958,2.51017
18.1,0.30129,2.52505
18.2,0.30292,2.53817
18.3,0.30478,2.55553
18.4,0.30658,2.5711
18.5,0.30832,2.58594
18.6,0.31004,2.60046
18.7,0.31178,2.6148
18.8,0.31345,2.62765
18.9,0.31496,2.63794
19,0.31652,2.6496
19.1,0.31821,2.66426
19.2,0.31995,2.6792
19.3,0.32162,2.69248
19.4,0.32323,2.70449
19.5,0.32486,2.71746
19.6,0.32645,2.72975
19.7,0.3282,2.74497
19.8,0.32988,2.75904
19.9,0.33151,2.77225
20,0.33316,2.7859
20.1,0.33485,2.80029
20.2,0.33656,2.81463
20.3,0.33819,2.82786
20.4,0.33986,2.84162
20.5,0.3415,2.85488
20.6,0.34312,2.86763
20.7,0.34477,2.88122
20.8,0.34642,2.89503
20.9,0.34808,2.9091
21,0.34973,2.92228
21.1,0.35137,2.93561
21.2,0.35309,2.95012
21.3,0.3548,2.96451
21.4,0.35644,2.97742
21.5,0.35806,2.99102
21.6,0.35981,3.00707
21.7,0.36156,3.02221
21.8,0.3632,3.03536
21.9,0.36477,3.0483
22,0.36637,3.06107
22.1,0.36806,3.0761
22.2,0.36966,3.08907
22.3,0.37118,3.10016
22.4,0.37278,3.11437
22.5,0.37449,3.12973
22.6,0.37628,3.14675
22.7,0.37808,3.16348
22.8,0.37965,3.17474
22.9,0.38127,3.18834
23,0.38312,3.20651
23.1,0.38486,3.22084
23.2,0.38643,3.23214
23.3,0.38807,3.24545
23.4,0.38976,3.25904
23.5,0.39138,3.27214
23.6,0.39292,3.28318
23.7,0.39449,3.29479
23.8,0.39611,3.30753
23.9,0.39776,3.32149
24,0.39935,3.33436
24.1,0.40097,3.34663
24.2,0.40265,3.3608
24.3,0.4043,3.37419
24.4,0.406,3.3884
24.5,0.40771,3.40255
24.6,0.40938,3.41563
24.7,0.41102,3.42764
24.8,0.41277,3.44231
24.9,0.41455,3.45744
25,0.41627,3.4706
25.1,0.41793,3.48222
25.2,0.41962,3.49533
25.3,0.42139,3.50879
25.4,0.42306,3.52074
25.5,0.42468,3.53187
25.6,0.42627,3.54234
25.7,0.42784,3.5536
25.8,0.42951,3.56607
25.9,0.4312,3.57977
26,0.43286,3.59285
26.1,0.43447,3.60463
26.2,0.43618,3.62008
26.3,0.43789,3.63487
26.4,0.43957,3.6489
26.5,0.44131,3.66412
26.6,0.44309,3.68036
26.7,0.44481,3.69513
26.8,0.44649,3.70838
26.9,0.44817,3.72225
27,0.44977,3.73382
27.1,0.45136,3.74585
27.2,0.45303,3.75993
27.3,0.45474,3.77498
27.4,0.45637,3.78734
27.5,0.45794,3.79844
27.6,0.45951,3.80764
27.7,0.46119,3.82152
27.8,0.46286,3.83612
27.9,0.46455,3.85082
28,0.46617,3.86281
28.1,0.46788,3.87758
28.2,0.46973,3.89507
28.3,0.47145,3.90905
28.4,0.4731,3.92164
28.5,0.47469,3.93247
28.6,0.47636,3.94578
28.7,0.47808,3.95951
28.8,0.47974,3.9715
28.9,0.48143,3.98382
29,0.48306,3.99509
29.1,0.48469,4.00767
29.2,0.48641,4.02158
29.3,0.48812,4.03436
29.4,0.48962,4.04275
29.5,0.49116,4.05209
29.6,0.49283,4.06499
29.7,0.49445,4.07626
29.8,0.49612,4.08889
29.9,0.49781,4.09855
30,0.49938,4.10092
30.1,0.50098,4.11244
30.2,0.50261,4.12425
30.3,0.50421,4.13533
30.4,0.50582,4.1457
30.5,0.50743,4.15688
30.6,0.50907,4.16907
30.7,0.5108,4.18251
30.8,0.51257,4.196
30.9,0.51431,4.2089
31,0.51593,4.21984
31.1,0.51757,4.23081
31.2,0.51934,4.24485
31.3,0.52109,4.25916
31.4,0.52286,4.27305
31.5,0.52463,4.28704
31.6,0.52643,4.30167
31.7,0.5282,4.31538
31.8,0.52989,4.32689
31.9,0.53143,4.33548
32,0.53296,4.34494
32.1,0.5345,4.35392
32.2,0.5361,4.36498
32.3,0.53783,4.3788
32.4,0.53957,4.39248
32.5,0.54127,4.40456
32.6,0.54292,4.41651
32.7,0.54462,4.42856
32.8,0.54641,4.44305
32.9,0.54824,4.45773
33,0.54985,4.46716
33.1,0.55138,4.47484
33.2,0.55302,4.48629
33.3,0.5547,4.49845
33.4,0.55641,4.51105
33.5,0.55806,4.52288
33.6,0.55963,4.53213
33.7,0.56129,4.54398
33.8,0.56302,4.55878
33.9,0.56475,4.5723
34,0.56644,4.58506
34.1,0.5681,4.5973
34.2,0.56977,4.60956
34.3,0.57144,4.62139
34.4,0.57318,4.63542
34.5,0.57489,4.6484
34.6,0.57654,4.65897
34.7,0.57832,4.67428
34.8,0.58015,4.69006
34.9,0.58187,4.70309
35,0.5834,4.71146
35.1,0.585,4.72286
35.2,0.58664,4.73504
35.3,0.58827,4.74628
35.4,0.58985,4.75705
35.5,0.59142,4.76731
35.6,0.59304,4.7794
35.7,0.59476,4.79452
35.8,0.59641,4.80666
35.9,0.59802,4.81843
36,0.59958,4.82919
36.1,0.60132,4.84447
36.2,0.60309,4.85951
36.3,0.60478,4.87203
36.4,0.60647,4.88526
36.5,0.6081,4.8956
36.6,0.60978,4.90845
36.7,0.61138,4.91893
36.8,0.61304,4.9311
36.9,0.61466,4.94259
37,0.61622,4.95201
37.1,0.61787,4.96417
37.2,0.61961,4.97857
37.3,0.62131,4.99239
37.4,0.62307,5.00702
37.5,0.62469,5.01859
37.6,0.62619,5.02699
37.7,0.62778,5.03934
37.8,0.6295,5.05447
37.9,0.63128,5.06983
38,0.63308,5.0863
38.1,0.63477,5.09901
38.2,0.63645,5.11227
38.3,0.63809,5.12364
38.4,0.63971,5.13492
38.5,0.64135,5.14745
38.6,0.64299,5.15974
38.7,0.64457,5.1699
38.8,0.64621,5.1826
38.9,0.6479,5.19607
39,0.6496,5.2094
39.1,0.65121,5.22082
39.2,0.65285,5.23233
39.3,0.65455,5.24688
39.4,0.65638,5.26291
39.5,0.65807,5.27658
39.6,0.65969,5.28767
39.7,0.66136,5.30097
39.8,0.66302,5.31339
39.9,0.6647,5.32663
40,0.66633,5.33857
40.1,0.66793,5.34996
40.2,0.66953,5.36181
40.3,0.67116,5.37396
40.4,0.67282,5.3872
40.5,0.67447,5.39936
40.6,0.67616,5.41218
40.7,0.67786,5.42548
40.8,0.67949,5.43642
40.9,0.68117,5.44881
41,0.68275,5.45826
41.1,0.68463,5.47594
41.2,0.68651,5.49216
41.3,0.68818,5.50313
41.4,0.68982,5.51372
41.5,0.69147,5.52516
41.6,0.6931,5.53482
41.7,0.69469,5.54494
41.8,0.6963,5.55638
41.9,0.69789,5.56684
42,0.69949,5.57711
42.1,0.70109,5.58812
42.2,0.70275,5.60048
42.3,0.70443,5.61403
42.4,0.70617,5.62849
42.5,0.70777,5.63888
42.6,0.70948,5.65199
42.7,0.71121,5.66549
42.8,0.71289,5.67612
42.9,0.71462,5.68868
43,0.7163,5.69907
43.1,0.71794,5.70951
43.2,0.71956,5.71913
43.3,0.72119,5.72942
43.4,0.72286,5.74111
43.5,0.72454,5.75261
43.6,0.72617,5.76335
43.7,0.72784,5.77439
43.8,0.72952,5.7862
43.9,0.73118,5.79787
44,0.73288,5.80978
44.1,0.73457,5.82137
44.2,0.73626,5.8335
44.3,0.73788,5.84263
44.4,0.73953,5.85323
44.5,0.74128,5.86554
44.6,0.74304,5.8782
44.7,0.74475,5.88886
44.8,0.74631,5.89531
44.9,0.7479,5.90347
45,0.74951,5.91284
45.1,0.75118,5.92357
45.2,0.75289,5.93576
45.3,0.75452,5.9449
45.4,0.75613,5.95424
45.5,0.75781,5.96467
45.6,0.75958,5.97821
45.7,0.76119,5.98681
45.8,0.76282,5.99673
45.9,0.7646,6.01116
46,0.76642,6.0255
46.1,0.76823,6.03827
46.2,0.76977,6.04411
46.3,0.77136,6.05273
46.4,0.77308,6.0649
46.5,0.77473,6.07431
46.6,0.77643,6.08477
46.7,0.77815,6.09672
46.8,0.77978,6.10554
46.9,0.78128,6.11143
47,0.7829,6.12147
47.1,0.78464,6.13419
47.2,0.78632,6.14467
47.3,0.78801,6.15542
47.4,0.78968,6.16556
47.5,0.79136,6.17614
47.6,0.79302,6.18585
47.7,0.79467,6.19611
47.8,0.79637,6.20744
47.9,0.7981,6.21959
48,0.79972,6.22803
48.1,0.80132,6.23553
48.2,0.80295,6.24473
48.3,0.80455,6.25288
48.4,0.80617,6.26258
48.5,0.80783,6.27307
48.6,0.80949,6.28261
48.7,0.81116,6.29268
48.8,0.81284,6.30293
48.9,0.81458,6.31473
49,0.81625,6.32464
49.1,0.81788,6.33366
49.2,0.81975,6.34909
49.3,0.82146,6.35908
49.4,0.82308,6.3663
49.5,0.8248,6.37782
49.6,0.82645,6.38684
49.7,0.82803,6.39372
49.8,0.82964,6.40256
49.9,0.83122,6.41059
50,0.8328,6.41871
50.1,0.83441,6.42802
50.2,0.83611,6.43996
50.3,0.83786,6.45264
50.4,0.83958,6.46322
50.5,0.84123,6.47206
50.6,0.84282,6.47891
50.7,0.8445,6.48852
50.8,0.84614,6.49696
50.9,0.84784,6.50788
51,0.84972,6.52229
51.1,0.85145,6.53198
51.2,0.85303,6.538
51.3,0.85472,6.54722
51.4,0.85639,6.55628
51.5,0.85807,6.56572
51.6,0.85968,6.57303
51.7,0.86128,6.57999
51.8,0.86289,6.58914
51.9,0.86455,6.59874
52,0.86626,6.61011
52.1,0.868,6.62166
52.2,0.86976,6.6334
52.3,0.87135,6.63995
52.4,0.87314,6.65342
52.5,0.87484,6.66243
52.6,0.87647,6.67089
52.7,0.87816,6.68003
52.8,0.87989,6.6913
52.9,0.88157,6.69984
53,0.8832,6.70765
53.1,0.88482,6.71519
53.2,0.88644,6.72267
53.3,0.88804,6.72947
53.4,0.8897,6.73892
53.5,0.89132,6.74648
53.6,0.89291,6.75399
53.7,0.89448,6.76069
53.8,0.89612,6.77038
53.9,0.89776,6.77903
54,0.89941,6.78804
54.1,0.9011,6.79815
54.2,0.90273,6.80701
54.3,0.90453,6.81977
54.4,0.90642,6.83497
54.5,0.90817,6.84428
54.6,0.90984,6.8521
54.7,0.91143,6.85896
54.8,0.9131,6.86746
54.9,0.9148,6.87671
55,0.91648,6.88557
55.1,0.9181,6.89252
55.2,0.91984,6.90314
55.3,0.9216,6.91409
55.4,0.92318,6.9192
55.5,0.92473,6.925
55.6,0.92637,6.93457
55.7,0.92819,6.94842
55.8,0.92992,6.95916
55.9,0.93157,6.96786
56,0.93339,6.98157
56.1,0.93511,6.99233
56.2,0.93675,7.00038
56.3,0.9384,7.00845
56.4,0.94019,7.02203
56.5,0.94188,7.03162
56.6,0.94342,7.0372
56.7,0.94507,7.04719
56.8,0.94677,7.0577
56.9,0.9484,7.06589
57,0.94995,7.07212
57.1,0.95152,7.07935
57.2,0.95314,7.08805
57.3,0.95476,7.09659
57.4,0.95638,7.10519
57.5,0.95802,7.11363
57.6,0.95964,7.12175
57.7,0.96122,7.12877
57.8,0.9628,7.13651
57.9,0.96442,7.14503
58,0.96606,7.15398
58.1,0.96774,7.16445
58.2,0.96936,7.17184
58.3,0.97092,7.17833
58.4,0.97253,7.18617
58.5,0.97415,7.19314
58.6,0.97582,7.2015
58.7,0.97753,7.21051
58.8,0.97927,7.21962
58.9,0.98096,7.2283
59,0.98289,7.2432
59.1,0.98462,7.25114
59.2,0.98623,7.25662
59.3,0.98794,7.26461
59.4,0.98969,7.27491
59.5,0.99125,7.2786
59.6,0.99279,7.28312
59.7,0.99448,7.29183
59.8,0.99619,7.30047
59.9,0.99783,7.30737
60,0.9995,7.31466
60.1,1.00117,7.32192
60.2,1.00279,7.32783
60.3,1.00441,7.33304
60.4,1.00606,7.34037
60.5,1.00779,7.34925
60.6,1.00954,7.35831
60.7,1.01116,7.36333
60.8,1.01294,7.3731
60.9,1.01479,7.38365
61,1.01653,7.39173
61.1,1.01818,7.39673
61.2,1.01979,7.40346
61.3,1.02143,7.41016
61.4,1.023,7.41542
61.5,1.02455,7.42157
61.6,1.02613,7.42754
61.7,1.02776,7.436
61.8,1.0294,7.44474
61.9,1.03104,7.45231
62,1.03269,7.46079
62.1,1.03434,7.46893
62.2,1.03602,7.47779
