General : Start date,8/13/2020,
General : End date,8/13/2020,
General : Unique identifier,{E9E3B29F-C5FC-41A6-8F0D-D56CBD714FF4},
Specimen notes : Length, D1, D2
Specimen notes : Genotype and WR,1311 P10 W1 3,
Break (Standard) : Load at Break (Standard),3.57407,N
Maximum Load : Maximum Load,8.96055,N
,,
Time,Extension,Load
(s),(mm),(N)
0,0,0.80626
0.1,0.00015,0.80781
0.2,0.0011,0.82318
0.3,0.0027,0.84812
0.4,0.00473,0.8791
0.5,0.00687,0.91178
0.6,0.00899,0.94357
0.7,0.01097,0.97213
0.8,0.01275,0.99771
0.9,0.01443,1.02106
1,0.01611,1.04386
1.1,0.01778,1.06613
1.2,0.01945,1.08923
1.3,0.02113,1.11148
1.4,0.02275,1.13343
1.5,0.02438,1.15493
1.6,0.026,1.17645
1.7,0.02766,1.19845
1.8,0.02935,1.22125
1.9,0.03107,1.24432
2,0.03278,1.26723
2.1,0.03453,1.29073
2.2,0.03619,1.31186
2.3,0.0379,1.33402
2.4,0.03956,1.35426
2.5,0.04125,1.37572
2.6,0.04294,1.39655
2.7,0.04455,1.41573
2.8,0.04621,1.43624
2.9,0.04783,1.45573
3,0.04946,1.47523
3.1,0.05107,1.49407
3.2,0.05273,1.51371
3.3,0.05439,1.53328
3.4,0.05604,1.55104
3.5,0.05768,1.57014
3.6,0.05932,1.58875
3.7,0.06095,1.60724
3.8,0.06261,1.62587
3.9,0.06438,1.64609
4,0.06608,1.66531
4.1,0.06771,1.68361
4.2,0.0694,1.70208
4.3,0.07114,1.72132
4.4,0.07277,1.73902
4.5,0.07439,1.75588
4.6,0.07599,1.77274
4.7,0.07763,1.79049
4.8,0.07933,1.8081
4.9,0.08099,1.82605
5,0.08266,1.84338
5.1,0.08441,1.86229
5.2,0.08608,1.87976
5.3,0.08776,1.89753
5.4,0.08963,1.91853
5.5,0.09138,1.9366
5.6,0.09311,1.95534
5.7,0.09487,1.97437
5.8,0.09652,1.99206
5.9,0.09822,2.00961
6,0.09986,2.02798
6.1,0.10143,2.04401
6.2,0.103,2.06101
6.3,0.10458,2.07785
6.4,0.10614,2.09452
6.5,0.10778,2.11236
6.6,0.10938,2.12901
6.7,0.11108,2.14783
6.8,0.11278,2.16612
6.9,0.11438,2.18302
7,0.11602,2.20017
7.1,0.11761,2.21654
7.2,0.11937,2.23575
7.3,0.1211,2.25391
7.4,0.12281,2.27168
7.5,0.12454,2.28984
7.6,0.12617,2.30634
7.7,0.12784,2.32187
7.8,0.12941,2.33749
7.9,0.13109,2.35542
8,0.13268,2.37196
8.1,0.13434,2.38945
8.2,0.13606,2.40863
8.3,0.13778,2.42687
8.4,0.13956,2.44663
8.5,0.14124,2.46421
8.6,0.14307,2.48542
8.7,0.14497,2.50683
8.8,0.14665,2.52475
8.9,0.14828,2.54164
9,0.14995,2.5596
9.1,0.15151,2.5756
9.2,0.15306,2.5918
9.3,0.1547,2.60952
9.4,0.1564,2.62754
9.5,0.15798,2.6437
9.6,0.15951,2.65919
9.7,0.1611,2.67611
9.8,0.16276,2.6949
9.9,0.16443,2.71367
10,0.16612,2.73293
10.1,0.16783,2.75238
10.2,0.16945,2.76954
10.3,0.17109,2.78761
10.4,0.17272,2.80582
10.5,0.17463,2.8297
10.6,0.17668,2.85489
10.7,0.17837,2.87243
10.8,0.17994,2.88854
10.9,0.18159,2.9068
11,0.18332,2.9266
11.1,0.1849,2.94344
11.2,0.18646,2.96002
11.3,0.18807,2.97764
11.4,0.1898,2.99767
11.5,0.19146,3.01652
11.6,0.19306,3.03424
11.7,0.19475,3.05383
11.8,0.19637,3.07237
11.9,0.19812,3.09448
12,0.19982,3.11602
12.1,0.20147,3.1366
12.2,0.20317,3.15914
12.3,0.20485,3.18079
12.4,0.20654,3.20225
12.5,0.20816,3.22245
12.6,0.20979,3.24252
12.7,0.21141,3.26361
12.8,0.21303,3.28459
12.9,0.21469,3.30686
13,0.21634,3.32912
13.1,0.21794,3.35014
13.2,0.21958,3.37153
13.3,0.22136,3.39547
13.4,0.22315,3.41986
13.5,0.22477,3.43905
13.6,0.22635,3.45757
13.7,0.22792,3.47667
13.8,0.22952,3.49649
13.9,0.2313,3.5196
14,0.23309,3.54297
14.1,0.23479,3.56389
14.2,0.23649,3.58513
14.3,0.23814,3.60444
14.4,0.23971,3.62239
14.5,0.24129,3.6406
14.6,0.24288,3.65905
14.7,0.24448,3.67845
14.8,0.24627,3.70129
14.9,0.24805,3.72363
15,0.24966,3.74045
15.1,0.2512,3.75682
15.2,0.25306,3.78101
15.3,0.25485,3.80225
15.4,0.2564,3.81621
15.5,0.25801,3.83293
15.6,0.25969,3.85139
15.7,0.26133,3.86832
15.8,0.26279,3.88107
15.9,0.26429,3.89548
16,0.26591,3.91273
16.1,0.26753,3.92941
16.2,0.2692,3.94607
16.3,0.27083,3.96182
16.4,0.27254,3.97937
16.5,0.27424,3.99554
16.6,0.27598,4.01335
16.7,0.2777,4.03014
16.8,0.27943,4.04662
16.9,0.28106,4.06066
17,0.28279,4.0774
17.1,0.28457,4.09405
17.2,0.28633,4.11026
17.3,0.2881,4.12678
17.4,0.28973,4.13966
17.5,0.29139,4.15335
17.6,0.29305,4.16742
17.7,0.29465,4.18125
17.8,0.29629,4.1957
17.9,0.29793,4.21103
18,0.29954,4.22526
18.1,0.3012,4.24088
18.2,0.30291,4.25885
18.3,0.30461,4.2763
18.4,0.30631,4.29332
18.5,0.3081,4.31324
18.6,0.30982,4.33053
18.7,0.31151,4.3467
18.8,0.31323,4.36442
18.9,0.31491,4.38019
19,0.31651,4.39448
19.1,0.31808,4.40753
19.2,0.31972,4.42341
19.3,0.32135,4.43798
19.4,0.32296,4.45262
19.5,0.32451,4.46527
19.6,0.32618,4.48218
19.7,0.32784,4.49807
19.8,0.32955,4.51468
19.9,0.33125,4.53102
20,0.33295,4.54662
20.1,0.33464,4.56229
20.2,0.33628,4.57578
20.3,0.33799,4.59134
20.4,0.33978,4.60869
20.5,0.34143,4.62218
20.6,0.3431,4.63554
20.7,0.34475,4.64813
20.8,0.34641,4.66093
20.9,0.34808,4.67408
21,0.34969,4.68598
21.1,0.35128,4.6972
21.2,0.35285,4.70922
21.3,0.35444,4.7209
21.4,0.35607,4.73383
21.5,0.35785,4.75094
21.6,0.35949,4.76279
21.7,0.36104,4.77336
21.8,0.36273,4.78735
21.9,0.36442,4.80042
22,0.36607,4.81266
22.1,0.36774,4.82588
22.2,0.36941,4.83853
22.3,0.3711,4.85207
22.4,0.37279,4.86508
22.5,0.37441,4.87627
22.6,0.37607,4.88888
22.7,0.37776,4.90234
22.8,0.37942,4.91483
22.9,0.38107,4.92687
23,0.38275,4.94
23.1,0.38446,4.95321
23.2,0.38611,4.96462
23.3,0.38774,4.97646
23.4,0.38943,4.99034
23.5,0.39126,5.00704
23.6,0.39297,5.01962
23.7,0.39482,5.03681
23.8,0.3966,5.05153
23.9,0.39829,5.06416
24,0.39992,5.07542
24.1,0.40151,5.08559
24.2,0.40313,5.09688
24.3,0.40483,5.11089
24.4,0.40651,5.12364
24.5,0.40815,5.13558
24.6,0.40982,5.14768
24.7,0.41147,5.16004
24.8,0.41313,5.17232
24.9,0.41478,5.18402
25,0.41645,5.1973
25.1,0.41815,5.21001
25.2,0.41972,5.22025
25.3,0.42134,5.23242
25.4,0.42299,5.24452
25.5,0.42461,5.25611
25.6,0.42622,5.26732
25.7,0.42783,5.27863
25.8,0.42943,5.29025
25.9,0.43105,5.3027
26,0.43272,5.31577
26.1,0.43443,5.33102
26.2,0.43612,5.34421
26.3,0.43788,5.36011
26.4,0.43963,5.37526
26.5,0.44131,5.38726
26.6,0.44306,5.40189
26.7,0.44479,5.41553
26.8,0.44648,5.42821
26.9,0.44823,5.44286
27,0.45004,5.45856
27.1,0.4517,5.46968
27.2,0.45324,5.47789
27.3,0.45484,5.48933
27.4,0.4565,5.50186
27.5,0.45813,5.51316
27.6,0.45975,5.5249
27.7,0.46134,5.53488
27.8,0.4629,5.54547
27.9,0.46449,5.55685
28,0.46615,5.57009
28.1,0.46776,5.58174
28.2,0.46928,5.59175
28.3,0.47106,5.60903
28.4,0.47284,5.62484
28.5,0.4745,5.63661
28.6,0.47626,5.65167
28.7,0.47799,5.66506
28.8,0.47977,5.68016
28.9,0.48143,5.69131
29,0.48309,5.70267
29.1,0.48476,5.71419
29.2,0.48641,5.72598
29.3,0.4881,5.73862
29.4,0.4898,5.75144
29.5,0.4914,5.76123
29.6,0.4931,5.77405
29.7,0.4948,5.78717
29.8,0.49639,5.79698
