General : Start date,8/13/2020,
General : End date,8/13/2020,
General : Unique identifier,{B812F1BF-12BD-4F2B-9B8A-821E53656070},
Specimen notes : Length, D1, D2
Specimen notes : Genotype and WR,1311 P9 W1 2,
Break (Standard) : Load at Break (Standard),3.66175,N
Maximum Load : Maximum Load,6.9134,N
,,
Time,Extension,Load
(s),(mm),(N)
0,0,0.4096
0.1,0.00008,0.40993
0.2,0.00036,0.41104
0.3,0.00237,0.42667
0.4,0.00572,0.45079
0.5,0.00781,0.46373
0.6,0.00944,0.47317
0.7,0.01099,0.48227
0.8,0.01264,0.49174
0.9,0.01428,0.50128
1,0.0159,0.51056
1.1,0.01752,0.51947
1.2,0.01925,0.52917
1.3,0.02095,0.53908
1.4,0.0226,0.54742
1.5,0.02423,0.55629
1.6,0.02592,0.56557
1.7,0.0277,0.57437
1.8,0.02936,0.58354
1.9,0.03108,0.59238
2,0.0328,0.60093
2.1,0.03457,0.61045
2.2,0.03622,0.61826
2.3,0.03784,0.62564
2.4,0.03955,0.6347
2.5,0.04122,0.64171
2.6,0.04287,0.64937
2.7,0.04453,0.65702
2.8,0.04618,0.6645
2.9,0.04787,0.67243
3,0.04952,0.67925
3.1,0.05123,0.68734
3.2,0.05294,0.69431
3.3,0.05466,0.70254
3.4,0.05652,0.7102
3.5,0.05818,0.71686
3.6,0.05987,0.72465
3.7,0.06152,0.73152
3.8,0.0631,0.73692
3.9,0.0647,0.74344
4,0.06638,0.75013
4.1,0.06807,0.75692
4.2,0.06972,0.76451
4.3,0.07133,0.77008
4.4,0.07292,0.77721
4.5,0.07456,0.78347
4.6,0.07627,0.79011
4.7,0.07792,0.7967
4.8,0.07959,0.80331
4.9,0.08129,0.81011
5,0.08289,0.81608
5.1,0.08444,0.82198
5.2,0.08624,0.8292
5.3,0.08794,0.83509
5.4,0.08951,0.84066
5.5,0.09122,0.84757
5.6,0.09283,0.85308
5.7,0.09443,0.85907
5.8,0.09609,0.86508
5.9,0.09765,0.87035
6,0.09923,0.87676
6.1,0.10086,0.88276
6.2,0.10257,0.88876
6.3,0.10428,0.89537
6.4,0.10598,0.90115
6.5,0.10769,0.90771
6.6,0.10938,0.91405
6.7,0.11126,0.92128
6.8,0.1131,0.92812
6.9,0.11487,0.93391
7,0.11652,0.93968
7.1,0.11816,0.94466
7.2,0.11986,0.95082
7.3,0.12154,0.95728
7.4,0.12311,0.96202
7.5,0.12474,0.9676
7.6,0.12639,0.97351
7.7,0.12805,0.97979
7.8,0.12967,0.98491
7.9,0.13134,0.991
8,0.13305,0.99709
8.1,0.13476,1.00286
8.2,0.13639,1.00796
8.3,0.13795,1.0132
8.4,0.13945,1.01802
8.5,0.14114,1.0242
8.6,0.14301,1.03138
8.7,0.14475,1.03696
8.8,0.14638,1.04231
8.9,0.14806,1.04737
9,0.14966,1.05289
9.1,0.15117,1.05683
9.2,0.15271,1.06101
9.3,0.1544,1.06703
9.4,0.15616,1.0732
9.5,0.15785,1.07857
9.6,0.15953,1.08341
