General : Start date,8/13/2020,
General : End date,8/13/2020,
General : Unique identifier,{5253E027-2107-419A-B643-F00F3BC1898F},
Specimen notes : Length, D1, D2
Specimen notes : Genotype and WR,1311 P2 W1 1,
Break (Standard) : Load at Break (Standard),7.70647,N
Maximum Load : Maximum Load,12.92906,N
,,
Time,Extension,Load
(s),(mm),(N)
0,0,0.37364
0.1,0.00009,0.37488
0.2,0.00069,0.38351
0.3,0.00263,0.41234
0.4,0.00479,0.44328
0.5,0.00696,0.47209
0.6,0.00891,0.49889
0.7,0.01079,0.52381
0.8,0.01252,0.54688
0.9,0.01428,0.56976
1,0.01612,0.59355
1.1,0.01795,0.61659
1.2,0.01965,0.63817
1.3,0.02148,0.66128
1.4,0.02318,0.68229
1.5,0.02482,0.70262
1.6,0.02647,0.72294
1.7,0.02813,0.74281
1.8,0.02972,0.76209
1.9,0.03141,0.78275
2,0.03308,0.80264
2.1,0.03478,0.82325
2.2,0.03636,0.84193
2.3,0.038,0.86048
2.4,0.03958,0.87923
2.5,0.04115,0.89682
2.6,0.04281,0.91622
2.7,0.04449,0.93598
2.8,0.0462,0.95543
2.9,0.04787,0.97357
3,0.04953,0.99191
3.1,0.05119,1.0099
3.2,0.05281,1.02728
3.3,0.05448,1.04498
3.4,0.05621,1.06448
3.5,0.05788,1.08382
3.6,0.05958,1.10397
3.7,0.06124,1.12248
3.8,0.06294,1.14256
3.9,0.06476,1.16351
4,0.06657,1.18425
4.1,0.06814,1.20096
4.2,0.06982,1.21976
4.3,0.07148,1.23856
4.4,0.07317,1.25747
4.5,0.07488,1.27778
4.6,0.07668,1.29852
4.7,0.07833,1.31665
4.8,0.07982,1.33222
4.9,0.08139,1.34925
5,0.08304,1.36773
5.1,0.08469,1.38637
5.2,0.08635,1.40507
5.3,0.08804,1.42385
5.4,0.08966,1.44123
5.5,0.09126,1.45853
5.6,0.09285,1.47581
5.7,0.09447,1.493
5.8,0.09611,1.51089
5.9,0.09784,1.52954
6,0.09953,1.54745
6.1,0.10118,1.56557
6.2,0.1028,1.58345
6.3,0.10449,1.60237
6.4,0.10613,1.62032
6.5,0.10777,1.63913
6.6,0.10944,1.6573
6.7,0.11112,1.67652
6.8,0.11278,1.69452
6.9,0.11444,1.71255
7,0.11611,1.7302
7.1,0.11775,1.7474
7.2,0.11939,1.764
7.3,0.12106,1.78106
7.4,0.12272,1.79773
7.5,0.12454,1.8165
7.6,0.12642,1.8346
7.7,0.12801,1.84843
7.8,0.12959,1.86246
7.9,0.13119,1.87605
8,0.13283,1.89079
8.1,0.13446,1.90508
8.2,0.1361,1.91968
8.3,0.13774,1.93475
8.4,0.13939,1.95084
8.5,0.14105,1.96691
8.6,0.1427,1.98293
8.7,0.14433,1.9988
8.8,0.14605,2.01664
8.9,0.14777,2.03393
9,0.14947,2.05089
9.1,0.1512,2.06821
9.2,0.15286,2.08359
9.3,0.15455,2.0999
9.4,0.15632,2.11769
9.5,0.15818,2.13639
9.6,0.15993,2.15281
9.7,0.16151,2.16597
9.8,0.16317,2.18157
9.9,0.16486,2.19744
10,0.16649,2.2122
10.1,0.16808,2.22719
10.2,0.16968,2.24224
10.3,0.17131,2.25849
10.4,0.17294,2.27409
10.5,0.17462,2.29256
10.6,0.17621,2.31048
10.7,0.17789,2.33103
10.8,0.1797,2.35288
10.9,0.18141,2.37361
11,0.18313,2.39424
11.1,0.1848,2.41391
11.2,0.1864,2.43234
11.3,0.1881,2.45345
11.4,0.18979,2.47368
11.5,0.19141,2.49177
11.6,0.19307,2.51162
11.7,0.19466,2.5303
11.8,0.19624,2.548
11.9,0.19785,2.56635
12,0.19948,2.58584
12.1,0.20102,2.60254
12.2,0.20254,2.61923
12.3,0.20414,2.63753
12.4,0.20575,2.65508
12.5,0.20747,2.67546
12.6,0.2092,2.69622
12.7,0.21095,2.71636
12.8,0.21274,2.73666
12.9,0.21444,2.75501
13,0.2161,2.77231
13.1,0.21779,2.7905
13.2,0.21945,2.80718
13.3,0.22113,2.8252
13.4,0.22286,2.83863
13.5,0.22459,2.85617
13.6,0.22628,2.87291
13.7,0.22804,2.89161
13.8,0.2298,2.91011
13.9,0.23137,2.92402
14,0.2331,2.94099
14.1,0.23489,2.95891
14.2,0.23657,2.97647
14.3,0.23819,2.99325
14.4,0.23984,3.01108
14.5,0.24146,3.02854
14.6,0.24305,3.04428
14.7,0.24475,3.06273
14.8,0.2464,3.07975
14.9,0.24802,3.09715
15,0.24961,3.11345
15.1,0.25124,3.13103
15.2,0.25288,3.14857
15.3,0.25464,3.16784
15.4,0.25645,3.18809
15.5,0.25813,3.20364
15.6,0.25965,3.21706
15.7,0.26127,3.23242
15.8,0.26322,3.2551
15.9,0.26503,3.27319
16,0.26664,3.28835
16.1,0.26825,3.30513
16.2,0.26985,3.32133
16.3,0.27144,3.33839
16.4,0.27306,3.35484
16.5,0.27467,3.37115
16.6,0.27624,3.3864
16.7,0.27782,3.40183
16.8,0.27957,3.42235
16.9,0.28125,3.44009
17,0.28297,3.45852
17.1,0.28479,3.4782
17.2,0.28634,3.49298
17.3,0.2882,3.51495
17.4,0.28991,3.53184
17.5,0.29154,3.54777
17.6,0.29324,3.56624
17.7,0.29491,3.58319
17.8,0.2965,3.59865
17.9,0.2982,3.61682
18,0.29989,3.63441
18.1,0.30152,3.65045
18.2,0.30307,3.66501
18.3,0.30469,3.6839
18.4,0.30635,3.70294
18.5,0.30804,3.72123
18.6,0.30977,3.74016
18.7,0.31145,3.75918
18.8,0.31308,3.77773
18.9,0.3147,3.79565
19,0.31635,3.81581
19.1,0.3181,3.8369
19.2,0.31986,3.85623
19.3,0.3216,3.87738
19.4,0.3233,3.89683
19.5,0.32486,3.9113
19.6,0.32641,3.92704
19.7,0.32803,3.94409
19.8,0.32967,3.96036
19.9,0.33124,3.97676
20,0.33276,3.99238
20.1,0.33438,4.00889
20.2,0.33602,4.02762
20.3,0.33767,4.04582
20.4,0.33934,4.06473
20.5,0.34098,4.08133
20.6,0.34271,4.10167
20.7,0.34449,4.12126
20.8,0.34618,4.14077
20.9,0.34783,4.15733
21,0.34953,4.17633
21.1,0.35119,4.19162
21.2,0.35284,4.20912
21.3,0.35449,4.22579
21.4,0.35614,4.24095
21.5,0.35774,4.25696
21.6,0.35939,4.27393
21.7,0.36113,4.29215
21.8,0.36289,4.31084
21.9,0.36462,4.32847
22,0.36635,4.34593
22.1,0.36805,4.36235
22.2,0.36969,4.37701
22.3,0.37127,4.39236
22.4,0.37291,4.40676
22.5,0.37465,4.42512
22.6,0.3764,4.44201
22.7,0.37802,4.45338
22.8,0.37962,4.46708
22.9,0.38125,4.48308
23,0.38287,4.49794
23.1,0.38452,4.51417
23.2,0.38618,4.53017
23.3,0.38785,4.54517
23.4,0.3895,4.55971
23.5,0.39117,4.57642
23.6,0.39289,4.59315
23.7,0.39452,4.60729
23.8,0.39622,4.62361
23.9,0.39802,4.64133
24,0.39975,4.6573
24.1,0.40155,4.6761
24.2,0.40323,4.69088
24.3,0.40473,4.70219
24.4,0.40635,4.71785
24.5,0.40806,4.73488
24.6,0.40973,4.75075
24.7,0.41133,4.76484
24.8,0.413,4.77977
24.9,0.41466,4.79509
25,0.41628,4.80904
25.1,0.4179,4.82382
25.2,0.41957,4.8388
25.3,0.42124,4.85415
25.4,0.42288,4.86804
25.5,0.4244,4.87797
25.6,0.4261,4.89384
25.7,0.42788,4.9106
25.8,0.42956,4.92574
25.9,0.43122,4.93885
26,0.43287,4.95322
26.1,0.43453,4.96717
26.2,0.43618,4.98162
26.3,0.43773,4.99334
26.4,0.43933,5.00683
26.5,0.44099,5.02047
26.6,0.44264,5.03275
26.7,0.44431,5.04641
26.8,0.44599,5.06199
26.9,0.44766,5.07681
27,0.44923,5.08975
27.1,0.45097,5.10624
27.2,0.45286,5.12555
27.3,0.45472,5.14031
27.4,0.4565,5.15382
27.5,0.4582,5.16644
27.6,0.4599,5.18064
27.7,0.46149,5.19228
27.8,0.46306,5.20305
27.9,0.46472,5.21728
28,0.46636,5.2287
28.1,0.46798,5.24002
28.2,0.4695,5.24759
28.3,0.47105,5.25941
28.4,0.47279,5.27687
28.5,0.47446,5.29048
28.6,0.47611,5.30457
28.7,0.47775,5.31694
28.8,0.47942,5.32918
28.9,0.481,5.3388
29,0.48277,5.35351
29.1,0.48453,5.36838
29.2,0.48624,5.38305
29.3,0.48801,5.39833
29.4,0.48974,5.41239
29.5,0.4914,5.42367
29.6,0.49298,5.43246
29.7,0.49468,5.4448
29.8,0.49636,5.45676
29.9,0.49794,5.46648
30,0.49948,5.47633
30.1,0.50114,5.48946
30.2,0.50273,5.49957
30.3,0.50435,5.51122
30.4,0.50615,5.52756
30.5,0.50802,5.54337
30.6,0.50982,5.55717
30.7,0.51155,5.56947
30.8,0.51327,5.58318
30.9,0.51494,5.59622
31,0.51657,5.60863
31.1,0.5182,5.61964
31.2,0.51989,5.63271
31.3,0.52152,5.64416
31.4,0.52321,5.65607
31.5,0.52486,5.66794
31.6,0.52661,5.68219
31.7,0.5283,5.69479
31.8,0.5299,5.70567
31.9,0.53154,5.71777
32,0.53316,5.73102
32.1,0.53472,5.74148
32.2,0.53634,5.75301
32.3,0.53805,5.76603
32.4,0.53981,5.7825
32.5,0.54143,5.79302
32.6,0.54303,5.80597
32.7,0.5447,5.82028
32.8,0.54636,5.83436
32.9,0.54793,5.84529
33,0.54953,5.85802
33.1,0.55116,5.87025
33.2,0.55279,5.88201
33.3,0.55449,5.89504
33.4,0.55622,5.90888
33.5,0.55778,5.9173
33.6,0.55962,5.9358
33.7,0.56151,5.95366
33.8,0.56316,5.96384
33.9,0.56484,5.97604
34,0.56645,5.98612
34.1,0.56806,5.99669
34.2,0.56969,6.00902
34.3,0.57138,6.02318
34.4,0.57308,6.03724
34.5,0.57471,6.04848
34.6,0.57632,6.05896
34.7,0.57789,6.06828
34.8,0.5795,6.08005
34.9,0.58115,6.09241
35,0.5828,6.10526
35.1,0.58449,6.11877
35.2,0.58615,6.12949
35.3,0.58787,6.14178
35.4,0.58954,6.15211
35.5,0.59147,6.17032
35.6,0.59329,6.18503
35.7,0.59493,6.19502
35.8,0.59652,6.20526
35.9,0.59819,6.21729
36,0.59985,6.22811
36.1,0.60142,6.23746
36.2,0.60303,6.24831
36.3,0.60464,6.25902
36.4,0.60629,6.2693
36.5,0.6079,6.27836
36.6,0.60947,6.2879
36.7,0.61113,6.29997
36.8,0.61272,6.31071
36.9,0.61451,6.32704
37,0.61623,6.33964
37.1,0.61788,6.34932
37.2,0.61954,6.35862
37.3,0.62125,6.36944
37.4,0.62296,6.38106
37.5,0.62477,6.39496
37.6,0.62641,6.40467
37.7,0.62801,6.41357
37.8,0.62962,6.42299
37.9,0.63118,6.43003
38,0.63279,6.44013
38.1,0.6344,6.4498
38.2,0.63606,6.4603
38.3,0.63772,6.47145
38.4,0.63939,6.48182
38.5,0.6411,6.49252
38.6,0.64276,6.50238
38.7,0.64446,6.51191
38.8,0.64628,6.52609
38.9,0.6481,6.53879
39,0.64982,6.54893
39.1,0.65148,6.55708
39.2,0.65311,6.56638
39.3,0.65478,6.5757
39.4,0.65643,6.58455
39.5,0.65804,6.59165
39.6,0.65967,6.59949
39.7,0.6613,6.60823
39.8,0.66292,6.61758
39.9,0.66457,6.62654
40,0.66622,6.63593
40.1,0.66773,6.6421
40.2,0.66945,6.65434
40.3,0.67128,6.66925
40.4,0.67301,6.6799
40.5,0.67472,6.6884
40.6,0.67636,6.6953
40.7,0.67802,6.70486
40.8,0.67969,6.71459
40.9,0.68138,6.72378
41,0.68299,6.73179
41.1,0.68455,6.73905
