General : Start date,8/13/2020,
General : End date,8/13/2020,
General : Unique identifier,{3857BE9B-E86C-4EC1-8A21-B6B01366FA09},
Specimen notes : Length, D1, D2
Specimen notes : Genotype and WR,1311 P3 W2 2,
Break (Standard) : Load at Break (Standard),10.07047,N
Maximum Load : Maximum Load,17.5408,N
,,
Time,Extension,Load
(s),(mm),(N)
0,0,0.31797
0.1,0.0001,0.31943
0.2,0.00067,0.32913
0.3,0.00167,0.3473
0.4,0.00344,0.3775
0.5,0.00582,0.41639
0.6,0.00832,0.45831
0.7,0.01047,0.49385
0.8,0.01246,0.5269
0.9,0.01432,0.55726
1,0.01601,0.58454
1.1,0.01766,0.61097
1.2,0.0193,0.63709
1.3,0.0209,0.66221
1.4,0.02253,0.6885
1.5,0.0242,0.71434
1.6,0.02595,0.74222
1.7,0.02765,0.76841
1.8,0.02932,0.79367
1.9,0.03085,0.815
2,0.03261,0.84179
2.1,0.03431,0.86512
2.2,0.03598,0.88884
2.3,0.03767,0.91182
2.4,0.03938,0.93427
2.5,0.04106,0.95606
2.6,0.04263,0.97682
2.7,0.04428,0.99857
2.8,0.04596,1.02082
2.9,0.04763,1.04322
3,0.04934,1.06558
3.1,0.05105,1.08752
3.2,0.05272,1.10913
3.3,0.05439,1.13112
3.4,0.05616,1.15375
3.5,0.05791,1.1763
3.6,0.05954,1.19592
3.7,0.06118,1.21647
3.8,0.06289,1.2388
3.9,0.06478,1.26572
4,0.06657,1.28958
4.1,0.06831,1.3131
4.2,0.07009,1.33717
4.3,0.07167,1.35726
4.4,0.0732,1.37704
4.5,0.07472,1.39636
4.6,0.07631,1.41819
4.7,0.07791,1.4391
4.8,0.07949,1.4605
4.9,0.08109,1.48247
5,0.08273,1.50396
5.1,0.08438,1.52601
5.2,0.08583,1.54343
5.3,0.08768,1.57009
5.4,0.08951,1.59412
5.5,0.09128,1.61768
5.6,0.09304,1.64118
5.7,0.09473,1.66297
5.8,0.09639,1.68409
5.9,0.09809,1.70518
6,0.09976,1.72736
6.1,0.10138,1.7483
6.2,0.10298,1.76862
6.3,0.10454,1.78807
6.4,0.10616,1.80913
6.5,0.10776,1.82911
6.6,0.10938,1.8497
6.7,0.11107,1.87192
6.8,0.1128,1.89555
6.9,0.1145,1.9186
7,0.11613,1.93869
7.1,0.11774,1.95923
7.2,0.11947,1.98218
7.3,0.12124,2.00617
7.4,0.12296,2.02895
7.5,0.12472,2.05333
7.6,0.12651,2.07868
7.7,0.12813,2.09848
7.8,0.12979,2.11967
7.9,0.13148,2.14336
8,0.13314,2.16469
8.1,0.13482,2.18792
8.2,0.13659,2.21257
8.3,0.13852,2.24023
8.4,0.14025,2.26311
8.5,0.1417,2.28076
8.6,0.14349,2.30713
8.7,0.14536,2.33461
8.8,0.14693,2.35432
8.9,0.14842,2.37311
9,0.15005,2.39572
9.1,0.15169,2.41876
9.2,0.1533,2.43963
9.3,0.15483,2.45968
9.4,0.15644,2.4818
9.5,0.15808,2.50404
9.6,0.15969,2.52591
9.7,0.16131,2.5476
9.8,0.16291,2.5682
9.9,0.16455,2.59048
10,0.16621,2.61302
10.1,0.16783,2.63436
10.2,0.16944,2.65571
10.3,0.17111,2.67862
10.4,0.17273,2.69923
10.5,0.17437,2.7208
10.6,0.17605,2.74288
10.7,0.17779,2.76669
10.8,0.17949,2.78947
10.9,0.18117,2.81111
11,0.18283,2.83256
11.1,0.18446,2.85404
11.2,0.18612,2.87558
11.3,0.18782,2.89779
11.4,0.18954,2.92056
11.5,0.19123,2.94278
11.6,0.19293,2.96517
11.7,0.19464,2.98835
11.8,0.19638,3.01115
11.9,0.19832,3.03888
12,0.19997,3.05881
12.1,0.2015,3.0766
12.2,0.20322,3.09985
12.3,0.20492,3.12277
12.4,0.2065,3.14266
12.5,0.20808,3.16233
12.6,0.20968,3.18323
12.7,0.21136,3.20706
12.8,0.21298,3.22898
12.9,0.21455,3.24862
13,0.21614,3.26951
13.1,0.21784,3.29205
13.2,0.21958,3.31549
13.3,0.22124,3.33886
13.4,0.22287,3.36162
13.5,0.22454,3.38535
13.6,0.22622,3.40867
13.7,0.22803,3.43548
13.8,0.22985,3.46237
13.9,0.23159,3.48597
14,0.23322,3.50844
14.1,0.23476,3.52757
14.2,0.23641,3.55136
14.3,0.23806,3.57498
14.4,0.23968,3.59721
14.5,0.24123,3.61606
14.6,0.24278,3.63699
14.7,0.24445,3.66184
14.8,0.24612,3.68353
14.9,0.24776,3.70699
