General : Start date,8/13/2020,
General : End date,8/13/2020,
General : Unique identifier,{B52A8558-C8DB-4E63-A85E-64BC27C7B838},
Specimen notes : Length, D1, D2
Specimen notes : Genotype and WR,1311 P2 W1 2,
Break (Standard) : Load at Break (Standard),5.87622,N
Maximum Load : Maximum Load,12.36328,N
,,
Time,Extension,Load
(s),(mm),(N)
0,0,0.4943
0.1,0.00006,0.49614
0.2,0.00053,0.50402
0.3,0.00139,0.5181
0.4,0.00306,0.54468
0.5,0.00557,0.58495
0.6,0.00833,0.62777
0.7,0.01074,0.66351
0.8,0.01254,0.68831
0.9,0.01407,0.70859
1,0.01575,0.73241
1.1,0.01747,0.75583
1.2,0.01921,0.78026
1.3,0.02096,0.80427
1.4,0.02265,0.82716
1.5,0.02431,0.84931
1.6,0.02596,0.8715
1.7,0.02766,0.89419
1.8,0.02921,0.91482
1.9,0.03081,0.93592
2,0.03246,0.95751
2.1,0.03411,0.97882
2.2,0.03579,1.00057
2.3,0.03739,1.02029
2.4,0.03913,1.04338
2.5,0.04099,1.06756
2.6,0.04278,1.09038
2.7,0.0445,1.1119
2.8,0.04624,1.13295
2.9,0.04791,1.1532
3,0.04964,1.17413
3.1,0.05136,1.19489
3.2,0.05301,1.2148
3.3,0.05471,1.23671
3.4,0.05636,1.25618
3.5,0.05802,1.27666
3.6,0.05965,1.29639
3.7,0.0612,1.31485
3.8,0.06278,1.33405
3.9,0.0644,1.3543
4,0.0661,1.37537
4.1,0.06779,1.39615
4.2,0.06949,1.41655
4.3,0.0713,1.43987
4.4,0.07308,1.4625
4.5,0.07484,1.48374
4.6,0.07654,1.50359
4.7,0.07821,1.52335
4.8,0.07984,1.54257
4.9,0.0814,1.56067
5,0.08299,1.57948
5.1,0.08457,1.59776
5.2,0.08617,1.61631
5.3,0.08793,1.63853
5.4,0.08962,1.65832
5.5,0.09129,1.67807
5.6,0.09281,1.69506
5.7,0.09442,1.71421
5.8,0.09617,1.73598
5.9,0.09786,1.75542
6,0.09944,1.77319
6.1,0.10115,1.79312
6.2,0.10288,1.81378
6.3,0.10452,1.83201
6.4,0.10624,1.85183
6.5,0.10789,1.87054
6.6,0.10946,1.88731
6.7,0.11104,1.90486
6.8,0.11268,1.9227
6.9,0.11438,1.94185
7,0.11604,1.96028
7.1,0.11771,1.97881
7.2,0.11942,1.99865
7.3,0.12114,2.01856
7.4,0.12285,2.03756
7.5,0.12443,2.05471
7.6,0.12601,2.07214
7.7,0.12777,2.09306
7.8,0.12953,2.11395
7.9,0.13123,2.13332
8,0.13289,2.15186
8.1,0.13453,2.1708
8.2,0.13615,2.18859
8.3,0.13783,2.20712
8.4,0.13952,2.22632
8.5,0.14122,2.24551
8.6,0.14294,2.26501
8.7,0.14475,2.28672
8.8,0.14657,2.30747
8.9,0.14822,2.32623
9,0.15003,2.34724
9.1,0.15179,2.36717
9.2,0.15323,2.3817
9.3,0.15479,2.39855
9.4,0.15651,2.41823
9.5,0.1582,2.43762
9.6,0.15981,2.45542
9.7,0.16137,2.47229
9.8,0.16305,2.49241
9.9,0.16469,2.51073
10,0.16629,2.52821
10.1,0.16787,2.54627
10.2,0.16953,2.56555
10.3,0.17118,2.58394
