General : Start date,8/13/2020,
General : End date,8/13/2020,
General : Unique identifier,{15697237-0987-4F3A-946C-C11364DE2147},
Specimen notes : Length, D1, D2
Specimen notes : Genotype and WR,1311 P11 W1 2,
Break (Standard) : Load at Break (Standard),7.67513,N
Maximum Load : Maximum Load,12.39336,N
,,
Time,Extension,Load
(s),(mm),(N)
0,0,0.67904
0.1,0.0001,0.68122
0.2,0.00064,0.69165
0.3,0.00188,0.715
0.4,0.00385,0.75198
0.5,0.00632,0.79282
0.6,0.00871,0.83057
0.7,0.01084,0.86361
0.8,0.01269,0.89209
0.9,0.01449,0.91943
1,0.01609,0.94278
1.1,0.01782,0.9681
1.2,0.01953,0.9935
1.3,0.02126,1.01932
1.4,0.0229,1.04292
1.5,0.02452,1.06598
1.6,0.02619,1.08949
1.7,0.0278,1.11229
1.8,0.02938,1.13439
1.9,0.03102,1.1574
2,0.03272,1.18135
2.1,0.03441,1.20457
2.2,0.03611,1.22794
2.3,0.03786,1.25125
2.4,0.03954,1.2734
2.5,0.04116,1.2937
2.6,0.04279,1.31548
2.7,0.04449,1.33672
2.8,0.04611,1.35656
2.9,0.04784,1.37846
3,0.04948,1.39842
3.1,0.05114,1.41835
3.2,0.05292,1.44033
3.3,0.05457,1.46055
3.4,0.05626,1.48169
3.5,0.05793,1.50208
3.6,0.05956,1.5224
3.7,0.06125,1.54261
3.8,0.06289,1.56315
3.9,0.0645,1.58204
4,0.06621,1.60322
4.1,0.06789,1.62401
4.2,0.06961,1.64509
4.3,0.07137,1.66667
4.4,0.0732,1.6892
4.5,0.07494,1.71017
4.6,0.07659,1.72979
4.7,0.07829,1.75022
4.8,0.07989,1.76824
4.9,0.08152,1.78845
5,0.08315,1.8072
5.1,0.08474,1.82583
5.2,0.08637,1.84541
5.3,0.08802,1.86455
5.4,0.08965,1.88256
5.5,0.09127,1.90155
5.6,0.09291,1.9205
5.7,0.09455,1.93893
5.8,0.09618,1.95781
5.9,0.09779,1.9752
6,0.09939,1.99344
6.1,0.10109,2.01335
6.2,0.10278,2.03209
6.3,0.10445,2.05053
6.4,0.10615,2.06864
6.5,0.10777,2.08663
6.6,0.1094,2.10399
6.7,0.111,2.12061
6.8,0.11264,2.13811
6.9,0.1142,2.15373
7,0.11582,2.1705
7.1,0.11759,2.18846
7.2,0.11929,2.20535
7.3,0.12091,2.22175
7.4,0.12259,2.23895
7.5,0.12426,2.25511
7.6,0.12598,2.27269
7.7,0.1277,2.28988
7.8,0.12942,2.30768
