General : Start date,8/13/2020,
General : End date,8/13/2020,
General : Unique identifier,{F640F8AD-1381-45C6-838F-A5A6ADD8CE0A},
Specimen notes : Length, D1, D2
Specimen notes : Genotype and WR,1311 P2 W1 3,
Break (Standard) : Load at Break (Standard),6.67467,N
Maximum Load : Maximum Load,10.40168,N
,,
Time,Extension,Load
(s),(mm),(N)
0,0,0.79469
0.1,0.0001,0.79539
0.2,0.00064,0.80489
0.3,0.00171,0.82343
0.4,0.00357,0.85598
0.5,0.00608,0.89662
0.6,0.00855,0.93637
0.7,0.01057,0.96882
0.8,0.01255,1.00168
0.9,0.01442,1.03345
1,0.0162,1.06227
1.1,0.0178,1.08932
1.2,0.01939,1.11556
1.3,0.021,1.14291
1.4,0.02267,1.17103
1.5,0.02439,1.20004
1.6,0.02607,1.22814
1.7,0.02771,1.25617
1.8,0.02938,1.2837
1.9,0.03104,1.311
2,0.03259,1.33616
2.1,0.03433,1.36612
2.2,0.03623,1.39878
2.3,0.03792,1.42702
2.4,0.0396,1.45482
2.5,0.04129,1.48422
2.6,0.0431,1.51433
2.7,0.04488,1.54419
2.8,0.04665,1.57344
2.9,0.04822,1.59856
3,0.04983,1.62491
3.1,0.05153,1.65323
3.2,0.05311,1.67902
3.3,0.05472,1.70559
3.4,0.05643,1.73382
3.5,0.05803,1.75967
3.6,0.05969,1.78689
3.7,0.06134,1.81408
3.8,0.06298,1.84076
3.9,0.06451,1.86519
4,0.06618,1.89392
4.1,0.06797,1.92389
4.2,0.06974,1.95371
4.3,0.07136,1.97979
4.4,0.07302,2.00644
4.5,0.07464,2.03266
4.6,0.07617,2.05651
4.7,0.07786,2.0845
4.8,0.07964,2.1139
4.9,0.08147,2.14407
5,0.08324,2.17234
5.1,0.08486,2.19749
5.2,0.08635,2.21989
5.3,0.08802,2.24676
5.4,0.08988,2.27767
5.5,0.09154,2.30322
5.6,0.0932,2.32981
5.7,0.09484,2.35545
5.8,0.09654,2.38254
5.9,0.09807,2.40579
6,0.09965,2.4302
6.1,0.10126,2.45528
6.2,0.10286,2.48094
6.3,0.1045,2.50647
6.4,0.10612,2.53196
6.5,0.10777,2.55799
6.6,0.10942,2.58384
6.7,0.1111,2.61016
6.8,0.11279,2.63685
6.9,0.11454,2.66471
7,0.11628,2.69181
7.1,0.11792,2.71609
7.2,0.11978,2.74612
7.3,0.12157,2.77402
7.4,0.12325,2.79923
7.5,0.12482,2.82267
7.6,0.12644,2.84706
7.7,0.12813,2.8738
7.8,0.12969,2.89616
7.9,0.13121,2.91859
8,0.13276,2.94183
8.1,0.13444,2.96846
8.2,0.13615,2.99506
8.3,0.13774,3.01926
8.4,0.13934,3.04272
8.5,0.141,3.06815
8.6,0.14273,3.09446
8.7,0.14461,3.12414
8.8,0.14636,3.15006
8.9,0.14807,3.17597
9,0.14976,3.20073
9.1,0.15142,3.22528
9.2,0.15306,3.24779
9.3,0.15464,3.27023
9.4,0.15625,3.29355
9.5,0.15786,3.31692
9.6,0.15952,3.34182
9.7,0.16123,3.36641
9.8,0.16283,3.39025
9.9,0.16445,3.41409
10,0.1661,3.43942
10.1,0.1678,3.4646
10.2,0.16951,3.49034
10.3,0.17122,3.51507
10.4,0.17291,3.54024
10.5,0.17469,3.56749
10.6,0.17649,3.5948
10.7,0.17809,3.61681
10.8,0.17974,3.64126
10.9,0.18142,3.66515
11,0.18305,3.68838
11.1,0.18474,3.71193
11.2,0.18636,3.73483
11.3,0.18796,3.75737
11.4,0.18951,3.77854
11.5,0.19117,3.80183
11.6,0.19285,3.82551
11.7,0.19454,3.84986
11.8,0.19606,3.86951
11.9,0.19763,3.89065
12,0.19942,3.91795
12.1,0.20112,3.94232
12.2,0.20279,3.96475
12.3,0.20445,3.98786
12.4,0.20612,4.01066
12.5,0.20786,4.03467
12.6,0.20955,4.0579
12.7,0.21118,4.0796
12.8,0.21284,4.10165
12.9,0.21453,4.12468
13,0.21617,4.1472
13.1,0.21791,4.1719
13.2,0.21966,4.19578
13.3,0.22139,4.21898
13.4,0.22306,4.24103
13.5,0.22479,4.26483
13.6,0.22649,4.28676
13.7,0.2281,4.30661
13.8,0.22968,4.32678
13.9,0.2314,4.35024
14,0.23311,4.37413
14.1,0.23479,4.39552
14.2,0.23641,4.41586
14.3,0.23804,4.43587
14.4,0.23967,4.45679
14.5,0.24134,4.47826
14.6,0.24301,4.49906
14.7,0.24463,4.51844
14.8,0.24633,4.54065
14.9,0.24805,4.56242
15,0.24969,4.58084
15.1,0.25132,4.60054
15.2,0.25309,4.6223
15.3,0.25491,4.64565
15.4,0.25657,4.66415
15.5,0.25819,4.68282
15.6,0.2598,4.70109
15.7,0.26146,4.71994
15.8,0.26305,4.73727
15.9,0.26466,4.75515
16,0.26628,4.77353
16.1,0.26789,4.791
16.2,0.26948,4.80838
16.3,0.27113,4.82592
16.4,0.27281,4.84563
16.5,0.27446,4.86304
16.6,0.27618,4.88292
16.7,0.27787,4.90098
16.8,0.27953,4.91838
16.9,0.28116,4.93506
17,0.28286,4.95268
17.1,0.28464,4.97288
17.2,0.28645,4.9925
17.3,0.28817,5.00985
17.4,0.28978,5.02514
17.5,0.29136,5.03912
17.6,0.293,5.05529
17.7,0.29464,5.07072
17.8,0.29623,5.08445
17.9,0.29786,5.10049
18,0.29956,5.11839
18.1,0.30124,5.13525
18.2,0.3029,5.15118
18.3,0.30456,5.16713
18.4,0.30622,5.18336
18.5,0.30809,5.20446
18.6,0.30987,5.22234
18.7,0.31156,5.23849
18.8,0.3133,5.25629
18.9,0.31492,5.27009
19,0.31652,5.2847
19.1,0.31815,5.29833
19.2,0.31987,5.31506
19.3,0.32151,5.32994
19.4,0.32311,5.34299
19.5,0.32476,5.35861
19.6,0.32643,5.37459
19.7,0.32813,5.39016
19.8,0.32979,5.40603
19.9,0.33138,5.41913
20,0.333,5.4343
20.1,0.33458,5.44749
20.2,0.33625,5.46308
20.3,0.33805,5.48204
20.4,0.33976,5.49797
20.5,0.34139,5.5116
20.6,0.34309,5.52847
20.7,0.34474,5.54318
20.8,0.34633,5.55693
20.9,0.34805,5.5737
21,0.34972,5.58935
21.1,0.35135,5.60303
21.2,0.35302,5.61803
21.3,0.35464,5.63154
21.4,0.35622,5.64389
21.5,0.3578,5.65593
21.6,0.35947,5.67117
21.7,0.36113,5.68582
21.8,0.36293,5.70308
21.9,0.36453,5.71503
22,0.36617,5.72959
22.1,0.36789,5.7466
22.2,0.36956,5.76072
22.3,0.37121,5.77509
22.4,0.37287,5.79012
22.5,0.37454,5.80511
22.6,0.37617,5.8194
22.7,0.3778,5.83328
22.8,0.37951,5.8494
22.9,0.38123,5.86447
23,0.38296,5.8809
23.1,0.38467,5.89656
23.2,0.38642,5.91216
23.3,0.38806,5.92415
23.4,0.38965,5.93638
23.5,0.39159,5.95428
23.6,0.39339,5.96852
23.7,0.39496,5.97874
23.8,0.39663,5.99252
23.9,0.39827,6.00584
24,0.39995,6.02128
24.1,0.40165,6.03615
24.2,0.40321,6.04848
24.3,0.40481,6.06208
24.4,0.40656,6.07997
24.5,0.40829,6.09695
24.6,0.40998,6.11191
24.7,0.41169,6.12842
24.8,0.41348,6.14709
24.9,0.41508,6.15957
25,0.41698,6.1814
25.1,0.41862,6.19384
25.2,0.42021,6.20642
25.3,0.42189,6.22096
25.4,0.42343,6.23245
25.5,0.425,6.24339
25.6,0.42657,6.2561
25.7,0.42806,6.26617
25.8,0.4296,6.27826
25.9,0.43119,6.29188
26,0.43276,6.30536
26.1,0.4343,6.3166
26.2,0.43588,6.33061
26.3,0.43754,6.34585
26.4,0.4392,6.36072
26.5,0.44086,6.37512
26.6,0.44248,6.3884
26.7,0.44409,6.40167
26.8,0.44574,6.41573
26.9,0.44756,6.43409
27,0.44935,6.44987
27.1,0.4511,6.46372
27.2,0.45285,6.47775
27.3,0.45455,6.49041
27.4,0.45618,6.50108
27.5,0.45777,6.51101
27.6,0.45935,6.52079
27.7,0.46101,6.53313
27.8,0.46262,6.54346
27.9,0.4643,6.55671
28,0.46599,6.56967
28.1,0.46764,6.58052
28.2,0.46927,6.5924
28.3,0.47097,6.60528
28.4,0.4727,6.61896
28.5,0.47445,6.633
28.6,0.47609,6.64384
28.7,0.47782,6.65778
28.8,0.47953,6.66934
28.9,0.4812,6.68045
29,0.4828,6.68975
29.1,0.48442,6.70007
29.2,0.48611,6.71217
29.3,0.48775,6.72249
29.4,0.48942,6.73371
29.5,0.49118,6.74682
29.6,0.49285,6.7568
29.7,0.49448,6.76679
29.8,0.4961,6.77651
29.9,0.49776,6.78781
30,0.49938,6.79837
30.1,0.50107,6.81102
30.2,0.50284,6.82583
30.3,0.50456,6.83673
30.4,0.5062,6.84646
30.5,0.50781,6.85539
30.6,0.50941,6.86574
30.7,0.511,6.87384
30.8,0.51263,6.88487
30.9,0.51431,6.89606
31,0.51599,6.90633
31.1,0.51767,6.91663
31.2,0.51937,6.9266
31.3,0.52108,6.93712
31.4,0.52272,6.94572
31.5,0.5243,6.95286
31.6,0.52612,6.967
31.7,0.52792,6.97953
31.8,0.52968,6.99004
31.9,0.53155,7.00485
32,0.53316,7.01168
32.1,0.53474,7.01971
32.2,0.53645,7.03115
