General : Start date,"2020-08-07"
General : End date,"2020-08-07"
General : Unique identifier,"{57504526-C923-445B-8E03-8A60A18F6406}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"P3 W3 3"
Break (Standard) : Load at Break (Standard),"51.46944",N
Maximum Load : Maximum Load,"58.40696",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.63167"
"0.10000","0.00006","0.63479"
"0.20000","0.00049","0.65516"
"0.30000","0.00135","0.69745"
"0.40000","0.00298","0.75722"
"0.50000","0.00542","0.81189"
"0.60000","0.00835","0.88367"
"0.70000","0.01082","0.94946"
"0.80000","0.01268","1.00552"
"0.90000","0.01431","1.05931"
"1.00000","0.01601","1.11371"
"1.10000","0.01767","1.16067"
"1.20000","0.01940","1.20707"
"1.30000","0.02117","1.24849"
"1.40000","0.02285","1.29108"
"1.50000","0.02451","1.34020"
"1.60000","0.02612","1.39131"
"1.70000","0.02777","1.44159"
"1.80000","0.02946","1.48392"
"1.90000","0.03108","1.51569"
"2.00000","0.03273","1.55831"
"2.10000","0.03438","1.60993"
"2.20000","0.03606","1.66088"
"2.30000","0.03781","1.70953"
"2.40000","0.03945","1.75550"
"2.50000","0.04112","1.80970"
"2.60000","0.04291","1.87463"
"2.70000","0.04464","1.93852"
"2.80000","0.04634","2.00562"
"2.90000","0.04806","2.07338"
"3.00000","0.04973","2.13830"
"3.10000","0.05136","2.20190"
"3.20000","0.05295","2.26260"
"3.30000","0.05453","2.32511"
"3.40000","0.05623","2.39468"
"3.50000","0.05791","2.46075"
"3.60000","0.05956","2.52940"
"3.70000","0.06123","2.60069"
"3.80000","0.06290","2.67256"
"3.90000","0.06456","2.74538"
"4.00000","0.06633","2.82680"
"4.10000","0.06810","2.90823"
"4.20000","0.06976","2.98141"
"4.30000","0.07144","3.05666"
"4.40000","0.07309","3.13111"
"4.50000","0.07469","3.20204"
"4.60000","0.07629","3.27299"
"4.70000","0.07790","3.34463"
"4.80000","0.07949","3.41491"
"4.90000","0.08118","3.49228"
"5.00000","0.08292","3.57341"
"5.10000","0.08460","3.64961"
"5.20000","0.08628","3.72483"
"5.30000","0.08794","3.79946"
"5.40000","0.08957","3.87215"
"5.50000","0.09123","3.94645"
"5.60000","0.09289","4.01892"
"5.70000","0.09453","4.08534"
"5.80000","0.09617","4.15576"
"5.90000","0.09792","4.23529"
"6.00000","0.09954","4.30560"
"6.10000","0.10121","4.37871"
"6.20000","0.10282","4.44667"
"6.30000","0.10447","4.51792"
"6.40000","0.10615","4.59099"
"6.50000","0.10774","4.65853"
"6.60000","0.10936","4.72801"
"6.70000","0.11102","4.80032"
"6.80000","0.11273","4.87466"
"6.90000","0.11445","4.94842"
"7.00000","0.11618","5.02417"
"7.10000","0.11789","5.09805"
"7.20000","0.11950","5.16442"
"7.30000","0.12123","5.23874"
"7.40000","0.12288","5.30601"
"7.50000","0.12455","5.37476"
"7.60000","0.12628","5.44594"
"7.70000","0.12795","5.51270"
"7.80000","0.12956","5.57684"
"7.90000","0.13121","5.64464"
"8.00000","0.13287","5.71319"
"8.10000","0.13451","5.78239"
