General : Start date,"2020-08-07"
General : End date,"2020-08-07"
General : Unique identifier,"{5214AB2D-D8EE-4496-9AE9-C0508991D209}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"P3 W2 3"
Break (Standard) : Load at Break (Standard),"33.27778",N
Maximum Load : Maximum Load,"33.57056",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.50796"
"0.10000","0.00010","0.50904"
"0.20000","0.00101","0.52282"
"0.30000","0.00273","0.55573"
"0.40000","0.00475","0.58941"
"0.50000","0.00687","0.61489"
"0.60000","0.00898","0.64177"
"0.70000","0.01105","0.68710"
"0.80000","0.01303","0.71878"
"0.90000","0.01475","0.74180"
"1.00000","0.01628","0.76763"
"1.10000","0.01791","0.79096"
"1.20000","0.01965","0.81628"
"1.30000","0.02135","0.83575"
"1.40000","0.02300","0.85512"
"1.50000","0.02465","0.88070"
"1.60000","0.02629","0.91055"
"1.70000","0.02796","0.94118"
"1.80000","0.02969","0.97067"
"1.90000","0.03130","0.99647"
"2.00000","0.03289","1.02317"
"2.10000","0.03452","1.05379"
"2.20000","0.03610","1.08420"
"2.30000","0.03771","1.11578"
"2.40000","0.03935","1.14648"
"2.50000","0.04102","1.17569"
"2.60000","0.04271","1.20542"
"2.70000","0.04440","1.23464"
"2.80000","0.04607","1.26320"
"2.90000","0.04771","1.29124"
"3.00000","0.04942","1.32234"
"3.10000","0.05117","1.35332"
"3.20000","0.05289","1.38407"
"3.30000","0.05453","1.41109"
"3.40000","0.05623","1.44113"
"3.50000","0.05794","1.47103"
"3.60000","0.05953","1.49808"
"3.70000","0.06121","1.52653"
"3.80000","0.06282","1.55262"
"3.90000","0.06448","1.58050"
"4.00000","0.06619","1.60886"
"4.10000","0.06785","1.63508"
"4.20000","0.06950","1.66159"
"4.30000","0.07118","1.68903"
"4.40000","0.07299","1.72039"
"4.50000","0.07471","1.74809"
"4.60000","0.07635","1.77396"
"4.70000","0.07804","1.80039"
"4.80000","0.07978","1.82223"
"4.90000","0.08125","1.84419"
"5.00000","0.08288","1.87165"
"5.10000","0.08454","1.89944"
"5.20000","0.08620","1.92706"
"5.30000","0.08791","1.95617"
"5.40000","0.08955","1.98326"
"5.50000","0.09120","2.01029"
"5.60000","0.09289","2.03771"
"5.70000","0.09454","2.06372"
"5.80000","0.09617","2.08891"
"5.90000","0.09775","2.11185"
"6.00000","0.09932","2.13539"
"6.10000","0.10086","2.15724"
"6.20000","0.10266","2.18711"
"6.30000","0.10452","2.21771"
"6.40000","0.10614","2.24184"
"6.50000","0.10784","2.26967"
"6.60000","0.10957","2.29929"
"6.70000","0.11112","2.32475"
"6.80000","0.11268","2.35136"
"6.90000","0.11428","2.38027"
"7.00000","0.11594","2.41065"
"7.10000","0.11764","2.44269"
"7.20000","0.11938","2.47587"
"7.30000","0.12110","2.50860"
"7.40000","0.12278","2.53938"
"7.50000","0.12444","2.57087"
"7.60000","0.12624","2.60626"
"7.70000","0.12815","2.64523"
"7.80000","0.12991","2.67810"
"7.90000","0.13161","2.70958"
"8.00000","0.13334","2.74241"
"8.10000","0.13495","2.77212"
"8.20000","0.13650","2.79906"
"8.30000","0.13811","2.82900"
"8.40000","0.13971","2.85877"
"8.50000","0.14136","2.89044"
"8.60000","0.14297","2.92083"
"8.70000","0.14453","2.94976"
"8.80000","0.14613","2.98000"
"8.90000","0.14782","3.01434"
"9.00000","0.14952","3.04835"
"9.10000","0.15118","3.08212"
"9.20000","0.15284","3.11456"
"9.30000","0.15449","3.14647"
"9.40000","0.15611","3.17711"
"9.50000","0.15781","3.21128"
"9.60000","0.15969","3.25042"
"9.70000","0.16161","3.29080"
"9.80000","0.16328","3.32162"
"9.90000","0.16485","3.34959"
"10.00000","0.16647","3.37931"
"10.10000","0.16804","3.40776"
"10.20000","0.16968","3.43876"
"10.30000","0.17134","3.47019"
"10.40000","0.17301","3.50188"
"10.50000","0.17467","3.53326"
"10.60000","0.17632","3.56447"
"10.70000","0.17794","3.59467"
"10.80000","0.17951","3.62395"
"10.90000","0.18128","3.66143"
"11.00000","0.18303","3.69707"
"11.10000","0.18474","3.73061"
"11.20000","0.18641","3.76288"
"11.30000","0.18803","3.79303"
"11.40000","0.18970","3.82539"
"11.50000","0.19133","3.85683"
"11.60000","0.19305","3.89095"
"11.70000","0.19473","3.92368"
"11.80000","0.19641","3.95612"
"11.90000","0.19809","3.98936"
"12.00000","0.19979","4.02186"
"12.10000","0.20147","4.05376"
"12.20000","0.20318","4.08799"
"12.30000","0.20486","4.11993"
"12.40000","0.20654","4.15247"
"12.50000","0.20819","4.18367"
"12.60000","0.20977","4.21325"
"12.70000","0.21132","4.24248"
"12.80000","0.21298","4.27644"
"12.90000","0.21478","4.31555"
"13.00000","0.21651","4.35079"
"13.10000","0.21815","4.38339"
"13.20000","0.21982","4.41615"
"13.30000","0.22144","4.44864"
"13.40000","0.22312","4.48367"
"13.50000","0.22477","4.51682"
"13.60000","0.22637","4.54824"
"13.70000","0.22808","4.58441"
"13.80000","0.22976","4.61921"
"13.90000","0.23150","4.65659"
"14.00000","0.23320","4.69147"
"14.10000","0.23473","4.71933"
"14.20000","0.23652","4.75838"
"14.30000","0.23832","4.79662"
"14.40000","0.23993","4.82724"
"14.50000","0.24148","4.85487"
"14.60000","0.24309","4.88569"
"14.70000","0.24464","4.91471"
"14.80000","0.24622","4.94506"
"14.90000","0.24780","4.97604"
"15.00000","0.24945","5.00986"
"15.10000","0.25110","5.04238"
"15.20000","0.25271","5.07325"
"15.30000","0.25437","5.10618"
"15.40000","0.25603","5.13891"
"15.50000","0.25765","5.16957"
"15.60000","0.25932","5.20292"
"15.70000","0.26097","5.23393"
"15.80000","0.26265","5.26642"
"15.90000","0.26429","5.29628"
"16.00000","0.26599","5.32897"
"16.10000","0.26779","5.36596"
"16.20000","0.26958","5.40100"
"16.30000","0.27131","5.43374"
"16.40000","0.27305","5.46612"
"16.50000","0.27471","5.49497"
"16.60000","0.27631","5.52237"
"16.70000","0.27794","5.55159"
"16.80000","0.27954","5.57926"
"16.90000","0.28121","5.61060"
"17.00000","0.28294","5.64527"
"17.10000","0.28468","5.67959"
"17.20000","0.28648","5.71716"
"17.30000","0.28812","5.74697"
"17.40000","0.28973","5.77480"
"17.50000","0.29153","5.81182"
"17.60000","0.29319","5.84223"
"17.70000","0.29483","5.87174"
"17.80000","0.29650","5.90154"
"17.90000","0.29819","5.93314"
