General : Start date,"2020-08-07"
General : End date,"2020-08-07"
General : Unique identifier,"{75F483C0-3D82-4A9B-9B49-742203B0631C}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"P3 W1 5"
Break (Standard) : Load at Break (Standard),"21.10206",N
Maximum Load : Maximum Load,"21.44849",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.44620"
"0.10000","0.00008","0.44690"
"0.20000","0.00063","0.45221"
"0.30000","0.00168","0.46351"
"0.40000","0.00344","0.48234"
"0.50000","0.00578","0.50774"
"0.60000","0.00828","0.53400"
"0.70000","0.01055","0.55778"
"0.80000","0.01252","0.57693"
"0.90000","0.01426","0.59377"
"1.00000","0.01599","0.60832"
"1.10000","0.01766","0.61765"
"1.20000","0.01934","0.62459"
"1.30000","0.02097","0.63041"
"1.40000","0.02263","0.63760"
"1.50000","0.02435","0.64511"
"1.60000","0.02610","0.65228"
"1.70000","0.02779","0.65989"
"1.80000","0.02950","0.66899"
"1.90000","0.03117","0.67758"
"2.00000","0.03282","0.68712"
"2.10000","0.03451","0.69864"
"2.20000","0.03618","0.71133"
"2.30000","0.03784","0.72408"
"2.40000","0.03955","0.73764"
"2.50000","0.04129","0.75231"
"2.60000","0.04307","0.76695"
"2.70000","0.04475","0.78046"
"2.80000","0.04627","0.79142"
"2.90000","0.04796","0.80494"
"3.00000","0.04980","0.81989"
"3.10000","0.05147","0.83237"
"3.20000","0.05304","0.84388"
"3.30000","0.05474","0.85586"
"3.40000","0.05638","0.86807"
"3.50000","0.05802","0.87976"
"3.60000","0.05971","0.89146"
"3.70000","0.06132","0.90211"
"3.80000","0.06294","0.91307"
"3.90000","0.06451","0.92311"
"4.00000","0.06618","0.93477"
"4.10000","0.06783","0.94532"
"4.20000","0.06941","0.95463"
"4.30000","0.07107","0.96523"
"4.40000","0.07275","0.97483"
"4.50000","0.07441","0.98424"
"4.60000","0.07612","0.99450"
"4.70000","0.07778","1.00506"
"4.80000","0.07951","1.01482"
"4.90000","0.08121","1.02549"
"5.00000","0.08289","1.03545"
"5.10000","0.08453","1.04459"
"5.20000","0.08621","1.05502"
"5.30000","0.08786","1.06516"
"5.40000","0.08949","1.07594"
"5.50000","0.09113","1.08722"
"5.60000","0.09276","1.09697"
"5.70000","0.09442","1.10788"
"5.80000","0.09609","1.11816"
"5.90000","0.09783","1.13011"
"6.00000","0.09948","1.14084"
"6.10000","0.10111","1.15098"
"6.20000","0.10294","1.16346"
"6.30000","0.10465","1.17489"
"6.40000","0.10630","1.18612"
"6.50000","0.10798","1.19786"
"6.60000","0.10964","1.21110"
"6.70000","0.11119","1.22287"
"6.80000","0.11286","1.23695"
"6.90000","0.11454","1.25133"
"7.00000","0.11621","1.26494"
"7.10000","0.11791","1.27863"
"7.20000","0.11956","1.29193"
"7.30000","0.12121","1.30401"
"7.40000","0.12291","1.31734"
"7.50000","0.12465","1.33226"
"7.60000","0.12637","1.34702"
"7.70000","0.12803","1.36077"
"7.80000","0.12961","1.37426"
"7.90000","0.13117","1.38723"
"8.00000","0.13300","1.40443"
"8.10000","0.13475","1.42001"
"8.20000","0.13633","1.43235"
"8.30000","0.13800","1.44632"
"8.40000","0.13971","1.46065"
"8.50000","0.14132","1.47402"
"8.60000","0.14282","1.48470"
"8.70000","0.14438","1.49730"
"8.80000","0.14597","1.51074"
"8.90000","0.14761","1.52504"
"9.00000","0.14929","1.53892"
"9.10000","0.15098","1.55143"
"9.20000","0.15270","1.56607"
"9.30000","0.15431","1.57857"
"9.40000","0.15608","1.59440"
"9.50000","0.15796","1.61133"
"9.60000","0.15980","1.62762"
"9.70000","0.16146","1.64080"
"9.80000","0.16313","1.65346"
"9.90000","0.16478","1.66700"
"10.00000","0.16639","1.67957"
"10.10000","0.16804","1.69250"
"10.20000","0.16975","1.70647"
"10.30000","0.17142","1.71953"
"10.40000","0.17300","1.73111"
"10.50000","0.17461","1.74464"
"10.60000","0.17622","1.75860"
"10.70000","0.17791","1.77358"
"10.80000","0.17955","1.78864"
"10.90000","0.18119","1.80338"
"11.00000","0.18282","1.81748"
"11.10000","0.18446","1.83152"
"11.20000","0.18613","1.84556"
"11.30000","0.18786","1.86113"
