General : Start date,"2020-08-07"
General : End date,"2020-08-07"
General : Unique identifier,"{564CE428-D386-43E7-9A7A-B0B6D0BEC28C}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"P3 W2 2"
Break (Standard) : Load at Break (Standard),"21.78113",N
Maximum Load : Maximum Load,"25.30285",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.41628"
"0.10000","0.00006","0.41714"
"0.20000","0.00050","0.42305"
"0.30000","0.00127","0.43370"
"0.40000","0.00283","0.45483"
"0.50000","0.00515","0.48727"
"0.60000","0.00803","0.52576"
"0.70000","0.01063","0.55859"
"0.80000","0.01262","0.58119"
"0.90000","0.01437","0.60025"
"1.00000","0.01608","0.61900"
"1.10000","0.01782","0.63788"
"1.20000","0.01953","0.65648"
"1.30000","0.02133","0.67489"
"1.40000","0.02310","0.69385"
"1.50000","0.02476","0.71026"
"1.60000","0.02641","0.72646"
"1.70000","0.02805","0.74343"
"1.80000","0.02970","0.75949"
"1.90000","0.03133","0.77472"
"2.00000","0.03289","0.78838"
"2.10000","0.03444","0.80185"
"2.20000","0.03609","0.81718"
"2.30000","0.03780","0.83312"
"2.40000","0.03949","0.84954"
"2.50000","0.04123","0.86677"
"2.60000","0.04278","0.88032"
"2.70000","0.04455","0.89795"
"2.80000","0.04632","0.91554"
"2.90000","0.04808","0.93240"
"3.00000","0.04972","0.94781"
"3.10000","0.05136","0.96318"
"3.20000","0.05311","0.98051"
"3.30000","0.05480","0.99629"
"3.40000","0.05644","1.01194"
"3.50000","0.05804","1.02705"
"3.60000","0.05968","1.04243"
"3.70000","0.06133","1.05855"
"3.80000","0.06286","1.07250"
"3.90000","0.06440","1.08698"
"4.00000","0.06606","1.10420"
"4.10000","0.06773","1.12005"
"4.20000","0.06936","1.13585"
"4.30000","0.07107","1.15236"
"4.40000","0.07277","1.16818"
"4.50000","0.07447","1.18350"
"4.60000","0.07629","1.19967"
"4.70000","0.07807","1.21464"
"4.80000","0.07974","1.22619"
"4.90000","0.08144","1.23793"
"5.00000","0.08315","1.25079"
"5.10000","0.08480","1.26207"
"5.20000","0.08645","1.27478"
"5.30000","0.08815","1.28834"
"5.40000","0.08978","1.30119"
"5.50000","0.09140","1.31494"
"5.60000","0.09307","1.33113"
"5.70000","0.09473","1.34770"
"5.80000","0.09636","1.36385"
"5.90000","0.09794","1.37959"
"6.00000","0.09958","1.39726"
"6.10000","0.10131","1.41588"
"6.20000","0.10306","1.43534"
"6.30000","0.10472","1.45336"
"6.40000","0.10641","1.47154"
"6.50000","0.10809","1.48973"
"6.60000","0.10970","1.50660"
"6.70000","0.11139","1.52535"
"6.80000","0.11304","1.54207"
"6.90000","0.11467","1.55899"
"7.00000","0.11630","1.57617"
"7.10000","0.11794","1.59229"
"7.20000","0.11957","1.60922"
"7.30000","0.12124","1.62727"
"7.40000","0.12300","1.64644"
"7.50000","0.12467","1.66359"
"7.60000","0.12634","1.68107"
"7.70000","0.12803","1.69863"
"7.80000","0.12966","1.71436"
"7.90000","0.13138","1.73310"
"8.00000","0.13302","1.74987"
"8.10000","0.13477","1.76873"
"8.20000","0.13651","1.78717"
"8.30000","0.13811","1.80227"
"8.40000","0.13972","1.81765"
"8.50000","0.14136","1.83509"
"8.60000","0.14294","1.85097"
"8.70000","0.14454","1.86755"
"8.80000","0.14624","1.88705"
"8.90000","0.14804","1.90815"
"9.00000","0.14975","1.92697"
"9.10000","0.15141","1.94479"
"9.20000","0.15308","1.96185"
"9.30000","0.15487","1.98344"
"9.40000","0.15658","2.00150"
"9.50000","0.15815","2.01714"
"9.60000","0.15975","2.03467"
"9.70000","0.16140","2.05314"
"9.80000","0.16305","2.07148"
"9.90000","0.16469","2.08876"
"10.00000","0.16631","2.10573"
"10.10000","0.16789","2.12231"
"10.20000","0.16949","2.14029"
"10.30000","0.17116","2.15929"
"10.40000","0.17280","2.17739"
"10.50000","0.17446","2.19604"
"10.60000","0.17605","2.21300"
"10.70000","0.17769","2.23141"
"10.80000","0.17940","2.25087"
"10.90000","0.18111","2.27037"
"11.00000","0.18278","2.28899"
"11.10000","0.18448","2.30747"
"11.20000","0.18623","2.32783"
"11.30000","0.18792","2.34650"
"11.40000","0.18965","2.36579"
"11.50000","0.19135","2.38417"
"11.60000","0.19299","2.40141"
"11.70000","0.19456","2.41679"
"11.80000","0.19615","2.43334"
"11.90000","0.19780","2.45088"
"12.00000","0.19942","2.46719"
