General : Start date,"2020-08-26"
General : End date,"2020-08-26"
General : Unique identifier,"{A524656F-F417-46C9-B6EA-48BF17C6FADA}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"P3 W2 3"
Break (Standard) : Load at Break (Standard),"25.95324",N
Maximum Load : Maximum Load,"32.53975",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.44737"
"0.10000","0.00010","0.44995"
"0.20000","0.00105","0.48683"
"0.30000","0.00286","0.55107"
"0.40000","0.00512","0.62729"
"0.50000","0.00739","0.69766"
"0.60000","0.00924","0.75116"
"0.70000","0.01093","0.79915"
"0.80000","0.01262","0.84698"
"0.90000","0.01432","0.89566"
"1.00000","0.01601","0.94282"
"1.10000","0.01769","0.99055"
"1.20000","0.01928","1.03395"
"1.30000","0.02114","1.08962"
"1.40000","0.02292","1.13951"
"1.50000","0.02457","1.18418"
"1.60000","0.02628","1.23207"
"1.70000","0.02793","1.27602"
"1.80000","0.02952","1.31763"
"1.90000","0.03115","1.36169"
"2.00000","0.03286","1.40913"
"2.10000","0.03456","1.45647"
"2.20000","0.03618","1.49928"
"2.30000","0.03793","1.54473"
"2.40000","0.03974","1.59560"
"2.50000","0.04143","1.63919"
"2.60000","0.04303","1.68053"
"2.70000","0.04462","1.72132"
"2.80000","0.04623","1.76379"
"2.90000","0.04782","1.80459"
"3.00000","0.04960","1.85466"
"3.10000","0.05137","1.90240"
"3.20000","0.05312","1.94992"
"3.30000","0.05483","1.99577"
"3.40000","0.05659","2.04384"
"3.50000","0.05828","2.08889"
"3.60000","0.05988","2.13041"
"3.70000","0.06153","2.17403"
"3.80000","0.06319","2.21902"
"3.90000","0.06480","2.26078"
"4.00000","0.06650","2.30845"
"4.10000","0.06817","2.35410"
"4.20000","0.06982","2.39784"
"4.30000","0.07153","2.44485"
"4.40000","0.07314","2.48651"
"4.50000","0.07480","2.53257"
"4.60000","0.07664","2.58716"
"4.70000","0.07818","2.62451"
"4.80000","0.07977","2.66804"
"4.90000","0.08151","2.71868"
"5.00000","0.08316","2.76356"
"5.10000","0.08480","2.80950"
"5.20000","0.08640","2.85373"
"5.30000","0.08804","2.89999"
"5.40000","0.08971","2.94725"
"5.50000","0.09130","2.99008"
"5.60000","0.09290","3.03361"
"5.70000","0.09454","3.08066"
"5.80000","0.09623","3.13016"
"5.90000","0.09787","3.17603"
"6.00000","0.09958","3.22384"
"6.10000","0.10121","3.26664"
"6.20000","0.10278","3.30845"
"6.30000","0.10468","3.36783"
"6.40000","0.10643","3.41699"
"6.50000","0.10801","3.45426"
"6.60000","0.10962","3.49483"
"6.70000","0.11116","3.53192"
"6.80000","0.11278","3.57693"
"6.90000","0.11442","3.62277"
"7.00000","0.11605","3.66888"
"7.10000","0.11768","3.71281"
"7.20000","0.11928","3.75674"
"7.30000","0.12092","3.80217"
"7.40000","0.12259","3.85047"
"7.50000","0.12430","3.90227"
"7.60000","0.12607","3.95346"
"7.70000","0.12775","3.99943"
"7.80000","0.12956","4.05347"
"7.90000","0.13141","4.10832"
"8.00000","0.13306","4.15167"
"8.10000","0.13478","4.19835"
"8.20000","0.13650","4.24472"
"8.30000","0.13807","4.28330"
"8.40000","0.13973","4.32902"
"8.50000","0.14145","4.37691"
"8.60000","0.14309","4.42052"
"8.70000","0.14464","4.46096"
"8.80000","0.14619","4.50040"
"8.90000","0.14784","4.54776"
"9.00000","0.14953","4.59598"
"9.10000","0.15120","4.64355"
"9.20000","0.15284","4.68868"
"9.30000","0.15445","4.73251"
"9.40000","0.15606","4.77641"
"9.50000","0.15767","4.82113"
"9.60000","0.15939","4.87099"
"9.70000","0.16121","4.92694"
"9.80000","0.16294","4.97335"
"9.90000","0.16465","5.02077"
"10.00000","0.16631","5.06425"
"10.10000","0.16792","5.10543"
"10.20000","0.16957","5.15059"
"10.30000","0.17127","5.19854"
"10.40000","0.17298","5.24754"
"10.50000","0.17477","5.30091"
"10.60000","0.17643","5.34654"
"10.70000","0.17806","5.39138"
"10.80000","0.17971","5.43863"
"10.90000","0.18136","5.48556"
"11.00000","0.18299","5.53152"
"11.10000","0.18476","5.58629"
"11.20000","0.18642","5.63352"
"11.30000","0.18805","5.67851"
"11.40000","0.18962","5.71931"
"11.50000","0.19117","5.76002"
"11.60000","0.19276","5.80300"
"11.70000","0.19443","5.85001"
"11.80000","0.19602","5.89160"
"11.90000","0.19768","5.93724"
"12.00000","0.19936","5.98339"
"12.10000","0.20104","6.02992"
"12.20000","0.20267","6.07331"
"12.30000","0.20428","6.11434"
"12.40000","0.20587","6.15373"
"12.50000","0.20750","6.19679"
"12.60000","0.20918","6.24247"
"12.70000","0.21085","6.28930"
"12.80000","0.21257","6.33782"
"12.90000","0.21435","6.39158"
"13.00000","0.21616","6.44599"
"13.10000","0.21793","6.49722"
"13.20000","0.21965","6.54600"
"13.30000","0.22140","6.59657"
"13.40000","0.22305","6.64020"
"13.50000","0.22473","6.68691"
"13.60000","0.22642","6.73342"
"13.70000","0.22804","6.77593"
"13.80000","0.22971","6.82076"
"13.90000","0.23136","6.86464"
"14.00000","0.23301","6.90727"
"14.10000","0.23466","6.95085"
"14.20000","0.23626","6.99117"
"14.30000","0.23780","7.02797"
"14.40000","0.23962","7.08502"
"14.50000","0.24142","7.13825"
"14.60000","0.24309","7.18331"
"14.70000","0.24470","7.22512"
"14.80000","0.24630","7.26725"
"14.90000","0.24785","7.30715"
"15.00000","0.24945","7.35119"
"15.10000","0.25110","7.40000"
"15.20000","0.25274","7.44737"
"15.30000","0.25436","7.49436"
"15.40000","0.25604","7.54501"
"15.50000","0.25770","7.59322"
"15.60000","0.25936","7.64196"
"15.70000","0.26112","7.69707"
"15.80000","0.26287","7.75079"
"15.90000","0.26454","7.79861"
"16.00000","0.26617","7.84330"
"16.10000","0.26790","7.89648"
"16.20000","0.26987","7.96800"
"16.30000","0.27172","8.02735"
"16.40000","0.27351","8.08268"
"16.50000","0.27520","8.13120"
"16.60000","0.27663","8.16245"
"16.70000","0.27811","8.19973"
"16.80000","0.27978","8.25351"
"16.90000","0.28144","8.30535"
"17.00000","0.28304","8.35230"
"17.10000","0.28469","8.40273"
"17.20000","0.28637","8.45621"
"17.30000","0.28805","8.50835"
"17.40000","0.28967","8.55638"
"17.50000","0.29123","8.59987"
"17.60000","0.29294","8.65573"
"17.70000","0.29482","8.72350"
"17.80000","0.29658","8.77911"
"17.90000","0.29823","8.82597"
"18.00000","0.29998","8.88084"
"18.10000","0.30159","8.92451"
"18.20000","0.30312","8.96319"
"18.30000","0.30485","9.01991"
"18.40000","0.30664","9.07685"
"18.50000","0.30820","9.11782"
"18.60000","0.30973","9.15849"
"18.70000","0.31127","9.20093"
"18.80000","0.31283","9.24494"
"18.90000","0.31455","9.30328"
"19.00000","0.31622","9.35588"
"19.10000","0.31790","9.40909"
"19.20000","0.31960","9.46393"
"19.30000","0.32123","9.51271"
"19.40000","0.32281","9.55747"
"19.50000","0.32469","9.62754"
"19.60000","0.32648","9.68522"
"19.70000","0.32811","9.73014"
"19.80000","0.32975","9.77689"
"19.90000","0.33133","9.81843"
"20.00000","0.33296","9.86463"
"20.10000","0.33464","9.91410"
"20.20000","0.33629","9.96089"
"20.30000","0.33793","10.00571"
"20.40000","0.33961","10.05440"
"20.50000","0.34124","10.10094"
"20.60000","0.34285","10.14483"
"20.70000","0.34451","10.19034"
"20.80000","0.34609","10.23210"
"20.90000","0.34784","10.28968"
"21.00000","0.34956","10.34224"
"21.10000","0.35115","10.38463"
"21.20000","0.35286","10.43605"
"21.30000","0.35451","10.48142"
"21.40000","0.35615","10.52562"
"21.50000","0.35775","10.56719"
"21.60000","0.35942","10.61348"
"21.70000","0.36111","10.66167"
"21.80000","0.36278","10.70723"
"21.90000","0.36445","10.75126"
"22.00000","0.36619","10.80113"
"22.10000","0.36792","10.84927"
"22.20000","0.36958","10.89038"
"22.30000","0.37127","10.93501"
"22.40000","0.37305","10.98641"
"22.50000","0.37474","11.03097"
"22.60000","0.37633","11.06804"
"22.70000","0.37794","11.10857"
"22.80000","0.37967","11.15925"
"22.90000","0.38158","11.22444"
"23.00000","0.38330","11.26949"
"23.10000","0.38485","11.30153"
"23.20000","0.38647","11.34141"
"23.30000","0.38819","11.39046"
"23.40000","0.38984","11.43213"
"23.50000","0.39142","11.46852"
"23.60000","0.39303","11.50747"
"23.70000","0.39468","11.55045"
"23.80000","0.39639","11.59721"
"23.90000","0.39806","11.63997"
"24.00000","0.39962","11.67268"
"24.10000","0.40130","11.71727"
"24.20000","0.40319","11.77729"
"24.30000","0.40485","11.81550"
"24.40000","0.40642","11.84719"
"24.50000","0.40802","11.88234"
"24.60000","0.40970","11.92558"
"24.70000","0.41130","11.96211"
"24.80000","0.41288","11.99660"
"24.90000","0.41445","12.03267"
"25.00000","0.41609","12.07333"
"25.10000","0.41771","12.11208"
"25.20000","0.41932","12.14939"
"25.30000","0.42102","12.19386"
"25.40000","0.42277","12.24067"
"25.50000","0.42447","12.28353"
"25.60000","0.42615","12.32323"
"25.70000","0.42784","12.36425"
"25.80000","0.42955","12.40653"
"25.90000","0.43124","12.44599"
"26.00000","0.43319","12.50843"
"26.10000","0.43508","12.56265"
"26.20000","0.43672","12.59392"
"26.30000","0.43824","12.61661"
"26.40000","0.43981","12.64525"
"26.50000","0.44142","12.67991"
"26.60000","0.44302","12.71477"
"26.70000","0.44465","12.75071"
"26.80000","0.44626","12.78498"
"26.90000","0.44788","12.82150"
"27.00000","0.44953","12.85988"
"27.10000","0.45124","12.90410"
"27.20000","0.45291","12.94181"
"27.30000","0.45451","12.97369"
"27.40000","0.45627","13.02253"
"27.50000","0.45806","13.07144"
"27.60000","0.45975","13.10907"
"27.70000","0.46139","13.14231"
"27.80000","0.46302","13.17522"
"27.90000","0.46469","13.21129"
"28.00000","0.46630","13.24223"
"28.10000","0.46792","13.27577"
"28.20000","0.46951","13.30593"
"28.30000","0.47117","13.34269"
"28.40000","0.47284","13.38025"
"28.50000","0.47445","13.41239"
"28.60000","0.47610","13.44745"
"28.70000","0.47773","13.48094"
"28.80000","0.47940","13.51845"
"28.90000","0.48110","13.55745"
"29.00000","0.48275","13.59005"
"29.10000","0.48444","13.62862"
"29.20000","0.48609","13.66156"
"29.30000","0.48786","13.70586"
"29.40000","0.48966","13.75036"
"29.50000","0.49140","13.78914"
"29.60000","0.49308","13.82256"
"29.70000","0.49470","13.85104"
"29.80000","0.49637","13.88523"
"29.90000","0.49804","13.91907"
"30.00000","0.49970","13.95249"
"30.10000","0.50140","13.98841"
"30.20000","0.50303","14.01923"
"30.30000","0.50468","14.05457"
"30.40000","0.50638","14.09247"
"30.50000","0.50807","14.12910"
"30.60000","0.50968","14.15843"
"30.70000","0.51142","14.20105"
"30.80000","0.51321","14.24647"
"30.90000","0.51490","14.27918"
"31.00000","0.51654","14.30998"
"31.10000","0.51821","14.34482"
"31.20000","0.51985","14.37672"
"31.30000","0.52149","14.40836"
"31.40000","0.52312","14.44069"
"31.50000","0.52477","14.47241"
"31.60000","0.52639","14.50091"
"31.70000","0.52802","14.53234"
"31.80000","0.52964","14.56202"
"31.90000","0.53125","14.59010"
"32.00000","0.53290","14.62194"
"32.10000","0.53469","14.66376"
"32.20000","0.53641","14.70030"
"32.30000","0.53803","14.72755"
"32.40000","0.53969","14.75913"
"32.50000","0.54131","14.78749"
"32.60000","0.54291","14.81501"
"32.70000","0.54455","14.84706"
"32.80000","0.54624","14.88303"
"32.90000","0.54791","14.91455"
"33.00000","0.54959","14.95023"
"33.10000","0.55123","14.97923"
"33.20000","0.55287","15.00992"
"33.30000","0.55448","15.03713"
"33.40000","0.55615","15.07005"
"33.50000","0.55779","15.10083"
"33.60000","0.55949","15.13585"
"33.70000","0.56122","15.17236"
"33.80000","0.56285","15.19887"
"33.90000","0.56440","15.21838"
"34.00000","0.56614","15.25793"
"34.10000","0.56809","15.31355"
"34.20000","0.56977","15.34204"
"34.30000","0.57142","15.36887"
"34.40000","0.57310","15.40000"
"34.50000","0.57470","15.42324"
"34.60000","0.57630","15.44915"
"34.70000","0.57792","15.47644"
"34.80000","0.57956","15.50614"
"34.90000","0.58122","15.53755"
"35.00000","0.58290","15.57213"
"35.10000","0.58458","15.60567"
"35.20000","0.58630","15.64211"
"35.30000","0.58809","15.68505"
"35.40000","0.58976","15.71478"
"35.50000","0.59147","15.74987"
"35.60000","0.59322","15.78834"
"35.70000","0.59488","15.81696"
"35.80000","0.59649","15.84310"
"35.90000","0.59825","15.88367"
"36.00000","0.60002","15.92287"
"36.10000","0.60172","15.95527"
"36.20000","0.60336","15.98073"
"36.30000","0.60499","16.00800"
"36.40000","0.60655","16.02906"
"36.50000","0.60808","16.04896"
"36.60000","0.60974","16.08273"
"36.70000","0.61138","16.11358"
"36.80000","0.61300","16.14450"
"36.90000","0.61465","16.17739"
"37.00000","0.61633","16.21362"
"37.10000","0.61797","16.24409"
"37.20000","0.61953","16.26922"
"37.30000","0.62141","16.32521"
"37.40000","0.62323","16.36967"
"37.50000","0.62492","16.40170"
"37.60000","0.62659","16.43295"
"37.70000","0.62826","16.46513"
"37.80000","0.62993","16.49817"
"37.90000","0.63175","16.54468"
"38.00000","0.63351","16.58342"
"38.10000","0.63503","16.59755"
"38.20000","0.63658","16.61980"
"38.30000","0.63835","16.66343"
"38.40000","0.63996","16.68672"
"38.50000","0.64150","16.70576"
"38.60000","0.64307","16.72849"
"38.70000","0.64470","16.75900"
"38.80000","0.64634","16.79084"
"38.90000","0.64790","16.81556"
"39.00000","0.64955","16.84860"
"39.10000","0.65119","16.88132"
"39.20000","0.65280","16.90864"
"39.30000","0.65444","16.93825"
"39.40000","0.65605","16.96557"
"39.50000","0.65761","16.98726"
"39.60000","0.65924","17.01645"
"39.70000","0.66087","17.04323"
"39.80000","0.66251","17.07089"
"39.90000","0.66415","17.09845"
"40.00000","0.66586","17.13085"
"40.10000","0.66758","17.16308"
"40.20000","0.66932","17.19718"
"40.30000","0.67106","17.22948"
"40.40000","0.67279","17.26008"
"40.50000","0.67447","17.28740"
"40.60000","0.67632","17.33101"
"40.70000","0.67806","17.36180"
"40.80000","0.67967","17.38322"
"40.90000","0.68139","17.41591"
"41.00000","0.68308","17.44585"
"41.10000","0.68474","17.47187"
"41.20000","0.68644","17.50293"
"41.30000","0.68810","17.52948"
"41.40000","0.68970","17.55085"
"41.50000","0.69133","17.57623"
"41.60000","0.69305","17.61083"
"41.70000","0.69474","17.64294"
"41.80000","0.69644","17.67323"
"41.90000","0.69809","17.69886"
"42.00000","0.69977","17.72719"
"42.10000","0.70134","17.74539"
"42.20000","0.70296","17.76901"
"42.30000","0.70487","17.82031"
"42.40000","0.70656","17.84625"
"42.50000","0.70821","17.86996"
"42.60000","0.70991","17.89910"
"42.70000","0.71153","17.92055"
"42.80000","0.71308","17.93694"
"42.90000","0.71475","17.96708"
"43.00000","0.71645","18.00235"
"43.10000","0.71803","18.02401"
"43.20000","0.71962","18.04657"
"43.30000","0.72123","18.07208"
"43.40000","0.72285","18.09739"
"43.50000","0.72451","18.12645"
"43.60000","0.72618","18.15473"
"43.70000","0.72776","18.17339"
"43.80000","0.72948","18.20623"
"43.90000","0.73121","18.23697"
"44.00000","0.73287","18.26093"
"44.10000","0.73454","18.28384"
"44.20000","0.73615","18.30107"
"44.30000","0.73781","18.32370"
"44.40000","0.73952","18.34953"
"44.50000","0.74114","18.36834"
"44.60000","0.74277","18.38991"
"44.70000","0.74443","18.41364"
"44.80000","0.74601","18.43144"
"44.90000","0.74763","18.45419"
"45.00000","0.74929","18.47837"
"45.10000","0.75099","18.50842"
"45.20000","0.75278","18.54710"
"45.30000","0.75455","18.58112"
"45.40000","0.75624","18.60698"
"45.50000","0.75789","18.63088"
"45.60000","0.75959","18.66018"
"45.70000","0.76147","18.70368"
"45.80000","0.76314","18.72353"
"45.90000","0.76478","18.74249"
"46.00000","0.76642","18.76069"
"46.10000","0.76807","18.78286"
"46.20000","0.76969","18.80247"
"46.30000","0.77133","18.82454"
"46.40000","0.77299","18.84807"
"46.50000","0.77463","18.86896"
"46.60000","0.77622","18.88515"
"46.70000","0.77789","18.91241"
"46.80000","0.77955","18.93729"
"46.90000","0.78114","18.95440"
"47.00000","0.78275","18.97579"
"47.10000","0.78454","19.01652"
"47.20000","0.78630","19.05366"
"47.30000","0.78805","19.08749"
"47.40000","0.78967","19.10833"
"47.50000","0.79135","19.13549"
"47.60000","0.79291","19.14914"
"47.70000","0.79452","19.16991"
"47.80000","0.79620","19.19545"
"47.90000","0.79786","19.22055"
"48.00000","0.79948","19.23936"
"48.10000","0.80109","19.25686"
"48.20000","0.80272","19.27769"
"48.30000","0.80440","19.30415"
"48.40000","0.80611","19.33170"
"48.50000","0.80777","19.35558"
"48.60000","0.80948","19.38478"
"48.70000","0.81114","19.40850"
"48.80000","0.81278","19.43183"
"48.90000","0.81453","19.46810"
"49.00000","0.81625","19.49912"
"49.10000","0.81800","19.53319"
"49.20000","0.81972","19.56158"
"49.30000","0.82127","19.57319"
"49.40000","0.82284","19.59024"
"49.50000","0.82448","19.61359"
"49.60000","0.82612","19.63640"
"49.70000","0.82778","19.65906"
"49.80000","0.82948","19.68503"
"49.90000","0.83116","19.70880"
"50.00000","0.83283","19.73115"
"50.10000","0.83454","19.75754"
"50.20000","0.83617","19.77607"
"50.30000","0.83785","19.79820"
"50.40000","0.83973","19.84030"
"50.50000","0.84138","19.85736"
"50.60000","0.84301","19.87365"
"50.70000","0.84471","19.89920"
"50.80000","0.84634","19.91744"
"50.90000","0.84795","19.93623"
"51.00000","0.84955","19.95561"
"51.10000","0.85122","19.98186"
"51.20000","0.85293","20.01115"
"51.30000","0.85455","20.03191"
"51.40000","0.85620","20.05610"
"51.50000","0.85783","20.07742"
"51.60000","0.85956","20.10775"
"51.70000","0.86118","20.12721"
"51.80000","0.86289","20.15563"
"51.90000","0.86462","20.18454"
"52.00000","0.86630","20.20674"
"52.10000","0.86800","20.23295"
"52.20000","0.86991","20.27950"
"52.30000","0.87162","20.30226"
"52.40000","0.87321","20.31500"
"52.50000","0.87484","20.33471"
"52.60000","0.87642","20.35013"
"52.70000","0.87804","20.37243"
"52.80000","0.87968","20.39743"
"52.90000","0.88139","20.43635"
"53.00000","0.88304","20.46185"
"53.10000","0.88470","20.48872"
"53.20000","0.88631","20.51101"
"53.30000","0.88798","20.53899"
"53.40000","0.88977","20.57965"
"53.50000","0.89133","20.59431"
"53.60000","0.89309","20.63205"
"53.70000","0.89489","20.67098"
"53.80000","0.89664","20.70879"
"53.90000","0.89827","20.72590"
"54.00000","0.89998","20.75648"
"54.10000","0.90174","20.79020"
"54.20000","0.90335","20.80856"
"54.30000","0.90493","20.82377"
"54.40000","0.90660","20.85230"
"54.50000","0.90822","20.87378"
"54.60000","0.90979","20.89213"
"54.70000","0.91138","20.92160"
"54.80000","0.91300","20.94667"
"54.90000","0.91458","20.96729"
"55.00000","0.91619","20.99261"
"55.10000","0.91785","21.02247"
"55.20000","0.91950","21.04690"
"55.30000","0.92113","21.07217"
"55.40000","0.92273","21.09466"
"55.50000","0.92458","21.14318"
"55.60000","0.92637","21.18180"
"55.70000","0.92809","21.21098"
"55.80000","0.92975","21.23420"
"55.90000","0.93141","21.25787"
"56.00000","0.93306","21.27900"
"56.10000","0.93478","21.30703"
"56.20000","0.93644","21.33614"
"56.30000","0.93801","21.34740"
"56.40000","0.93965","21.36793"
"56.50000","0.94132","21.39398"
"56.60000","0.94303","21.42200"
"56.70000","0.94462","21.43885"
"56.80000","0.94616","21.45299"
"56.90000","0.94795","21.49704"
"57.00000","0.94975","21.53989"
"57.10000","0.95140","21.56372"
"57.20000","0.95300","21.57862"
"57.30000","0.95469","21.60747"
"57.40000","0.95636","21.63175"
"57.50000","0.95801","21.65423"
"57.60000","0.95966","21.67645"
"57.70000","0.96126","21.69420"
"57.80000","0.96284","21.70894"
"57.90000","0.96451","21.73582"
"58.00000","0.96623","21.77032"
"58.10000","0.96787","21.78809"
"58.20000","0.96949","21.80464"
"58.30000","0.97119","21.82942"
"58.40000","0.97291","21.85635"
"58.50000","0.97459","21.87872"
"58.60000","0.97621","21.89811"
"58.70000","0.97781","21.91622"
"58.80000","0.97955","21.95259"
"58.90000","0.98143","22.00261"
"59.00000","0.98302","22.01195"
"59.10000","0.98460","22.02724"
"59.20000","0.98626","22.05137"
"59.30000","0.98794","22.07595"
"59.40000","0.98956","22.09519"
"59.50000","0.99124","22.11963"
"59.60000","0.99292","22.14908"
"59.70000","0.99463","22.17600"
"59.80000","0.99641","22.21030"
"59.90000","0.99807","22.22939"
"60.00000","0.99959","22.23385"
"60.10000","1.00124","22.25747"
