General : Start date,"2020-08-26"
General : End date,"2020-08-26"
General : Unique identifier,"{F19C40A1-EA37-4145-9317-8D254CCF67EB}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"P6 W1 3"
Break (Standard) : Load at Break (Standard),"19.07050",N
Maximum Load : Maximum Load,"19.13752",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.45697"
"0.10000","0.00007","0.45865"
"0.20000","0.00033","0.46240"
"0.30000","0.00209","0.49448"
"0.40000","0.00613","0.56854"
"0.50000","0.00823","0.59849"
"0.60000","0.00982","0.61931"
"0.70000","0.01141","0.64114"
"0.80000","0.01308","0.66241"
"0.90000","0.01476","0.68379"
"1.00000","0.01638","0.70435"
"1.10000","0.01797","0.72406"
"1.20000","0.01952","0.74119"
"1.30000","0.02110","0.75991"
"1.40000","0.02268","0.77802"
"1.50000","0.02432","0.79619"
"1.60000","0.02603","0.81542"
"1.70000","0.02767","0.83293"
"1.80000","0.02933","0.85091"
"1.90000","0.03105","0.86953"
"2.00000","0.03268","0.88528"
"2.10000","0.03454","0.90531"
"2.20000","0.03624","0.92204"
"2.30000","0.03787","0.93693"
"2.40000","0.03959","0.95426"
"2.50000","0.04128","0.97130"
"2.60000","0.04302","0.98807"
"2.70000","0.04470","1.00451"
"2.80000","0.04635","1.02047"
"2.90000","0.04795","1.03459"
"3.00000","0.04952","1.04937"
"3.10000","0.05115","1.06590"
"3.20000","0.05279","1.08215"
"3.30000","0.05436","1.09674"
"3.40000","0.05602","1.11362"
"3.50000","0.05770","1.13105"
"3.60000","0.05943","1.15009"
"3.70000","0.06109","1.16584"
"3.80000","0.06280","1.18260"
"3.90000","0.06459","1.20252"
"4.00000","0.06626","1.21908"
"4.10000","0.06791","1.23536"
"4.20000","0.06960","1.25221"
"4.30000","0.07129","1.26922"
"4.40000","0.07300","1.28650"
"4.50000","0.07459","1.30168"
"4.60000","0.07616","1.31583"
"4.70000","0.07788","1.33386"
"4.80000","0.07949","1.34976"
"4.90000","0.08115","1.36689"
"5.00000","0.08275","1.38316"
"5.10000","0.08434","1.39843"
"5.20000","0.08595","1.41460"
"5.30000","0.08773","1.43553"
"5.40000","0.08957","1.45728"
"5.50000","0.09132","1.47640"
"5.60000","0.09304","1.49382"
"5.70000","0.09476","1.51129"
"5.80000","0.09644","1.52854"
"5.90000","0.09808","1.54430"
"6.00000","0.09971","1.55996"
"6.10000","0.10141","1.57733"
"6.20000","0.10300","1.59221"
"6.30000","0.10457","1.60771"
"6.40000","0.10616","1.62342"
"6.50000","0.10783","1.64093"
"6.60000","0.10950","1.65847"
"6.70000","0.11114","1.67520"
"6.80000","0.11277","1.69253"
"6.90000","0.11447","1.71115"
"7.00000","0.11619","1.73243"
"7.10000","0.11782","1.74803"
"7.20000","0.11951","1.76705"
"7.30000","0.12116","1.78470"
"7.40000","0.12287","1.80293"
"7.50000","0.12455","1.82107"
"7.60000","0.12615","1.83596"
"7.70000","0.12780","1.85331"
"7.80000","0.12941","1.86880"
"7.90000","0.13101","1.88424"
"8.00000","0.13265","1.90090"
"8.10000","0.13427","1.91679"
"8.20000","0.13589","1.93238"
"8.30000","0.13759","1.95040"
"8.40000","0.13921","1.96535"
"8.50000","0.14080","1.98012"
"8.60000","0.14252","1.99879"
"8.70000","0.14433","2.01791"
"8.80000","0.14608","2.03647"
"8.90000","0.14791","2.05652"
"9.00000","0.14958","2.07210"
"9.10000","0.15117","2.08722"
"9.20000","0.15278","2.10269"
"9.30000","0.15455","2.12337"
"9.40000","0.15634","2.14393"
"9.50000","0.15809","2.16310"
"9.60000","0.15971","2.17889"
"9.70000","0.16138","2.19600"
"9.80000","0.16307","2.21332"
"9.90000","0.16468","2.22836"
"10.00000","0.16642","2.24794"
"10.10000","0.16811","2.26492"
"10.20000","0.16973","2.28064"
"10.30000","0.17139","2.29706"
"10.40000","0.17322","2.31843"
"10.50000","0.17508","2.33789"
"10.60000","0.17683","2.35512"
"10.70000","0.17848","2.37050"
"10.80000","0.18003","2.38293"
"10.90000","0.18169","2.39972"
"11.00000","0.18326","2.41487"
"11.10000","0.18493","2.43214"
"11.20000","0.18651","2.44782"
"11.30000","0.18802","2.46033"
"11.40000","0.18962","2.47693"
"11.50000","0.19134","2.49647"
"11.60000","0.19303","2.51356"
"11.70000","0.19458","2.52755"
"11.80000","0.19615","2.54205"
"11.90000","0.19793","2.56247"
"12.00000","0.19972","2.58181"
"12.10000","0.20144","2.59915"
"12.20000","0.20311","2.61508"
"12.30000","0.20483","2.63216"
"12.40000","0.20648","2.64765"
"12.50000","0.20814","2.66303"
"12.60000","0.20973","2.67686"
"12.70000","0.21144","2.69453"
"12.80000","0.21319","2.71272"
"12.90000","0.21482","2.72810"
"13.00000","0.21638","2.74158"
"13.10000","0.21807","2.76020"
"13.20000","0.21971","2.77607"
"13.30000","0.22132","2.79155"
"13.40000","0.22286","2.80472"
"13.50000","0.22447","2.81975"
"13.60000","0.22606","2.83541"
"13.70000","0.22779","2.85379"
"13.80000","0.22960","2.87580"
"13.90000","0.23129","2.89171"
"14.00000","0.23308","2.91226"
"14.10000","0.23485","2.93009"
"14.20000","0.23651","2.94547"
"14.30000","0.23812","2.95908"
"14.40000","0.23981","2.97660"
"14.50000","0.24145","2.99144"
"14.60000","0.24309","3.00585"
"14.70000","0.24474","3.02167"
"14.80000","0.24641","3.03905"
"14.90000","0.24803","3.05365"
"15.00000","0.24955","3.06667"
"15.10000","0.25129","3.08643"
