General : Start date,"2020-08-26"
General : End date,"2020-08-26"
General : Unique identifier,"{3947D7E6-498A-46A3-A523-1B356868D670}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"P4 W1 3"
Break (Standard) : Load at Break (Standard),"8.88126",N
Maximum Load : Maximum Load,"19.97952",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.97750"
"0.10000","0.00013","0.98077"
"0.20000","0.00109","1.00697"
"0.30000","0.00299","1.05791"
"0.40000","0.00504","1.11104"
"0.50000","0.00721","1.16684"
"0.60000","0.00915","1.21170"
"0.70000","0.01097","1.25576"
"0.80000","0.01270","1.29410"
"0.90000","0.01433","1.32909"
"1.00000","0.01605","1.36698"
"1.10000","0.01777","1.40418"
"1.20000","0.01945","1.44079"
"1.30000","0.02107","1.47429"
"1.40000","0.02272","1.50754"
"1.50000","0.02439","1.54222"
"1.60000","0.02607","1.57763"
"1.70000","0.02773","1.61038"
"1.80000","0.02940","1.64395"
"1.90000","0.03099","1.67387"
"2.00000","0.03262","1.70528"
"2.10000","0.03424","1.73600"
"2.20000","0.03600","1.77091"
"2.30000","0.03770","1.80342"
"2.40000","0.03950","1.83668"
"2.50000","0.04124","1.86861"
"2.60000","0.04285","1.89736"
"2.70000","0.04453","1.92724"
"2.80000","0.04628","1.96016"
"2.90000","0.04799","1.99063"
"3.00000","0.04962","2.01775"
"3.10000","0.05124","2.04604"
"3.20000","0.05291","2.07582"
"3.30000","0.05465","2.10674"
"3.40000","0.05630","2.13579"
"3.50000","0.05789","2.16306"
"3.60000","0.05948","2.18867"
"3.70000","0.06140","2.22591"
"3.80000","0.06338","2.26416"
"3.90000","0.06493","2.28967"
"4.00000","0.06646","2.31465"
"4.10000","0.06822","2.34761"
"4.20000","0.06984","2.37458"
"4.30000","0.07140","2.39954"
"4.40000","0.07302","2.42724"
"4.50000","0.07466","2.45583"
"4.60000","0.07630","2.48277"
"4.70000","0.07789","2.50820"
"4.80000","0.07951","2.53550"
"4.90000","0.08115","2.56264"
"5.00000","0.08285","2.59105"
"5.10000","0.08452","2.62019"
"5.20000","0.08622","2.64841"
"5.30000","0.08779","2.67307"
"5.40000","0.08948","2.70190"
"5.50000","0.09128","2.73357"
"5.60000","0.09299","2.76278"
"5.70000","0.09468","2.79057"
"5.80000","0.09633","2.81767"
"5.90000","0.09797","2.84334"
"6.00000","0.09964","2.86784"
"6.10000","0.10118","2.89272"
"6.20000","0.10281","2.92037"
"6.30000","0.10442","2.94654"
"6.40000","0.10606","2.97425"
"6.50000","0.10775","3.00315"
"6.60000","0.10941","3.02976"
"6.70000","0.11112","3.05784"
"6.80000","0.11281","3.08569"
"6.90000","0.11433","3.10816"
"7.00000","0.11623","3.14223"
"7.10000","0.11795","3.17048"
"7.20000","0.11962","3.19549"
"7.30000","0.12128","3.22057"
"7.40000","0.12285","3.24396"
"7.50000","0.12451","3.26931"
"7.60000","0.12620","3.29570"
"7.70000","0.12791","3.32319"
"7.80000","0.12962","3.35115"
"7.90000","0.13129","3.37741"
"8.00000","0.13292","3.40219"
"8.10000","0.13456","3.42873"
"8.20000","0.13625","3.45717"
"8.30000","0.13794","3.48431"
"8.40000","0.13965","3.51316"
"8.50000","0.14138","3.54284"
"8.60000","0.14305","3.56997"
"8.70000","0.14467","3.59551"
"8.80000","0.14652","3.63070"
"8.90000","0.14840","3.66425"
"9.00000","0.14997","3.68658"
"9.10000","0.15159","3.71186"
"9.20000","0.15323","3.73936"
"9.30000","0.15490","3.76679"
"9.40000","0.15643","3.78866"
"9.50000","0.15797","3.81232"
"9.60000","0.15954","3.83574"
"9.70000","0.16117","3.86185"
"9.80000","0.16281","3.88858"
"9.90000","0.16449","3.91678"
"10.00000","0.16609","3.94251"
"10.10000","0.16767","3.96829"
"10.20000","0.16932","3.99629"
"10.30000","0.17107","4.02744"
"10.40000","0.17283","4.05847"
"10.50000","0.17457","4.08944"
"10.60000","0.17626","4.11592"
"10.70000","0.17798","4.14498"
"10.80000","0.17969","4.17241"
"10.90000","0.18141","4.20161"
"11.00000","0.18303","4.22528"
"11.10000","0.18463","4.24826"
"11.20000","0.18617","4.27057"
"11.30000","0.18789","4.29874"
"11.40000","0.18958","4.32539"
"11.50000","0.19125","4.35087"
"11.60000","0.19287","4.37391"
"11.70000","0.19453","4.39880"
"11.80000","0.19615","4.42201"
"11.90000","0.19781","4.44628"
"12.00000","0.19949","4.47303"
"12.10000","0.20125","4.50263"
"12.20000","0.20299","4.53109"
"12.30000","0.20473","4.55933"
"12.40000","0.20638","4.58347"
"12.50000","0.20803","4.60809"
"12.60000","0.20975","4.63564"
"12.70000","0.21149","4.66318"
"12.80000","0.21321","4.68976"
"12.90000","0.21487","4.71382"
"13.00000","0.21650","4.73765"
"13.10000","0.21818","4.76258"
"13.20000","0.21989","4.78922"
"13.30000","0.22153","4.81291"
"13.40000","0.22308","4.83289"
"13.50000","0.22481","4.86033"
"13.60000","0.22661","4.89028"
"13.70000","0.22827","4.91420"
"13.80000","0.22991","4.93767"
"13.90000","0.23151","4.95948"
"14.00000","0.23307","4.98006"
"14.10000","0.23467","5.00335"
"14.20000","0.23628","5.02679"
"14.30000","0.23782","5.04716"
"14.40000","0.23941","5.07043"
"14.50000","0.24103","5.09529"
"14.60000","0.24275","5.12296"
"14.70000","0.24442","5.14745"
"14.80000","0.24605","5.17045"
"14.90000","0.24771","5.19420"
"15.00000","0.24936","5.21676"
"15.10000","0.25108","5.24287"
"15.20000","0.25271","5.26489"
"15.30000","0.25453","5.29517"
"15.40000","0.25652","5.33155"
"15.50000","0.25830","5.35663"
"15.60000","0.25993","5.37575"
"15.70000","0.26162","5.39949"
"15.80000","0.26331","5.42253"
"15.90000","0.26490","5.44225"
"16.00000","0.26644","5.46228"
"16.10000","0.26806","5.48529"
"16.20000","0.26966","5.50653"
"16.30000","0.27127","5.52808"
"16.40000","0.27287","5.55007"
"16.50000","0.27454","5.57496"
"16.60000","0.27632","5.60494"
"16.70000","0.27796","5.62736"
"16.80000","0.27981","5.65997"
"16.90000","0.28164","5.69334"
"17.00000","0.28322","5.71031"
"17.10000","0.28486","5.73159"
"17.20000","0.28670","5.76194"
"17.30000","0.28844","5.78747"
"17.40000","0.29011","5.80937"
"17.50000","0.29174","5.83018"
"17.60000","0.29329","5.84745"
"17.70000","0.29494","5.87283"
"17.80000","0.29670","5.90098"
"17.90000","0.29822","5.91658"
"18.00000","0.29979","5.93694"
"18.10000","0.30146","5.96208"
"18.20000","0.30310","5.98570"
"18.30000","0.30466","6.00500"
"18.40000","0.30629","6.02927"
"18.50000","0.30786","6.04910"
"18.60000","0.30953","6.07849"
"18.70000","0.31127","6.10496"
"18.80000","0.31283","6.12305"
"18.90000","0.31447","6.14570"
"19.00000","0.31616","6.16948"
"19.10000","0.31775","6.18897"
"19.20000","0.31931","6.20699"
"19.30000","0.32097","6.22912"
"19.40000","0.32271","6.25496"
"19.50000","0.32443","6.27849"
"19.60000","0.32612","6.30044"
"19.70000","0.32772","6.31812"
"19.80000","0.32930","6.33553"
"19.90000","0.33083","6.35149"
"20.00000","0.33240","6.36943"
"20.10000","0.33416","6.39738"
"20.20000","0.33605","6.43336"
"20.30000","0.33784","6.45907"
"20.40000","0.33956","6.48113"
"20.50000","0.34126","6.50205"
"20.60000","0.34293","6.52178"
"20.70000","0.34462","6.54358"
"20.80000","0.34629","6.56264"
"20.90000","0.34791","6.58089"
"21.00000","0.34956","6.60027"
"21.10000","0.35125","6.62145"
"21.20000","0.35289","6.64081"
"21.30000","0.35471","6.67112"
"21.40000","0.35647","6.69366"
"21.50000","0.35814","6.71160"
"21.60000","0.35982","6.73165"
"21.70000","0.36151","6.75170"
"21.80000","0.36309","6.76779"
"21.90000","0.36471","6.78580"
"22.00000","0.36640","6.80800"
"22.10000","0.36816","6.83652"
"22.20000","0.36977","6.85388"
"22.30000","0.37135","6.87057"
"22.40000","0.37299","6.88949"
"22.50000","0.37454","6.90420"
"22.60000","0.37607","6.91961"
"22.70000","0.37770","6.93970"
"22.80000","0.37930","6.95672"
"22.90000","0.38094","6.97632"
"23.00000","0.38259","6.99479"
"23.10000","0.38422","7.01242"
"23.20000","0.38572","7.02315"
"23.30000","0.38749","7.04842"
"23.40000","0.38944","7.08024"
"23.50000","0.39124","7.10240"
"23.60000","0.39295","7.12230"
"23.70000","0.39461","7.13773"
"23.80000","0.39625","7.15384"
"23.90000","0.39787","7.16915"
"24.00000","0.39957","7.18943"
"24.10000","0.40121","7.20645"
"24.20000","0.40287","7.22496"
"24.30000","0.40458","7.24555"
"24.40000","0.40633","7.26861"
"24.50000","0.40811","7.29341"
"24.60000","0.40982","7.31431"
"24.70000","0.41149","7.33280"
"24.80000","0.41320","7.35417"
"24.90000","0.41488","7.37435"
"25.00000","0.41651","7.39118"
"25.10000","0.41812","7.40771"
"25.20000","0.41991","7.43367"
"25.30000","0.42158","7.45301"
"25.40000","0.42324","7.47196"
"25.50000","0.42486","7.48936"
"25.60000","0.42643","7.50438"
"25.70000","0.42803","7.52174"
"25.80000","0.42963","7.53883"
"25.90000","0.43111","7.55030"
"26.00000","0.43266","7.56641"
"26.10000","0.43423","7.58367"
"26.20000","0.43586","7.60251"
"26.30000","0.43751","7.62373"
"26.40000","0.43918","7.64537"
"26.50000","0.44075","7.66018"
"26.60000","0.44249","7.68393"
"26.70000","0.44422","7.70568"
"26.80000","0.44592","7.72581"
"26.90000","0.44765","7.74600"
"27.00000","0.44932","7.76382"
"27.10000","0.45094","7.77873"
"27.20000","0.45258","7.79470"
"27.30000","0.45431","7.81524"
"27.40000","0.45607","7.83701"
"27.50000","0.45778","7.85616"
"27.60000","0.45950","7.87476"
"27.70000","0.46118","7.89173"
"27.80000","0.46277","7.90471"
"27.90000","0.46432","7.91690"
"28.00000","0.46596","7.93461"
"28.10000","0.46766","7.95494"
"28.20000","0.46937","7.97484"
"28.30000","0.47103","7.99319"
"28.40000","0.47275","8.01376"
"28.50000","0.47462","8.04115"
"28.60000","0.47639","8.06298"
"28.70000","0.47815","8.08410"
"28.80000","0.47989","8.10488"
"28.90000","0.48154","8.12067"
"29.00000","0.48324","8.13999"
"29.10000","0.48501","8.16345"
"29.20000","0.48668","8.18130"
"29.30000","0.48821","8.19333"
"29.40000","0.48982","8.21012"
"29.50000","0.49166","8.24058"
"29.60000","0.49356","8.27114"
"29.70000","0.49533","8.29420"
"29.80000","0.49672","8.29845"
"29.90000","0.49839","8.32149"
"30.00000","0.50031","8.35657"
"30.10000","0.50189","8.37194"
"30.20000","0.50342","8.38576"
"30.30000","0.50506","8.40715"
"30.40000","0.50677","8.43143"
"30.50000","0.50836","8.45006"
"30.60000","0.50990","8.46546"
"30.70000","0.51147","8.48478"
"30.80000","0.51311","8.50755"
"30.90000","0.51482","8.53346"
"31.00000","0.51655","8.55908"
"31.10000","0.51823","8.58165"
"31.20000","0.51988","8.60193"
"31.30000","0.52159","8.62689"
"31.40000","0.52324","8.64815"
"31.50000","0.52487","8.66738"
"31.60000","0.52652","8.68815"
"31.70000","0.52811","8.70518"
"31.80000","0.52980","8.72841"
"31.90000","0.53142","8.74750"
"32.00000","0.53304","8.76658"
"32.10000","0.53467","8.78578"
"32.20000","0.53633","8.80782"
"32.30000","0.53796","8.82667"
"32.40000","0.53952","8.84247"
"32.50000","0.54117","8.86387"
"32.60000","0.54284","8.88517"
"32.70000","0.54456","8.91068"
"32.80000","0.54629","8.93505"
"32.90000","0.54804","8.96124"
"33.00000","0.54981","8.98638"
"33.10000","0.55141","9.00223"
"33.20000","0.55322","9.03006"
"33.30000","0.55485","9.04585"
"33.40000","0.55646","9.06201"
"33.50000","0.55812","9.08153"
"33.60000","0.55975","9.09860"
"33.70000","0.56137","9.11524"
"33.80000","0.56302","9.13449"
"33.90000","0.56468","9.15355"
"34.00000","0.56621","9.16554"
"34.10000","0.56774","9.17902"
"34.20000","0.56937","9.19942"
"34.30000","0.57104","9.22067"
"34.40000","0.57268","9.23990"
"34.50000","0.57432","9.25953"
"34.60000","0.57600","9.27997"
"34.70000","0.57767","9.30060"
"34.80000","0.57937","9.32268"
"34.90000","0.58105","9.34171"
"35.00000","0.58282","9.36678"
"35.10000","0.58465","9.39320"
"35.20000","0.58641","9.41474"
"35.30000","0.58810","9.43197"
"35.40000","0.58979","9.44946"
"35.50000","0.59143","9.46436"
"35.60000","0.59307","9.48104"
"35.70000","0.59473","9.49818"
"35.80000","0.59634","9.51198"
"35.90000","0.59791","9.52502"
"36.00000","0.59950","9.54072"
"36.10000","0.60115","9.55948"
"36.20000","0.60279","9.57800"
"36.30000","0.60436","9.59144"
"36.40000","0.60599","9.60954"
"36.50000","0.60785","9.64068"
"36.60000","0.60959","9.66247"
"36.70000","0.61130","9.68351"
"36.80000","0.61299","9.70184"
"36.90000","0.61466","9.71907"
"37.00000","0.61627","9.73250"
"37.10000","0.61782","9.74262"
"37.20000","0.61950","9.76203"
"37.30000","0.62120","9.78164"
"37.40000","0.62281","9.79539"
"37.50000","0.62444","9.81088"
"37.60000","0.62615","9.83097"
"37.70000","0.62787","9.85076"
"37.80000","0.62960","9.87103"
"37.90000","0.63122","9.88581"
"38.00000","0.63290","9.90378"
"38.10000","0.63451","9.91865"
"38.20000","0.63627","9.94229"
"38.30000","0.63796","9.96073"
"38.40000","0.63976","9.98657"
"38.50000","0.64148","10.00571"
